file,n_nodes_conf,stage1_pred_conf_run,stage1_conf_conf_run,pred_axon_conf_run,pred_basal_conf_run,pred_apical_conf_run,node_label_disagree_frac,node_conf_abs_delta_mean,conf_mean,conf_std,conf_min,conf_p05,conf_p10,conf_p25,conf_median,conf_frac_lt_05,conf_frac_lt_06,conf_frac_lt_07,conf_frac_lt_08,conf_frac_lt_09,axon_conf_mean,axon_conf_p10,axon_conf_frac_lt_07,basal_conf_mean,basal_conf_p10,basal_conf_frac_lt_07,apical_conf_mean,apical_conf_p10,apical_conf_frac_lt_07,n_pred_branches,branch_conf_mean,branch_conf_min,branch_conf_p10,branch_frac_conf_lt_07,branch_frac_conf_lt_08,branch_n_nodes_p90,pred_soma_z,pred_axon_z_extent,pred_axon_z_mean_rel_soma,pred_axon_z_std,pred_axon_x_extent,pred_axon_y_extent,pred_basal_z_extent,pred_basal_z_mean_rel_soma,pred_basal_z_std,pred_basal_x_extent,pred_basal_y_extent,pred_apical_z_extent,pred_apical_z_mean_rel_soma,pred_apical_z_std,pred_apical_x_extent,pred_apical_y_extent
neuromorpho__N046.swc,2246,pyramidal,0.866584,515,259,1471,0,0,0.604386,0.301479,0.3,0.3,0.3,0.3,0.600121,0.45236,0.458593,0.609083,0.65049,0.666518,0.403671,0.3,0.850485,0.990012,0.989242,0,0.60649,0.3,0.632223,67,0.68271,0.3,0.3,0.522388,0.597015,56.2,0,197,-96.5922,75.6598,599.32,571.03,160,-30.4903,39.8882,174.07,65.94,209,17.8972,36.7208,350.03,568.31
neuromorpho__CONTROL-1-N1.swc,2203,interneuron,0.981363,0,2202,0,0,0,0.998427,3.35142e-05,0.998427,0.998427,0.998427,0.998427,0.998427,0,0,0,0,0,0,0,0,0.998427,0.998427,0,0,0,0,32,0.998476,0.998427,0.998427,0,0,181.6,0,0,0,0,0,0,12.71,-1.4402,2.96659,107.23,214.96,0,0,0,0,0
neuromorpho__dysk-10.swc,2183,interneuron,0.660525,0,2182,0,0,0.056386,0.934401,0.147571,0.3,0.3,0.959951,0.969809,0.970186,0.0513055,0.0513055,0.0513055,0.0513055,0.0513055,0,0,0,0.934371,0.959951,0.0513291,0,0,0,78,0.959997,0.3,0.959951,0,0,76.3,0.997,0,0,0,0,0,65.94,-0.0950202,12.5218,448.72,371.32,0,0,0,0,0
neuromorpho__group1_cell6.swc,2234,interneuron,0.430251,0,2233,0,0,0,0.940488,0.00239835,0.937721,0.937721,0.937721,0.937721,0.941948,0,0,0,0,0,0,0,0,0.940461,0.937721,0,0,0,0,35,0.942781,0.937721,0.937721,0,0,171.4,0,0,0,0,0,0,0.03,2.97999,0.000634716,195.51,215.71,0,0,0,0,0
neuromorpho__Fresh-D4-Phall-Tau-Map2001-10.swc,2538,pyramidal,0.995447,0,2537,0,0,0,0.989904,0.000860566,0.988477,0.988477,0.988477,0.989216,0.990405,0,0,0,0,0,0,0,0,0.9899,0.988477,0,0,0,0,33,0.989412,0.988477,0.988477,0,0,97.6,0,0,0,0,0,0,0,0,0,35.93,50.53,0,0,0,0,0
neuromorpho__p110715-04-BC.swc,2202,interneuron,0.837898,0,2201,0,0,0,0.856909,0.281849,0.3,0.3,0.3,0.999551,0.999551,0.203906,0.203906,0.203906,0.203906,0.203906,0,0,0,0.856844,0.3,0.203998,0,0,0,51,0.790618,0.3,0.3,0.27451,0.294118,113,12.0322,0,0,0,0,0,102.33,-9.75168,22.9379,246.54,610.24,0,0,0,0,0
neuromorpho__180702_morpho-6_hippo_tau488_trfp_map2648_Hippo-3-4_crop-6.swc,2513,pyramidal,0.990952,0,2512,0,0,0,0.989592,0.000733047,0.988477,0.988477,0.988477,0.988952,0.989956,0,0,0,0,0,0,0,0,0.989588,0.988477,0,0,0,0,48,0.98952,0.988477,0.988477,0,0,134.9,0,0,0,0,0,0,0,0,0,12.61,56.07,0,0,0,0,0
neuromorpho__M433Spp1.swc,2193,interneuron,0.969968,0,2192,0,0,0,0.832818,0.297052,0.3,0.3,0.3,0.998427,0.998427,0.237118,0.237118,0.237118,0.237118,0.237118,0,0,0,0.832741,0.3,0.237226,0,0,0,19,0.952932,0.3,0.728964,0.0526316,0.157895,393.4,0,0,0,0,0,0,17.98,-1.12003,3.93243,90.16,538.76,0,0,0,0,0
neuromorpho__Kole_MDKL01042019_1_streptavidinA488.swc,2145,interneuron,0.963202,2144,0,0,0,0,0.992187,0.0562158,0.3,0.992136,0.992136,0.992136,0.999193,0.00652681,0.00652681,0.00652681,0.00652681,0.00652681,0.992183,0.992136,0.00652985,0,0,0,0,0,0,64,0.995158,0.3,0.992136,0,0,85.4,0.734375,33.94,-2.24186,5.94595,368.39,229.44,0,0,0,0,0,0,0,0,0,0
neuromorpho__8N3-8162019-b-fcfc9-10a.swc,2353,interneuron,0.995117,0,2352,0,0,0,0.999552,9.24573e-06,0.999551,0.999551,0.999551,0.999551,0.999551,0,0,0,0,0,0,0,0,0.999551,0.999551,0,0,0,0,36,0.999564,0.999551,0.999551,0,0,141,0,0,0,0,0,0,15.95,1.81312,3.03873,88.84,172.74,0,0,0,0,0
neuromorpho__M1_42.swc,2190,pyramidal,0.935668,0,2189,0,0,0.00973313,0.993427,0.000197249,0.993289,0.993385,0.993385,0.993385,0.993385,0,0,0,0,0,0,0,0,0.993424,0.993385,0,0,0,0,50,0.993541,0.993289,0.993385,0,0,115,0,0,0,0,0,0,137.53,-22.1318,30.5119,192.73,225.16,0,0,0,0,0
neuromorpho__g0692P1.swc,2178,pyramidal,0.9318,1044,862,271,0,0,0.756846,0.329765,0.3,0.3,0.3,0.3,0.99396,0.342516,0.342516,0.342516,0.342516,0.342516,0.624378,0.3,0.532567,0.950852,0.986357,0.0672854,0.649172,0.3,0.487085,175,0.809656,0.3,0.3,0.257143,0.285714,27,0,453.52,68.9378,100.289,2223.06,1762.36,327.54,16.2568,58.6299,336.09,417.51,201.79,-1.35978,37.9456,1046.67,388.33
neuromorpho__Fresh-D7-Sholl-Tau-RFP-MAP2014_crop-6.swc,2493,pyramidal,0.997173,0,2492,0,0,0,0.990612,0.00102017,0.988477,0.988477,0.988477,0.99067,0.991147,0,0,0,0,0,0,0,0,0.990608,0.988477,0,0,0,0,26,0.990519,0.988477,0.988477,0,0,213,0,0,0,0,0,0,0,0,0,39.48,43.63,0,0,0,0,0
neuromorpho__V1_23.swc,2240,pyramidal,0.992467,0,2239,0,0,0,0.989829,0.00109787,0.988477,0.988477,0.988477,0.988477,0.990061,0,0,0,0,0,0,0,0,0.989824,0.988477,0,0,0,0,55,0.990046,0.988477,0.988477,0,0,83.8,0,0,0,0,0,0,127.39,-24.0758,23.6104,181.41,189.88,0,0,0,0,0
neuromorpho__8N6-8162019-b-wT4a.swc,2188,interneuron,0.944414,0,2187,0,0,0,0.998427,3.36288e-05,0.998427,0.998427,0.998427,0.998427,0.998427,0,0,0,0,0,0,0,0,0.998427,0.998427,0,0,0,0,47,0.99846,0.998427,0.998427,0,0,90.4,0,0,0,0,0,0,14.97,3.28832,3.92423,82.34,242.11,0,0,0,0,0
neuromorpho__20190709_sample_1.swc,2124,interneuron,0.990543,1443,680,0,0,0,0.91513,0.227724,0.3,0.3,0.3,0.999551,0.999687,0.120527,0.120527,0.120527,0.120527,0.120527,0.928615,0.3,0.101178,0.886389,0.3,0.161765,0,0,0,130,0.919653,0.3,0.3,0.115385,0.115385,33.2,0,154.47,-18.927,27.3798,351.99,559.06,119.13,10.366,18.7698,335.01,396.89,0,0,0,0,0
neuromorpho__Anstoetz_PV-IN16.swc,2149,interneuron,0.531579,0,2148,0,0,0,0.919121,0.116158,0.3,0.92905,0.92905,0.941834,0.941978,0.0339693,0.0339693,0.0339693,0.0339693,0.0339693,0,0,0,0.919083,0.92905,0.0339851,0,0,0,45,0.93882,0.3,0.941834,0,0.0222222,93.4,0,0,0,0,0,0,66.91,12.6901,13.056,213.24,441.27,0,0,0,0,0
neuromorpho__crop0_2_seg_split_20_1-7.swc,2028,interneuron,0.418078,0,2027,0,0,0,0.887869,0.0651011,0.80654,0.80654,0.80654,0.80654,0.941399,0,0,0,0,0.420611,0,0,0,0.887813,0.80654,0,0,0,0,116,0.897841,0.80654,0.80654,0,0,48.5,0,0,0,0,0,0,35.53,2.96031,5.63955,43.06,53.97,0,0,0,0,0
neuromorpho__8N3-8162019-b-fcfc1a.swc,2151,interneuron,0.968462,0,2150,0,0,0,0.998427,3.39167e-05,0.998427,0.998427,0.998427,0.998427,0.998427,0,0,0,0,0,0,0,0,0.998427,0.998427,0,0,0,0,57,0.998454,0.998427,0.998427,0,0,91,0,0,0,0,0,0,17.97,1.88782,4.127,89.81,172.79,0,0,0,0,0
neuromorpho__cell-10_8.swc,2158,interneuron,0.847663,0,2157,0,0,0,0.999475,0.001252,0.978951,0.999551,0.999551,0.999551,0.999551,0,0,0,0,0,0,0,0,0.999475,0.999551,0,0,0,0,106,0.999361,0.978951,0.999551,0,0,41.5,-0.5,0,0,0,0,0,42.55,-1.95061,6.93467,91.23,117.44,0,0,0,0,0
neuromorpho__AA0805.swc,1853,pyramidal,0.987795,1665,187,0,0,0,0.39182,0.235789,0.3,0.3,0.3,0.3,0.3,0.868322,0.868322,0.868322,0.868322,0.868322,0.32334,0.3,0.966366,0.998294,0.998294,0,0,0,0,316,0.456892,0.3,0.3,0.775316,0.775316,7,0,5205.12,-1164.31,1855.57,6632.82,4300.24,157.03,-19.1305,23.8239,364.74,343.64,0,0,0,0,0
neuromorpho__A3_slide2_9.swc,2087,pyramidal,0.936232,64,770,1252,0,0,0.969457,0.0925402,0.3,0.980772,0.980772,0.980772,0.980772,0.0119789,0.0119789,0.0426449,0.0426449,0.0426449,0.666612,0.666612,1,0.998294,0.998294,0,0.967179,0.980772,0.0199681,107,0.982849,0.3,0.980772,0.00934579,0.00934579,37,-9.78385,2.22,2.2051,1.03815,11.65,90.46,63.46,6.97204,14.2339,187.67,225.89,90.5,5.47326,15.7738,332.55,240.2
neuromorpho__8N6-8162019-b-wt6a.swc,2173,interneuron,0.942545,0,2172,0,0,0,0.999552,9.62087e-06,0.999551,0.999551,0.999551,0.999551,0.999551,0,0,0,0,0,0,0,0,0.999551,0.999551,0,0,0,0,67,0.999558,0.999551,0.999551,0,0,82.6,0,0,0,0,0,0,14.98,2.83889,2.85362,150.99,217.02,0,0,0,0,0
neuromorpho__T75.swc,2112,interneuron,0.880125,0,2111,0,0,0,0.827468,0.300331,0.3,0.3,0.3,0.978951,0.999551,0.244792,0.244792,0.244792,0.244792,0.244792,0,0,0,0.827387,0.3,0.244908,0,0,0,64,0.813461,0.3,0.3,0.25,0.265625,75.7,7.62,0,0,0,0,0,345.48,-4.09533,59.9777,364.14,592.14,0,0,0,0,0
neuromorpho__18455_00032-semi_r.swc,1873,interneuron,0.735767,1637,235,0,0,0,0.49542,0.312752,0.3,0.3,0.3,0.3,0.3,0.719167,0.719167,0.719167,0.719167,0.719167,0.422903,0.3,0.822847,0.998427,0.998427,0,0,0,0,224,0.619148,0.3,0.3,0.544643,0.544643,17,0,3732.91,-1881.49,1360.7,3232.41,1658.18,65.7,9.2723,11.4442,131.19,270.15,0,0,0,0,0
neuromorpho__AA0540.swc,1905,pyramidal,0.996783,1466,438,0,0,0,0.459873,0.290862,0.3,0.3,0.3,0.3,0.3,0.767979,0.767979,0.767979,0.767979,0.767979,0.302838,0.3,0.995907,0.984241,0.988477,0.00684932,0,0,0,501,0.426958,0.3,0.3,0.814371,0.816367,8,0,3755.28,540.976,519.131,4510.85,3659.35,211.13,9.15256,42.7387,456.27,582.13,0,0,0,0,0
neuromorpho__n9fts.swc,2166,pyramidal,0.902641,0,2165,0,0,0,0.961645,0.0827106,0.655613,0.757248,0.860546,0.98487,0.998294,0,0,0.0207756,0.0974146,0.150508,0,0,0,0.961627,0.860546,0.0207852,0,0,0,351,0.95868,0.655613,0.763289,0.031339,0.11396,13,4,0,0,0,0,0,3,-0.0378753,0.489565,229.9,229.9,0,0,0,0,0
neuromorpho__011618Bc1_dendrites.swc,2195,interneuron,0.940148,0,2194,0,0,0,0.680195,0.30808,0.3,0.3,0.3,0.3,0.929779,0.396355,0.396355,0.396355,0.396355,0.396355,0,0,0,0.680049,0.3,0.396536,0,0,0,22,0.80488,0.3,0.565038,0.227273,0.318182,247.6,0,0,0,0,0,0,47,20.699,8.80099,357.43,1040.57,0,0,0,0,0
neuromorpho__AA0323.swc,1850,pyramidal,0.997576,1407,442,0,0,0,0.46392,0.293438,0.3,0.3,0.3,0.3,0.3,0.762162,0.762162,0.762162,0.762162,0.762162,0.304928,0.3,0.992893,0.96882,0.988477,0.0294118,0,0,0,204,0.635327,0.3,0.3,0.514706,0.514706,22.7,0,1884.97,-316.752,336.374,4943.88,3124.72,207.47,6.90882,34.2227,340.05,609.97,0,0,0,0,0
neuromorpho__Anstoetz_SLM_IN5.swc,1994,interneuron,0.991435,1254,739,0,0,0.000989767,0.987664,0.0878481,0.3,0.995911,0.998989,0.998989,0.99944,0.0160481,0.0160481,0.0160481,0.0160481,0.0160481,0.98544,0.99944,0.0191388,0.991422,0.998989,0.0108254,0,0,0,147,0.98783,0.3,0.996853,0.0136054,0.0136054,32,0,135.42,-45.0291,23.8797,215.92,305.87,75.79,-16.1292,14.9901,121.16,315.44,0,0,0,0,0
neuromorpho__180702_morpho-6_hippo_tau488_trfp_map2648_Hippo-4-7_crop-5.swc,2423,pyramidal,0.992345,0,2422,0,0,0.00867,0.993959,0.000442843,0.993385,0.993385,0.993385,0.993385,0.994151,0,0,0,0,0,0,0,0,0.993957,0.993385,0,0,0,0,21,0.994037,0.993385,0.993385,0,0,201,0,0,0,0,0,0,0,0,0,16.78,46.41,0,0,0,0,0
neuromorpho__20190617_sample_1.swc,2091,interneuron,0.911403,988,1102,0,0,0,0.998968,0.00364382,0.976703,0.999551,0.999551,0.999551,0.999551,0,0,0,0,0,0.998317,0.999687,0,0.999551,0.999551,0,0,0,0,142,0.998534,0.976703,0.999551,0,0,28,0,90.06,-8.61817,13.9619,134.11,192.12,121.48,0.478975,18.694,139.93,171.76,0,0,0,0,0
neuromorpho__Fresh-D7-Sholl-Tau-RFP-MAP2001-1.swc,2359,pyramidal,0.996991,0,2358,0,0,0,0.989756,0.00122678,0.988477,0.988477,0.988477,0.988477,0.988978,0,0,0,0,0,0,0,0,0.989751,0.988477,0,0,0,0,46,0.9898,0.988477,0.988477,0,0,146.5,0,0,0,0,0,0,0,0,0,31.91,52.02,0,0,0,0,0
neuromorpho__20190515_sample_12.swc,2007,interneuron,0.972816,0,2006,0,0.241156,0.11804,0.914577,0.197282,0.3,0.3,0.95386,0.954365,0.978951,0.0926756,0.0926756,0.0926756,0.0926756,0.0926756,0,0,0,0.914535,0.95386,0.0927218,0,0,0,71,0.902284,0.3,0.3,0.112676,0.126761,49,0,0,0,0,0,0,130.5,-44.3516,35.0504,214.58,431.3,0,0,0,0,0
neuromorpho__AA0932.swc,1887,pyramidal,0.986498,1653,233,0,0,0,0.387318,0.230951,0.3,0.3,0.3,0.3,0.3,0.874934,0.874934,0.874934,0.874934,0.874934,0.302939,0.3,0.995765,0.983309,0.998294,0.0214592,0,0,0,653,0.37543,0.3,0.3,0.892802,0.892802,6,0,3909.5,933.398,1041.49,2169.99,2992.03,301.73,22.4259,54.3874,334.09,468.01,0,0,0,0,0
neuromorpho__34_9.swc,2194,pyramidal,0.974869,0,2193,0,0,0.0109799,0.992684,0.0119209,0.765902,0.993385,0.993385,0.993385,0.993385,0,0,0,0.00273473,0.00273473,0,0,0,0.99268,0.993385,0,0,0,0,126,0.991606,0.765902,0.993385,0,0.00793651,34.5,0,0,0,0,0,0,0.1,0.00129959,0.0117815,90.82,101.04,0,0,0,0,0
neuromorpho__11615c1.swc,2048,interneuron,0.435761,1096,951,0,0,0,0.672819,0.254066,0.3,0.3,0.3,0.582995,0.582995,0.222168,0.574707,0.574707,0.574707,0.574707,0.486425,0.3,1,0.887288,0.941952,0.0851735,0,0,0,69,0.734426,0.3,0.491393,0.507246,0.536232,69.2,0,78.99,27.964,17.9824,812.97,587.79,89,19.7434,21.5564,337.43,555.38,0,0,0,0,0
neuromorpho__Fresh-D4-Phall-Tau-Map2004-10.swc,2358,pyramidal,0.991981,0,2357,0,0,0,0.990448,0.00102792,0.988477,0.988477,0.988477,0.99075,0.990988,0,0,0,0,0,0,0,0,0.990444,0.988477,0,0,0,0,37,0.990619,0.988477,0.988477,0,0,157.2,0,0,0,0,0,0,0,0,0,29.52,75.2,0,0,0,0,0
neuromorpho__180702_morpho-6_hippo_tau488_trfp_map2648_Hippo-3-10_crop-1.swc,2371,pyramidal,0.996414,0,2370,0,0,0,0.989579,0.000795533,0.988477,0.988477,0.988477,0.988477,0.98985,0,0,0,0,0,0,0,0,0.989575,0.988477,0,0,0,0,16,0.989719,0.988477,0.988477,0,0,336.5,0,0,0,0,0,0,0,0,0,19.71,68.35,0,0,0,0,0
neuromorpho__WT_2.swc,2246,pyramidal,0.994669,0,856,1389,0,0,0.950252,0.149543,0.3,0.739088,0.9823,0.9823,0.9823,0.0498664,0.0498664,0.0498664,0.0525378,0.0525378,0,0,0,0.987464,0.988477,0,0.927283,0.9823,0.0806335,115,0.964934,0.3,0.9823,0.026087,0.0434783,42,0,0,0,0,0,0,49.99,-5.43876,10.3883,261.45,190.93,47.99,0.741915,8.23708,307.95,512.78
neuromorpho__EXP-5_67-Scr-1010.swc,2036,interneuron,0.66871,0,2035,0,0,0,0.883324,0.141902,0.3,0.84,0.84,0.876527,0.876527,0.0451866,0.0451866,0.0451866,0.0451866,0.675835,0,0,0,0.883266,0.84,0.0452088,0,0,0,19,0.947675,0.3,0.869222,0,0.0526316,191.2,0,0,0,0,0,0,2.52,-0.763823,0.319792,186.25,184.63,0,0,0,0,0
neuromorpho__17545_00068-semi_r.swc,1891,interneuron,0.995616,1700,190,0,0,0,0.749156,0.335416,0.3,0.3,0.3,0.3,0.999687,0.358012,0.358012,0.358012,0.358012,0.358012,0.721023,0.3,0.398235,0.999551,0.999551,0,0,0,0,279,0.79491,0.3,0.3,0.283154,0.304659,16,0,2030.01,273.157,498.909,1435.65,1344.09,99.86,-3.67279,14.966,152.51,235.87,0,0,0,0,0
neuromorpho__19-02-19A-14-cell-2.swc,2129,interneuron,0.93818,0,2128,0,0,0,0.999552,9.71974e-06,0.999551,0.999551,0.999551,0.999551,0.999551,0,0,0,0,0,0,0,0,0.999551,0.999551,0,0,0,0,73,0.999558,0.999551,0.999551,0,0,55.8,3.5,0,0,0,0,0,47,9.43914,10.2,68.96,295.15,0,0,0,0,0
neuromorpho__AA0357.swc,1795,pyramidal,0.986654,1580,214,0,0,0,0.386344,0.229838,0.3,0.3,0.3,0.3,0.3,0.876323,0.876323,0.876323,0.876323,0.876323,0.303514,0.3,0.994937,0.995031,0.998294,0.0046729,0,0,0,447,0.440518,0.3,0.3,0.798658,0.798658,8,0,3849.45,2203.28,869.723,3077.05,3899.54,224.27,-10.4635,42.7967,395.05,538.19,0,0,0,0,0
neuromorpho__AA0321.swc,1817,pyramidal,0.987927,1314,502,0,0,0,0.495601,0.313557,0.3,0.3,0.3,0.3,0.3,0.719868,0.719868,0.719868,0.719868,0.719868,0.303169,0.3,0.995434,0.998294,0.998294,0,0,0,0,484,0.489787,0.3,0.3,0.729339,0.729339,8,0,3423.77,1938.55,815.855,3268.91,3706.22,129.7,15.2692,20.2474,231.42,556.43,0,0,0,0,0
neuromorpho__170107-6.swc,2060,interneuron,0.933157,1533,526,0,0,0,0.93462,0.17751,0.3,0.3,0.963331,0.979969,0.982515,0.0723301,0.0723301,0.0723301,0.0723301,0.0723301,0.980568,0.963331,0,0.800583,0.3,0.28327,0,0,0,238,0.931463,0.3,0.963331,0.0756303,0.0756303,19,1,79,31.5548,16.8662,417.57,376.31,64,20.5,16.1239,170.31,439.09,0,0,0,0,0
neuromorpho__8N6-8162019-b-fcfc3a.swc,2006,interneuron,0.985385,0,2005,0,0,0,0.999552,1.00131e-05,0.999551,0.999551,0.999551,0.999551,0.999551,0,0,0,0,0,0,0,0,0.999551,0.999551,0,0,0,0,68,0.999558,0.999551,0.999551,0,0,75,0,0,0,0,0,0,14.98,-1.21088,3.09108,73.26,276.44,0,0,0,0,0
neuromorpho__AA0820.swc,1858,pyramidal,0.993198,1460,397,0,0,0.00214908,0.569521,0.338075,0.3,0.3,0.3,0.3,0.3,0.61141,0.61141,0.61141,0.61141,0.61141,0.453938,0.3,0.778082,0.993501,0.993385,0,0,0,0,265,0.825827,0.3,0.3,0.241509,0.25283,14.6,0,4210.21,-713.147,1289.94,4021.48,2328.33,194.41,3.8096,28.7114,213.99,453.17,0,0,0,0,0
neuromorpho__18465_00213-semi_r.swc,1868,interneuron,0.978495,1512,355,0,0,0.000398556,0.627511,0.348897,0.3,0.3,0.3,0.3,0.3,0.531585,0.531585,0.531585,0.531585,0.531585,0.540046,0.3,0.656746,0.998989,0.998989,0,0,0,0,366,0.622708,0.3,0.3,0.535519,0.543716,13,0,1319.65,242.541,300.959,1176.6,1381.66,201.94,15.411,35.1916,337.11,385.38,0,0,0,0,0
neuromorpho__Hcell13-set-2.swc,2107,interneuron,0.971366,0,2106,0,0,0,0.999552,9.77032e-06,0.999551,0.999551,0.999551,0.999551,0.999551,0,0,0,0,0,0,0,0,0.999551,0.999551,0,0,0,0,54,0.99956,0.999551,0.999551,0,0,81.1,0.5,0,0,0,0,0,28.18,-0.00280152,4.75166,57.85,90.81,0,0,0,0,0
neuromorpho__V1_9.swc,2079,pyramidal,0.964498,0,2078,0,0,0,0.998295,3.74127e-05,0.998294,0.998294,0.998294,0.998294,0.998294,0,0,0,0,0,0,0,0,0.998294,0.998294,0,0,0,0,67,0.998319,0.998294,0.998294,0,0,78.8,0,0,0,0,0,0,114.21,-28.7636,29.3083,152.75,189.91,0,0,0,0,0
neuromorpho__STRESS-6-N2_1.swc,1958,interneuron,0.972083,0,1957,0,0,0.00112422,0.99899,2.28416e-05,0.998989,0.998989,0.998989,0.998989,0.998989,0,0,0,0,0,0,0,0,0.998989,0.998989,0,0,0,0,18,0.999045,0.998989,0.998989,0,0,296.5,0,0,0,0,0,0,12.31,-0.816433,2.37296,82.57,280.18,0,0,0,0,0
neuromorpho__n255.swc,2074,interneuron,0.992394,1449,624,0,0,0,0.51857,0.323882,0.3,0.3,0.3,0.3,0.3,0.687078,0.687078,0.687078,0.687078,0.687078,0.32028,0.3,0.970324,0.978251,0.999551,0.0304487,0,0,0,130,0.55587,0.3,0.3,0.630769,0.630769,39.1,-0.0288235,27.91,7.37061,4.47761,811.87,488.22,20.5,2.81304,4.41421,474.85,736.17,0,0,0,0,0
neuromorpho__EDF2_D4-Fresh-Hippo-2-EDF_crop-6.swc,2313,pyramidal,0.993845,0,2312,0,0,0,0.990253,0.000720956,0.988477,0.988477,0.988846,0.990167,0.990379,0,0,0,0,0,0,0,0,0.990249,0.988846,0,0,0,0,52,0.990053,0.988477,0.988477,0,0,86.8,0,0,0,0,0,0,0,0,0,27.28,40.22,0,0,0,0,0
neuromorpho__AA0707.swc,1746,pyramidal,0.987383,1475,270,0,0,0,0.429052,0.270875,0.3,0.3,0.3,0.3,0.3,0.815006,0.815006,0.815006,0.815006,0.815006,0.324465,0.3,0.964746,0.998294,0.998294,0,0,0,0,386,0.433958,0.3,0.3,0.80829,0.810881,9,0,4887.16,-955.793,1115.67,5928.06,7130.12,158.74,-5.76752,28.2079,312.27,448.12,0,0,0,0,0
neuromorpho__AA0315.swc,1714,pyramidal,0.96331,1304,409,0,0,0,0.469467,0.299347,0.3,0.3,0.3,0.3,0.3,0.757293,0.757293,0.757293,0.757293,0.757293,0.303193,0.3,0.995399,0.998294,0.998294,0,0,0,0,430,0.458218,0.3,0.3,0.774419,0.774419,8,0,2701.29,-2371.95,432.865,1731.26,1549.46,172.39,-8.32413,29.813,213.71,272.8,0,0,0,0,0
neuromorpho__180702_morpho-6_hippo_tau488_trfp_map2648_Hippo-3-10_crop-2.swc,2316,pyramidal,0.996554,0,2315,0,0,0,0.990452,0.000837947,0.988477,0.988477,0.988477,0.990591,0.990644,0,0,0,0,0,0,0,0,0.990448,0.988477,0,0,0,0,25,0.990394,0.988477,0.988477,0,0,176,0,0,0,0,0,0,0,0,0,21.82,36.77,0,0,0,0,0
neuromorpho__S2_10.swc,1932,pyramidal,0.985196,0,1931,0,0,0,0.988633,0.00043791,0.988477,0.988477,0.988477,0.988477,0.988477,0,0,0,0,0,0,0,0,0.988627,0.988477,0,0,0,0,58,0.988851,0.988477,0.988477,0,0,74.3,0,0,0,0,0,0,127.37,-17.4863,23.8266,207.52,227.26,0,0,0,0,0
neuromorpho__180702_morpho-6_hippo_tau488_trfp_map2648_Hippo-4-7_crop.swc,2313,pyramidal,0.987673,0,2312,0,0,0,0.998294,3.54706e-05,0.998294,0.998294,0.998294,0.998294,0.998294,0,0,0,0,0,0,0,0,0.998294,0.998294,0,0,0,0,40,0.998336,0.998294,0.998294,0,0,135.1,0,0,0,0,0,0,0,0,0,19.37,39.71,0,0,0,0,0
neuromorpho__A3_slide2_8.swc,1934,pyramidal,0.810401,29,1011,893,0,0,0.985874,0.00338894,0.9823,0.9823,0.9823,0.9823,0.988477,0,0,0,0,0,0.993251,0.993251,0,0.988806,0.988477,0,0.9823,0.9823,0,68,0.98626,0.9823,0.9823,0,0,57.9,-12.1264,0,-13.6536,3.55271e-15,7.48,57.39,67.55,14.6226,11.0558,206.78,250.1,62.14,9.47089,15.5604,205.28,269.02
neuromorpho__P111017-01-AAC.swc,1905,interneuron,0.667853,0,1904,0,0,0,0.88074,0.261431,0.3,0.3,0.3,0.998427,0.998427,0.168504,0.168504,0.168504,0.168504,0.168504,0,0,0,0.880677,0.3,0.168592,0,0,0,43,0.83844,0.3,0.3,0.186047,0.255814,107,-12.032,0,0,0,0,0,144.47,-42.6318,38.9698,195.03,732.62,0,0,0,0,0
neuromorpho__B1_slide4_neuron5.swc,1862,pyramidal,0.979625,19,583,1259,0,0.00503718,0.964815,0.114286,0.3,0.981536,0.981536,0.981536,0.981536,0.028464,0.028464,0.028464,0.028464,0.0386681,0.894668,0.894668,0,0.961324,0.993385,0.0463122,0.967461,0.981536,0.0206513,92,0.9776,0.3,0.981536,0,0,44.9,-20.4358,34.61,-27.0416,12.5705,26.12,11.48,118.26,-32.1541,22.142,321.8,210.55,146.7,-61.3941,35.83,401.2,633.19
neuromorpho__3_54.swc,2117,pyramidal,0.854633,0,2116,0,0,0,0.986761,0.0140675,0.801808,0.984761,0.984778,0.988372,0.988477,0,0,0,0,0.0056684,0,0,0,0.986755,0.984778,0,0,0,0,92,0.98584,0.801808,0.985436,0,0,37.8,0,0,0,0,0,0,0.1,0.00586011,0.0234877,97.45,98.54,0,0,0,0,0
neuromorpho__group1_cell22.swc,1937,pyramidal,0.991376,0,1936,0,0,0,0.946546,0.0804173,0.770264,0.770264,0.770264,0.988477,0.988477,0,0,0,0.116675,0.218379,0,0,0,0.946518,0.770264,0,0,0,0,13,0.960116,0.770264,0.858871,0,0.0769231,278.8,0,0,0,0,0,0,0,-0.22,8.32667e-17,158.07,215.94,0,0,0,0,0
neuromorpho__17302_00102-semi_r.swc,1814,interneuron,0.980649,1597,216,0,0,0,0.850985,0.283642,0.3,0.3,0.3,0.992136,0.995274,0.209482,0.209482,0.209482,0.209482,0.209482,0.83095,0.3,0.237946,0.998427,0.998427,0,0,0,0,258,0.879309,0.3,0.3,0.158915,0.186047,17.3,0,490.28,-34.5299,84.5528,837.11,1023.48,104.27,10.5077,20.8341,199.2,318.12,0,0,0,0,0
