file,n_nodes_conf,stage1_pred_conf_run,stage1_conf_conf_run,pred_axon_conf_run,pred_basal_conf_run,pred_apical_conf_run,node_label_disagree_frac,node_conf_abs_delta_mean,branch3_changed_frac,branch3_label_disagree_frac,branch3_conf_abs_delta_mean,branch3_axon_delta_frac,branch3_basal_delta_frac,branch3_apical_delta_frac,branch3_to_apical_frac,branch3_from_apical_frac,conf_mean,conf_std,conf_min,conf_p05,conf_p10,conf_p25,conf_median,conf_frac_lt_05,conf_frac_lt_06,conf_frac_lt_07,conf_frac_lt_08,conf_frac_lt_09,axon_conf_mean,axon_conf_p10,axon_conf_frac_lt_07,basal_conf_mean,basal_conf_p10,basal_conf_frac_lt_07,apical_conf_mean,apical_conf_p10,apical_conf_frac_lt_07,n_pred_branches,branch_conf_mean,branch_conf_min,branch_conf_p10,branch_frac_conf_lt_07,branch_frac_conf_lt_08,branch_n_nodes_p90,pred_soma_z,pred_axon_z_extent,pred_axon_z_mean_rel_soma,pred_axon_z_std,pred_axon_x_extent,pred_axon_y_extent,pred_basal_z_extent,pred_basal_z_mean_rel_soma,pred_basal_z_std,pred_basal_x_extent,pred_basal_y_extent,pred_apical_z_extent,pred_apical_z_mean_rel_soma,pred_apical_z_std,pred_apical_x_extent,pred_apical_y_extent
neuromorpho__AA0812.swc,1532,pyramidal,0.997743,1414,117,0,0,0,0,0,0,0,0,0,0,0,0.403619,0.247169,0.3,0.3,0.3,0.3,0.3,0.850522,0.850522,0.850522,0.850522,0.850522,0.354322,0.3,0.921499,0.994301,0.994301,0,0,0,0,214,0.515836,0.3,0.3,0.696262,0.696262,10,0,3972.84,911.679,1242.83,8565.36,2510.53,177.09,7.02128,29.5974,158.76,410.35,0,0,0,0,0
neuromorpho__AA0891.swc,1526,pyramidal,0.99032,1405,120,0,0,0,0,0,0,0,0,0,0,0,0.392691,0.235961,0.3,0.3,0.3,0.3,0.3,0.866317,0.866317,0.866317,0.866317,0.866317,0.341864,0.3,0.939502,0.98273,0.994301,0.0166667,0,0,0,291,0.433502,0.3,0.3,0.80756,0.80756,9,0,7130.82,-88.1308,2271.63,3869.72,5906.2,121.87,20.1158,23.6947,274.66,479.77,0,0,0,0,0
neuromorpho__AA0771.swc,1605,pyramidal,0.973615,1437,167,0,0,0,0,0,0,0,0,0,0,0,0.804253,0.307954,0.3,0.3,0.3,0.3,0.991989,0.271651,0.271651,0.271651,0.271651,0.271651,0.782514,0.3,0.302714,0.990144,0.994301,0.00598802,0,0,0,475,0.890362,0.3,0.351258,0.141053,0.185263,8,0,1466.87,30.0058,184.776,1561.94,1580.52,349.09,-31.729,73.6902,530.3,505.34,0,0,0,0,0
neuromorpho__554-2-R3.swc,1731,pyramidal,0.951318,68,907,755,0,0,0,0,0,0,0,0,0,0,0.867722,0.166104,0.560887,0.575074,0.581829,0.837165,0.994301,0,0.197574,0.248411,0.248411,0.469671,0.883525,0.883525,0,0.994301,0.994301,0,0.71406,0.56981,0.569536,79,0.887056,0.560887,0.583253,0.189873,0.189873,58,0,6.39,0.941912,1.80426,85.14,13.47,90.02,7.27735,20.7292,122.63,214.74,97.03,10.5874,17.8977,158,254.88
neuromorpho__AA0518.swc,1528,pyramidal,0.997415,1077,450,0,0,0,0,0,0,0,0,0,0,0,0.50946,0.318665,0.3,0.3,0.3,0.3,0.3,0.698298,0.698298,0.698298,0.698298,0.698298,0.306425,0.3,0.990715,0.994301,0.994301,0,0,0,0,412,0.508093,0.3,0.3,0.701456,0.701456,8,0,3247.35,-669.102,646.434,3780.13,3113.05,173.63,0.872844,33.4667,251.27,287.05,0,0,0,0,0
neuromorpho__S2KO_32.swc,1700,pyramidal,0.967968,0,1699,0,0,0,0,0,0,0,0,0,0,0,0.994305,0.000138171,0.994301,0.994301,0.994301,0.994301,0.994301,0,0,0,0,0,0,0,0,0.994301,0.994301,0,0,0,0,52,0.994411,0.994301,0.994301,0,0,74.9,0,0,0,0,0,0,134.08,-28.8239,29.7161,126.06,165.36,0,0,0,0,0
neuromorpho__mPFC_w4_L5_09.swc,1938,pyramidal,0.997286,0,916,1021,0,0,0,0,0,0,0,0,0,0,0.971143,0.11368,0.3,0.987041,0.98706,0.98706,0.98706,0.0278638,0.0278638,0.0278638,0.0278638,0.0278638,0,0,0,0.953371,0.994301,0.058952,0.987058,0.98706,0,109,0.98614,0.3,0.98706,0,0.00917431,43,0,0,0,0,0,0,111,-11.0197,23.7747,372.56,416.99,111,-28.6959,22.3196,395.14,530.6
neuromorpho__V1_17.swc,1681,pyramidal,0.978154,0,1680,0,0,0,0,0,0,0,0,0,0,0,0.994305,0.00013895,0.994301,0.994301,0.994301,0.994301,0.994301,0,0,0,0,0,0,0,0,0.994301,0.994301,0,0,0,0,52,0.994411,0.994301,0.994301,0,0,76.6,0,0,0,0,0,0,132.7,-25.5495,25.9306,165.75,208.84,0,0,0,0,0
neuromorpho__N027.swc,1579,pyramidal,0.975026,911,160,507,0,0,0,0,0,0,0,0,0,0,0.52589,0.323759,0.3,0.3,0.3,0.3,0.3,0.672578,0.672578,0.672578,0.672578,0.672578,0.347854,0.3,0.930845,0.994301,0.994301,0,0.697035,0.3,0.422091,36,0.814642,0.3,0.3,0.277778,0.277778,121,0,334.9,-40.8823,74.3612,657,1379.31,44.21,12.7738,12.7415,109,22.33,140.23,3.18919,21.6113,100.39,450.57
neuromorpho__V1_2.swc,1788,pyramidal,0.983098,0,1787,0,0,0,0,0,0,0,0,0,0,0,0.994305,0.00013473,0.994301,0.994301,0.994301,0.994301,0.994301,0,0,0,0,0,0,0,0,0.994301,0.994301,0,0,0,0,58,0.9944,0.994301,0.994301,0,0,69.5,0,0,0,0,0,0,116.02,-20.357,23.3131,173.16,155.89,0,0,0,0,0
neuromorpho__N042.swc,1663,pyramidal,0.992807,55,674,933,0,0,0,0,0,0,0,0,0,0,0.835277,0.28504,0.3,0.3,0.3,0.880801,0.98706,0.220084,0.220084,0.220084,0.220084,0.253157,0.880801,0.880801,0,0.994301,0.994301,0,0.717537,0.3,0.392283,82,0.851698,0.3,0.3,0.207317,0.207317,41,0,20.84,11.412,5.51264,58.55,71.8,162.38,5.09835,29.0781,223.13,107.83,148.88,5.70054,20.6045,254.17,472.45
neuromorpho__A3_slide2_13.swc,1671,pyramidal,0.894109,22,616,1032,0,0,0,0,0,0,0,0,0,0,0.881821,0.250918,0.3,0.3,0.3,0.98706,0.98706,0.156792,0.156792,0.156792,0.156792,0.156792,0.974203,0.974203,0,0.994242,0.994301,0,0.812632,0.3,0.253876,99,0.918199,0.3,0.693667,0.10101,0.111111,36,0,5.21,13.5418,1.78721,35.13,82.59,86.56,-0.106981,15.5371,229.2,265.89,89.37,-3.36085,15.7584,228.82,811.81
neuromorpho__AA0839.swc,1545,pyramidal,0.997252,1190,354,0,0,0,0,0,0,0,0,0,0,0,0.502981,0.315643,0.3,0.3,0.3,0.3,0.3,0.707443,0.707443,0.707443,0.707443,0.707443,0.356406,0.3,0.918487,0.994301,0.994301,0,0,0,0,272,0.609565,0.3,0.3,0.5625,0.566176,12,0,3309.82,-1398.44,1112.28,1650.09,3422.94,248.43,9.62579,41.0046,229.12,805.28,0,0,0,0,0
neuromorpho__crop0_2_seg_split_5_1-15.swc,1611,pyramidal,0.818026,701,909,0,0,0,0,0,0,0,0,0,0,0,0.944763,0.0570017,0.581674,0.879938,0.879938,0.879938,0.994301,0,0.000620732,0.000620732,0.000620732,0.435133,0.880448,0.879938,0.00142653,0.994301,0.994301,0,0,0,0,77,0.947105,0.581674,0.879938,0.012987,0.012987,48.2,0,28.28,-1.26571,6.6578,31.62,34.45,26.95,-0.618603,6.7423,51.31,34.84,0,0,0,0,0
neuromorpho__180702_morpho-6_hippo_tau488_trfp_map2647_Fresh-4_crop-2.swc,1980,pyramidal,0.996709,0,1979,0,0,0,0,0,0,0,0,0,0,0,0.994304,0.000128035,0.994301,0.994301,0.994301,0.994301,0.994301,0,0,0,0,0,0,0,0,0.994301,0.994301,0,0,0,0,15,0.994681,0.994301,0.994301,0,0,284.6,0,0,0,0,0,0,0,0,0,24.03,49.16,0,0,0,0,0
neuromorpho__A3-n2-3_1.swc,1946,pyramidal,0.994961,0,1945,0,0,0,0,0,0,0,0,0,0,0,0.994304,0.000129148,0.994301,0.994301,0.994301,0.994301,0.994301,0,0,0,0,0,0,0,0,0.994301,0.994301,0,0,0,0,58,0.9944,0.994301,0.994301,0,0,76.8,0,0,0,0,0,0,0,0,0,69.96,141.23,0,0,0,0,0
neuromorpho__V1_11.swc,1675,pyramidal,0.963001,0,1674,0,0,0,0,0,0,0,0,0,0,0,0.994305,0.000139198,0.994301,0.994301,0.994301,0.994301,0.994301,0,0,0,0,0,0,0,0,0.994301,0.994301,0,0,0,0,50,0.994415,0.994301,0.994301,0,0,75.5,0,0,0,0,0,0,156.17,-29.523,36.9869,147.11,196.33,0,0,0,0,0
neuromorpho__S2KO_34.swc,1684,pyramidal,0.973576,0,1683,0,0,0,0,0,0,0,0,0,0,0,0.994305,0.000138826,0.994301,0.994301,0.994301,0.994301,0.994301,0,0,0,0,0,0,0,0,0.994301,0.994301,0,0,0,0,56,0.994403,0.994301,0.994301,0,0,64,0,0,0,0,0,0,104.63,-16.5456,22.9427,179.68,201.5,0,0,0,0,0
neuromorpho__10N1-8162019-fcfc3a.swc,1752,interneuron,0.988887,0,1751,0,0,0,0,0,0,0,0,0,0,0,0.999552,1.0714e-05,0.999551,0.999551,0.999551,0.999551,0.999551,0,0,0,0,0,0,0,0,0.999551,0.999551,0,0,0,0,33,0.999565,0.999551,0.999551,0,0,119.6,0,0,0,0,0,0,22.95,-0.77325,4.1143,91.93,159.87,0,0,0,0,0
neuromorpho__020414-pos-div13-cs4.swc,1698,interneuron,0.972,0,1697,0,0,0,0,0,0,0,0,0,0,0,0.977716,0.121647,0.3,0.999551,0.999551,0.999551,0.999551,0.0312132,0.0312132,0.0312132,0.0312132,0.0312132,0,0,0,0.977703,0.999551,0.0312316,0,0,0,18,0.995905,0.3,0.999551,0,0,328.9,0,0,0,0,0,0,2,0.0394814,0.394687,138.67,277.34,0,0,0,0,0
neuromorpho__Fresh-Sholl-2-D7-Tau-LA-Map2012_crop.swc,1969,pyramidal,0.997081,0,1968,0,0,0,0,0,0,0,0,0,0,0,0.994304,0.000128392,0.994301,0.994301,0.994301,0.994301,0.994301,0,0,0,0,0,0,0,0,0.994301,0.994301,0,0,0,0,24,0.994539,0.994301,0.994301,0,0,243.7,0,0,0,0,0,0,0,0,0,34.95,57.83,0,0,0,0,0
neuromorpho__AA0543.swc,1496,pyramidal,0.997701,1273,222,0,0,0,0,0,0,0,0,0,0,0,0.404414,0.248164,0.3,0.3,0.3,0.3,0.3,0.849599,0.849599,0.849599,0.849599,0.849599,0.304892,0.3,0.99293,0.972409,0.994301,0.0315315,0,0,0,282,0.464583,0.3,0.3,0.758865,0.765957,11,0,4576.66,-57.945,874.085,4162.54,4062.16,235.76,-0.772523,40.7514,294.18,564.45,0,0,0,0,0
neuromorpho__S2_15.swc,1760,pyramidal,0.979638,0,1759,0,0,0,0,0,0,0,0,0,0,0,0.994305,0.000135797,0.994301,0.994301,0.994301,0.994301,0.994301,0,0,0,0,0,0,0,0,0.994301,0.994301,0,0,0,0,48,0.99442,0.994301,0.994301,0,0,70.6,0,0,0,0,0,0,117.99,-26.2908,28.8336,183.36,180.63,0,0,0,0,0
neuromorpho__Fresh-D4-Phall-Tau-Map2004-14.swc,1971,pyramidal,0.993103,0,1970,0,0,0,0,0,0,0,0,0,0,0,0.994304,0.000128327,0.994301,0.994301,0.994301,0.994301,0.994301,0,0,0,0,0,0,0,0,0.994301,0.994301,0,0,0,0,25,0.994529,0.994301,0.994301,0,0,221.2,0,0,0,0,0,0,0,0,0,18.71,100.38,0,0,0,0,0
neuromorpho__AAS5.swc,1692,interneuron,0.990896,0,1691,0,0,0,0,0,0,0,0,0,0,0,0.849461,0.286662,0.3,0.3,0.3,0.994808,0.999551,0.213948,0.213948,0.213948,0.213948,0.213948,0,0,0,0.849372,0.3,0.214075,0,0,0,78,0.978167,0.3,0.999551,0.025641,0.0384615,41.5,0,0,0,0,0,0,112.74,-9.89839,20.7656,135.17,282.49,0,0,0,0,0
neuromorpho__32368_slide1_cell8.swc,1678,pyramidal,0.995621,25,1021,631,0,0,0,0,0,0,0,0,0,0,0.9895,0.037855,0.3,0.98706,0.98706,0.98706,0.994301,0.00297974,0.00297974,0.00297974,0.00297974,0.00297974,0.991989,0.991989,0,0.994301,0.994301,0,0.981616,0.98706,0.00792393,116,0.990848,0.3,0.98706,0,0,34.5,0,27,16.4464,8.98229,5.7,73.54,135.06,-17.9583,28.6189,317.87,265.12,122.98,-19.0641,28.6667,311.23,434.47
neuromorpho__Fresh-Sholl-2-D7-Tau-LA-Map2004_crop-1.swc,1960,pyramidal,0.996878,0,1959,0,0,0,0,0,0,0,0,0,0,0,0.994304,0.000128686,0.994301,0.994301,0.994301,0.994301,0.994301,0,0,0,0,0,0,0,0,0.994301,0.994301,0,0,0,0,19,0.994601,0.994301,0.994301,0,0,188.4,0,0,0,0,0,0,0,0,0,23.79,66.39,0,0,0,0,0
neuromorpho__1b_2.swc,1661,pyramidal,0.936138,0,1660,0,0,0,0,0,0,0,0,0,0,0,0.992215,0.0380363,0.3,0.994301,0.994301,0.994301,0.994301,0.00301023,0.00301023,0.00301023,0.00301023,0.00301023,0,0,0,0.99221,0.994301,0.00301205,0,0,0,48,0.994035,0.3,0.994301,0,0,90,0.00333333,0,0,0,0,0,111.45,-8.43933,19.2745,164.54,297.18,0,0,0,0,0
neuromorpho__37112_slide1_cell10.swc,1682,pyramidal,0.994401,31,1139,511,0,0,0,0,0,0,0,0,0,0,0.992062,0.00332171,0.98706,0.98706,0.98706,0.98706,0.994301,0,0,0,0,0,0.991989,0.991989,0,0.994301,0.994301,0,0.98706,0.98706,0,113,0.99196,0.98706,0.98706,0,0,34.8,0,9.79,-9.18645,3.81506,5.22,92.02,111.46,-13.5144,27.462,315.57,291.17,112.7,-14.9987,27.1195,193.12,222.9
neuromorpho__20190212_sample_7.swc,1633,interneuron,0.985688,1239,393,0,0,0,0,0,0,0,0,0,0,0,0.937236,0.196106,0.3,0.3,0.976703,0.999551,0.999687,0.0832823,0.0881813,0.0912431,0.0912431,0.0930802,0.967105,0.999651,0.0492333,0.842909,0.3,0.223919,0,0,0,244,0.964989,0.3,0.968312,0.0409836,0.0614754,13,0,208.8,49.1591,37.4509,536.71,645.78,124.86,7.01198,23.0119,352.07,581.69,0,0,0,0,0
neuromorpho__A4_slide3_9.swc,1599,pyramidal,0.992518,3,917,678,0,0,0,0,0,0,0,0,0,0,0.986002,0.0597812,0.3,0.98706,0.98706,0.98706,0.994301,0.00750469,0.00750469,0.00750469,0.00750469,0.00750469,0.953315,0.953315,0,0.994301,0.994301,0,0.9749,0.98706,0.0176991,86,0.974023,0.3,0.98706,0.0232558,0.0232558,40,-22.9285,0.79,6.15179,0.363349,3.85,18.52,81.6,1.57629,17.6712,228.91,287.58,65.95,4.58615,10.2635,133.21,454.55
neuromorpho__10N1-8162019-wt5a.swc,1772,interneuron,0.984983,0,1771,0,0,0,0,0,0,0,0,0,0,0,0.999552,1.06534e-05,0.999551,0.999551,0.999551,0.999551,0.999551,0,0,0,0,0,0,0,0,0.999551,0.999551,0,0,0,0,46,0.999561,0.999551,0.999551,0,0,86,0,0,0,0,0,0,23.94,0.193874,4.83488,121.22,175.74,0,0,0,0,0
neuromorpho__8N6-8162019-b-wT3a.swc,1802,interneuron,0.983475,0,1801,0,0,0,0,0,0,0,0,0,0,0,0.999552,1.05644e-05,0.999551,0.999551,0.999551,0.999551,0.999551,0,0,0,0,0,0,0,0,0.999551,0.999551,0,0,0,0,48,0.999561,0.999551,0.999551,0,0,95.9,0,0,0,0,0,0,18.95,6.59481,4.53605,105.04,210.75,0,0,0,0,0
neuromorpho__WT3-n4-2_1.swc,1924,pyramidal,0.995262,0,1923,0,0,0,0,0,0,0,0,0,0,0,0.994304,0.000129884,0.994301,0.994301,0.994301,0.994301,0.994301,0,0,0,0,0,0,0,0,0.994301,0.994301,0,0,0,0,52,0.994411,0.994301,0.994301,0,0,84.7,0,0,0,0,0,0,0,0,0,78.77,131.59,0,0,0,0,0
neuromorpho__8N3-8162019-b-wt3a.swc,1781,interneuron,0.995655,0,1780,0,0,0,0,0,0,0,0,0,0,0,0.999552,1.06265e-05,0.999551,0.999551,0.999551,0.999551,0.999551,0,0,0,0,0,0,0,0,0.999551,0.999551,0,0,0,0,30,0.999566,0.999551,0.999551,0,0,167.5,0,0,0,0,0,0,18.96,5.50768,4.98892,85.84,137.83,0,0,0,0,0
neuromorpho__143-06-cell-1-analysis.swc,1699,interneuron,0.960615,0,1698,0,0,0,0,0,0,0,0,0,0,0,0.999552,1.08798e-05,0.999551,0.999551,0.999551,0.999551,0.999551,0,0,0,0,0,0,0,0,0.999551,0.999551,0,0,0,0,33,0.999565,0.999551,0.999551,0,0,144.4,1,0,0,0,0,0,25.72,-1.71006,5.07272,55.86,244.87,0,0,0,0,0
neuromorpho__180702_morpho-6_hippo_tau488_trfp_map2647_Fresh-10_crop-1.swc,1924,pyramidal,0.998014,0,1923,0,0,0,0,0,0,0,0,0,0,0,0.994304,0.000129884,0.994301,0.994301,0.994301,0.994301,0.994301,0,0,0,0,0,0,0,0,0.994301,0.994301,0,0,0,0,17,0.994637,0.994301,0.994301,0,0,224.4,0,0,0,0,0,0,0,0,0,21.41,41.11,0,0,0,0,0
neuromorpho__dysk-6.swc,1660,interneuron,0.917374,0,1659,0,0,0,0,0,0,0,0,0,0,0,0.962888,0.155896,0.3,0.3,0.999551,0.999551,0.999551,0.0524096,0.0524096,0.0524096,0.0524096,0.0524096,0,0,0,0.962866,0.999551,0.0524412,0,0,0,56,0.991561,0.3,0.999551,0,0.0178571,66.5,-2.00889,0,0,0,0,0,90.64,25.7811,16.4645,229.02,473.25,0,0,0,0,0
neuromorpho__180702_morpho-6_hippo_tau488_trfp_map2647_Fresh-6_crop.swc,1895,pyramidal,0.996115,0,1894,0,0,0,0,0,0,0,0,0,0,0,0.994304,0.000130873,0.994301,0.994301,0.994301,0.994301,0.994301,0,0,0,0,0,0,0,0,0.994301,0.994301,0,0,0,0,19,0.994601,0.994301,0.994301,0,0,264.6,0,0,0,0,0,0,0,0,0,19.86,45.32,0,0,0,0,0
neuromorpho__Zs201221-01_dors_20x_onlydendrites.swc,1617,interneuron,0.977026,0,1616,0,0,0,0,0,0,0,0,0,0,0,0.91936,0.215247,0.3,0.3,0.3,0.978951,0.999551,0.107607,0.107607,0.107607,0.107607,0.107607,0,0,0,0.91931,0.3,0.107673,0,0,0,52,0.936,0.3,0.874639,0.0769231,0.0769231,102.6,0,0,0,0,0,0,63.9,12.4209,16.9597,314.29,481.53,0,0,0,0,0
neuromorpho__020414-pos-div14-cs2.swc,1693,interneuron,0.96838,0,1692,0,0,0,0,0,0,0,0,0,0,0,0.999552,1.0899e-05,0.999551,0.999551,0.999551,0.999551,0.999551,0,0,0,0,0,0,0,0,0.999551,0.999551,0,0,0,0,38,0.999563,0.999551,0.999551,0,0,95.1,0,0,0,0,0,0,2,0.17435,0.495587,109.6,186.06,0,0,0,0,0
neuromorpho__Delayed12_2522_biocytin.swc,1634,interneuron,0.944509,0,1633,0,0,0,0,0,0,0,0,0,0,0,0.937046,0.199547,0.3,0.3,0.999551,0.999551,0.999551,0.0893513,0.0893513,0.0893513,0.0893513,0.0893513,0,0,0,0.937007,0.999551,0.089406,0,0,0,19,0.979849,0.3,0.92408,0,0,255.8,0.857143,0,0,0,0,0,21.59,2.71738,4.32296,175.86,394.13,0,0,0,0,0
neuromorpho__WT2-N3-2_final.swc,1884,pyramidal,0.995306,0,1883,0,0,0,0,0,0,0,0,0,0,0,0.994304,0.000131255,0.994301,0.994301,0.994301,0.994301,0.994301,0,0,0,0,0,0,0,0,0.994301,0.994301,0,0,0,0,65,0.994389,0.994301,0.994301,0,0,53.6,0,0,0,0,0,0,0,0,0,80.43,131.16,0,0,0,0,0
neuromorpho__homo-1.swc,1696,interneuron,0.970183,711,984,0,0,0,0,0,0,0,0,0,0,0,0.999534,0.00103235,0.983387,0.999551,0.999551,0.999551,0.999551,0,0,0,0,0,0.999508,0.999687,0,0.999551,0.999551,0,0,0,0,463,0.99947,0.983387,0.999551,0,0,7.8,0,34.49,6.2099,8.05392,163.92,239,36.24,-1.1036,7.24335,226.87,221.85,0,0,0,0,0
neuromorpho__homo-12.swc,1651,interneuron,0.990827,857,793,0,0,0,0,0,0,0,0,0,0,0,0.999569,0.000888968,0.983387,0.999551,0.999551,0.999551,0.999687,0,0,0,0,0,0.999584,0.999687,0,0.999551,0.999551,0,0,0,0,424,0.999518,0.983387,0.999551,0,0,8,0,54.93,-8.02526,11.5067,184.68,237.39,51.18,-6.13788,10.8687,232.19,417.83,0,0,0,0,0
neuromorpho__SDGA2_slide2_neuron3.swc,1615,pyramidal,0.970063,13,678,923,0,0,0,0,0,0,0,0,0,0,0.928457,0.197409,0.3,0.3,0.98706,0.98706,0.98706,0.0897833,0.0897833,0.0897833,0.0897833,0.0897833,0.991989,0.991989,0,0.993277,0.994301,0.00147493,0.87987,0.3,0.156013,54,0.953366,0.3,0.977091,0.0555556,0.0555556,57.7,-24.1154,1.17,3.26615,0.518154,7.86,36.21,114.72,20.6268,15.8814,323.9,201.98,96.24,36.7174,25.461,369.63,570.3
neuromorpho__180608_morpho4_d4_hippo_D4-Hippo-Fresh-1_crop-3.swc,1896,pyramidal,0.997434,0,1895,0,0,0,0,0,0,0,0,0,0,0,0.994304,0.000130839,0.994301,0.994301,0.994301,0.994301,0.994301,0,0,0,0,0,0,0,0,0.994301,0.994301,0,0,0,0,28,0.994505,0.994301,0.994301,0,0,170.4,0,0,0,0,0,0,0,0,0,15.22,38.82,0,0,0,0,0
neuromorpho__AA0717.swc,1455,pyramidal,0.994973,1122,332,0,0,0,0,0,0,0,0,0,0,0,0.46981,0.298357,0.3,0.3,0.3,0.3,0.3,0.755326,0.755326,0.755326,0.755326,0.755326,0.327754,0.3,0.959893,0.948293,0.994301,0.0662651,0,0,0,140,0.536504,0.3,0.3,0.657143,0.664286,21,0,1279.14,-540.068,285.322,1303.34,2770.2,151.22,-14.6919,23.7491,325.43,619.19,0,0,0,0,0
neuromorpho__homo-6.swc,1661,interneuron,0.991448,962,698,0,0,0,0,0,0,0,0,0,0,0,0.999542,0.00119425,0.983387,0.999551,0.999551,0.999551,0.999687,0,0,0,0,0,0.999534,0.999687,0,0.999551,0.999551,0,0,0,0,455,0.999561,0.983387,0.999551,0,0,7.6,0,34.51,0.320842,7.83704,206.52,251.56,33.01,-0.598481,7.63482,188.16,320.68,0,0,0,0,0
neuromorpho__Fresh-D7-Sholl-Tau-RFP-MAP2006_crop-4.swc,1858,pyramidal,0.997044,0,1857,0,0,0,0,0,0,0,0,0,0,0,0.994304,0.000132169,0.994301,0.994301,0.994301,0.994301,0.994301,0,0,0,0,0,0,0,0,0.994301,0.994301,0,0,0,0,20,0.994586,0.994301,0.994301,0,0,220.9,0,0,0,0,0,0,0,0,0,33.18,47.72,0,0,0,0,0
neuromorpho__180608_morpho4_d4_hippo_D4-Hippo-Fresh-1_crop-6.swc,1896,pyramidal,0.997578,0,1895,0,0,0,0,0,0,0,0,0,0,0,0.994304,0.000130839,0.994301,0.994301,0.994301,0.994301,0.994301,0,0,0,0,0,0,0,0,0.994301,0.994301,0,0,0,0,26,0.994521,0.994301,0.994301,0,0,140.5,0,0,0,0,0,0,0,0,0,21.61,28.47,0,0,0,0,0
neuromorpho__dysk-19.swc,1601,interneuron,0.54182,0,1600,0,0,0,0,0,0,0,0,0,0,0,0.857987,0.206082,0.3,0.3,0.3,0.925032,0.932721,0.119925,0.119925,0.119925,0.119925,0.119925,0,0,0,0.857898,0.3,0.12,0,0,0,50,0.915472,0.3,0.824999,0.02,0.06,103.3,-1.86308,0,0,0,0,0,62.34,9.55112,10.7008,185.55,480.02,0,0,0,0,0
neuromorpho__S2_22.swc,1575,pyramidal,0.93861,0,1574,0,0,0,0,0,0,0,0,0,0,0,0.994305,0.000143546,0.994301,0.994301,0.994301,0.994301,0.994301,0,0,0,0,0,0,0,0,0.994301,0.994301,0,0,0,0,39,0.994447,0.994301,0.994301,0,0,99.4,0,0,0,0,0,0,100.58,-17.1462,21.4953,195.59,246.87,0,0,0,0,0
neuromorpho__AA0893.swc,1352,pyramidal,0.994045,1234,117,0,0,0,0,0,0,0,0,0,0,0,0.358525,0.192864,0.3,0.3,0.3,0.3,0.3,0.91568,0.91568,0.91568,0.91568,0.91568,0.30729,0.3,0.989465,0.89342,0.3,0.145299,0,0,0,122,0.484932,0.3,0.3,0.737705,0.737705,24,0,3035.16,-1658.99,657.903,3449.81,2921.14,163,-0.0731624,30.1236,206.02,884.63,0,0,0,0,0
neuromorpho__L5FS4.swc,1660,interneuron,0.912237,0,1659,0,0,0,0,0,0,0,0,0,0,0,0.84152,0.292536,0.3,0.3,0.3,0.999551,0.999551,0.225904,0.225904,0.225904,0.225904,0.225904,0,0,0,0.841425,0.3,0.22604,0,0,0,21,0.892304,0.3,0.634964,0.142857,0.190476,152,0,0,0,0,0,0,137.04,29.1473,24.1544,277.52,538.13,0,0,0,0,0
neuromorpho__12D2neuron3.swc,1557,pyramidal,0.737502,162,1394,0,0,0,0,0,0,0,0,0,0,0,0.928559,0.188393,0.3,0.3,0.883025,0.994301,0.994301,0.0802826,0.0802826,0.0802826,0.0802826,0.170199,0.803849,0.3,0.135802,0.943001,0.994301,0.0738881,0,0,0,20,0.968831,0.3,0.899514,0,0.05,165.6,0,59,-29.1128,19.4473,152.08,89.1,150.89,-16.5624,42.3972,267.19,320.36,0,0,0,0,0
neuromorpho__HFF5_231018c5_neurobiotin.swc,1637,interneuron,0.904213,0,1636,0,0,0,0,0,0,0,0,0,0,0,0.994424,0.0596745,0.3,0.999551,0.999551,0.999551,0.999551,0.00733048,0.00733048,0.00733048,0.00733048,0.00733048,0,0,0,0.99442,0.999551,0.00733496,0,0,0,21,0.998658,0.3,0.999551,0,0,181,0,0,0,0,0,0,95.5,-30.9983,32.3615,69.65,250.98,0,0,0,0,0
neuromorpho__32315V1-4Slice8Cell1.swc,1568,pyramidal,0.991553,0,695,872,0,0,0,0,0.00810309,0,0,0,0,0,0.974326,0.0959041,0.3,0.987001,0.987001,0.98706,0.98706,0.0191327,0.0191327,0.0191327,0.0191327,0.0440051,0,0,0,0.994301,0.994301,0,0.958377,0.987001,0.0344037,88,0.978897,0.3,0.973154,0,0.0113636,38,0,0,0,0,0,0,81.26,0.594374,14.713,261.37,207.13,66.73,-6.52759,12.9071,192.69,508.76
neuromorpho__S2_7.swc,1655,pyramidal,0.978055,0,1654,0,0,0,0,0,0,0,0,0,0,0,0.994305,0.000140036,0.994301,0.994301,0.994301,0.994301,0.994301,0,0,0,0,0,0,0,0,0.994301,0.994301,0,0,0,0,45,0.994428,0.994301,0.994301,0,0,80.6,0,0,0,0,0,0,115.72,-20.0899,21.9407,175.64,210.02,0,0,0,0,0
neuromorpho__2c_1.swc,1587,pyramidal,0.8703,0,1586,0,0,0,0,0,0,0,0,0,0,0,0.994305,0.000143003,0.994301,0.994301,0.994301,0.994301,0.994301,0,0,0,0,0,0,0,0,0.994301,0.994301,0,0,0,0,43,0.994434,0.994301,0.994301,0,0,91.6,0,0,0,0,0,0,92.9,17.6024,23.1577,260.73,392.49,0,0,0,0,0
