name,n_nodes,predicted_cell_type,stage1_correct,neurite_macro_f1,macro_f1,accuracy,n_apical_gt,n_basal_gt,n_axon_gt
hpf_ca1__202829_094_edited.swc,20062,pyramidal,True,0.5314,0.6485,0.914,1726,1263,17072
hpf_ca1__202829_095_edited.swc,8287,interneuron,False,0.5241,0.6431,0.8337,1378,922,5986
hpf_ca1__202829_098_edited.swc,13483,interneuron,False,0.4956,0.6217,0.848,2050,972,10460
hpf_ca1__202829_099_edited.swc,12775,interneuron,False,0.5181,0.6386,0.8827,1499,932,10343
hpf_ca1__202829_110_edited.swc,14780,pyramidal,True,0.5239,0.6429,0.8957,1541,1028,12210
hpf_ca1__202829_121_edited.swc,11462,interneuron,False,0.4973,0.623,0.8248,2008,972,8481
hpf_ca1__202829_129_edited.swc,11001,interneuron,False,0.5294,0.647,0.8677,1455,1039,8506
hpf_ca1__202829_130_edited.swc,16912,pyramidal,True,0.4735,0.6051,0.8809,2015,731,14165
hpf_ca1__210009_012_edited.swc,17495,interneuron,False,0.5212,0.6409,0.9021,1713,1106,14675
hpf_ca1__210009_021_edited.swc,19813,interneuron,False,0.4885,0.6164,0.8878,2223,968,16621
hpf_ca1__210009_025_edited.swc,31946,pyramidal,True,0.4566,0.5924,0.9235,2445,717,28783
hpf_ca1__210012_002_edited.swc,37117,pyramidal,True,1.0,1.0,1.0,2445,1480,33191
hpf_ca1__210013_011_edited.swc,28886,pyramidal,True,0.5058,0.6294,0.9162,2422,1299,25164
hpf_ca1__210013_013_edited.swc,53052,pyramidal,True,0.4302,0.5726,0.9582,2551,71,50427
hpf_ca1__210013_014_edited.swc,16151,pyramidal,True,0.6051,0.7038,0.8641,2408,2062,11680
hpf_ca1__210014_017_edited.swc,62516,pyramidal,True,0.5064,0.6298,0.9696,1901,1027,59587
hpf_ca1__210014_024_edited.swc,56052,pyramidal,True,1.0,1.0,1.0,1232,915,53904
hpf_ca1__210014_027_edited.swc,15431,pyramidal,True,0.4803,0.6102,0.9126,1349,532,13549
hpf_ca1__210014_033_edited.swc,73147,pyramidal,True,0.885,0.9137,0.9938,1851,871,70424
hpf_ca1__210014_034_edited.swc,24360,pyramidal,True,0.531,0.6482,0.942,1413,1029,21917
hpf_ca1__210014_035_edited.swc,22812,pyramidal,True,0.7968,0.8476,0.9641,1628,1084,20099
hpf_ca1__210014_037_edited.swc,12503,pyramidal,True,0.5004,0.6253,0.8149,2314,1163,9025
hpf_ca1__210014_044_edited.swc,15694,interneuron,False,0.296,0.472,0.7986,2124,1037,12532
hpf_ca1__210014_048_edited.swc,40721,pyramidal,True,0.53,0.6475,0.9514,1981,1425,37314
hpf_ca1__210014_049_edited.swc,48499,pyramidal,True,0.5384,0.6538,0.9617,1857,1485,45155
hpf_ca1__210014_050_edited.swc,25357,pyramidal,True,0.6345,0.7259,0.9414,1861,977,22518
hpf_ca1__210014_052_edited.swc,32493,pyramidal,True,0.5412,0.6559,0.9574,1384,1146,29962
hpf_ca1__210014_055_edited.swc,39205,pyramidal,True,0.5005,0.6254,0.9548,1771,891,36542
hpf_ca1__210014_058_edited.swc,15276,interneuron,False,0.5395,0.6546,0.8996,1533,1242,12500
hpf_ca1__210014_066_edited.swc,38163,pyramidal,True,0.5129,0.6347,0.9538,1763,1030,35369
hpf_ca1__210014_069_edited.swc,17111,pyramidal,True,0.493,0.6197,0.9087,1562,718,14830
hpf_ca1__210014_070_edited.swc,12944,interneuron,False,0.4993,0.6244,0.8772,1590,788,10565
hpf_ca1__210014_071_edited.swc,24561,pyramidal,True,0.5034,0.6275,0.9191,1986,1034,21539
hpf_ca1__210014_073_edited.swc,14543,pyramidal,True,0.4701,0.6025,0.8361,2384,829,11329
hpf_ca1__210014_074_edited.swc,26033,pyramidal,True,0.5282,0.6462,0.9392,1583,1114,23335
hpf_ca1__210014_079_edited.swc,24852,pyramidal,True,0.5039,0.6279,0.9104,2227,1167,21457
hpf_ca1__210107_013_edited.swc,14597,pyramidal,True,0.8753,0.9064,0.9673,1472,1086,12038
hpf_ca1__210107_014_edited.swc,25819,pyramidal,True,0.538,0.6535,0.9296,1817,1445,22556
hpf_ca1__210107_018_edited.swc,19372,pyramidal,True,0.5002,0.6251,0.8786,2351,1178,15842
hpf_ca1__210107_021_edited.swc,23595,pyramidal,True,0.957,0.9677,0.9916,2006,1184,20404
hpf_ca1__210107_023_edited.swc,38278,pyramidal,True,0.5505,0.6629,0.9439,2148,2007,34122
hpf_ca1__210107_025_edited.swc,15162,interneuron,False,0.516,0.637,0.8838,1762,1068,12330
hpf_ca1__210107_026_edited.swc,17838,interneuron,False,0.4954,0.6216,0.8972,1834,868,15135
hpf_ca1__210107_029_edited.swc,12726,pyramidal,True,0.3333,0.5,0.065,10765,826,1134
hpf_ca1__210107_032_edited.swc,9023,interneuron,False,0.5086,0.6314,0.8418,1427,791,6804
hpf_ca1__210107_034_edited.swc,23453,pyramidal,True,0.6004,0.7003,0.955,2128,1056,20268
hpf_ca1__210107_038_edited.swc,14201,pyramidal,True,0.6438,0.7329,0.9139,1645,671,11883
hpf_ca1__210107_040_edited.swc,50197,pyramidal,True,0.5186,0.639,0.9616,1926,1205,47065
hpf_ca1__210107_042_edited.swc,25226,pyramidal,True,0.9648,0.9736,0.9937,2377,1050,21797
hpf_ca1__210107_046_edited.swc,32022,pyramidal,True,0.8292,0.8719,0.9759,2685,736,28600
hpf_ca1__210107_047_edited.swc,23770,pyramidal,True,0.4989,0.6242,0.9126,2077,1025,20667
hpf_ca1__210107_052_edited.swc,22328,pyramidal,True,0.5406,0.6555,0.944,1251,1029,20047
hpf_ca1__210107_053_edited.swc,15647,interneuron,False,0.5027,0.627,0.8834,1824,942,12880
hpf_ca1__210107_057_edited.swc,15818,interneuron,False,0.4746,0.606,0.8027,3121,1141,11555
hpf_ca1__210109_004_edited.swc,123646,pyramidal,True,0.8536,0.8902,0.9923,2399,1995,119251
hpf_ca1__210109_005_edited.swc,66088,pyramidal,True,0.5576,0.6682,0.9686,2077,2136,61874
hpf_ca1__210109_007_edited.swc,30471,pyramidal,True,1.0,1.0,1.0,1560,1218,27692
hpf_ca1__210109_008_edited.swc,36639,interneuron,False,0.5479,0.661,0.9642,1311,1185,34142
hpf_ca1__210109_012_edited.swc,24637,interneuron,False,0.5197,0.6398,0.9301,1723,1093,21819
hpf_ca1__210109_013_edited.swc,21649,pyramidal,True,0.5524,0.6643,0.9386,1329,1274,19045
hpf_ca1__210109_014_edited.swc,27735,pyramidal,True,0.5229,0.6422,0.9431,1578,1040,25116
hpf_ca1__210109_015_edited.swc,23982,interneuron,False,0.5119,0.6339,0.9113,2128,1227,20626
hpf_ca1__210109_016_edited.swc,25975,pyramidal,True,1.0,1.0,1.0,1522,1370,23082
hpf_ca1__210109_017_edited.swc,30355,pyramidal,True,0.5536,0.6652,0.9508,1494,1456,27404
hpf_ca1__210109_019_edited.swc,27214,pyramidal,True,0.4734,0.6051,0.9089,2480,899,23834
hpf_ca1__210109_025_edited.swc,16445,pyramidal,True,0.5183,0.6388,0.8827,1929,1203,13312
hpf_ca1__210109_026_edited.swc,13889,pyramidal,True,0.9787,0.984,0.9929,1640,1458,10790
hpf_ca1__210109_046_edited.swc,10967,pyramidal,True,0.5117,0.6338,0.8681,1447,833,8686
hpf_ca1__210109_050_edited.swc,12365,interneuron,False,0.4901,0.6176,0.8793,1493,663,10208
hpf_ca1__210109_051_edited.swc,25093,pyramidal,True,0.4979,0.6234,0.9147,2141,1044,21907
hpf_ca1__210109_068_edited.swc,15226,interneuron,False,0.5189,0.6392,0.9052,1444,907,12874
hpf_ca1__210110_003_edited.swc,26920,pyramidal,True,1.0,1.0,1.0,2189,1109,23621
hpf_ca1__210110_007_edited.swc,13354,pyramidal,True,0.9306,0.948,0.9766,2176,1036,10141
hpf_ca1__210110_008_edited.swc,15109,pyramidal,True,0.9142,0.9357,0.9829,1693,609,12806
hpf_ca1__210110_009_edited.swc,60208,pyramidal,True,0.9763,0.9822,0.9974,3500,1582,55125
hpf_ca1__210110_012_edited.swc,19307,interneuron,False,0.5024,0.6268,0.8953,2021,1040,16245
hpf_ca1__210110_013_edited.swc,19400,interneuron,False,0.5021,0.6265,0.8925,2086,1069,16244
hpf_ca1__210110_020_edited.swc,16349,interneuron,False,0.5081,0.631,0.9031,1585,873,13890
hpf_ca1__210110_022_edited.swc,14371,interneuron,False,0.5066,0.6299,0.853,2113,1143,11114
hpf_ca1__210110_023_edited.swc,21367,pyramidal,True,0.5544,0.6658,0.8949,2245,2210,16911
hpf_ca1__210110_024_edited.swc,18167,interneuron,False,0.522,0.6415,0.8997,1823,1189,15154
hpf_ca1__210110_026_edited.swc,32193,pyramidal,True,0.5088,0.6316,0.9322,2182,1213,28797
hpf_ca1__210110_027_edited.swc,33930,pyramidal,True,0.5288,0.6466,0.9267,2486,1762,29681
hpf_ca1__210110_032_edited.swc,47674,pyramidal,True,0.5316,0.6487,0.9594,1934,1420,44319
hpf_ca1__210110_034_edited.swc,21694,interneuron,False,0.4708,0.6031,0.9053,2054,721,18918
hpf_ca1__210110_043_edited.swc,14595,pyramidal,True,0.519,0.6393,0.9145,1248,785,12561
hpf_ca1__210110_046_edited.swc,15602,interneuron,False,0.4868,0.6151,0.9016,1536,655,13410
hpf_ca1__210110_047_edited.swc,12428,interneuron,False,0.4997,0.6248,0.8466,1907,950,9570
hpf_ca1__210110_049_edited.swc,77223,pyramidal,True,1.0,1.0,1.0,3458,2193,71571
hpf_ca1__210110_050_edited.swc,43516,interneuron,False,0.5368,0.6526,0.9718,1229,963,41323
hpf_ca1__210110_051_edited.swc,26610,interneuron,False,0.5554,0.6665,0.9436,1500,1496,23613
hpf_ca1__210110_054_edited.swc,62732,pyramidal,True,0.5138,0.6354,0.9438,3525,2081,57125
hpf_ca1__210110_056_edited.swc,21043,pyramidal,True,0.4999,0.6249,0.9128,1836,917,18289
hpf_ca1__210110_057_edited.swc,26528,pyramidal,True,0.4987,0.624,0.9134,2298,1131,23098
hpf_ca1__210110_059_edited.swc,14058,interneuron,False,0.5118,0.6338,0.865,1898,1093,11066
hpf_ca1__210110_065_edited.swc,49281,pyramidal,True,1.0,1.0,1.0,1360,846,47074
hpf_ca1__210111_005_edited.swc,35321,interneuron,False,0.5246,0.6435,0.9379,2193,1477,31650
hpf_ca1__210111_011_edited.swc,30565,pyramidal,True,0.5743,0.6807,0.9569,1317,1717,27530
hpf_ca1__210111_014_edited.swc,17850,interneuron,False,0.5016,0.6262,0.8705,2312,1178,14358
hpf_ca1__210111_015_edited.swc,28682,pyramidal,True,1.0,1.0,1.0,2324,1245,25112
hpf_ca1__210111_016_edited.swc,25883,pyramidal,True,0.6339,0.7255,0.9607,2598,1015,22269
hpf_ca1__210111_020_edited.swc,54632,pyramidal,True,1.0,1.0,1.0,1868,1297,51466
hpf_ca1__210111_052_edited.swc,61534,pyramidal,True,0.5309,0.6482,0.9631,2272,1653,57608
hpf_ca1__210111_053_edited.swc,61524,interneuron,False,0.5462,0.6596,0.952,2950,2605,55955
hpf_ca1__210111_056_edited.swc,20123,pyramidal,True,0.4984,0.6238,0.905,1912,938,17272
hpf_ca1__210111_090_edited.swc,28755,pyramidal,True,0.5145,0.6358,0.923,2215,1318,25221
hpf_ca1__210111_095_edited.swc,22300,pyramidal,True,0.5338,0.6504,0.9182,1825,1377,19097
hpf_ca1__210111_096_edited.swc,14946,interneuron,False,0.525,0.6438,0.8699,1945,1316,11684
hpf_ca1__210111_097_edited.swc,17442,pyramidal,True,0.509,0.6318,0.8626,2396,1335,13710
hpf_ca1__210111_099_edited.swc,25842,interneuron,False,0.493,0.6197,0.8893,2862,1315,21664
hpf_ca1__210111_100_edited.swc,18638,interneuron,False,0.5061,0.6295,0.8911,2029,1091,15517
hpf_ca1__210111_108_edited.swc,18864,pyramidal,True,0.9255,0.9441,0.98,1851,1524,15487
hpf_ca1__210111_166_edited.swc,13423,interneuron,False,0.5245,0.6434,0.8643,1821,1225,10376
hpf_ca1__210111_191_edited.swc,13046,interneuron,False,0.4854,0.6141,0.8058,2533,1063,9449
hpf_ca1__210131_001_edited.swc,15660,pyramidal,True,0.5285,0.6464,0.8991,1580,1116,12963
hpf_ca1__210131_002_edited.swc,26147,pyramidal,True,0.5044,0.6283,0.9238,1993,1051,23102
hpf_ca1__210131_003_edited.swc,14509,pyramidal,True,0.5341,0.6506,0.9012,1433,1085,11990
hpf_ca1__210131_004_edited.swc,16567,pyramidal,True,1.0,1.0,1.0,1831,874,13861
hpf_ca1__210131_005_edited.swc,16445,pyramidal,True,1.0,1.0,1.0,1875,1249,13320
hpf_ca1__210131_008_edited.swc,12630,interneuron,False,0.5241,0.6431,0.8728,1607,1075,9947
hpf_ca1__210132_003_edited.swc,14079,interneuron,False,0.5432,0.6574,0.9021,1378,1171,11529
hpf_ca1__210132_004_edited.swc,18415,pyramidal,True,0.4587,0.594,0.8886,2051,618,15745
hpf_ca1__210248_003_edited.swc,41434,interneuron,False,0.5437,0.6578,0.9623,1561,1335,38537
hpf_ca1__210248_005_edited.swc,39014,pyramidal,True,1.0,1.0,1.0,2508,1219,35286
hpf_ca1__210248_006_edited.swc,55341,pyramidal,True,1.0,1.0,1.0,1892,1603,51844
hpf_ca1__210248_008_edited.swc,24916,interneuron,False,0.5174,0.638,0.922,1937,1194,21704
hpf_ca1__210248_010_edited.swc,31456,pyramidal,True,1.0,1.0,1.0,2646,1500,27254
hpf_ca1__210248_011_edited.swc,56096,pyramidal,True,0.5229,0.6422,0.9435,3172,2091,50830
hpf_ca1__210248_012_edited.swc,66197,pyramidal,True,0.5623,0.6717,0.9626,2716,2476,61004
hpf_ca1__210248_013_edited.swc,48435,pyramidal,True,0.535,0.6513,0.9555,2155,1651,44628
hpf_ca1__210248_020_edited.swc,40643,pyramidal,True,1.0,1.0,1.0,2117,1635,36884
hpf_ca1__210248_026_edited.swc,31542,pyramidal,True,0.5229,0.6421,0.923,2428,1600,27513
hpf_ca1__210248_037_edited.swc,35187,pyramidal,True,0.5001,0.6251,0.9364,2239,1121,31826
hpf_ca1__210248_049_edited.swc,45997,pyramidal,True,0.4983,0.6237,0.9364,2924,1432,41640
hpf_ca1__210248_052_edited.swc,27320,interneuron,False,0.5515,0.6636,0.9467,1455,1378,24486
hpf_ca1__210249_005_edited.swc,29807,pyramidal,True,0.5627,0.672,0.944,1668,1840,26298
hpf_ca1__210249_008_edited.swc,23651,pyramidal,True,0.8901,0.9176,0.9762,2166,1285,20199
hpf_ca1__210251_005_edited.swc,24221,pyramidal,True,0.5951,0.6963,0.9468,2357,1289,20573
hpf_ca1__210253_002_edited.swc,49825,pyramidal,True,0.7614,0.821,0.9707,3041,1095,45688
hpf_ca1__210253_003_edited.swc,29109,pyramidal,True,0.4664,0.5998,0.9025,2839,943,25326
hpf_ca1__210253_004_edited.swc,26145,pyramidal,True,1.0,1.0,1.0,2167,1161,22816
hpf_ca1__210253_005_edited.swc,18037,pyramidal,True,1.0,1.0,1.0,1764,875,15397
hpf_ca1__210253_009_edited.swc,30812,pyramidal,True,0.5533,0.665,0.9637,1118,1085,28607
hpf_ca1__210253_011_edited.swc,50397,pyramidal,True,1.0,1.0,1.0,2734,1671,45991
hpf_ca1__210253_014_edited.swc,37312,pyramidal,True,0.5294,0.6471,0.9584,1552,1109,34650
hpf_ca1__210253_015_edited.swc,28364,pyramidal,True,0.535,0.6513,0.9352,1837,1407,25119
hpf_ca1__210253_017_edited.swc,27567,pyramidal,True,0.5118,0.6338,0.935,1792,1032,24742
hpf_ca1__210253_018_edited.swc,16666,pyramidal,True,0.5086,0.6314,0.907,1550,859,14256
hpf_ca1__210253_025_edited.swc,28806,pyramidal,True,1.0,1.0,1.0,2061,1356,25388
hpf_ca1__210253_026_edited.swc,24482,interneuron,False,0.4863,0.6147,0.8997,2456,1041,20984
hpf_ca1__210253_028_edited.swc,46407,pyramidal,True,1.0,1.0,1.0,3919,1827,40660
hpf_ca1__210253_029_edited.swc,10832,pyramidal,True,0.532,0.649,0.8637,1476,1089,8266
hpf_ca1__210665_006_edited.swc,34829,pyramidal,True,0.511,0.6333,0.9318,2374,1355,31099
hpf_ca1__210665_038_edited.swc,18554,interneuron,False,0.4557,0.5917,0.8929,1987,576,15990
hpf_ca1__210668_015_edited.swc,49748,pyramidal,True,1.0,1.0,1.0,1493,804,47450
hpf_ca1__210669_014_edited.swc,16320,pyramidal,True,0.4343,0.5757,0.8638,2223,483,13613
hpf_ca1__210669_016_edited.swc,19240,pyramidal,True,1.0,1.0,1.0,2218,1420,15601
hpf_ca1__210669_028_edited.swc,96102,pyramidal,True,1.0,1.0,1.0,2181,1829,92091
hpf_ca1__210670_005_edited.swc,26151,pyramidal,True,1.0,1.0,1.0,1749,1405,22996
hpf_ca1__210670_015_edited.swc,10400,interneuron,False,0.5188,0.6391,0.8881,1164,730,8505
hpf_ca1__210670_018_edited.swc,35167,pyramidal,True,0.2815,0.521,0.023,34358,808,0
hpf_ca1__210670_023_edited.swc,17822,interneuron,False,0.5215,0.6411,0.9414,1045,677,16099
hpf_ca1__210670_024_edited.swc,21901,pyramidal,True,0.8468,0.8851,0.9758,1453,855,19592
hpf_ca1__210670_025_edited.swc,25619,pyramidal,True,0.8602,0.8951,0.9786,1630,982,23006
hpf_ca1__210670_026_edited.swc,45050,pyramidal,True,0.5234,0.6426,0.9301,3148,2089,39812
hpf_ca1__210670_029_edited.swc,39077,pyramidal,True,0.752,0.814,0.9844,1004,691,37381
hpf_ca1__210670_030_edited.swc,64296,pyramidal,True,0.5398,0.6548,0.9677,2078,1690,60527
hpf_ca1__210671_001_edited.swc,68747,pyramidal,True,0.9341,0.9506,0.9943,2493,1787,64466
hpf_ca1__210671_026_edited.swc,32120,pyramidal,True,0.5322,0.6491,0.9492,1631,1206,29282
hpf_ca1__210671_028_edited.swc,31169,interneuron,False,0.5258,0.6443,0.9427,1785,1219,28161
hpf_ca1__210671_033_edited.swc,30989,pyramidal,True,0.5066,0.63,0.9466,1655,896,28437
hpf_ca1__210671_034_edited.swc,19598,pyramidal,True,0.4761,0.6071,0.9077,1808,677,17112
hpf_ca1__210671_035_edited.swc,8490,pyramidal,True,1.0,1.0,1.0,1328,525,6636
hpf_ca1__210671_036_edited.swc,54496,pyramidal,True,1.0,1.0,1.0,2409,1593,50493
hpf_ca1__210671_037_edited.swc,16483,pyramidal,True,0.5156,0.6367,0.9072,1529,922,14031
hpf_ca1__210671_038_edited.swc,26789,pyramidal,True,1.0,1.0,1.0,1746,1213,23829
hpf_ca1__210671_039_edited.swc,38931,pyramidal,True,1.0,1.0,1.0,1677,1417,35835
hpf_ca1__210671_041_edited.swc,52525,pyramidal,True,0.5504,0.6628,0.9568,2267,2115,48142
hpf_ca1__210671_046_edited.swc,17484,interneuron,False,0.4822,0.6116,0.8855,2001,807,14674
hpf_ca1__210671_050_edited.swc,13955,pyramidal,True,0.8633,0.8975,0.9778,965,554,12435
hpf_ca1__210671_061_edited.swc,31839,pyramidal,True,0.5107,0.633,0.9147,2715,1544,27579
hpf_ca1__210671_062_edited.swc,65754,pyramidal,True,0.5261,0.6446,0.9676,2128,1460,62165
hpf_ca1__210671_065_edited.swc,32827,pyramidal,True,0.4906,0.6179,0.9441,1834,819,30143
hpf_ca1__210671_066_edited.swc,17967,interneuron,False,0.5243,0.6432,0.9178,1477,991,15498
hpf_ca1__210671_069_edited.swc,11934,interneuron,False,0.5152,0.6364,0.8794,1439,864,9630
hpf_ca1__210671_070_edited.swc,10312,interneuron,False,0.5136,0.6352,0.8621,1422,837,8052
hpf_ca1__210671_081_edited.swc,6645,interneuron,False,0.5304,0.6478,0.6411,2129,932,3583
hpf_ca1__210694_021_edited.swc,17310,interneuron,False,0.5077,0.6308,0.8719,2217,1216,13876
hpf_ca1__210694_025_edited.swc,9723,pyramidal,True,0.0,0.25,0.0001,2491,1550,5681
hpf_ca1__210698_002_edited.swc,13503,interneuron,False,0.4968,0.6226,0.8461,2078,1000,10424
hpf_ca1__210698_004_edited.swc,18139,interneuron,False,0.511,0.6332,0.8897,2000,1141,14997
hpf_ca1__210698_005_edited.swc,18462,pyramidal,True,1.0,1.0,1.0,2532,669,15260
hpf_ca1__210698_006_edited.swc,5408,pyramidal,True,1.0,1.0,1.0,2136,1078,2193
hpf_ca1__210698_007_edited.swc,21438,pyramidal,True,0.524,0.643,0.895,2252,1505,17680
hpf_ca1__210698_019_edited.swc,11936,pyramidal,True,0.5395,0.6546,0.8782,1454,1179,9302
hpf_ca1__210698_026_edited.swc,16259,pyramidal,True,0.452,0.589,0.8542,2371,655,13232
hpf_ca1__210700_004_edited.swc,10312,interneuron,False,0.548,0.661,0.8888,1147,1038,8126
hpf_ca1__210701_009_edited.swc,13067,interneuron,False,0.5639,0.6729,0.8862,1487,1668,9909
hpf_ca1__210701_012_edited.swc,23015,pyramidal,True,1.0,1.0,1.0,1509,704,20801
hpf_ca1__210701_015_edited.swc,15767,pyramidal,True,0.4859,0.6144,0.8962,1636,690,13440
hpf_ca1__210701_016_edited.swc,17884,pyramidal,True,0.4794,0.6095,0.9045,1708,666,15509
hpf_ca1__210701_018_edited.swc,12621,interneuron,False,0.5187,0.639,0.8812,1499,939,10182
hpf_ca1__210702_015_edited.swc,21220,pyramidal,True,0.5034,0.6276,0.903,2058,1072,18089
hpf_ca1__210703_006_edited.swc,44949,pyramidal,True,0.3894,0.542,0.9039,1049,565,43334
hpf_ca1__210703_016_edited.swc,14293,interneuron,False,0.527,0.6452,0.8878,1603,1111,11578
hpf_ca1__210703_020_edited.swc,23905,pyramidal,True,0.4985,0.6239,0.8913,2598,1276,20030
hpf_ca1__210703_023_edited.swc,16240,pyramidal,True,1.0,1.0,1.0,1798,889,13552
hpf_ca1__210705_001_edited.swc,16455,pyramidal,True,0.4828,0.6121,0.879,1991,809,13654
hpf_ca1__210705_002_edited.swc,16896,pyramidal,True,0.4671,0.6003,0.885,1943,651,14301
hpf_ca1__210705_006_edited.swc,7450,interneuron,False,0.512,0.634,0.851,1110,641,5698
hpf_ca1__210705_009_edited.swc,24038,pyramidal,True,0.4943,0.6208,0.8979,2455,1147,20435
hpf_ca1__210705_010_edited.swc,24091,pyramidal,True,0.9784,0.9838,0.9956,2253,1248,20589
hpf_ca1__210705_011_edited.swc,12317,interneuron,False,0.5023,0.6267,0.8286,2111,1085,9120
hpf_ca1__210705_012_edited.swc,9295,interneuron,False,0.5122,0.6341,0.8045,1817,1052,6424
hpf_ca1__210709_002_edited.swc,8063,pyramidal,True,0.0806,0.3104,0.0993,2241,800,5021
hpf_ca1__210709_003_edited.swc,8241,interneuron,False,0.5262,0.6446,0.8471,1260,865,6115
hpf_ca1__210709_004_edited.swc,26138,pyramidal,True,0.4805,0.6104,0.9144,2238,885,23013
hpf_ca1__210709_006_edited.swc,26402,pyramidal,True,0.512,0.634,0.9236,2018,1165,23218
hpf_ca1__210709_011_edited.swc,26244,interneuron,False,0.6334,0.7251,0.9828,452,2039,23752
hpf_ca1__210711_010_edited.swc,20754,pyramidal,True,0.501,0.6257,0.9023,2028,1026,17699
hpf_ca1__210711_011_edited.swc,17556,pyramidal,True,0.5096,0.6322,0.8915,1905,1069,14581
hpf_ca1__210711_014_edited.swc,18301,pyramidal,True,0.4708,0.6031,0.8685,2406,844,15050
hpf_ca1__210711_018_edited.swc,22248,interneuron,False,0.4964,0.6223,0.9018,2184,1046,19017
hpf_ca1__210711_022_edited.swc,15538,interneuron,False,0.4837,0.6128,0.8726,1979,813,12744
hpf_ca1__210711_026_edited.swc,17814,pyramidal,True,0.4978,0.6234,0.9032,1724,840,15249
