file,cell_type_gt,n_nodes,seed_used,held_out_F1,acc,axon_F1,basal_F1,apical_F1,stage1_pred,stage1_conf,stage1_correct,n_components,soma_z,apical_mean_z,apical_above_soma,apical_z_extent,axon_frac,apical_frac,basal_frac,pred_axon,pred_basal,pred_apical,elapsed_s,source
neuromorpho__180702_morpho-6_hippo_tau488_trfp_map2648_Hippo-4-7_crop.swc,pyramidal,2313,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9959,True,1,0.00,,,0.00,0.000,0.000,1.000,0,2312,0,0.70,neuromorpho
neuromorpho__1807031_s2c2_Lstellate.swc,interneuron,1112,v12_gentle_seed789,1.0000,1.0000,,1.0000,,interneuron,0.7978,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1111,0,0.35,neuromorpho
neuromorpho__180803_s1c1_Lstellate.swc,interneuron,636,v12_gentle_seed789,1.0000,1.0000,,1.0000,,interneuron,0.9950,True,1,0.00,,,0.00,0.000,0.000,0.998,0,635,0,0.34,neuromorpho
neuromorpho__180921s1c1b_Lstellate.swc,interneuron,1398,v12_gentle_seed789,1.0000,1.0000,,1.0000,,interneuron,0.9957,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1397,0,0.33,neuromorpho
neuromorpho__18414_slide1_cell6.swc,pyramidal,917,v12_gentle_seed789,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9970,True,1,0.00,-19.00,-19.00,114.64,0.000,0.448,0.551,0,505,411,0.88,neuromorpho
neuromorpho__18414_slide2_cell1.swc,pyramidal,998,v12_gentle_seed789,0.9957,0.9910,,0.9913,1.0000,pyramidal,0.9968,True,1,0.00,-20.79,-20.79,113.77,0.000,0.475,0.524,9,514,474,0.97,neuromorpho
neuromorpho__18454_00015-semi_r.swc,interneuron,2688,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9963,True,1,0.00,,,0.00,0.890,0.000,0.110,2391,296,0,0.51,neuromorpho
neuromorpho__18454_00017-semi_r.swc,interneuron,2618,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9964,True,1,0.00,,,0.00,0.922,0.000,0.077,2415,202,0,0.47,neuromorpho
neuromorpho__18454_00020-semi_r.swc,interneuron,2351,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9959,True,1,0.00,,,0.00,0.908,0.000,0.091,2135,215,0,0.41,neuromorpho
neuromorpho__18455_00002-semi_r.swc,interneuron,1822,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9967,True,1,0.00,,,0.00,0.876,0.000,0.123,1596,225,0,0.46,neuromorpho
neuromorpho__18455_00026-semi_r.swc,interneuron,2415,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9979,True,1,0.00,,,0.00,0.905,0.000,0.095,2185,229,0,0.57,neuromorpho
neuromorpho__18455_00032-semi_r.swc,interneuron,1873,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.8526,True,1,0.00,,,0.00,0.874,0.000,0.125,1637,235,0,0.43,neuromorpho
neuromorpho__18455_00036-semi_r.swc,interneuron,3094,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9978,True,1,0.00,,,0.00,0.934,0.000,0.065,2891,202,0,0.43,neuromorpho
neuromorpho__18462_00005-semi_r.swc,interneuron,2151,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9806,True,1,0.00,,,0.00,0.901,0.000,0.099,1937,213,0,0.39,neuromorpho
neuromorpho__18465_00213-semi_r.swc,interneuron,1868,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9964,True,1,0.00,,,0.00,0.809,0.000,0.190,1512,355,0,0.52,neuromorpho
neuromorpho__1857-09-cell-2-analysis.swc,interneuron,894,v12_gentle_seed789,1.0000,1.0000,,1.0000,,interneuron,0.9463,True,1,-1.50,,,0.00,0.000,0.000,0.999,0,893,0,0.27,neuromorpho
neuromorpho__18867_8235_x25208_y14610-auto_r.swc,interneuron,7486,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9323,True,1,0.00,,,0.00,0.926,0.000,0.074,6934,551,0,0.64,neuromorpho
neuromorpho__18868_2924_x10668_y9719-auto_r.swc,interneuron,3385,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9893,True,1,0.00,,,0.00,0.840,0.000,0.160,2844,540,0,0.71,neuromorpho
neuromorpho__18869_4001_x4383_y7249-semi_r.swc,interneuron,4212,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9901,True,1,0.00,,,0.00,0.901,0.000,0.099,3795,416,0,1.42,neuromorpho
neuromorpho__18869_4520_x23555_y8194-semi_r.swc,interneuron,4086,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9911,True,1,0.00,,,0.00,0.853,0.000,0.147,3484,601,0,1.09,neuromorpho
neuromorpho__18869_5123_x17555_y3609-semi_r.swc,interneuron,2336,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9985,True,1,0.00,,,0.00,0.840,0.000,0.160,1962,373,0,1.12,neuromorpho
neuromorpho__18869_5317_x6063_y4638-semi_r.swc,interneuron,2958,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9947,True,1,-0.00,,,0.00,0.853,0.000,0.147,2522,435,0,1.05,neuromorpho
neuromorpho__18869_6732_x9649_y3919-semi_r.swc,interneuron,4503,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9985,True,1,0.00,,,0.00,0.865,0.000,0.135,3894,608,0,1.78,neuromorpho
neuromorpho__19-02-19A-01-cell-1.swc,interneuron,1258,v12_gentle_seed789,1.0000,1.0000,,1.0000,,interneuron,0.9864,True,1,4.00,,,0.00,0.000,0.000,0.999,0,1257,0,0.36,neuromorpho
neuromorpho__19-02-19A-10-cell-1.swc,interneuron,8709,v12_gentle_seed789,1.0000,1.0000,,1.0000,,interneuron,0.9958,True,1,4.25,,,0.00,0.000,0.000,1.000,0,8708,0,0.69,neuromorpho
neuromorpho__19-02-19A-11-cell-1.swc,interneuron,2571,v12_gentle_seed789,1.0000,1.0000,,1.0000,,interneuron,0.9311,True,1,4.50,,,0.00,0.000,0.000,1.000,0,2570,0,0.40,neuromorpho
neuromorpho__190131_C5.swc,interneuron,57539,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9988,True,1,0.00,,,0.00,0.625,0.000,0.375,35985,21553,0,4.73,neuromorpho
neuromorpho__190131_C7.swc,interneuron,35096,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9986,True,1,0.00,,,0.00,0.773,0.000,0.227,27113,7982,0,4.00,neuromorpho
neuromorpho__19_06_13_-1_Cell_-6.swc,pyramidal,54512,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9714,True,1,0.00,-88.08,-88.08,165.93,0.422,0.370,0.208,23013,11336,20162,3.62,neuromorpho
neuromorpho__1_49.swc,pyramidal,102,v12_gentle_seed789,0.5000,0.9020,,1.0000,0.0000,pyramidal,0.9935,True,1,0.00,0.00,0.00,0.00,0.000,0.098,0.892,10,91,0,0.51,neuromorpho
neuromorpho__1_56.swc,pyramidal,9629,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9444,True,1,0.00,,,0.00,0.000,0.000,1.000,0,9628,0,3.69,neuromorpho
neuromorpho__1a_3.swc,pyramidal,3020,v12_gentle_seed789,0.6471,0.4785,,0.6471,,pyramidal,0.9663,True,1,0.00,,,0.00,0.000,0.000,1.000,1575,1444,0,1.01,neuromorpho
neuromorpho__1b_1.swc,pyramidal,2002,v12_gentle_seed789,0.4082,0.6898,0.0000,0.8163,,pyramidal,0.7802,True,1,0.00,,,0.00,0.011,0.000,0.989,599,1402,0,0.69,neuromorpho
neuromorpho__1b_2.swc,pyramidal,1661,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9665,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1660,0,0.75,neuromorpho
neuromorpho__1d.swc,pyramidal,987,v12_gentle_seed789,1.0000,1.0000,,1.0000,,interneuron,0.4226,False,1,0.00,,,0.00,0.000,0.000,0.999,0,986,0,0.28,neuromorpho
neuromorpho__2-wild-type-veichle-neuron2_2.swc,pyramidal,298,v12_gentle_seed789,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9687,True,1,0.00,5.45,5.45,37.78,0.000,0.527,0.470,0,140,157,0.57,neuromorpho
neuromorpho__20-08-15-B.swc,interneuron,11932,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9984,True,1,-1.00,,,0.00,0.935,0.000,0.065,11156,775,0,0.71,neuromorpho
neuromorpho__2015-04-07-slice-2-cell-7.swc,interneuron,13452,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9933,True,1,0.00,,,0.00,0.864,0.000,0.136,11628,1823,0,0.97,neuromorpho
neuromorpho__2016-09-06-slice-C-cell-7-rotated.swc,interneuron,21108,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9990,True,1,0.00,,,0.00,0.955,0.000,0.045,20161,946,0,1.58,neuromorpho
neuromorpho__2016-19-05-slice-2-cell-5-rotated.swc,interneuron,25435,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9988,True,1,0.00,,,0.00,0.878,0.000,0.122,22327,3107,0,1.50,neuromorpho
neuromorpho__2016-19-10-slice-1-cell-2-rotated.swc,interneuron,28055,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9992,True,1,0.00,,,0.00,0.970,0.000,0.030,27220,834,0,1.60,neuromorpho
neuromorpho__2016-19-10-slice-4-cell-7-rotated.swc,interneuron,42131,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9988,True,1,0.00,,,0.00,0.914,0.000,0.086,38517,3613,0,1.89,neuromorpho
neuromorpho__2017-01-08-slice-4-cell-2-rotated.swc,interneuron,16082,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9973,True,1,0.00,,,0.00,0.949,0.000,0.051,15262,819,0,0.96,neuromorpho
neuromorpho__2017-06-03-slice-2-cell-2-rotated.swc,interneuron,19785,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9987,True,1,0.00,,,0.00,0.863,0.000,0.137,17082,2702,0,1.00,neuromorpho
neuromorpho__2017-12-02-slice-3-cell-3-rotated.swc,interneuron,26518,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9943,True,1,0.00,,,0.00,0.864,0.000,0.135,22924,3593,0,1.14,neuromorpho
neuromorpho__2017-15-03-slice-1-cell-2-rotated.swc,interneuron,77835,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9948,True,1,0.00,,,0.00,0.993,0.000,0.006,77329,505,0,3.19,neuromorpho
neuromorpho__2017-17-03-slice-1-cell-2-rotated.swc,interneuron,29699,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9987,True,1,0.00,,,0.00,0.933,0.000,0.067,27710,1988,0,1.36,neuromorpho
neuromorpho__2017-17-04-slice-1-cell-7-rotated.swc,interneuron,42764,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9802,True,1,0.00,,,0.00,0.898,0.000,0.102,38409,4354,0,1.74,neuromorpho
neuromorpho__2017-24-02-slice-3-cell-2-rotated.swc,interneuron,7339,v12_gentle_seed789,0.4785,0.9174,0.0000,0.9569,,interneuron,0.9969,True,1,0.00,,,0.00,0.083,0.000,0.917,0,7338,0,0.48,neuromorpho
neuromorpho__2017-29-03-slice-2-cell-2-rotated.swc,interneuron,24223,v12_gentle_seed789,0.9047,0.9760,0.9871,0.8223,,interneuron,0.9983,True,1,0.00,,,0.00,0.920,0.000,0.080,22875,1347,0,1.63,neuromorpho
neuromorpho__2017-29-06-slice-3-cell-2-rotated.swc,interneuron,22998,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9984,True,1,0.00,,,0.00,0.871,0.000,0.129,20021,2976,0,1.12,neuromorpho
neuromorpho__20171012A01.swc,pyramidal,2090,v12_gentle_seed789,0.1935,0.4091,0.0000,0.5804,0.0000,interneuron,0.4897,False,1,0.00,-19.26,-19.26,77.69,0.013,0.578,0.409,0,2089,0,0.33,neuromorpho
neuromorpho__2018-14-05-slice-1-cell-2-rotated.swc,interneuron,41402,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9990,True,1,0.00,,,0.00,0.945,0.000,0.055,39128,2273,0,1.85,neuromorpho
neuromorpho__20180109B01.swc,pyramidal,3155,v12_gentle_seed789,0.6589,0.9899,0.0000,0.9768,1.0000,pyramidal,0.7854,True,1,0.00,1.23,1.23,74.72,0.010,0.776,0.214,0,706,2448,0.88,neuromorpho
neuromorpho__20180411_sample_4.swc,interneuron,8950,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9989,True,1,0.00,,,0.00,0.881,0.000,0.119,7882,1067,0,1.16,neuromorpho
neuromorpho__20180510_sample_2.swc,interneuron,3522,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9988,True,1,0.00,,,0.00,0.995,0.000,0.005,3504,17,0,0.91,neuromorpho
neuromorpho__20180515_sample_1.swc,interneuron,4479,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9669,True,1,0.00,,,0.00,0.779,0.000,0.221,3489,989,0,0.63,neuromorpho
neuromorpho__20180607-60L5-1-1-445-02-352-93-48.swc,interneuron,710,v12_gentle_seed789,1.0000,1.0000,,1.0000,,interneuron,0.5320,True,1,0.00,,,0.00,0.000,0.000,0.999,0,709,0,0.24,neuromorpho
neuromorpho__20180607-L1R2-1-4-320-31-276-07-19.swc,interneuron,739,v12_gentle_seed789,1.0000,1.0000,,1.0000,,interneuron,0.7840,True,1,0.00,,,0.00,0.000,0.000,0.999,0,738,0,0.27,neuromorpho
neuromorpho__20180607-L1R2-2-3-451-09-113-14-40.swc,interneuron,308,v12_gentle_seed789,1.0000,1.0000,,1.0000,,interneuron,0.9924,True,1,0.00,,,0.00,0.000,0.000,0.997,0,307,0,0.21,neuromorpho
neuromorpho__20180607-L1R2-6-4-185-05-337-32-36.swc,interneuron,327,v12_gentle_seed789,1.0000,1.0000,,1.0000,,interneuron,0.9897,True,1,0.00,,,0.00,0.000,0.000,0.997,0,326,0,0.24,neuromorpho
neuromorpho__20180607-L1R2-7-4-282-91-308-73-39.swc,interneuron,504,v12_gentle_seed789,1.0000,1.0000,,1.0000,,interneuron,0.9606,True,1,0.00,,,0.00,0.000,0.000,0.998,0,503,0,0.23,neuromorpho
neuromorpho__20180711_sample_3.swc,interneuron,4840,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9988,True,1,0.00,,,0.00,0.872,0.000,0.128,4220,619,0,0.73,neuromorpho
neuromorpho__20180719_sample_1.swc,interneuron,5577,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.8680,True,1,0.00,,,0.00,0.772,0.000,0.228,4304,1272,0,0.80,neuromorpho
neuromorpho__20180720_sample_5.swc,interneuron,4000,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9837,True,1,0.00,,,0.00,0.507,0.000,0.492,2029,1970,0,0.56,neuromorpho
neuromorpho__20180817_sample_2.swc,interneuron,6874,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9987,True,1,0.00,,,0.00,0.889,0.000,0.111,6113,760,0,1.11,neuromorpho
neuromorpho__20180820_sample_1.swc,interneuron,4441,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9988,True,1,0.00,,,0.00,0.995,0.000,0.005,4417,23,0,0.74,neuromorpho
neuromorpho__20180820_sample_5.swc,interneuron,4476,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9841,True,1,0.00,,,0.00,0.909,0.000,0.090,4070,405,0,0.60,neuromorpho
neuromorpho__20180822_sample_1.swc,interneuron,4972,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9980,True,1,0.00,,,0.00,0.997,0.000,0.003,4958,13,0,0.93,neuromorpho
neuromorpho__20180822_sample_4.swc,interneuron,3918,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9966,True,1,0.00,,,0.00,0.920,0.000,0.079,3606,311,0,0.57,neuromorpho
neuromorpho__20180829_sample_2.swc,interneuron,3342,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9964,True,1,0.00,,,0.00,0.711,0.000,0.289,2376,965,0,0.72,neuromorpho
neuromorpho__20180829_sample_6.swc,interneuron,4161,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9985,True,1,0.00,,,0.00,0.951,0.000,0.049,3956,204,0,0.77,neuromorpho
neuromorpho__20180904_sample_3.swc,interneuron,9597,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9983,True,1,0.00,,,0.00,0.939,0.000,0.061,9013,583,0,1.33,neuromorpho
neuromorpho__20181009_sample_7.swc,interneuron,2602,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9965,True,1,0.00,,,0.00,0.798,0.000,0.202,2076,525,0,0.52,neuromorpho
neuromorpho__20181121_sample_6.swc,interneuron,5071,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9960,True,1,0.00,,,0.00,0.899,0.000,0.101,4557,513,0,0.73,neuromorpho
neuromorpho__20190110_sample_4.swc,interneuron,8414,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9990,True,1,0.00,,,0.00,0.983,0.000,0.017,8267,146,0,1.18,neuromorpho
neuromorpho__20190117_sample_1.swc,interneuron,842,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.5392,True,1,0.00,,,0.00,0.433,0.000,0.565,365,476,0,0.28,neuromorpho
neuromorpho__20190122_sample_1.swc,interneuron,12222,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9991,True,1,0.00,,,0.00,0.944,0.000,0.056,11534,687,0,1.66,neuromorpho
neuromorpho__20190128_sample_4.swc,interneuron,5088,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9986,True,1,0.00,,,0.00,0.985,0.000,0.015,5013,74,0,0.72,neuromorpho
neuromorpho__20190131_sample_3.swc,interneuron,10912,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9986,True,1,0.00,,,0.00,0.893,0.000,0.106,9749,1162,0,1.36,neuromorpho
neuromorpho__20190201_sample_2.swc,interneuron,10709,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9988,True,1,0.00,,,0.00,0.996,0.000,0.004,10665,43,0,1.68,neuromorpho
neuromorpho__20190204_sample_1.swc,interneuron,3943,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9969,True,1,0.00,,,0.00,0.941,0.000,0.059,3711,231,0,0.48,neuromorpho
neuromorpho__20190204_sample_15.swc,interneuron,8336,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9984,True,1,0.00,,,0.00,0.873,0.000,0.127,7275,1060,0,1.14,neuromorpho
neuromorpho__20190204_sample_5.swc,interneuron,5176,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9975,True,1,0.00,,,0.00,0.909,0.000,0.091,4703,472,0,0.85,neuromorpho
neuromorpho__20190211_sample_3.swc,interneuron,8926,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9988,True,1,0.00,,,0.00,0.763,0.000,0.237,6808,2117,0,1.33,neuromorpho
neuromorpho__20190212_sample_6.swc,interneuron,8083,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9926,True,1,0.00,,,0.00,0.801,0.000,0.199,6471,1611,0,1.06,neuromorpho
neuromorpho__20190218_sample_3.swc,interneuron,5171,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9984,True,1,0.00,,,0.00,0.921,0.000,0.078,4765,405,0,0.78,neuromorpho
neuromorpho__20190221_sample_4.swc,interneuron,2725,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9462,True,1,0.00,,,0.00,0.726,0.000,0.274,1978,746,0,0.49,neuromorpho
neuromorpho__20190408_sample_1.swc,interneuron,4548,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9988,True,1,0.00,,,0.00,0.870,0.000,0.130,3955,592,0,0.72,neuromorpho
neuromorpho__20190408_sample_2.swc,interneuron,4143,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9981,True,1,0.00,,,0.00,0.822,0.000,0.177,3407,735,0,0.80,neuromorpho
neuromorpho__20190408_sample_5.swc,interneuron,13265,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9991,True,1,0.00,,,0.00,0.847,0.000,0.153,11235,2029,0,1.86,neuromorpho
neuromorpho__20190416_sample_7.swc,interneuron,2193,v12_gentle_seed789,1.0000,1.0000,,1.0000,,interneuron,0.8394,True,1,0.00,,,0.00,0.000,0.000,1.000,0,2192,0,0.34,neuromorpho
neuromorpho__20190423_sample_10.swc,interneuron,15434,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9983,True,1,0.00,,,0.00,0.783,0.000,0.217,12090,3343,0,1.16,neuromorpho
neuromorpho__20190429_sample_4.swc,interneuron,1112,v12_gentle_seed789,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.6891,False,1,0.00,-22.82,-22.82,113.40,0.000,0.392,0.607,0,675,436,0.58,neuromorpho
neuromorpho__20190503_sample_3.swc,interneuron,3592,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9980,True,1,0.00,,,0.00,0.665,0.000,0.335,2388,1203,0,0.57,neuromorpho
neuromorpho__20190506_sample_1.swc,interneuron,4015,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9976,True,1,0.00,,,0.00,0.696,0.000,0.304,2794,1220,0,0.55,neuromorpho
neuromorpho__20190506_sample_2.swc,interneuron,1594,v12_gentle_seed789,1.0000,1.0000,,1.0000,,interneuron,0.9875,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1593,0,0.33,neuromorpho
neuromorpho__20190507_sample_2.swc,interneuron,8129,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9800,True,1,0.00,,,0.00,0.495,0.000,0.505,4021,4107,0,0.88,neuromorpho
neuromorpho__20190507_sample_4.swc,interneuron,7279,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9979,True,1,0.00,,,0.00,0.734,0.000,0.266,5345,1933,0,0.72,neuromorpho
neuromorpho__20190508_sample_1.swc,interneuron,9901,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9988,True,1,0.00,,,0.00,0.707,0.000,0.293,7002,2898,0,0.85,neuromorpho
neuromorpho__20190508_sample_7.swc,interneuron,4404,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9984,True,1,0.00,,,0.00,0.765,0.000,0.234,3371,1032,0,1.09,neuromorpho
neuromorpho__20190509_sample_4.swc,interneuron,2183,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9973,True,1,0.00,,,0.00,0.783,0.000,0.216,1710,472,0,0.48,neuromorpho
neuromorpho__20190513_sample_4.swc,interneuron,2244,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9983,True,1,0.00,,,0.00,0.820,0.000,0.180,1839,404,0,0.52,neuromorpho
neuromorpho__20190515_sample_12.swc,interneuron,2007,v12_gentle_seed789,1.0000,1.0000,,1.0000,,interneuron,0.9890,True,1,0.00,,,0.00,0.000,0.000,1.000,0,2006,0,0.33,neuromorpho
neuromorpho__20190603_sample_4.swc,interneuron,6137,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9975,True,1,0.00,,,0.00,0.680,0.000,0.320,4175,1961,0,0.64,neuromorpho
neuromorpho__20190605_sample_4.swc,interneuron,3194,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9951,True,1,0.00,,,0.00,0.554,0.000,0.446,1769,1424,0,0.55,neuromorpho
neuromorpho__20190606_sample_3.swc,interneuron,7652,v12_gentle_seed789,1.0000,0.9978,1.0000,0.9715,0.0000,interneuron,0.9987,True,1,0.00,1.18,1.18,15.08,0.960,0.002,0.038,7344,307,0,1.13,neuromorpho
neuromorpho__20190610_sample_16.swc,interneuron,6126,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9987,True,1,0.00,,,0.00,0.875,0.000,0.125,5358,767,0,1.22,neuromorpho
neuromorpho__20190614_sample_2.swc,interneuron,1055,v12_gentle_seed789,1.0000,1.0000,,1.0000,,interneuron,0.8166,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1054,0,0.31,neuromorpho
neuromorpho__20190614_sample_8.swc,interneuron,2690,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9941,True,1,0.00,,,0.00,0.718,0.000,0.281,1932,757,0,0.44,neuromorpho
neuromorpho__20190619_sample_6.swc,interneuron,8346,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9985,True,1,0.00,,,0.00,0.747,0.000,0.253,6234,2111,0,0.95,neuromorpho
neuromorpho__20190624_sample_2.swc,interneuron,6260,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9923,True,1,0.00,,,0.00,0.556,0.000,0.444,3480,2779,0,0.58,neuromorpho
neuromorpho__20190628_sample_4.swc,interneuron,3279,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9973,True,1,0.00,,,0.00,0.793,0.000,0.207,2599,679,0,0.54,neuromorpho
neuromorpho__20190703_sample_15.swc,interneuron,9977,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9985,True,1,0.00,,,0.00,0.910,0.000,0.089,9084,892,0,1.44,neuromorpho
neuromorpho__20190703_sample_2.swc,interneuron,2940,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9984,True,1,0.00,,,0.00,0.969,0.000,0.031,2849,90,0,0.78,neuromorpho
neuromorpho__20190704_sample_12.swc,interneuron,3369,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9784,True,1,0.00,,,0.00,0.654,0.000,0.346,2202,1166,0,0.52,neuromorpho
neuromorpho__20190708_sample_6.swc,interneuron,2610,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9945,True,1,0.00,,,0.00,0.677,0.000,0.323,1767,842,0,0.47,neuromorpho
neuromorpho__20190712_sample_5.swc,interneuron,5409,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9949,True,1,0.00,,,0.00,0.795,0.000,0.204,4302,1106,0,0.82,neuromorpho
