path,rel_path,cell_type,source,n_bytes,parseable,non_empty,has_soma,single_root,no_orphan,has_neurites,radius_positive,coords_finite,reasonable_size,n_nodes,n_soma,n_axon,n_basal,n_apical,n_other,n_roots,n_orphan,n_custom_type_nodes_raw,custom_type_values_raw,n_soma_raw,n_soma_groups,n_soma_nodes_removed,n_nodes_raw,qc_pass,qc_reason
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202414_545_edited.swc,pyramidal/swc/hpf_ca1__202414_545_edited.swc,pyramidal,hpf_ca1,3723622,True,True,True,True,True,True,True,True,True,64978,1,61520,1334,2123,0,1,0,1,10:1,1,1,0,64978,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202414_546_edited.swc,pyramidal/swc/hpf_ca1__202414_546_edited.swc,pyramidal,hpf_ca1,2988272,True,True,True,True,True,True,True,True,True,52231,1,47460,1577,3193,0,1,0,1,10:1,1,1,0,52231,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202414_548_edited.swc,pyramidal/swc/hpf_ca1__202414_548_edited.swc,pyramidal,hpf_ca1,975146,True,True,True,True,True,True,True,True,True,17293,1,14172,1280,1840,0,1,0,0,,1,1,0,17293,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202414_553_edited.swc,pyramidal/swc/hpf_ca1__202414_553_edited.swc,pyramidal,hpf_ca1,1233335,True,True,True,True,True,True,True,True,True,21774,1,13260,8513,0,0,1,0,2,"10:1,12:1",1,1,0,21774,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202415_003_edited.swc,pyramidal/swc/hpf_ca1__202415_003_edited.swc,pyramidal,hpf_ca1,5277263,True,True,True,True,True,True,True,True,True,91934,1,87610,1748,2575,0,1,0,1,10:1,1,1,0,91934,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202415_004_edited.swc,pyramidal/swc/hpf_ca1__202415_004_edited.swc,pyramidal,hpf_ca1,2398877,True,True,True,True,True,True,True,True,True,41997,1,37907,1655,2434,0,1,0,1,10:1,1,1,0,41997,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202415_010_edited.swc,pyramidal/swc/hpf_ca1__202415_010_edited.swc,pyramidal,hpf_ca1,3479188,True,True,True,True,True,True,True,True,True,60736,1,56107,1910,2718,0,1,0,0,,1,1,0,60736,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202415_011_edited.swc,pyramidal/swc/hpf_ca1__202415_011_edited.swc,pyramidal,hpf_ca1,4063680,True,True,True,True,True,True,True,True,True,70872,1,67287,1263,2321,0,1,0,0,,1,1,0,70872,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202415_012_edited.swc,pyramidal/swc/hpf_ca1__202415_012_edited.swc,pyramidal,hpf_ca1,2726720,True,True,True,True,True,True,True,True,True,47687,1,44625,1084,1977,0,1,0,0,,1,1,0,47687,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202415_025_edited.swc,pyramidal/swc/hpf_ca1__202415_025_edited.swc,pyramidal,hpf_ca1,2639930,True,True,True,True,True,True,True,True,True,46180,1,42393,1553,2233,0,1,0,0,,1,1,0,46180,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202415_026_edited.swc,pyramidal/swc/hpf_ca1__202415_026_edited.swc,pyramidal,hpf_ca1,4651782,True,True,True,True,True,True,True,True,True,81121,1,77910,1424,1786,0,1,0,0,,1,1,0,81121,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202415_029_edited.swc,pyramidal/swc/hpf_ca1__202415_029_edited.swc,pyramidal,hpf_ca1,1483950,True,True,True,True,True,True,True,True,True,26047,1,23178,1115,1753,0,1,0,76,"0:75,10:1",1,1,75,26122,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202415_033_edited.swc,pyramidal/swc/hpf_ca1__202415_033_edited.swc,pyramidal,hpf_ca1,2125264,True,True,True,True,True,True,True,True,True,37248,1,34259,1802,1186,0,1,0,1,10:1,1,1,0,37248,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202415_034_edited.swc,pyramidal/swc/hpf_ca1__202415_034_edited.swc,pyramidal,hpf_ca1,962031,True,True,True,True,True,True,True,True,True,17069,1,14131,1159,1778,0,1,0,0,,1,1,0,17069,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202415_035_edited.swc,pyramidal/swc/hpf_ca1__202415_035_edited.swc,pyramidal,hpf_ca1,2232468,True,True,True,True,True,True,True,True,True,39108,1,36409,1321,1377,0,1,0,2,10:2,1,1,0,39108,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202415_037_edited.swc,pyramidal/swc/hpf_ca1__202415_037_edited.swc,pyramidal,hpf_ca1,2750815,True,True,True,True,True,True,True,True,True,48101,1,45853,805,1442,0,1,0,0,,1,1,0,48101,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202415_039_edited.swc,pyramidal/swc/hpf_ca1__202415_039_edited.swc,pyramidal,hpf_ca1,3188055,True,True,True,True,True,True,True,True,True,55687,1,51965,1066,2655,0,1,0,0,,1,1,0,55687,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202417_001_edited.swc,pyramidal/swc/hpf_ca1__202417_001_edited.swc,pyramidal,hpf_ca1,1661122,True,True,True,True,True,True,True,True,True,29195,1,26692,2502,0,0,1,0,0,,1,1,0,29195,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202417_002_edited.swc,pyramidal/swc/hpf_ca1__202417_002_edited.swc,pyramidal,hpf_ca1,2717614,True,True,True,True,True,True,True,True,True,47531,1,44296,1161,2073,0,1,0,0,,1,1,0,47531,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202417_004_edited.swc,pyramidal/swc/hpf_ca1__202417_004_edited.swc,pyramidal,hpf_ca1,2631847,True,True,True,True,True,True,True,True,True,46041,1,42136,1332,2572,0,1,0,0,,1,1,0,46041,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202417_005_edited.swc,pyramidal/swc/hpf_ca1__202417_005_edited.swc,pyramidal,hpf_ca1,2534508,True,True,True,True,True,True,True,True,True,44351,1,39864,1856,2630,0,1,0,0,,1,1,0,44351,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202417_006_edited.swc,pyramidal/swc/hpf_ca1__202417_006_edited.swc,pyramidal,hpf_ca1,2108007,True,True,True,True,True,True,True,True,True,36956,1,32584,1863,2508,0,1,0,0,,1,1,0,36956,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202417_007_edited.swc,pyramidal/swc/hpf_ca1__202417_007_edited.swc,pyramidal,hpf_ca1,2086085,True,True,True,True,True,True,True,True,True,36577,1,33350,1033,2193,0,1,0,0,,1,1,0,36577,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202417_008_edited.swc,pyramidal/swc/hpf_ca1__202417_008_edited.swc,pyramidal,hpf_ca1,1830215,True,True,True,True,True,True,True,True,True,32128,1,29331,1121,1675,0,1,0,0,,1,1,0,32128,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202417_009_edited.swc,pyramidal/swc/hpf_ca1__202417_009_edited.swc,pyramidal,hpf_ca1,1397547,True,True,True,True,True,True,True,True,True,24631,1,21583,1330,1717,0,1,0,1,10:1,1,1,0,24631,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202417_011_edited.swc,pyramidal/swc/hpf_ca1__202417_011_edited.swc,pyramidal,hpf_ca1,2898582,True,True,True,True,True,True,True,True,True,50657,1,47086,1221,2349,0,1,0,8,0:8,1,1,8,50665,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202417_043_edited.swc,pyramidal/swc/hpf_ca1__202417_043_edited.swc,pyramidal,hpf_ca1,661587,True,True,True,True,True,True,True,True,True,11858,1,10019,1838,0,0,1,0,0,,1,1,0,11858,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202417_047_edited.swc,pyramidal/swc/hpf_ca1__202417_047_edited.swc,pyramidal,hpf_ca1,711517,True,True,True,True,True,True,True,True,True,12723,1,11702,1020,0,0,1,0,0,,1,1,0,12723,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202418_001_edited.swc,pyramidal/swc/hpf_ca1__202418_001_edited.swc,pyramidal,hpf_ca1,1934087,True,True,True,True,True,True,True,True,True,33930,1,30437,1869,1623,0,1,0,0,,1,1,0,33930,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202418_002_edited.swc,pyramidal/swc/hpf_ca1__202418_002_edited.swc,pyramidal,hpf_ca1,2798402,True,True,True,True,True,True,True,True,True,48928,1,46829,1294,804,0,1,0,1,10:1,1,1,0,48928,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202418_003_edited.swc,pyramidal/swc/hpf_ca1__202418_003_edited.swc,pyramidal,hpf_ca1,1102206,True,True,True,True,True,True,True,True,True,19499,1,17425,2073,0,0,1,0,4,10:4,1,1,0,19499,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202418_004_edited.swc,pyramidal/swc/hpf_ca1__202418_004_edited.swc,pyramidal,hpf_ca1,1257840,True,True,True,True,True,True,True,True,True,22202,1,20614,1587,0,0,1,0,0,,1,1,0,22202,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202418_005_edited.swc,pyramidal/swc/hpf_ca1__202418_005_edited.swc,pyramidal,hpf_ca1,2071751,True,True,True,True,True,True,True,True,True,36318,1,33454,1148,1715,0,1,0,0,,1,1,0,36318,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202418_006_edited.swc,pyramidal/swc/hpf_ca1__202418_006_edited.swc,pyramidal,hpf_ca1,1123716,True,True,True,True,True,True,True,True,True,19871,1,17434,1149,1287,0,1,0,0,,1,1,0,19871,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202418_007_edited.swc,pyramidal/swc/hpf_ca1__202418_007_edited.swc,pyramidal,hpf_ca1,2514296,True,True,True,True,True,True,True,True,True,43999,1,41594,731,1673,0,1,0,0,,1,1,0,43999,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202418_009_edited.swc,pyramidal/swc/hpf_ca1__202418_009_edited.swc,pyramidal,hpf_ca1,525661,True,True,True,True,True,True,True,True,True,9483,1,6858,2624,0,0,1,0,1,10:1,1,1,0,9483,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202418_010_edited.swc,pyramidal/swc/hpf_ca1__202418_010_edited.swc,pyramidal,hpf_ca1,2836145,True,True,True,True,True,True,True,True,True,49583,1,45941,1218,2423,0,1,0,0,,1,1,0,49583,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202418_011_edited.swc,pyramidal/swc/hpf_ca1__202418_011_edited.swc,pyramidal,hpf_ca1,1673099,True,True,True,True,True,True,True,True,True,29403,1,25840,1215,2347,0,1,0,0,,1,1,0,29403,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202418_012_edited.swc,pyramidal/swc/hpf_ca1__202418_012_edited.swc,pyramidal,hpf_ca1,2000975,True,True,True,True,True,True,True,True,True,35096,1,31645,1381,2069,0,1,0,0,,1,1,0,35096,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202418_014_edited.swc,pyramidal/swc/hpf_ca1__202418_014_edited.swc,pyramidal,hpf_ca1,1322058,True,True,True,True,True,True,True,True,True,23318,1,19913,1563,1841,0,1,0,0,,1,1,0,23318,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202418_015_edited.swc,pyramidal/swc/hpf_ca1__202418_015_edited.swc,pyramidal,hpf_ca1,1296165,True,True,True,True,True,True,True,True,True,22865,1,20314,677,1873,0,1,0,0,,1,1,0,22865,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202418_016_edited.swc,pyramidal/swc/hpf_ca1__202418_016_edited.swc,pyramidal,hpf_ca1,459061,True,True,True,True,True,True,True,True,True,8283,1,5730,1075,1477,0,1,0,1,10:1,1,1,0,8283,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202418_017_edited.swc,pyramidal/swc/hpf_ca1__202418_017_edited.swc,pyramidal,hpf_ca1,1223351,True,True,True,True,True,True,True,True,True,21602,1,18827,824,1950,0,1,0,0,,1,1,0,21602,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202418_018_edited.swc,pyramidal/swc/hpf_ca1__202418_018_edited.swc,pyramidal,hpf_ca1,1417704,True,True,True,True,True,True,True,True,True,24990,1,23821,1168,0,0,1,0,0,,1,1,0,24990,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202418_019_edited.swc,pyramidal/swc/hpf_ca1__202418_019_edited.swc,pyramidal,hpf_ca1,4480325,True,True,True,True,True,True,True,True,True,78146,1,75932,2213,0,0,1,0,0,,1,1,0,78146,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202419_054_edited.swc,pyramidal/swc/hpf_ca1__202419_054_edited.swc,pyramidal,hpf_ca1,3071794,True,True,True,True,True,True,True,True,True,53674,1,50878,1148,1647,0,1,0,0,,1,1,0,53674,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202422_002_edited.swc,pyramidal/swc/hpf_ca1__202422_002_edited.swc,pyramidal,hpf_ca1,2519949,True,True,True,True,True,True,True,True,True,44099,1,40560,1128,2410,0,1,0,0,,1,1,0,44099,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202422_003_edited.swc,pyramidal/swc/hpf_ca1__202422_003_edited.swc,pyramidal,hpf_ca1,582528,True,True,True,True,True,True,True,True,True,10483,1,7443,1739,1300,0,1,0,0,,1,1,0,10483,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202422_005_edited.swc,pyramidal/swc/hpf_ca1__202422_005_edited.swc,pyramidal,hpf_ca1,1461335,True,True,True,False,True,True,True,True,True,25734,1,23711,2002,0,20,3,0,20,0:20,1,1,0,25734,False,fail: single_root
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202422_006_edited.swc,pyramidal/swc/hpf_ca1__202422_006_edited.swc,pyramidal,hpf_ca1,1808203,True,True,True,False,True,True,True,True,True,31747,1,29198,885,1633,30,4,0,30,0:30,1,1,0,31747,False,fail: single_root
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202422_007_edited.swc,pyramidal/swc/hpf_ca1__202422_007_edited.swc,pyramidal,hpf_ca1,1348012,True,True,True,False,True,True,True,True,True,23773,1,22047,519,1176,30,4,0,31,"0:30,10:1",1,1,0,23773,False,fail: single_root
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202422_008_edited.swc,pyramidal/swc/hpf_ca1__202422_008_edited.swc,pyramidal,hpf_ca1,1763224,True,True,True,False,True,True,True,True,True,30973,1,29011,885,1046,30,4,0,31,"0:30,10:1",1,1,0,30973,False,fail: single_root
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202422_010_edited.swc,pyramidal/swc/hpf_ca1__202422_010_edited.swc,pyramidal,hpf_ca1,868203,True,True,True,True,True,True,True,True,True,15440,1,12615,1078,1746,0,1,0,0,,1,1,0,15440,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202422_013_edited.swc,pyramidal/swc/hpf_ca1__202422_013_edited.swc,pyramidal,hpf_ca1,2348104,True,True,True,True,True,True,True,True,True,41120,1,36050,2234,2835,0,1,0,1,10:1,1,1,0,41120,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202422_014_edited.swc,pyramidal/swc/hpf_ca1__202422_014_edited.swc,pyramidal,hpf_ca1,2452271,True,True,True,True,True,True,True,True,True,42926,1,38649,1283,2993,0,1,0,0,,1,1,0,42926,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202423_001_edited.swc,pyramidal/swc/hpf_ca1__202423_001_edited.swc,pyramidal,hpf_ca1,3097409,True,True,True,True,True,True,True,True,True,54135,1,50834,1481,1819,0,1,0,0,,1,1,0,54135,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202423_003_edited.swc,pyramidal/swc/hpf_ca1__202423_003_edited.swc,pyramidal,hpf_ca1,3591577,True,True,True,True,True,True,True,True,True,62691,1,59436,1607,1647,0,1,0,0,,1,1,0,62691,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202423_004_edited.swc,pyramidal/swc/hpf_ca1__202423_004_edited.swc,pyramidal,hpf_ca1,1788550,True,True,True,True,True,True,True,True,True,31408,1,28407,1344,1656,0,1,0,0,,1,1,0,31408,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202423_005_edited.swc,pyramidal/swc/hpf_ca1__202423_005_edited.swc,pyramidal,hpf_ca1,6024879,True,True,True,True,True,True,True,True,True,104754,1,100638,2237,1878,0,1,0,2,10:2,1,1,0,104754,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202423_006_edited.swc,pyramidal/swc/hpf_ca1__202423_006_edited.swc,pyramidal,hpf_ca1,954010,True,True,True,True,True,True,True,True,True,16777,1,13805,1099,1872,0,1,0,152,0:152,1,1,152,16929,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202423_007_edited.swc,pyramidal/swc/hpf_ca1__202423_007_edited.swc,pyramidal,hpf_ca1,917680,True,True,True,True,True,True,True,True,True,16298,1,13327,1065,1905,0,1,0,0,,1,1,0,16298,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202423_008_edited.swc,pyramidal/swc/hpf_ca1__202423_008_edited.swc,pyramidal,hpf_ca1,1588079,True,True,True,True,True,True,True,True,True,27931,1,25543,1009,1378,0,1,0,0,,1,1,0,27931,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202423_009_edited.swc,pyramidal/swc/hpf_ca1__202423_009_edited.swc,pyramidal,hpf_ca1,2790424,True,True,True,True,True,True,True,True,True,48791,1,46723,1029,1038,0,1,0,0,,1,1,0,48791,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202423_011_edited.swc,pyramidal/swc/hpf_ca1__202423_011_edited.swc,pyramidal,hpf_ca1,3442650,True,True,True,True,True,True,True,True,True,60102,1,55237,2185,2679,0,1,0,0,,1,1,0,60102,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202423_012_edited.swc,pyramidal/swc/hpf_ca1__202423_012_edited.swc,pyramidal,hpf_ca1,5746073,True,True,True,True,True,True,True,True,True,100066,1,96420,2193,1452,0,1,0,0,,1,1,0,100066,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202423_013_edited.swc,pyramidal/swc/hpf_ca1__202423_013_edited.swc,pyramidal,hpf_ca1,2616864,True,True,True,True,True,True,True,True,True,45777,1,43211,1054,1511,0,1,0,0,,1,1,0,45777,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202423_015_edited.swc,pyramidal/swc/hpf_ca1__202423_015_edited.swc,pyramidal,hpf_ca1,2997492,True,True,True,True,True,True,True,True,True,52385,1,49133,1341,1910,0,1,0,0,,1,1,0,52385,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202423_017_edited.swc,pyramidal/swc/hpf_ca1__202423_017_edited.swc,pyramidal,hpf_ca1,1308245,True,True,True,True,True,True,True,True,True,23075,1,20835,1051,1188,0,1,0,0,,1,1,0,23075,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202423_018_edited.swc,pyramidal/swc/hpf_ca1__202423_018_edited.swc,pyramidal,hpf_ca1,701554,True,True,True,True,True,True,True,True,True,12551,1,9875,974,1701,0,1,0,3,0:3,1,1,0,12551,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202423_022_edited.swc,pyramidal/swc/hpf_ca1__202423_022_edited.swc,pyramidal,hpf_ca1,6862778,True,True,True,True,True,True,True,True,True,118817,1,115018,1942,1856,0,1,0,0,,1,1,0,118817,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202423_023_edited.swc,pyramidal/swc/hpf_ca1__202423_023_edited.swc,pyramidal,hpf_ca1,1633543,True,True,True,True,True,True,True,True,True,28717,1,25670,1345,1701,0,1,0,0,,1,1,0,28717,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202423_024_edited.swc,pyramidal/swc/hpf_ca1__202423_024_edited.swc,pyramidal,hpf_ca1,2156092,True,True,True,True,True,True,True,True,True,37789,1,33748,4040,0,0,1,0,0,,1,1,0,37789,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202423_025_edited.swc,pyramidal/swc/hpf_ca1__202423_025_edited.swc,pyramidal,hpf_ca1,2958888,True,True,True,True,True,True,True,True,True,51714,1,48234,1437,2042,0,1,0,0,,1,1,0,51714,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202423_027_edited.swc,pyramidal/swc/hpf_ca1__202423_027_edited.swc,pyramidal,hpf_ca1,2095265,True,True,True,True,True,True,True,True,True,36730,1,34522,1155,1052,0,1,0,3,10:3,1,1,0,36730,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202423_029_edited.swc,pyramidal/swc/hpf_ca1__202423_029_edited.swc,pyramidal,hpf_ca1,3265656,True,True,True,True,True,True,True,True,True,57031,1,54982,728,1320,0,1,0,0,,1,1,0,57031,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202423_030_edited.swc,pyramidal/swc/hpf_ca1__202423_030_edited.swc,pyramidal,hpf_ca1,2037734,True,True,True,True,True,True,True,True,True,35729,1,33833,746,1149,0,1,0,0,,1,1,0,35729,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202423_031_edited.swc,pyramidal/swc/hpf_ca1__202423_031_edited.swc,pyramidal,hpf_ca1,2518514,True,True,True,True,True,True,True,True,True,44074,1,41877,1076,1120,0,1,0,1,10:1,1,1,0,44074,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202423_033_edited.swc,pyramidal/swc/hpf_ca1__202423_033_edited.swc,pyramidal,hpf_ca1,3407161,True,True,True,True,True,True,True,True,True,59489,1,56119,989,2380,0,1,0,2,"10:1,11:1",1,1,0,59489,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202423_043_edited.swc,pyramidal/swc/hpf_ca1__202423_043_edited.swc,pyramidal,hpf_ca1,2047926,True,True,True,True,True,True,True,True,True,35906,1,32680,1339,1886,0,1,0,0,,1,1,0,35906,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202426_009_edited.swc,pyramidal/swc/hpf_ca1__202426_009_edited.swc,pyramidal,hpf_ca1,3803033,True,True,True,True,True,True,True,True,True,66598,1,62548,1770,2279,0,1,0,0,,1,1,0,66598,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202426_023_edited.swc,pyramidal/swc/hpf_ca1__202426_023_edited.swc,pyramidal,hpf_ca1,1194742,True,True,True,True,True,True,True,True,True,21107,1,18083,3023,0,0,1,0,0,,1,1,0,21107,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202426_024_edited.swc,pyramidal/swc/hpf_ca1__202426_024_edited.swc,pyramidal,hpf_ca1,966714,True,True,True,True,True,True,True,True,True,17150,1,13299,1804,2046,0,1,0,0,,1,1,0,17150,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202426_025_edited.swc,pyramidal/swc/hpf_ca1__202426_025_edited.swc,pyramidal,hpf_ca1,1674109,True,True,True,True,True,True,True,True,True,29420,1,25729,1014,2676,0,1,0,2,10:2,1,1,0,29420,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202426_026_edited.swc,pyramidal/swc/hpf_ca1__202426_026_edited.swc,pyramidal,hpf_ca1,990367,True,True,True,True,True,True,True,True,True,17563,1,14319,888,2355,0,1,0,0,,1,1,0,17563,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202426_043_edited.swc,pyramidal/swc/hpf_ca1__202426_043_edited.swc,pyramidal,hpf_ca1,3954555,True,True,True,True,True,True,True,True,True,69079,1,65174,2220,1684,0,1,0,1,10:1,1,1,0,69079,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202426_044_edited.swc,pyramidal/swc/hpf_ca1__202426_044_edited.swc,pyramidal,hpf_ca1,3567174,True,True,True,True,True,True,True,True,True,62280,1,57993,1676,2610,0,1,0,0,,1,1,0,62280,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202426_047_edited.swc,pyramidal/swc/hpf_ca1__202426_047_edited.swc,pyramidal,hpf_ca1,1896008,True,True,True,True,True,True,True,True,True,33288,1,0,824,32463,0,1,0,0,,1,1,0,33288,True,
