file,xmodel_v12ens_seed42_axon_frac,xmodel_v12ens_seed42_basal_frac,xmodel_v12ens_seed42_apical_frac,xmodel_v12ens_seed42_class_count,xmodel_v12ens_seed42_v12_l1_frac_delta,xmodel_v12ens_seed42_v12_apical_frac_delta,xmodel_v12ens_seed42_v12_axon_frac_delta,xmodel_v12ens_seed42_v12_apical_zero_mismatch,xmodel_v12ens_seed42_v12_axon_zero_mismatch,xmodel_v12ens_seed42_stage1_is_pyramidal,xmodel_v12ens_seed42_stage1_disagree,xmodel_v12ens_seed42_stage1_conf,xmodel_v12ens_seed789_axon_frac,xmodel_v12ens_seed789_basal_frac,xmodel_v12ens_seed789_apical_frac,xmodel_v12ens_seed789_class_count,xmodel_v12ens_seed789_v12_l1_frac_delta,xmodel_v12ens_seed789_v12_apical_frac_delta,xmodel_v12ens_seed789_v12_axon_frac_delta,xmodel_v12ens_seed789_v12_apical_zero_mismatch,xmodel_v12ens_seed789_v12_axon_zero_mismatch,xmodel_v12ens_seed789_stage1_is_pyramidal,xmodel_v12ens_seed789_stage1_disagree,xmodel_v12ens_seed789_stage1_conf,xmodel_v12ens_l1_mean,xmodel_v12ens_l1_max,xmodel_v12ens_l1_std,xmodel_v12ens_apical_delta_mean,xmodel_v12ens_apical_delta_max,xmodel_v12ens_axon_delta_mean,xmodel_v12ens_axon_delta_max,xmodel_v12ens_apical_present_vote_frac,xmodel_v12ens_axon_present_vote_frac,xmodel_v12ens_apical_presence_disagreement,xmodel_v12ens_axon_presence_disagreement,xmodel_v12ens_class_count_mean,xmodel_v12ens_class_count_std,xmodel_v12ens_stage1_pyramidal_vote_frac,xmodel_v12ens_stage1_disagree_mean,xmodel_v12ens_stage1_conf_mean,xmodel_v12ens_stage1_conf_min,xmodel_v12ens_interseed_l1,xmodel_v12ens_interseed_apical_delta,xmodel_v12ens_interseed_axon_delta
neuromorpho__Cell-10_5.swc,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9870849251747131,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9852262139320374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9861555695533752,0.9852262139320374,0.0,0.0,0.0
neuromorpho__Cell-11-2_1.swc,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9984997510910034,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9884964227676392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9934980869293213,0.9884964227676392,0.0,0.0,0.0
neuromorpho__Cell-11-2_3.swc,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9984378218650818,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.99103844165802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9947381317615509,0.99103844165802,0.0,0.0,0.0
neuromorpho__Cell-11_3.swc,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9967381358146667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9892238974571228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9929810166358948,0.9892238974571228,0.0,0.0,0.0
neuromorpho__Cell-12-2.swc,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9957636594772339,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9854646325111389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9906141459941864,0.9854646325111389,0.0,0.0,0.0
neuromorpho__Cell-12-3.swc,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9924083948135376,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.987342357635498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9898753762245178,0.987342357635498,0.0,0.0,0.0
neuromorpho__Cell-12-3_1.swc,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9852749109268188,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.980305016040802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9827899634838104,0.980305016040802,0.0,0.0,0.0
neuromorpho__Cell-12_7.swc,0.827683615819209,0.17231638418079095,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.986858606338501,0.827683615819209,0.17231638418079095,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9428325891494751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.964845597743988,0.9428325891494751,0.0,0.0,0.0
neuromorpho__Cell-13-2_4.swc,0.77491961414791,0.22508038585209003,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9884278178215027,0.77491961414791,0.22508038585209003,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9682319760322571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.9783298969268799,0.9682319760322571,0.0,0.0,0.0
neuromorpho__Cell-13-3_1.swc,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9852780699729919,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9440879821777344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9646830260753632,0.9440879821777344,0.0,0.0,0.0
neuromorpho__Cell-13_6.swc,0.8213058419243986,0.17869415807560138,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9686251878738403,0.8213058419243986,0.17869415807560138,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.960547924041748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.9645865559577942,0.960547924041748,0.0,0.0,0.0
neuromorpho__Cell-14-2.swc,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9931036829948425,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9830975532531738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9881006181240082,0.9830975532531738,0.0,0.0,0.0
neuromorpho__Cell-14-2_2.swc,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.986743688583374,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.977013885974884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.981878787279129,0.977013885974884,0.0,0.0,0.0
neuromorpho__Cell-14-3_1.swc,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9853818416595459,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9780324697494507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9817071557044983,0.9780324697494507,0.0,0.0,0.0
neuromorpho__Cell-14-4.swc,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9838205575942993,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9841290712356567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.983974814414978,0.9838205575942993,0.0,0.0,0.0
neuromorpho__Cell-14_3.swc,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9582018852233887,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9426250457763672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9504134654998779,0.9426250457763672,0.0,0.0,0.0
neuromorpho__Cell-15-2_1.swc,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.991810142993927,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9777178764343262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9847640097141266,0.9777178764343262,0.0,0.0,0.0
neuromorpho__Cell-15-Ch01.swc,0.20078740157480315,0.7992125984251969,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8271856307983398,0.20078740157480315,0.7992125984251969,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8561625480651855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.8416740894317627,0.8271856307983398,0.0,0.0,0.0
neuromorpho__Cell-15_3.swc,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9858292937278748,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.960324227809906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9730767607688904,0.960324227809906,0.0,0.0,0.0
neuromorpho__Cell-16-2_1.swc,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9789863228797913,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9710850119590759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9750356674194336,0.9710850119590759,0.0,0.0,0.0
neuromorpho__Cell-16-3.swc,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9932043552398682,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9816303849220276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9874173700809479,0.9816303849220276,0.0,0.0,0.0
neuromorpho__Cell-16-4.swc,0.0,1.0,0.0,1.0,1.0136986301369864,0.0,0.5068493150684932,0.0,1.0,1.0,0.0,0.9928132891654968,0.0,1.0,0.0,1.0,1.0136986301369864,0.0,0.5068493150684932,0.0,1.0,1.0,0.0,0.9871772527694702,1.0136986301369864,1.0136986301369864,0.0,0.0,0.0,0.5068493150684932,0.5068493150684932,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9899952709674835,0.9871772527694702,0.0,0.0,0.0
neuromorpho__Cell-2-3_2.swc,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9975827932357788,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9895740151405334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9935784041881561,0.9895740151405334,0.0,0.0,0.0
neuromorpho__Cell-2-3_3.swc,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.997841477394104,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9871928691864014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9925171732902527,0.9871928691864014,0.0,0.0,0.0
neuromorpho__Cell-2-3_5.swc,0.7705882352941177,0.22941176470588234,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9976842403411865,0.7705882352941177,0.22941176470588234,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9852085113525391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.9914463758468628,0.9852085113525391,0.0,0.0,0.0
neuromorpho__Cell-2-4_3.swc,0.8349056603773585,0.1650943396226415,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9900004267692566,0.8349056603773585,0.1650943396226415,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9718804359436035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.98094043135643,0.9718804359436035,0.0,0.0,0.0
neuromorpho__Cell-22.swc,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5418427586555481,0.3916349809885932,0.6083650190114068,0.0,2.0,0.7832699619771863,0.0,0.3916349809885932,0.0,1.0,0.0,0.0,0.35149234533309937,0.3916349809885932,0.7832699619771863,0.3916349809885932,0.0,0.0,0.1958174904942966,0.3916349809885932,0.0,0.5,0.0,1.0,1.5,0.5,0.0,0.0,0.44666755199432373,0.35149234533309937,0.7832699619771863,0.0,0.3916349809885932
neuromorpho__Cell-24.swc,0.09027777777777778,0.9097222222222222,0.0,2.0,0.18055555555555558,0.0,0.09027777777777778,0.0,1.0,0.0,0.0,0.7301210761070251,0.09027777777777778,0.9097222222222222,0.0,2.0,0.18055555555555558,0.0,0.09027777777777778,0.0,1.0,0.0,0.0,0.7919646501541138,0.18055555555555558,0.18055555555555558,0.0,0.0,0.0,0.09027777777777778,0.09027777777777778,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.7610428631305695,0.7301210761070251,0.0,0.0,0.0
neuromorpho__Cell-28-Ch01.swc,0.19130434782608696,0.808695652173913,0.0,2.0,0.3826086956521739,0.0,0.19130434782608696,0.0,1.0,0.0,0.0,0.7668483257293701,0.19130434782608696,0.808695652173913,0.0,2.0,0.3826086956521739,0.0,0.19130434782608696,0.0,1.0,0.0,0.0,0.6976680755615234,0.3826086956521739,0.3826086956521739,0.0,0.0,0.0,0.19130434782608696,0.19130434782608696,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.7322582006454468,0.6976680755615234,0.0,0.0,0.0
neuromorpho__Cell-2_14.swc,0.549618320610687,0.45038167938931295,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9846611618995667,0.549618320610687,0.45038167938931295,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9742279052734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.9794445335865021,0.9742279052734375,0.0,0.0,0.0
neuromorpho__Cell-3-2_5.swc,0.5686274509803921,0.43137254901960786,0.0,2.0,1.1372549019607843,0.0,0.5686274509803921,0.0,1.0,1.0,0.0,0.9891276955604553,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9805121421813965,0.5686274509803921,1.1372549019607843,0.5686274509803921,0.0,0.0,0.28431372549019607,0.5686274509803921,0.0,0.5,0.0,1.0,1.5,0.5,1.0,0.0,0.9848199188709259,0.9805121421813965,1.1372549019607843,0.0,0.5686274509803921
neuromorpho__Cell-3-3_5.swc,0.8259668508287292,0.17403314917127072,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9821734428405762,0.8259668508287292,0.17403314917127072,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9455947279930115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.9638840854167938,0.9455947279930115,0.0,0.0,0.0
neuromorpho__Cell-3_12.swc,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9983841180801392,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9911066889762878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9947454035282135,0.9911066889762878,0.0,0.0,0.0
neuromorpho__Cell-4-2_10.swc,0.7306397306397306,0.26936026936026936,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9830797910690308,0.7306397306397306,0.26936026936026936,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9699112176895142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.9764955043792725,0.9699112176895142,0.0,0.0,0.0
neuromorpho__Cell-4-3_2.swc,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9974390268325806,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9903726577758789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9939058423042297,0.9903726577758789,0.0,0.0,0.0
neuromorpho__Cell-4-5_1.swc,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9978760480880737,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9888156652450562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9933458566665649,0.9888156652450562,0.0,0.0,0.0
neuromorpho__Cell-4_14.swc,0.847457627118644,0.15254237288135594,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9848389625549316,0.847457627118644,0.15254237288135594,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9812163710594177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.9830276668071747,0.9812163710594177,0.0,0.0,0.0
neuromorpho__Cell-6-3_2.swc,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9974307417869568,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9901536107063293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9937921762466431,0.9901536107063293,0.0,0.0,0.0
neuromorpho__Cell-6.swc,0.09754433833560709,0.902455661664393,0.0,2.0,0.0559345156889495,0.0,0.027967257844474763,0.0,0.0,0.0,0.0,0.8355463743209839,0.09754433833560709,0.902455661664393,0.0,2.0,0.0559345156889495,0.0,0.027967257844474763,0.0,0.0,0.0,0.0,0.8155330419540405,0.0559345156889495,0.0559345156889495,0.0,0.0,0.0,0.027967257844474763,0.027967257844474763,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.8255397081375122,0.8155330419540405,0.0,0.0,0.0
neuromorpho__Cell-6_7.swc,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9960416555404663,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.986031174659729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9910364151000977,0.986031174659729,0.0,0.0,0.0
neuromorpho__Cell-6_8.swc,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9985198378562927,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9893550872802734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9939374625682831,0.9893550872802734,0.0,0.0,0.0
neuromorpho__Cell-7-2_6.swc,0.6851851851851852,0.3148148148148148,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9963101744651794,0.6851851851851852,0.3148148148148148,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.986850380897522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.9915802776813507,0.986850380897522,0.0,0.0,0.0
neuromorpho__Cell-7-2_7.swc,0.6967213114754098,0.30327868852459017,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9950426816940308,0.6967213114754098,0.30327868852459017,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9836306571960449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.9893366694450378,0.9836306571960449,0.0,0.0,0.0
neuromorpho__Cell-7-4.swc,0.0,1.0,0.0,1.0,1.058139534883721,0.0,0.5290697674418605,0.0,1.0,1.0,0.0,0.9976146221160889,0.0,1.0,0.0,1.0,1.058139534883721,0.0,0.5290697674418605,0.0,1.0,1.0,0.0,0.9859778881072998,1.058139534883721,1.058139534883721,0.0,0.0,0.0,0.5290697674418605,0.5290697674418605,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9917962551116943,0.9859778881072998,0.0,0.0,0.0
neuromorpho__Cell-7.swc,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7445477247238159,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4243585467338562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5844531357288361,0.4243585467338562,0.0,0.0,0.0
neuromorpho__Cell-8-2.swc,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9956817626953125,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9810953736305237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9883885681629181,0.9810953736305237,0.0,0.0,0.0
neuromorpho__Cell-8-5.swc,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9961475133895874,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9839905500411987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9900690317153931,0.9839905500411987,0.0,0.0,0.0
neuromorpho__Cell-9-2.swc,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9808701872825623,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9628255367279053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9718478620052338,0.9628255367279053,0.0,0.0,0.0
neuromorpho__Cell-9-2_3.swc,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.991081178188324,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9827409386634827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9869110584259033,0.9827409386634827,0.0,0.0,0.0
neuromorpho__Cell-9_3.swc,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9942324757575989,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9813621640205383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9877973198890686,0.9813621640205383,0.0,0.0,0.0
neuromorpho__Cell-9_7.swc,0.8080495356037152,0.19195046439628483,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9641552567481995,0.8080495356037152,0.19195046439628483,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9663013815879822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.9652283191680908,0.9641552567481995,0.0,0.0,0.0
neuromorpho__Cell11.swc,0.42900302114803623,0.5709969788519638,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941441416740417,0.42900302114803623,0.5709969788519638,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9730275273323059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.9835858345031738,0.9730275273323059,0.0,0.0,0.0
neuromorpho__Cell13.swc,0.44109960313619206,0.558900396863808,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9766629934310913,0.44109960313619206,0.558900396863808,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9781267642974854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.9773948788642883,0.9766629934310913,0.0,0.0,0.0
neuromorpho__Cell16.swc,0.187836963554022,0.812163036445978,0.0,2.0,1.2227733448350226,0.0,0.6113866724175113,0.0,0.0,0.0,0.0,0.9976856112480164,0.187836963554022,0.812163036445978,0.0,2.0,1.2227733448350226,0.0,0.6113866724175113,0.0,0.0,0.0,0.0,0.9898079633712769,1.2227733448350226,1.2227733448350226,0.0,0.0,0.0,0.6113866724175113,0.6113866724175113,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.9937467873096466,0.9898079633712769,0.0,0.0,0.0
neuromorpho__Cell20.swc,0.5402837074783088,0.4597162925216912,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9698450565338135,0.5402837074783088,0.4597162925216912,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9482463598251343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.9590457081794739,0.9482463598251343,0.0,0.0,0.0
neuromorpho__Cell2biorxiv.swc,0.36857280153772226,0.6314271984622778,0.0,2.0,0.7371456030754444,0.0,0.36857280153772226,0.0,1.0,0.0,0.0,0.7679688334465027,0.013455069678039404,0.9865449303219606,0.0,2.0,0.026910139356078847,0.0,0.013455069678039404,0.0,1.0,0.0,0.0,0.9175187349319458,0.38202787121576165,0.7371456030754444,0.3551177318596828,0.0,0.0,0.19101393560788082,0.36857280153772226,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.8427437841892242,0.7679688334465027,0.7102354637193656,0.0,0.3551177318596829
neuromorpho__Cell30.swc,0.6014959123325796,0.3985040876674204,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974359273910522,0.6014959123325796,0.3985040876674204,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9905173182487488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.9939766228199005,0.9905173182487488,0.0,0.0,0.0
