file,cell_type_gt,n_nodes,accuracy,neurite_macro_f1,soma_f1,axon_f1,basal_f1,apical_f1,pred_soma,pred_axon,pred_basal,pred_apical
neuromorpho__PRLKO_29.swc,pyramidal,710,0.629577,0.772300,1.000000,,0.772300,,1,0,446,263
neuromorpho__PRLKO_34.swc,pyramidal,428,1.000000,1.000000,1.000000,,1.000000,,1,0,427,0
neuromorpho__PRLKO_38.swc,pyramidal,504,1.000000,1.000000,1.000000,,1.000000,,1,0,503,0
neuromorpho__PRLKO_5.swc,pyramidal,280,1.000000,1.000000,1.000000,,1.000000,,1,0,279,0
neuromorpho__PRL_10.swc,pyramidal,787,1.000000,1.000000,1.000000,,1.000000,,1,0,786,0
neuromorpho__PRL_13.swc,pyramidal,525,1.000000,1.000000,1.000000,,1.000000,,1,0,524,0
neuromorpho__PRL_16.swc,pyramidal,682,1.000000,1.000000,1.000000,,1.000000,,1,0,681,0
neuromorpho__PRL_22.swc,pyramidal,498,1.000000,1.000000,1.000000,,1.000000,,1,0,497,0
neuromorpho__PRL_29.swc,pyramidal,679,1.000000,1.000000,1.000000,,1.000000,,1,0,678,0
neuromorpho__PRL_3.swc,pyramidal,270,1.000000,1.000000,1.000000,,1.000000,,1,0,269,0
neuromorpho__PRL_35.swc,pyramidal,534,1.000000,1.000000,1.000000,,1.000000,,1,0,533,0
neuromorpho__PRL_41.swc,pyramidal,507,1.000000,1.000000,1.000000,,1.000000,,1,0,506,0
neuromorpho__PRL_46.swc,pyramidal,460,1.000000,1.000000,1.000000,,1.000000,,1,0,459,0
neuromorpho__PRL_54.swc,pyramidal,536,1.000000,1.000000,1.000000,,1.000000,,1,0,535,0
neuromorpho__PRL_58.swc,pyramidal,335,1.000000,1.000000,1.000000,,1.000000,,1,0,334,0
neuromorpho__Red_19weeks_Neuron2.swc,pyramidal,37,1.000000,1.000000,1.000000,,1.000000,,1,0,36,0
neuromorpho__Red_19weeks_Neuron6.swc,pyramidal,49,1.000000,1.000000,1.000000,,1.000000,,1,0,48,0
neuromorpho__Red_1week_Neuron6.swc,pyramidal,50,1.000000,1.000000,1.000000,,1.000000,,1,0,49,0
neuromorpho__Red_2weeks_Neuron13.swc,pyramidal,33,1.000000,1.000000,1.000000,,1.000000,,1,0,32,0
neuromorpho__Red_2weeks_Neuron4.swc,pyramidal,36,1.000000,1.000000,1.000000,,1.000000,,1,0,35,0
neuromorpho__Red_2weeks__Neuron9.swc,pyramidal,20,1.000000,1.000000,1.000000,,1.000000,,1,0,19,0
neuromorpho__Red_4weeks_Neuron10.swc,pyramidal,42,1.000000,1.000000,1.000000,,1.000000,,1,0,41,0
neuromorpho__Red_4weeks_Neuron11_addl.swc,pyramidal,107,1.000000,1.000000,1.000000,,1.000000,,1,0,106,0
neuromorpho__Red_4weeks_Neuron2.swc,pyramidal,30,1.000000,1.000000,1.000000,,1.000000,,1,0,29,0
neuromorpho__Red_4weeks_Neuron9.swc,pyramidal,80,1.000000,1.000000,1.000000,,1.000000,,1,0,79,0
neuromorpho__Red_6Weeks_Neuron6.swc,pyramidal,62,1.000000,1.000000,1.000000,,1.000000,,1,0,61,0
neuromorpho__Red_6weeks_Neuron11.swc,pyramidal,63,1.000000,1.000000,1.000000,,1.000000,,1,0,62,0
neuromorpho__Red_6weeks__Neuron5.swc,pyramidal,21,1.000000,1.000000,1.000000,,1.000000,,1,0,20,0
neuromorpho__Red_7-5w_Neuron6.swc,pyramidal,27,1.000000,1.000000,1.000000,,1.000000,,1,0,26,0
neuromorpho__Red_7-5weeks_Neuron11.swc,pyramidal,31,1.000000,1.000000,1.000000,,1.000000,,1,0,30,0
neuromorpho__Rouge-01-bis.swc,pyramidal,610,0.754098,0.286500,1.000000,0.000000,0.859600,0.000000,1,0,609,0
neuromorpho__Rouge-03-bis.swc,pyramidal,822,0.750608,0.285800,1.000000,0.000000,0.857300,0.000000,1,0,821,0
neuromorpho__S1KO_12.swc,pyramidal,768,1.000000,1.000000,1.000000,,1.000000,,1,0,767,0
neuromorpho__S1KO_18.swc,pyramidal,795,1.000000,1.000000,1.000000,,1.000000,,1,0,794,0
neuromorpho__S1KO_19.swc,pyramidal,1085,1.000000,1.000000,1.000000,,1.000000,,1,0,1084,0
neuromorpho__S1KO_20.swc,pyramidal,748,1.000000,1.000000,1.000000,,1.000000,,1,0,747,0
neuromorpho__S1KO_3.swc,pyramidal,516,1.000000,1.000000,1.000000,,1.000000,,1,0,515,0
neuromorpho__S1KO_33.swc,pyramidal,642,1.000000,1.000000,1.000000,,1.000000,,1,0,641,0
neuromorpho__S1KO_34.swc,pyramidal,960,1.000000,1.000000,1.000000,,1.000000,,1,0,959,0
neuromorpho__S1KO_35.swc,pyramidal,592,1.000000,1.000000,1.000000,,1.000000,,1,0,591,0
neuromorpho__S1KO_37.swc,pyramidal,782,1.000000,1.000000,1.000000,,1.000000,,1,0,781,0
neuromorpho__S1KO_38.swc,pyramidal,817,1.000000,1.000000,1.000000,,1.000000,,1,0,816,0
neuromorpho__S1KO_40.swc,pyramidal,1050,1.000000,1.000000,1.000000,,1.000000,,1,0,1049,0
neuromorpho__S1KO_41.swc,pyramidal,653,1.000000,1.000000,1.000000,,1.000000,,1,0,652,0
neuromorpho__S1KO_45.swc,pyramidal,978,1.000000,1.000000,1.000000,,1.000000,,1,0,977,0
neuromorpho__S1KO_48.swc,pyramidal,1142,1.000000,1.000000,1.000000,,1.000000,,1,0,1141,0
neuromorpho__S1KO_55.swc,pyramidal,565,1.000000,1.000000,1.000000,,1.000000,,1,0,564,0
neuromorpho__S1KO_61.swc,pyramidal,514,1.000000,1.000000,1.000000,,1.000000,,1,0,513,0
neuromorpho__S1KO_62.swc,pyramidal,600,1.000000,1.000000,1.000000,,1.000000,,1,0,599,0
neuromorpho__S1KO_8.swc,pyramidal,659,1.000000,1.000000,1.000000,,1.000000,,1,0,658,0
neuromorpho__S1KO_9.swc,pyramidal,1059,1.000000,1.000000,1.000000,,1.000000,,1,0,1058,0
neuromorpho__S1_2.swc,pyramidal,466,1.000000,1.000000,1.000000,,1.000000,,1,0,465,0
neuromorpho__S1_24.swc,pyramidal,298,1.000000,1.000000,1.000000,,1.000000,,1,0,297,0
neuromorpho__S1_28.swc,pyramidal,290,1.000000,1.000000,1.000000,,1.000000,,1,0,289,0
neuromorpho__S1_3.swc,pyramidal,348,1.000000,1.000000,1.000000,,1.000000,,1,0,347,0
neuromorpho__S1_33.swc,pyramidal,351,1.000000,1.000000,1.000000,,1.000000,,1,0,350,0
neuromorpho__S1_36.swc,pyramidal,449,1.000000,1.000000,1.000000,,1.000000,,1,0,448,0
neuromorpho__S1_39.swc,pyramidal,363,1.000000,1.000000,1.000000,,1.000000,,1,0,362,0
neuromorpho__S1_4.swc,pyramidal,342,1.000000,1.000000,1.000000,,1.000000,,1,0,341,0
neuromorpho__S1_44.swc,pyramidal,449,1.000000,1.000000,1.000000,,1.000000,,1,0,448,0
neuromorpho__S1_45.swc,pyramidal,249,1.000000,1.000000,1.000000,,1.000000,,1,0,248,0
neuromorpho__S1_46.swc,pyramidal,602,1.000000,1.000000,1.000000,,1.000000,,1,0,601,0
neuromorpho__S2KO_20.swc,pyramidal,501,1.000000,1.000000,1.000000,,1.000000,,1,0,500,0
neuromorpho__S2KO_25.swc,pyramidal,1443,1.000000,1.000000,1.000000,,1.000000,,1,0,1442,0
neuromorpho__S2KO_27.swc,pyramidal,2186,1.000000,1.000000,1.000000,,1.000000,,1,0,2185,0
neuromorpho__S2KO_30.swc,pyramidal,1635,1.000000,1.000000,1.000000,,1.000000,,1,0,1634,0
neuromorpho__S2KO_31.swc,pyramidal,1459,1.000000,1.000000,1.000000,,1.000000,,1,0,1458,0
neuromorpho__S2KO_4.swc,pyramidal,505,1.000000,1.000000,1.000000,,1.000000,,1,0,504,0
neuromorpho__S2_11.swc,pyramidal,2076,1.000000,1.000000,1.000000,,1.000000,,1,0,2075,0
neuromorpho__S2_14.swc,pyramidal,1584,1.000000,1.000000,1.000000,,1.000000,,1,0,1583,0
neuromorpho__S2_18.swc,pyramidal,2576,1.000000,1.000000,1.000000,,1.000000,,1,0,2575,0
neuromorpho__S2_2.swc,pyramidal,3160,1.000000,1.000000,1.000000,,1.000000,,1,0,3159,0
neuromorpho__S2_24.swc,pyramidal,1562,1.000000,1.000000,1.000000,,1.000000,,1,0,1561,0
neuromorpho__S2_7.swc,pyramidal,1655,1.000000,1.000000,1.000000,,1.000000,,1,0,1654,0
neuromorpho__SDGA1_slide2_neuron4.swc,pyramidal,2516,0.994833,0.664500,1.000000,0.000000,0.993500,1.000000,1,0,1009,1506
neuromorpho__SDGA2_slide2_neuron2.swc,pyramidal,1602,0.990012,0.664000,1.000000,0.000000,0.992000,1.000000,1,0,1002,599
neuromorpho__SDGA3_slide2_neuron3.swc,pyramidal,2041,0.973052,0.652000,1.000000,0.000000,0.956100,1.000000,1,0,654,1386
neuromorpho__SW150113-01RabiesPHALPFC_x772_y876_z296_10.swc,pyramidal,514,1.000000,1.000000,1.000000,,1.000000,,1,0,513,0
neuromorpho__SW150113-01RabiesPHALPFC_x772_y876_z296_15.swc,pyramidal,676,1.000000,1.000000,1.000000,,1.000000,,1,0,675,0
neuromorpho__SW150113-01RabiesPHALPFC_x772_y876_z296_2.swc,pyramidal,2041,1.000000,1.000000,1.000000,,1.000000,,1,0,2040,0
neuromorpho__SW150113-01RabiesPHALPFC_x772_y876_z296_5.swc,pyramidal,507,1.000000,1.000000,1.000000,,1.000000,,1,0,506,0
neuromorpho__Saline03_Neuron1_CA1_PN_F_Slide3_R2_C4.swc,pyramidal,658,1.000000,1.000000,1.000000,,,1.000000,1,0,0,657
neuromorpho__Sept12-IR1d-40x-low-MMcorrect-res.swc,pyramidal,4312,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,1788,2523
neuromorpho__SstCre_cell4.swc,pyramidal,642,0.866044,0.623000,1.000000,0.000000,0.868900,1.000000,1,0,371,270
neuromorpho__Stroke-Feb23-IR1-3g-40x-low-res.swc,pyramidal,13390,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,5723,7666
neuromorpho__StrokeFeb23IR1-3n40xlowres.swc,pyramidal,3604,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,1354,2249
neuromorpho__Strokefeb23IR3-3i40xlowres.swc,pyramidal,7429,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,5353,2075
neuromorpho__Strokefeb23IR3-3j40xlowres.swc,pyramidal,3639,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,1174,2464
neuromorpho__T118_NeuronC_40X_Tile_Trace_RK.swc,pyramidal,2752,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,1209,1542
neuromorpho__T45_NeuronC_Tile_Trace_RK.swc,pyramidal,2000,0.440000,0.305400,1.000000,,0.610800,0.000000,1,0,1999,0
neuromorpho__T61_NeuronC_40X_Tile_Trace_MK.swc,pyramidal,2189,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,923,1265
neuromorpho__T66_NeuronB_Tile_Trace_RK.swc,pyramidal,575,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,179,395
neuromorpho__T75_NeuronA_40X_Tile_Trace_MK.swc,pyramidal,1433,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,708,724
neuromorpho__T77_40X_NeuronB_Tile_Trace_RK.swc,pyramidal,2261,0.468819,0.319100,1.000000,,0.638100,0.000000,1,0,2260,0
neuromorpho__T77_NeuronA_Tile_Trace_MK.swc,pyramidal,2171,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,1066,1104
neuromorpho__T80_NeuronB_40X_Tile_Trace_MB.swc,pyramidal,448,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,186,261
neuromorpho__T84_NeuronB_tile_trace_RK.swc,pyramidal,1797,0.658319,0.396900,1.000000,,0.793800,0.000000,1,0,1796,0
neuromorpho__V1KO_12.swc,pyramidal,665,1.000000,1.000000,1.000000,,1.000000,,1,0,664,0
neuromorpho__V1KO_15.swc,pyramidal,1185,1.000000,1.000000,1.000000,,1.000000,,1,0,1184,0
neuromorpho__V1KO_17.swc,pyramidal,1379,1.000000,1.000000,1.000000,,1.000000,,1,0,1378,0
neuromorpho__V1KO_18.swc,pyramidal,1009,1.000000,1.000000,1.000000,,1.000000,,1,0,1008,0
neuromorpho__V1KO_23.swc,pyramidal,1477,1.000000,1.000000,1.000000,,1.000000,,1,0,1476,0
neuromorpho__V1KO_25.swc,pyramidal,1070,1.000000,1.000000,1.000000,,1.000000,,1,0,1069,0
neuromorpho__V1KO_4.swc,pyramidal,726,1.000000,1.000000,1.000000,,1.000000,,1,0,725,0
neuromorpho__V1KO_5.swc,pyramidal,617,1.000000,1.000000,1.000000,,1.000000,,1,0,616,0
neuromorpho__V1KO_6.swc,pyramidal,627,1.000000,1.000000,1.000000,,1.000000,,1,0,626,0
neuromorpho__V1KO_8.swc,pyramidal,958,1.000000,1.000000,1.000000,,1.000000,,1,0,957,0
neuromorpho__V1_12.swc,pyramidal,1810,1.000000,1.000000,1.000000,,1.000000,,1,0,1809,0
neuromorpho__V1_21.swc,pyramidal,384,1.000000,1.000000,1.000000,,1.000000,,1,0,383,0
neuromorpho__V1_25.swc,pyramidal,1519,1.000000,1.000000,1.000000,,1.000000,,1,0,1518,0
neuromorpho__V1_28.swc,pyramidal,492,1.000000,1.000000,1.000000,,1.000000,,1,0,491,0
neuromorpho__V1_31.swc,pyramidal,1578,1.000000,1.000000,1.000000,,1.000000,,1,0,1577,0
neuromorpho__V1_35.swc,pyramidal,455,1.000000,1.000000,1.000000,,1.000000,,1,0,454,0
neuromorpho__V1_4.swc,pyramidal,1903,1.000000,1.000000,1.000000,,1.000000,,1,0,1902,0
neuromorpho__V1_40.swc,pyramidal,1071,1.000000,1.000000,1.000000,,1.000000,,1,0,1070,0
neuromorpho__V1_6.swc,pyramidal,743,1.000000,1.000000,1.000000,,1.000000,,1,0,742,0
neuromorpho__V2KO_13.swc,pyramidal,861,1.000000,1.000000,1.000000,,1.000000,,1,0,860,0
neuromorpho__V2KO_17.swc,pyramidal,775,1.000000,1.000000,1.000000,,1.000000,,1,0,774,0
neuromorpho__V2KO_19.swc,pyramidal,1146,1.000000,1.000000,1.000000,,1.000000,,1,0,1145,0
neuromorpho__V2KO_24.swc,pyramidal,606,1.000000,1.000000,1.000000,,1.000000,,1,0,605,0
neuromorpho__V2KO_26.swc,pyramidal,983,1.000000,1.000000,1.000000,,1.000000,,1,0,982,0
neuromorpho__V2KO_27.swc,pyramidal,785,1.000000,1.000000,1.000000,,1.000000,,1,0,784,0
neuromorpho__V2KO_35.swc,pyramidal,548,1.000000,1.000000,1.000000,,1.000000,,1,0,547,0
neuromorpho__V2KO_36.swc,pyramidal,526,1.000000,1.000000,1.000000,,1.000000,,1,0,525,0
neuromorpho__V2KO_7.swc,pyramidal,625,1.000000,1.000000,1.000000,,1.000000,,1,0,624,0
neuromorpho__V2KO_9.swc,pyramidal,750,1.000000,1.000000,1.000000,,1.000000,,1,0,749,0
neuromorpho__V2_1.swc,pyramidal,838,1.000000,1.000000,1.000000,,1.000000,,1,0,837,0
neuromorpho__V2_13.swc,pyramidal,933,1.000000,1.000000,1.000000,,1.000000,,1,0,932,0
neuromorpho__V2_14.swc,pyramidal,621,1.000000,1.000000,1.000000,,1.000000,,1,0,620,0
neuromorpho__V2_19.swc,pyramidal,632,1.000000,1.000000,1.000000,,1.000000,,1,0,631,0
neuromorpho__V2_29.swc,pyramidal,772,1.000000,1.000000,1.000000,,1.000000,,1,0,771,0
neuromorpho__V2_39.swc,pyramidal,376,1.000000,1.000000,1.000000,,1.000000,,1,0,375,0
neuromorpho__V2_40.swc,pyramidal,836,1.000000,1.000000,1.000000,,1.000000,,1,0,835,0
neuromorpho__V2_5.swc,pyramidal,557,1.000000,1.000000,1.000000,,1.000000,,1,0,556,0
neuromorpho__V2_52.swc,pyramidal,732,1.000000,1.000000,1.000000,,1.000000,,1,0,731,0
neuromorpho__V2_53.swc,pyramidal,461,1.000000,1.000000,1.000000,,1.000000,,1,0,460,0
neuromorpho__Vert-01.swc,pyramidal,482,0.715768,0.278000,1.000000,0.000000,0.833900,0.000000,1,0,481,0
neuromorpho__Vert-02.swc,pyramidal,758,0.960422,0.655900,1.000000,0.000000,0.967800,1.000000,1,0,481,276
neuromorpho__Vert-03.swc,pyramidal,405,0.883951,0.641400,1.000000,0.000000,0.924300,1.000000,1,0,334,70
neuromorpho__WT-set1-005.swc,pyramidal,1157,1.000000,1.000000,1.000000,,1.000000,,1,0,1156,0
neuromorpho__WT-set2-007.swc,pyramidal,581,1.000000,1.000000,1.000000,,1.000000,,1,0,580,0
neuromorpho__WT-set2-008.swc,pyramidal,1603,1.000000,1.000000,1.000000,,1.000000,,1,0,1602,0
neuromorpho__WT-set3-004.swc,pyramidal,1200,1.000000,1.000000,1.000000,,1.000000,,1,0,1199,0
neuromorpho__WT-set3-005.swc,pyramidal,1586,1.000000,1.000000,1.000000,,1.000000,,1,0,1585,0
neuromorpho__WT-set3-006.swc,pyramidal,991,1.000000,1.000000,1.000000,,1.000000,,1,0,990,0
neuromorpho__WT2-N1-1_final.swc,pyramidal,2217,1.000000,1.000000,1.000000,,1.000000,,1,0,2216,0
neuromorpho__WT2-N1-2_final.swc,pyramidal,1539,1.000000,1.000000,1.000000,,1.000000,,1,0,1538,0
neuromorpho__WT2-N6-1_final.swc,pyramidal,1308,1.000000,1.000000,1.000000,,1.000000,,1,0,1307,0
neuromorpho__WT2-N7-1_final.swc,pyramidal,1329,1.000000,1.000000,1.000000,,1.000000,,1,0,1328,0
neuromorpho__WT2-Neuron-12.swc,pyramidal,21,0.047619,0.000000,1.000000,0.000000,,0.000000,1,0,20,0
neuromorpho__WT2-Neuron-16.swc,pyramidal,63,0.666667,0.398100,1.000000,0.000000,0.796100,,1,0,62,0
neuromorpho__WT2-Neuron-7.swc,pyramidal,59,0.745763,0.425700,1.000000,0.000000,0.851500,,1,0,58,0
neuromorpho__WT2-Neuron-8.swc,pyramidal,41,0.024390,0.000000,1.000000,0.000000,,0.000000,1,0,40,0
neuromorpho__WT2-Neuron-9.swc,pyramidal,48,0.625000,0.500000,1.000000,0.000000,,1.000000,1,0,18,29
neuromorpho__WT2-Neuron1_c.swc,pyramidal,20,0.050000,0.000000,1.000000,0.000000,,0.000000,1,0,19,0
neuromorpho__WT3-N1-3_final.swc,pyramidal,1456,1.000000,1.000000,1.000000,,1.000000,,1,0,1455,0
neuromorpho__WT3-n2-3_final.swc,pyramidal,1632,1.000000,1.000000,1.000000,,1.000000,,1,0,1631,0
neuromorpho__WT3-n4-6_final.swc,pyramidal,1570,1.000000,1.000000,1.000000,,1.000000,,1,0,1569,0
neuromorpho__WT3-neuron1.swc,pyramidal,226,0.690265,0.500000,1.000000,0.000000,,1.000000,1,0,70,155
neuromorpho__WT3-neuron5.swc,pyramidal,173,0.005780,0.000000,1.000000,0.000000,,0.000000,1,0,172,0
neuromorpho__WT4-N3-4-2_final.swc,pyramidal,1589,1.000000,1.000000,1.000000,,1.000000,,1,0,1588,0
neuromorpho__WT4-n1-2_final.swc,pyramidal,1290,1.000000,1.000000,1.000000,,1.000000,,1,0,1289,0
neuromorpho__WT4-n5-1_final.swc,pyramidal,1812,1.000000,1.000000,1.000000,,1.000000,,1,0,1811,0
neuromorpho__WT4-neuron5.swc,pyramidal,276,0.032609,0.028300,1.000000,0.000000,0.056500,,1,0,112,163
neuromorpho__WT4-neuron7.swc,pyramidal,171,0.315789,0.158400,1.000000,0.000000,0.475300,0.000000,1,0,170,0
neuromorpho__WT_1_2.swc,pyramidal,2913,0.956059,0.654300,1.000000,0.000000,0.962800,1.000000,1,0,1786,1126
neuromorpho__WT_1_5.swc,pyramidal,2710,0.976384,0.657300,1.000000,0.000000,0.972000,1.000000,1,0,1174,1535
neuromorpho__WT_2_4.swc,pyramidal,3829,0.960564,0.656100,1.000000,0.000000,0.968400,1.000000,1,0,2461,1367
neuromorpho__WT_3_6.swc,pyramidal,3014,0.945255,0.639200,1.000000,0.000000,0.917500,1.000000,1,0,1082,1931
neuromorpho__WT_6.swc,pyramidal,1610,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,457,1152
neuromorpho__WT_7.swc,pyramidal,2666,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,615,2050
neuromorpho__WT_9.swc,pyramidal,1482,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,327,1154
neuromorpho__X043_S2_Z4_C01_20x.swc,pyramidal,394,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,149,244
neuromorpho__X043_S3_Z1_C01.swc,pyramidal,542,0.728782,0.421400,1.000000,,0.842800,0.000000,1,0,541,0
neuromorpho__X043_S3_Z4_C02.swc,pyramidal,649,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,432,216
neuromorpho__X043_S3_Z6_C01.swc,pyramidal,504,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,291,212
neuromorpho__X043_S4_Z6_C01.swc,pyramidal,339,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,137,201
neuromorpho__X043_S4_Z6_C02.swc,pyramidal,624,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,226,397
neuromorpho__X043_S5_Z1_C02_20x.swc,pyramidal,397,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,160,236
neuromorpho__X043_S5_Z4_C04_20x.swc,pyramidal,622,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,383,238
neuromorpho__X046_S1_Z5_C03_20X.swc,pyramidal,663,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,493,169
neuromorpho__X046_S1_Z6_C02_20X.swc,pyramidal,584,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,313,270
neuromorpho__X046_S2_Z1_C01_20X.swc,pyramidal,402,0.629353,0.385900,1.000000,,0.771800,0.000000,1,0,401,0
neuromorpho__X046_S2_Z2_C01_20X.swc,pyramidal,446,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,186,259
neuromorpho__X046_S4_Z1_C03_20X.swc,pyramidal,804,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,524,279
neuromorpho__X046_S4_Z2_C02_20X.swc,pyramidal,540,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,185,354
neuromorpho__X046_S4_Z2_C03_20X.swc,pyramidal,846,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,474,371
neuromorpho__X046_S4_Z3_C01_20X.swc,pyramidal,452,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,129,322
neuromorpho__X046_S4_Z3_C02_20X.swc,pyramidal,386,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,184,201
neuromorpho__X046_S4_Z4_C02_20X.swc,pyramidal,452,0.997788,0.665900,1.000000,0.000000,0.997600,1.000000,1,0,211,240
neuromorpho__X046_S4_Z4_C03_20X.swc,pyramidal,578,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,275,302
neuromorpho__X046_S5_Z1_C04_20x.swc,pyramidal,500,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,289,210
neuromorpho__X046_S5_Z3_C01.swc,pyramidal,554,0.550542,0.354700,1.000000,,0.709500,0.000000,1,0,553,0
neuromorpho__X046_S5_Z3_C04_20x.swc,pyramidal,317,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,125,191
neuromorpho__X046_S5_Z4_C02_20x.swc,pyramidal,446,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,200,245
neuromorpho__X046_S5_Z4_C03_20x.swc,pyramidal,588,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,236,351
neuromorpho__X046_S5_Z5_C02.swc,pyramidal,627,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,281,345
neuromorpho__Yin20161228s4_AR.swc,pyramidal,10110,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,5133,3318,1658
neuromorpho__Yin20161228s5_AR.swc,pyramidal,9572,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,7027,1470,1074
neuromorpho__alpha-1.swc,pyramidal,59,1.000000,1.000000,1.000000,,1.000000,,1,0,58,0
neuromorpho__alpha-12.swc,pyramidal,81,1.000000,1.000000,1.000000,,1.000000,,1,0,80,0
neuromorpho__alpha-3.swc,pyramidal,82,1.000000,1.000000,1.000000,,1.000000,,1,0,81,0
neuromorpho__alpha-5.swc,pyramidal,62,1.000000,1.000000,1.000000,,1.000000,,1,0,61,0
neuromorpho__april11s1cell-1.swc,pyramidal,1495,0.121070,0.107500,1.000000,,0.215100,0.000000,1,0,552,942
neuromorpho__april9s1-cell-1.swc,pyramidal,702,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,340,361
neuromorpho__august8s1-cell-5.swc,pyramidal,1310,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,436,873
neuromorpho__b1_slide1_neuron3.swc,pyramidal,223,0.923767,0.634300,1.000000,0.000000,0.902900,1.000000,1,0,96,126
neuromorpho__beta-13.swc,pyramidal,241,1.000000,1.000000,1.000000,,1.000000,,1,0,240,0
neuromorpho__beta-18.swc,pyramidal,90,1.000000,1.000000,1.000000,,1.000000,,1,0,89,0
neuromorpho__beta-5.swc,pyramidal,116,1.000000,1.000000,1.000000,,1.000000,,1,0,115,0
neuromorpho__beta-7.swc,pyramidal,137,1.000000,1.000000,1.000000,,1.000000,,1,0,136,0
neuromorpho__cM2p_10.swc,pyramidal,4304,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,1904,2399
neuromorpho__cM2p_20.swc,pyramidal,4969,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,1908,3060
neuromorpho__cnic_041.swc,pyramidal,1036,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,643,392
neuromorpho__cnic_044.swc,pyramidal,1222,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,869,352
neuromorpho__cortex-1148-3.swc,pyramidal,45,1.000000,1.000000,1.000000,,1.000000,,1,0,44,0
neuromorpho__cortex-1148-4.swc,pyramidal,63,1.000000,1.000000,1.000000,,1.000000,,1,0,62,0
neuromorpho__cortex-1155-5.swc,pyramidal,96,1.000000,1.000000,1.000000,,1.000000,,1,0,95,0
neuromorpho__cortex-1159-2.swc,pyramidal,55,1.000000,1.000000,1.000000,,1.000000,,1,0,54,0
neuromorpho__cortex-1159-3.swc,pyramidal,65,1.000000,1.000000,1.000000,,1.000000,,1,0,64,0
neuromorpho__cortex-1159-7.swc,pyramidal,81,1.000000,1.000000,1.000000,,1.000000,,1,0,80,0
neuromorpho__cortex-1159-9.swc,pyramidal,85,1.000000,1.000000,1.000000,,1.000000,,1,0,84,0
neuromorpho__cortex-229-5.swc,pyramidal,99,1.000000,1.000000,1.000000,,1.000000,,1,0,98,0
neuromorpho__cortex-456-8.swc,pyramidal,48,1.000000,1.000000,1.000000,,1.000000,,1,0,47,0
neuromorpho__cortex-516-4.swc,pyramidal,61,1.000000,1.000000,1.000000,,1.000000,,1,0,60,0
neuromorpho__cortex-516-6.swc,pyramidal,47,1.000000,1.000000,1.000000,,1.000000,,1,0,46,0
neuromorpho__cortex-516-7.swc,pyramidal,50,1.000000,1.000000,1.000000,,1.000000,,1,0,49,0
neuromorpho__cortex-516-8.swc,pyramidal,69,1.000000,1.000000,1.000000,,1.000000,,1,0,68,0
neuromorpho__cortex-519-3.swc,pyramidal,37,1.000000,1.000000,1.000000,,1.000000,,1,0,36,0
neuromorpho__cortex-519-8.swc,pyramidal,24,1.000000,1.000000,1.000000,,1.000000,,1,0,23,0
neuromorpho__cortex-521-6.swc,pyramidal,73,1.000000,1.000000,1.000000,,1.000000,,1,0,72,0
