method,file,cell_type,n_nodes,accuracy,neurite_macro_f1
sholl_rf,neuromorpho__B3_slide2_20.swc,pyramidal,1583,0.9356,0.6403
sholl_rf,neuromorpho__B3_slide2_3.swc,pyramidal,229,0.9651,0.6479
sholl_rf,neuromorpho__B3_slide2_4.swc,pyramidal,474,1.0000,1.0000
sholl_rf,neuromorpho__B3_slide2_neuron5.swc,pyramidal,582,0.9966,0.9976
sholl_rf,neuromorpho__B3_slide3_5.swc,pyramidal,290,0.5586,0.2385
sholl_rf,neuromorpho__B4_slide1_neuron2.swc,pyramidal,300,1.0000,1.0000
sholl_rf,neuromorpho__B4_Slide2_12.swc,pyramidal,414,0.6691,0.2671
sholl_rf,neuromorpho__B4_slide2_3.swc,pyramidal,390,0.9769,0.6581
sholl_rf,neuromorpho__B4_slide2_neuron1_II_III.swc,pyramidal,805,1.0000,1.0000
sholl_rf,neuromorpho__B4_slide3_1.swc,pyramidal,619,0.9725,0.6567
sholl_rf,neuromorpho__B4_slide3_14.swc,pyramidal,512,1.0000,1.0000
sholl_rf,neuromorpho__B4_slide3_2.swc,pyramidal,396,1.0000,1.0000
sholl_rf,neuromorpho__B4_slide3_20.swc,pyramidal,753,0.9681,0.6560
sholl_rf,neuromorpho__B4_slide3_6.swc,pyramidal,635,0.5118,0.2255
sholl_rf,neuromorpho__B4_slide3_neuron3_II_III.swc,pyramidal,737,0.5645,0.2404
sholl_rf,neuromorpho__B4_slide4_4.swc,pyramidal,240,0.9708,0.6594
sholl_rf,neuromorpho__B4_slide4_7.swc,pyramidal,1049,0.9895,0.6636
sholl_rf,neuromorpho__B4_slide4_8.swc,pyramidal,1285,0.9907,0.6628
sholl_rf,neuromorpho__B4_slide4_neuron1_II_III.swc,pyramidal,996,0.3966,0.1891
sholl_rf,neuromorpho__B4_slide4_neuron3.swc,pyramidal,474,1.0000,1.0000
sholl_rf,neuromorpho__B4_slide4_neuron4_II_III.swc,pyramidal,654,0.2798,0.3110
sholl_rf,neuromorpho__B535_NeuronB_Tile_Trace_MK.swc,pyramidal,1127,0.4933,0.3302
sholl_rf,neuromorpho__B616_NeuronB_40x_Tile_Trace_RK.swc,pyramidal,653,0.3798,0.2747
sholl_rf,neuromorpho__B616_NeuronC_40x_Tile_Trace_RK.swc,pyramidal,582,0.5378,0.3494
sholl_rf,neuromorpho__B913_NeuronC_40x_Tile_Trace_MK.swc,pyramidal,1414,0.1860,0.1564
sholl_rf,neuromorpho__B914_NeuronC_40X_Tile_Trace_RK.swc,pyramidal,631,0.4073,0.2889
sholl_rf,neuromorpho__B988_NeuronA_40x_Tile_Trace_RK.swc,pyramidal,419,0.5895,0.3705
sholl_rf,neuromorpho__B_GFP_0001_final.swc,pyramidal,525,1.0000,1.0000
sholl_rf,neuromorpho__B_GFP_0012_final.swc,pyramidal,1237,1.0000,1.0000
sholl_rf,neuromorpho__B_RFP_0002_2final.swc,pyramidal,729,1.0000,1.0000
sholl_rf,neuromorpho__B_RFP_0002_final.swc,pyramidal,924,1.0000,1.0000
sholl_rf,neuromorpho__B_RFP_0003_2final.swc,pyramidal,1146,1.0000,1.0000
sholl_rf,neuromorpho__B_RFP_0003_final.swc,pyramidal,917,1.0000,1.0000
sholl_rf,neuromorpho__B_RFP_0013_final.swc,pyramidal,979,1.0000,1.0000
sholl_rf,neuromorpho__B_RFP_0016_2final.swc,pyramidal,914,1.0000,1.0000
sholl_rf,neuromorpho__B_RFP_0021_2final.swc,pyramidal,792,1.0000,1.0000
sholl_rf,neuromorpho__B_RFP_0022_2final.swc,pyramidal,1056,1.0000,1.0000
sholl_rf,neuromorpho__B_RFP_0022_final.swc,pyramidal,612,1.0000,1.0000
sholl_rf,neuromorpho__beta-13.swc,pyramidal,241,1.0000,1.0000
sholl_rf,neuromorpho__beta-18.swc,pyramidal,90,1.0000,1.0000
sholl_rf,neuromorpho__beta-5.swc,pyramidal,116,1.0000,1.0000
sholl_rf,neuromorpho__beta-7.swc,pyramidal,137,1.0000,1.0000
sholl_rf,neuromorpho__C10-2.swc,pyramidal,390,0.8692,0.4649
sholl_rf,neuromorpho__C10-22.swc,pyramidal,409,0.7090,0.4146
sholl_rf,neuromorpho__C10-28.swc,pyramidal,436,0.3349,0.2500
sholl_rf,neuromorpho__C10-29.swc,pyramidal,808,1.0000,1.0000
sholl_rf,neuromorpho__C10-33.swc,pyramidal,110,0.4182,0.2922
sholl_rf,neuromorpho__C1005-2KO-apical-2.swc,pyramidal,57,0.0175,0.0000
sholl_rf,neuromorpho__C1005-2KO-whole-5.swc,pyramidal,125,0.6240,0.3831
sholl_rf,neuromorpho__C1046-ap1-2.swc,pyramidal,63,0.0159,0.0000
sholl_rf,neuromorpho__C1054-whole-5-ap1.swc,pyramidal,43,0.0233,0.0000
sholl_rf,neuromorpho__C2_5.swc,pyramidal,2417,1.0000,1.0000
sholl_rf,neuromorpho__C4_4.swc,pyramidal,1109,0.3787,0.4041
sholl_rf,neuromorpho__C912-WT-basal-2.swc,pyramidal,72,1.0000,1.0000
sholl_rf,neuromorpho__C912-WT-basla-1.swc,pyramidal,89,1.0000,1.0000
sholl_rf,neuromorpho__C916-WT-M10-whole.swc,pyramidal,170,0.5647,0.3598
sholl_rf,neuromorpho__C917DKO-M3-1.swc,pyramidal,162,0.6358,0.3878
sholl_rf,neuromorpho__C917DKO-M3-3.swc,pyramidal,186,0.6774,0.4032
sholl_rf,neuromorpho__C922-whole2.swc,pyramidal,43,0.7442,0.4247
sholl_rf,neuromorpho__C922-whole3.swc,pyramidal,80,0.5750,0.3629
sholl_rf,neuromorpho__C992-whole-2.swc,pyramidal,136,0.7132,0.4156
sholl_rf,neuromorpho__C_DAPI_0009_final.swc,pyramidal,1929,1.0000,1.0000
sholl_rf,neuromorpho__C_RFP_0004_final.swc,pyramidal,662,1.0000,1.0000
sholl_rf,neuromorpho__C_RFP_0005_final.swc,pyramidal,848,1.0000,1.0000
sholl_rf,neuromorpho__C_RFP_0008_final.swc,pyramidal,1167,1.0000,1.0000
sholl_rf,neuromorpho__CA1_slide2_neuron2.swc,pyramidal,1861,0.9866,0.6634
sholl_rf,neuromorpho__CA1_slide2_neuron5.swc,pyramidal,761,0.9304,0.6395
sholl_rf,neuromorpho__CA3_slide2_neuron4.swc,pyramidal,1536,0.9779,0.6591
sholl_rf,neuromorpho__CA3_slide2_neuron5.swc,pyramidal,1463,0.9877,0.6619
sholl_rf,neuromorpho__CA4_slide3_neuron2.swc,pyramidal,937,0.5165,0.5508
sholl_rf,neuromorpho__Cell-1-2_6.swc,pyramidal,164,1.0000,1.0000
sholl_rf,neuromorpho__Cell-1-2_8.swc,pyramidal,369,1.0000,1.0000
sholl_rf,neuromorpho__Cell-10-2_2.swc,pyramidal,258,1.0000,1.0000
sholl_rf,neuromorpho__Cell-10-3_3.swc,pyramidal,219,1.0000,1.0000
sholl_rf,neuromorpho__Cell-10_2.swc,pyramidal,198,1.0000,1.0000
sholl_rf,neuromorpho__Cell-10_5.swc,pyramidal,240,1.0000,1.0000
sholl_rf,neuromorpho__Cell-11-2_1.swc,pyramidal,315,1.0000,1.0000
sholl_rf,neuromorpho__Cell-11-2_3.swc,pyramidal,192,1.0000,1.0000
sholl_rf,neuromorpho__Cell-11_3.swc,pyramidal,184,1.0000,1.0000
sholl_rf,neuromorpho__Cell-12-2.swc,pyramidal,297,1.0000,1.0000
sholl_rf,neuromorpho__Cell-12-3.swc,pyramidal,200,1.0000,1.0000
sholl_rf,neuromorpho__Cell-12-3_1.swc,pyramidal,261,1.0000,1.0000
sholl_rf,neuromorpho__Cell-12_7.swc,pyramidal,355,1.0000,1.0000
sholl_rf,neuromorpho__Cell-13-2_4.swc,pyramidal,312,1.0000,1.0000
sholl_rf,neuromorpho__Cell-13-3_1.swc,pyramidal,374,1.0000,1.0000
sholl_rf,neuromorpho__Cell-13_6.swc,pyramidal,292,1.0000,1.0000
sholl_rf,neuromorpho__Cell-14-2.swc,pyramidal,160,1.0000,1.0000
sholl_rf,neuromorpho__Cell-14-2_2.swc,pyramidal,119,1.0000,1.0000
sholl_rf,neuromorpho__Cell-14-3_1.swc,pyramidal,158,1.0000,1.0000
sholl_rf,neuromorpho__Cell-14-4.swc,pyramidal,117,1.0000,1.0000
sholl_rf,neuromorpho__Cell-14_3.swc,pyramidal,119,1.0000,1.0000
sholl_rf,neuromorpho__Cell-15-2_1.swc,pyramidal,234,1.0000,1.0000
sholl_rf,neuromorpho__Cell-15_3.swc,pyramidal,143,1.0000,1.0000
sholl_rf,neuromorpho__Cell-16-2_1.swc,pyramidal,382,1.0000,1.0000
sholl_rf,neuromorpho__Cell-16-3.swc,pyramidal,251,1.0000,1.0000
sholl_rf,neuromorpho__Cell-16-4.swc,pyramidal,220,1.0000,1.0000
sholl_rf,neuromorpho__Cell-2-3_2.swc,pyramidal,255,1.0000,1.0000
sholl_rf,neuromorpho__Cell-2-3_3.swc,pyramidal,206,1.0000,1.0000
sholl_rf,neuromorpho__Cell-2-3_5.swc,pyramidal,171,1.0000,1.0000
sholl_rf,neuromorpho__Cell-2-4_3.swc,pyramidal,213,1.0000,1.0000
sholl_rf,neuromorpho__Cell-2_14.swc,pyramidal,132,0.4545,0.3105
sholl_rf,neuromorpho__Cell-3-2_5.swc,pyramidal,154,1.0000,1.0000
sholl_rf,neuromorpho__Cell-3-3_5.swc,pyramidal,363,1.0000,1.0000
sholl_rf,neuromorpho__Cell-3_12.swc,pyramidal,171,1.0000,1.0000
sholl_rf,neuromorpho__Cell-4-2_10.swc,pyramidal,298,1.0000,1.0000
sholl_rf,neuromorpho__Cell-4-3_2.swc,pyramidal,92,1.0000,1.0000
sholl_rf,neuromorpho__Cell-4-5_1.swc,pyramidal,233,1.0000,1.0000
sholl_rf,neuromorpho__Cell-4_14.swc,pyramidal,296,1.0000,1.0000
sholl_rf,neuromorpho__Cell-6-3_2.swc,pyramidal,114,1.0000,1.0000
sholl_rf,neuromorpho__Cell-6_7.swc,pyramidal,200,1.0000,1.0000
sholl_rf,neuromorpho__Cell-6_8.swc,pyramidal,238,1.0000,1.0000
sholl_rf,neuromorpho__Cell-7-2_6.swc,pyramidal,163,1.0000,1.0000
sholl_rf,neuromorpho__Cell-7-2_7.swc,pyramidal,123,1.0000,1.0000
sholl_rf,neuromorpho__Cell-7-4.swc,pyramidal,173,1.0000,1.0000
sholl_rf,neuromorpho__Cell-8-2.swc,pyramidal,190,1.0000,1.0000
sholl_rf,neuromorpho__Cell-8-5.swc,pyramidal,211,1.0000,1.0000
sholl_rf,neuromorpho__Cell-9-2.swc,pyramidal,94,1.0000,1.0000
sholl_rf,neuromorpho__Cell-9-2_3.swc,pyramidal,368,1.0000,1.0000
sholl_rf,neuromorpho__Cell-9_3.swc,pyramidal,156,1.0000,1.0000
sholl_rf,neuromorpho__Cell-9_7.swc,pyramidal,324,1.0000,1.0000
sholl_rf,neuromorpho__cM2p_10.swc,pyramidal,4304,1.0000,1.0000
sholl_rf,neuromorpho__cM2p_20.swc,pyramidal,4969,1.0000,1.0000
sholl_rf,neuromorpho__cnic_041.swc,pyramidal,1036,0.6216,0.3832
sholl_rf,neuromorpho__cnic_044.swc,pyramidal,1222,1.0000,1.0000
sholl_rf,neuromorpho__cortex-1148-3.swc,pyramidal,45,1.0000,1.0000
sholl_rf,neuromorpho__cortex-1148-4.swc,pyramidal,63,1.0000,1.0000
sholl_rf,neuromorpho__cortex-1155-5.swc,pyramidal,96,1.0000,1.0000
sholl_rf,neuromorpho__cortex-1159-2.swc,pyramidal,55,1.0000,1.0000
sholl_rf,neuromorpho__cortex-1159-3.swc,pyramidal,65,1.0000,1.0000
sholl_rf,neuromorpho__cortex-1159-7.swc,pyramidal,81,1.0000,1.0000
sholl_rf,neuromorpho__cortex-1159-9.swc,pyramidal,85,1.0000,1.0000
sholl_rf,neuromorpho__cortex-229-5.swc,pyramidal,99,1.0000,1.0000
sholl_rf,neuromorpho__cortex-456-8.swc,pyramidal,48,1.0000,1.0000
sholl_rf,neuromorpho__cortex-516-4.swc,pyramidal,61,1.0000,1.0000
sholl_rf,neuromorpho__cortex-516-6.swc,pyramidal,47,1.0000,1.0000
sholl_rf,neuromorpho__cortex-516-7.swc,pyramidal,50,1.0000,1.0000
sholl_rf,neuromorpho__cortex-516-8.swc,pyramidal,69,1.0000,1.0000
sholl_rf,neuromorpho__cortex-519-3.swc,pyramidal,37,1.0000,1.0000
sholl_rf,neuromorpho__cortex-519-8.swc,pyramidal,24,1.0000,1.0000
sholl_rf,neuromorpho__cortex-521-6.swc,pyramidal,73,1.0000,1.0000
sholl_rf,neuromorpho__cortex-531-2.swc,pyramidal,84,1.0000,1.0000
sholl_rf,neuromorpho__cortex-537-2.swc,pyramidal,74,1.0000,1.0000
sholl_rf,neuromorpho__cortex-539-5.swc,pyramidal,101,1.0000,1.0000
sholl_rf,neuromorpho__cortex-539-8.swc,pyramidal,51,1.0000,1.0000
sholl_rf,neuromorpho__cortex-570-7.swc,pyramidal,105,1.0000,1.0000
sholl_rf,neuromorpho__cortex-858-3.swc,pyramidal,47,1.0000,1.0000
sholl_rf,neuromorpho__cortex-858-4.swc,pyramidal,63,1.0000,1.0000
sholl_rf,neuromorpho__cortex102-5.swc,pyramidal,149,1.0000,1.0000
sholl_rf,neuromorpho__cortex104-1.swc,pyramidal,50,1.0000,1.0000
sholl_rf,neuromorpho__cortex104-6.swc,pyramidal,64,1.0000,1.0000
sholl_rf,neuromorpho__cortex117-6.swc,pyramidal,61,1.0000,1.0000
sholl_rf,neuromorpho__cortex130-2.swc,pyramidal,104,1.0000,1.0000
sholl_rf,neuromorpho__cortex130-7.swc,pyramidal,44,1.0000,1.0000
sholl_rf,neuromorpho__cortex134-2.swc,pyramidal,68,1.0000,1.0000
sholl_rf,neuromorpho__cortex134-5.swc,pyramidal,97,1.0000,1.0000
sholl_rf,neuromorpho__cortex156-6.swc,pyramidal,101,1.0000,1.0000
sholl_rf,neuromorpho__cortex158-1.swc,pyramidal,43,1.0000,1.0000
sholl_rf,neuromorpho__cortex158-2.swc,pyramidal,85,1.0000,1.0000
sholl_rf,neuromorpho__cortex158-4.swc,pyramidal,47,1.0000,1.0000
sholl_rf,neuromorpho__cortex163-2.swc,pyramidal,69,1.0000,1.0000
sholl_rf,neuromorpho__cortex163-3.swc,pyramidal,174,1.0000,1.0000
sholl_rf,neuromorpho__cortex163-5.swc,pyramidal,37,1.0000,1.0000
sholl_rf,neuromorpho__cortex168-5.swc,pyramidal,76,1.0000,1.0000
sholl_rf,neuromorpho__cortex168-6.swc,pyramidal,78,1.0000,1.0000
sholl_rf,neuromorpho__cortex169-6.swc,pyramidal,60,1.0000,1.0000
sholl_rf,neuromorpho__cortex172-4.swc,pyramidal,59,1.0000,1.0000
sholl_rf,neuromorpho__cortex195-1.swc,pyramidal,61,1.0000,1.0000
sholl_rf,neuromorpho__cortex195-4.swc,pyramidal,82,1.0000,1.0000
sholl_rf,neuromorpho__cortex195-6.swc,pyramidal,79,1.0000,1.0000
sholl_rf,neuromorpho__cortex218-2.swc,pyramidal,148,1.0000,1.0000
sholl_rf,neuromorpho__cortex218-4.swc,pyramidal,68,1.0000,1.0000
sholl_rf,neuromorpho__cortex223-4.swc,pyramidal,92,1.0000,1.0000
sholl_rf,neuromorpho__cortex225-3.swc,pyramidal,41,1.0000,1.0000
sholl_rf,neuromorpho__cortex229-2.swc,pyramidal,72,1.0000,1.0000
sholl_rf,neuromorpho__cortex303-3.swc,pyramidal,97,1.0000,1.0000
sholl_rf,neuromorpho__cortex303-4.swc,pyramidal,78,1.0000,1.0000
sholl_rf,neuromorpho__cortex305-2.swc,pyramidal,129,1.0000,1.0000
sholl_rf,neuromorpho__cortex368-3.swc,pyramidal,57,1.0000,1.0000
sholl_rf,neuromorpho__cortex370-2.swc,pyramidal,86,1.0000,1.0000
sholl_rf,neuromorpho__cortex370-7.swc,pyramidal,95,1.0000,1.0000
sholl_rf,neuromorpho__cortex401-5.swc,pyramidal,104,1.0000,1.0000
sholl_rf,neuromorpho__cortex401-6.swc,pyramidal,87,1.0000,1.0000
sholl_rf,neuromorpho__cortex99-4.swc,pyramidal,95,1.0000,1.0000
sholl_rf,neuromorpho__cortex99-5.swc,pyramidal,111,1.0000,1.0000
sholl_rf,neuromorpho__crop0_2_seg_split_20_1-7.swc,pyramidal,2028,1.0000,1.0000
sholl_rf,neuromorpho__crop0_2_seg_split_2_1-2.swc,pyramidal,772,1.0000,1.0000
sholl_rf,neuromorpho__crop0_2_seg_split_30_1-2.swc,pyramidal,868,1.0000,1.0000
sholl_rf,neuromorpho__crop0_2_seg_split_38_1-05.swc,pyramidal,1152,1.0000,1.0000
sholl_rf,neuromorpho__crop0_2_seg_split_4_1-2.swc,pyramidal,758,1.0000,1.0000
sholl_rf,neuromorpho__crop0_2_seg_split_6_1-35.swc,pyramidal,545,1.0000,1.0000
sholl_rf,neuromorpho__CSp0302-7.swc,pyramidal,15350,1.0000,1.0000
sholl_rf,neuromorpho__ctg_bV1_3.swc,pyramidal,605,1.0000,1.0000
sholl_rf,neuromorpho__ctrl_bV1_2.swc,pyramidal,426,1.0000,1.0000
sholl_rf,neuromorpho__ctrl_bV1_3.swc,pyramidal,669,1.0000,1.0000
sholl_rf,neuromorpho__ctrl_bV1_5.swc,pyramidal,685,1.0000,1.0000
sholl_rf,neuromorpho__ctrl_bV1_7.swc,pyramidal,392,1.0000,1.0000
sholl_rf,neuromorpho__d2s2-cell-3.swc,pyramidal,638,0.7414,0.4256
sholl_rf,neuromorpho__d3s2-cell-2.swc,pyramidal,636,0.7704,0.4351
sholl_rf,neuromorpho__Dec4IR3b-20x-NL.swc,pyramidal,7343,1.0000,1.0000
sholl_rf,neuromorpho__EDF2_D4-Fresh-Hippo-2-EDF_crop-4.swc,pyramidal,728,1.0000,1.0000
sholl_rf,neuromorpho__EDF2_D4-Fresh-Hippo-2-EDF_crop.swc,pyramidal,891,1.0000,1.0000
sholl_rf,neuromorpho__EDF3_D4-Fresh-Hippo-3-EDF_crop-8.swc,pyramidal,769,1.0000,1.0000
sholl_rf,neuromorpho__EDF3_D4-Fresh-Hippo-3-EDF_crop.swc,pyramidal,891,1.0000,1.0000
sholl_rf,neuromorpho__Epi3cell2_sc.swc,pyramidal,5234,0.5306,0.5410
sholl_rf,neuromorpho__Exp_V1B-L23_cell1.swc,pyramidal,617,0.6434,0.7826
sholl_rf,neuromorpho__Exp_V1B-L5_cell11.swc,pyramidal,516,1.0000,1.0000
sholl_rf,neuromorpho__Exp_V1B-L5_cell4.swc,pyramidal,1198,0.3907,0.5613
sholl_rf,neuromorpho__Exp_V1B-L5_cell5.swc,pyramidal,1094,0.4378,0.6085
sholl_rf,neuromorpho__Feb23-IR1-1G.swc,pyramidal,1142,1.0000,1.0000
sholl_rf,neuromorpho__Fig5a_4cell.swc,pyramidal,1857,0.4152,0.2932
sholl_rf,neuromorpho__Fig5a_7cell.swc,pyramidal,3457,1.0000,1.0000
sholl_rf,neuromorpho__Fig5c_141009_2og_B.swc,pyramidal,7226,1.0000,1.0000
sholl_rf,neuromorpho__Fig6b_1610052mg_B.swc,pyramidal,6474,1.0000,1.0000
sholl_rf,neuromorpho__Fresh-2-1-more.swc,pyramidal,1883,1.0000,1.0000
sholl_rf,neuromorpho__Fresh-2-1.swc,pyramidal,5979,1.0000,1.0000
sholl_rf,neuromorpho__Fresh-2-2.swc,pyramidal,3304,1.0000,1.0000
sholl_rf,neuromorpho__Fresh-2-3.swc,pyramidal,5404,1.0000,1.0000
sholl_rf,neuromorpho__Fresh-3-1.swc,pyramidal,5612,1.0000,1.0000
sholl_rf,neuromorpho__Fresh-4-1.swc,pyramidal,3510,1.0000,1.0000
sholl_rf,neuromorpho__Fresh-5-1.swc,pyramidal,7307,1.0000,1.0000
sholl_rf,neuromorpho__Fresh-6-1.swc,pyramidal,3977,1.0000,1.0000
sholl_rf,neuromorpho__Fresh-D4-Phall-Tau-Map2-13.swc,pyramidal,740,1.0000,1.0000
sholl_rf,neuromorpho__Fresh-D4-Phall-Tau-Map2-9.swc,pyramidal,2829,1.0000,1.0000
sholl_rf,neuromorpho__Fresh-D4-Phall-Tau-Map2001-4.swc,pyramidal,779,1.0000,1.0000
sholl_rf,neuromorpho__Fresh-D4-Phall-Tau-Map2001-8.swc,pyramidal,1537,1.0000,1.0000
sholl_rf,neuromorpho__Fresh-D4-Phall-Tau-Map2001-9.swc,pyramidal,752,1.0000,1.0000
sholl_rf,neuromorpho__Fresh-D4-Phall-Tau-Map2002-16.swc,pyramidal,2252,1.0000,1.0000
sholl_rf,neuromorpho__Fresh-D4-Phall-Tau-Map2002-2.swc,pyramidal,2454,1.0000,1.0000
sholl_rf,neuromorpho__Fresh-D4-Phall-Tau-Map2003-10.swc,pyramidal,676,1.0000,1.0000
sholl_rf,neuromorpho__Fresh-D4-Phall-Tau-Map2003-11.swc,pyramidal,1154,1.0000,1.0000
sholl_rf,neuromorpho__Fresh-D4-Phall-Tau-Map2003-13.swc,pyramidal,1415,1.0000,1.0000
sholl_rf,neuromorpho__Fresh-D4-Phall-Tau-Map2003-17.swc,pyramidal,489,1.0000,1.0000
sholl_rf,neuromorpho__Fresh-D4-Phall-Tau-Map2003-18.swc,pyramidal,3176,1.0000,1.0000
sholl_rf,neuromorpho__Fresh-D4-Phall-Tau-Map2003-3.swc,pyramidal,1489,1.0000,1.0000
sholl_rf,neuromorpho__Fresh-D4-Phall-Tau-Map2003-5.swc,pyramidal,1906,1.0000,1.0000
sholl_rf,neuromorpho__Fresh-D4-Phall-Tau-Map2004-10.swc,pyramidal,2358,1.0000,1.0000
sholl_rf,neuromorpho__Fresh-D4-Phall-Tau-Map2004-12.swc,pyramidal,995,1.0000,1.0000
sholl_rf,neuromorpho__Fresh-D4-Phall-Tau-Map2004-6.swc,pyramidal,777,1.0000,1.0000
sholl_rf,neuromorpho__Fresh-D4-Phall-Tau-Map2004-9.swc,pyramidal,1688,1.0000,1.0000
sholl_rf,neuromorpho__Fresh-D4-Phall-Tau-Map2005-4.swc,pyramidal,875,1.0000,1.0000
sholl_rf,neuromorpho__Fresh-D4-Phall-Tau-Map2009-4.swc,pyramidal,1675,1.0000,1.0000
sholl_rf,neuromorpho__Fresh-D4-Phall-Tau-Map2009-5.swc,pyramidal,925,1.0000,1.0000
sholl_rf,neuromorpho__Fresh-D4-Sholl-Exp-3002-7.swc,pyramidal,503,1.0000,1.0000
sholl_rf,neuromorpho__Fresh-D4-Sholl-Exp-3003-9.swc,pyramidal,1203,1.0000,1.0000
sholl_rf,neuromorpho__Fresh-D4-Sholl-Exp-3004-1.swc,pyramidal,1090,1.0000,1.0000
sholl_rf,neuromorpho__Fresh-D4-Sholl-Exp-3004-6.swc,pyramidal,494,1.0000,1.0000
sholl_rf,neuromorpho__Fresh-D4-Sholl-Exp-3005-4.swc,pyramidal,1972,1.0000,1.0000
sholl_rf,neuromorpho__Fresh-D4-Sholl-Exp-3007-3.swc,pyramidal,932,1.0000,1.0000
sholl_rf,neuromorpho__Fresh-D7-Sholl-Tau-RFP-MAP2001-2.swc,pyramidal,1550,1.0000,1.0000
sholl_rf,neuromorpho__Fresh-D7-Sholl-Tau-RFP-MAP2001-8.swc,pyramidal,1725,1.0000,1.0000
sholl_rf,neuromorpho__Fresh-D7-Sholl-Tau-RFP-MAP2006_crop-2.swc,pyramidal,1662,1.0000,1.0000
sholl_rf,neuromorpho__Fresh-D7-Sholl-Tau-RFP-MAP2006_crop-4.swc,pyramidal,1858,1.0000,1.0000
sholl_rf,neuromorpho__Fresh-D7-Sholl-Tau-RFP-MAP2007_crop-2.swc,pyramidal,3406,1.0000,1.0000
sholl_rf,neuromorpho__Fresh-D7-Sholl-Tau-RFP-MAP2007_crop-4.swc,pyramidal,1938,1.0000,1.0000
sholl_rf,neuromorpho__Fresh-D7-Sholl-Tau-RFP-MAP2010_crop-2.swc,pyramidal,1606,1.0000,1.0000
sholl_rf,neuromorpho__Fresh-D7-Sholl-Tau-RFP-MAP2010_crop-3.swc,pyramidal,2468,1.0000,1.0000
sholl_rf,neuromorpho__Fresh-D7-Sholl-Tau-RFP-MAP2010_crop.swc,pyramidal,564,1.0000,1.0000
sholl_rf,neuromorpho__Fresh-D7-Sholl-Tau-RFP-MAP2011_crop-2.swc,pyramidal,1142,1.0000,1.0000
sholl_rf,neuromorpho__Fresh-D7-Sholl-Tau-RFP-MAP2012_crop-1.swc,pyramidal,2369,1.0000,1.0000
sholl_rf,neuromorpho__Fresh-D7-Sholl-Tau-RFP-MAP2012_crop-3.swc,pyramidal,3413,1.0000,1.0000
sholl_rf,neuromorpho__Fresh-D7-Sholl-Tau-RFP-MAP2014_crop-1.swc,pyramidal,2350,1.0000,1.0000
sholl_rf,neuromorpho__Fresh-D7-Sholl-Tau-RFP-MAP2015_crop-2.swc,pyramidal,2617,1.0000,1.0000
sholl_rf,neuromorpho__Fresh-Sholl-2-D7-Tau-LA-Map2004_crop.swc,pyramidal,2596,1.0000,1.0000
sholl_rf,neuromorpho__Fresh-Sholl-2-D7-Tau-LA-Map2006_crop.swc,pyramidal,3045,1.0000,1.0000
sholl_rf,neuromorpho__Fresh-Sholl-2-D7-Tau-LA-Map2011_crop-1.swc,pyramidal,1723,1.0000,1.0000
sholl_rf,neuromorpho__g0435P1.swc,pyramidal,2027,1.0000,1.0000
sholl_rf,neuromorpho__g0684P1.swc,pyramidal,689,0.4848,0.5393
sholl_rf,neuromorpho__g0704P1.swc,pyramidal,2918,0.9006,0.8939
sholl_rf,neuromorpho__g0706P1.swc,pyramidal,4236,1.0000,1.0000
sholl_rf,neuromorpho__g0715_b.swc,pyramidal,3179,0.9258,0.6340
sholl_rf,neuromorpho__G7-1.swc,pyramidal,793,0.7377,0.4244
sholl_rf,neuromorpho__G7-15.swc,pyramidal,429,0.6760,0.4031
sholl_rf,neuromorpho__G7-18.swc,pyramidal,257,0.7160,0.4169
sholl_rf,neuromorpho__G7-20.swc,pyramidal,211,0.4692,0.3182
sholl_rf,neuromorpho__G7-21.swc,pyramidal,472,0.6208,0.3827
sholl_rf,neuromorpho__G7-3.swc,pyramidal,557,1.0000,1.0000
sholl_rf,neuromorpho__G7-7.swc,pyramidal,1425,0.8660,0.8630
sholl_rf,neuromorpho__Green_2w_Neuron7_add'l.swc,pyramidal,22,1.0000,1.0000
sholl_rf,neuromorpho__Green_4weeks_Neuron1.swc,pyramidal,137,1.0000,1.0000
sholl_rf,neuromorpho__Green_4weeks_Neuron11.swc,pyramidal,51,1.0000,1.0000
sholl_rf,neuromorpho__Green_4weeks_Neuron14.swc,pyramidal,36,1.0000,1.0000
sholl_rf,neuromorpho__Green_4weeks_Neuron7.swc,pyramidal,73,1.0000,1.0000
sholl_rf,neuromorpho__Green_4weeks_Neuron7_addl.swc,pyramidal,47,1.0000,1.0000
sholl_rf,neuromorpho__Green_4weeks_Neuron8.swc,pyramidal,74,1.0000,1.0000
sholl_rf,neuromorpho__Green_6Weeks__Neuron1.swc,pyramidal,60,1.0000,1.0000
sholl_rf,neuromorpho__Green_7-5weeks_Neuron2.swc,pyramidal,57,1.0000,1.0000
sholl_rf,neuromorpho__group1_cell10.swc,pyramidal,3862,1.0000,1.0000
sholl_rf,neuromorpho__group1_cell24.swc,pyramidal,2263,1.0000,1.0000
sholl_rf,neuromorpho__group1_cell27.swc,pyramidal,3055,1.0000,1.0000
sholl_rf,neuromorpho__group1_cell6.swc,pyramidal,2234,1.0000,1.0000
sholl_rf,neuromorpho__group2_cell19.swc,pyramidal,1751,1.0000,1.0000
sholl_rf,neuromorpho__group2_cell22.swc,pyramidal,1760,1.0000,1.0000
sholl_rf,neuromorpho__group2_cell27.swc,pyramidal,3049,1.0000,1.0000
