file,n_nodes_conf,stage1_pred_conf_run,stage1_conf_conf_run,pred_axon_conf_run,pred_basal_conf_run,pred_apical_conf_run,node_label_disagree_frac,node_conf_abs_delta_mean,branch3_changed_frac,branch3_label_disagree_frac,branch3_conf_abs_delta_mean,branch3_axon_delta_frac,branch3_basal_delta_frac,branch3_apical_delta_frac,branch3_to_apical_frac,branch3_from_apical_frac,conf_mean,conf_std,conf_min,conf_p05,conf_p10,conf_p25,conf_median,conf_frac_lt_05,conf_frac_lt_06,conf_frac_lt_07,conf_frac_lt_08,conf_frac_lt_09,axon_conf_mean,axon_conf_p10,axon_conf_frac_lt_07,basal_conf_mean,basal_conf_p10,basal_conf_frac_lt_07,apical_conf_mean,apical_conf_p10,apical_conf_frac_lt_07,n_pred_branches,branch_conf_mean,branch_conf_min,branch_conf_p10,branch_frac_conf_lt_07,branch_frac_conf_lt_08,branch_n_nodes_p90,pred_soma_z,pred_axon_z_extent,pred_axon_z_mean_rel_soma,pred_axon_z_std,pred_axon_x_extent,pred_axon_y_extent,pred_basal_z_extent,pred_basal_z_mean_rel_soma,pred_basal_z_std,pred_basal_x_extent,pred_basal_y_extent,pred_apical_z_extent,pred_apical_z_mean_rel_soma,pred_apical_z_std,pred_apical_x_extent,pred_apical_y_extent
neuromorpho__A151218-02_VIP_IN.swc,4353,interneuron,0.986666,3374,978,0,0,0,0,0,0,0,0,0,0,0,0.998418,0.00413111,0.973127,0.998919,0.998919,0.998919,0.999189,0,0,0,0,0,0.998273,0.999189,0,0.998919,0.998919,0,0,0,0,1277,0.998656,0.973127,0.998919,0,0,8,-1.09636,264.79,-37.8077,40.0816,248.09,405.1,160.95,29.0626,25.6406,210.68,284.03,0,0,0,0,0
neuromorpho__A1_slide1_3.swc,1487,pyramidal,0.995914,55,659,772,0,0,0,0,0,0,0,0,0,0,0.967222,0.0868664,0.3,0.631972,0.978276,0.978276,0.978276,0.00403497,0.00403497,0.0511096,0.0511096,0.0511096,0.993576,0.993576,0,0.952023,0.631972,0.115326,0.978276,0.978276,0,82,0.981059,0.3,0.978276,0.0121951,0.0121951,42,-27.9206,24.07,8.52204,6.96372,53.18,100.32,78.36,-1.64436,18.4396,220.3,172.13,50.47,10.9246,9.56009,163.24,396.46
neuromorpho__A1_slide2_1.swc,646,pyramidal,0.99805,16,263,366,0,0,0,0,0.00332878,0,0,0,0,0,0.75628,0.298454,0.3,0.3,0.3,0.3,0.978276,0.26935,0.26935,0.386997,0.386997,0.417957,0.859482,0.859482,0,0.865672,0.626067,0.323194,0.672496,0.3,0.45082,77,0.810533,0.3,0.3,0.324675,0.350649,17,-20.4363,22.15,18.5131,7.53229,41.75,61.17,69.6,7.81629,15.3,294.3,262.35,82.33,-5.91263,18.147,345.37,695.37
neuromorpho__A1_slide2_13.swc,943,pyramidal,0.991962,35,508,399,0,0,0,0,0,0,0,0,0,0,0.922223,0.206019,0.3,0.3,0.978151,0.978276,0.998348,0.0986214,0.0986214,0.0986214,0.0986214,0.0986214,0.993576,0.993576,0,0.9973,0.998348,0,0.820181,0.3,0.233083,44,0.926088,0.3,0.888866,0.0909091,0.0909091,37.7,-14.788,21.69,0.688571,7.37599,22.34,42.14,71.33,10.4885,15.9976,187.34,169.48,62.19,-4.43187,9.66139,105.96,443.34
neuromorpho__A1_slide2_2.swc,454,pyramidal,0.995768,12,175,266,0,0,0,0,0,0,0,0,0,0,0.828862,0.28736,0.3,0.3,0.3,0.859482,0.978276,0.226872,0.226872,0.226872,0.226872,0.253304,0.859482,0.859482,0,0.982386,0.998348,0.0228571,0.725835,0.3,0.37218,52,0.870683,0.3,0.3,0.173077,0.173077,16.9,-19.3843,18.41,13.9085,4.92689,9.12,75.33,88.66,-10.7627,18.4834,229.91,244.71,83.91,-26.7297,21.4213,201.12,752.09
neuromorpho__A1_slide2_20.swc,633,pyramidal,0.998303,0,327,305,0,0,0,0,0,0,0,0,0,0,0.897218,0.235387,0.3,0.3,0.3,0.978276,0.984087,0.134281,0.134281,0.134281,0.134281,0.134281,0,0,0,0.99761,0.998348,0,0.789248,0.3,0.278689,81,0.886788,0.3,0.3,0.148148,0.148148,16,-18.2233,0,0,0,0,0,80.63,-7.57028,21.9592,293.64,234.87,86.69,6.53015,17.9953,229.8,622.63
neuromorpho__A1_slide2_22.swc,389,pyramidal,0.99808,10,199,179,0,0,0,0,0,0,0,0,0,0,0.890251,0.242297,0.3,0.3,0.3,0.978276,0.998348,0.143959,0.143959,0.143959,0.143959,0.143959,0.950853,0.950853,0,0.998348,0.998348,0,0.766078,0.3,0.312849,55,0.964089,0.3,0.978276,0.0363636,0.0363636,13.6,-16.6522,12.52,9.55522,3.65013,11.06,82.22,99.73,15.8047,22.71,188.82,143.83,90.15,9.63809,16.9714,208.42,608.38
neuromorpho__A1_slide2_24.swc,700,pyramidal,0.988139,30,261,408,0,0,0,0,0,0,0,0,0,0,0.969433,0.0994071,0.3,0.978276,0.978276,0.978276,0.978276,0.0214286,0.0214286,0.0214286,0.0214286,0.0214286,0.993697,0.993697,0,0.952703,0.978151,0.0574713,0.978276,0.978276,0,30,0.979302,0.3,0.978263,0,0,47.8,-25.6047,5.48,20.2897,1.72473,6.7,68.04,121.94,-17.3474,26.1697,204.73,156.86,122.37,-38.973,21.5159,106.07,462.46
neuromorpho__A1_slide2_4.swc,446,pyramidal,0.990526,10,192,243,0,0,0,0,0,0,0,0,0,0,0.96859,0.106832,0.3,0.978276,0.978276,0.978276,0.978276,0.0246637,0.0246637,0.0246637,0.0246637,0.0246637,0.955815,0.955815,0,0.956833,0.982287,0.0572917,0.978276,0.978276,0,61,0.980154,0.3,0.978276,0,0,14,-12.64,27.58,4.178,8.15001,8.75,67.23,78.24,-11.985,14.999,280.24,184.89,88.67,-26.5781,16.4766,210.3,527.21
neuromorpho__A1_slide2_7.swc,288,pyramidal,0.988758,25,90,172,0,0,0,0,0.00052423,0,0,0,0,0,0.954702,0.077585,0.730995,0.732496,0.783188,0.978276,0.978276,0,0,0,0.131944,0.131944,0.771815,0.730995,0,0.959947,0.732496,0,0.978276,0.978276,0,44,0.954814,0.730995,0.788346,0,0.136364,13,-0.245556,21.78,-5.99244,5.01931,33.32,59.92,67.35,7.42467,15.5799,111.3,143,88.23,9.20544,19.1081,152.84,190.92
neuromorpho__A1_slide2_neuron4.swc,585,pyramidal,0.996914,19,274,291,0,0,0,0,0,0,0,0,0,0,0.986106,0.031876,0.3,0.978276,0.978276,0.978276,0.978276,0.0017094,0.0017094,0.0017094,0.0017094,0.00854701,0.993697,0.993697,0,0.996321,0.998348,0,0.975945,0.978276,0.00343643,58,0.986916,0.3,0.978276,0,0,18.3,-17.6233,8.6,3.90281,2.94637,37.09,113.14,76.36,7.86552,20.5687,257.73,176.89,88.05,-27.9897,23.0098,182.04,254.82
neuromorpho__A1_slide3_5.swc,576,pyramidal,0.977671,264,311,0,0,0,0,0,0,0,0,0,0,0,0.728041,0.334235,0.3,0.3,0.3,0.3,0.978276,0.378472,0.378472,0.378472,0.378472,0.378472,0.418184,0.3,0.825758,0.990196,0.953981,0,0,0,0,31,0.72331,0.3,0.3,0.387097,0.387097,36,-27.766,41.49,-23.4609,10.3862,77.48,498.54,67.13,9.56024,18.2033,140.35,165.82,0,0,0,0,0
neuromorpho__A1_slide3_6.swc,1107,pyramidal,0.995127,62,617,427,0,0,0,0,0,0,0,0,0,0,0.94222,0.159017,0.3,0.392488,0.792143,0.978276,0.993697,0.0505872,0.0505872,0.063234,0.102981,0.102981,0.649263,0.3,0.290323,0.962032,0.993697,0.0615883,0.955996,0.977851,0.0327869,53,0.971655,0.3,0.978276,0.0377358,0.0377358,41.8,-28.5285,49.68,-10.3493,12.1969,21.82,207.55,104.93,-4.64561,19.7198,204.69,259.29,78.04,-18.9051,18.3868,157.63,299.53
neuromorpho__A1_slide3_9.swc,1028,pyramidal,0.995821,23,434,570,0,0,0,0,0,0,0,0,0,0,0.982495,0.0311474,0.787136,0.978276,0.978276,0.978276,0.978276,0,0,0,0.0223735,0.0223735,0.787136,0.787136,0,0.998348,0.998348,0,0.978276,0.978276,0,66,0.985137,0.787136,0.978276,0,0.0151515,34.5,-20.9823,12.63,-5.64247,5.51352,40.95,14.74,55.37,9.25639,14.18,166.29,167.85,59.45,17.7129,13.0506,132.7,477.55
neuromorpho__A1_slide3_neuron2.swc,554,pyramidal,0.993661,38,308,207,0,0,0,0,0,0,0,0,0,0,0.97245,0.0998741,0.3,0.978276,0.978276,0.978276,0.998348,0.0162455,0.0162455,0.034296,0.034296,0.034296,0.8294,0.3,0.236842,0.986094,0.998348,0.0324675,0.978276,0.978276,0,55,0.98005,0.3,0.978276,0.0181818,0.0181818,22.6,-15.625,10.56,18.8932,3.04619,51.23,209.33,73.52,11.9675,15.3844,244.54,213.03,60.34,-3.81345,11.268,152.19,221.5
neuromorpho__A1_slide3_neuron4.swc,536,pyramidal,0.998518,20,232,283,0,0,0,0,0,0,0,0,0,0,0.976077,0.0516011,0.631972,0.959508,0.978276,0.978276,0.978276,0,0,0.016791,0.016791,0.0429104,0.959508,0.959508,0,0.97472,0.998348,0.0387931,0.978276,0.978276,0,65,0.978931,0.631972,0.978276,0.0153846,0.0153846,16,-15.0033,5.02,13.4383,1.70358,29.3,158.01,77.7,0.604411,19.6057,245.95,166.89,68.9,13.6402,14.1667,271.67,339.36
neuromorpho__A1_slide3_neuron5.swc,588,pyramidal,0.996728,31,293,263,0,0,0,0,0,0,0,0,0,0,0.977453,0.071769,0.3,0.978276,0.978276,0.978276,0.993697,0.00510204,0.00510204,0.0255102,0.0255102,0.0255102,0.926565,0.993697,0.0967742,0.982022,0.998348,0.0409556,0.978276,0.978276,0,70,0.982702,0.3,0.978276,0.0142857,0.0142857,16.1,-24.0845,15.38,18.5968,5.87413,38.81,184.1,87.85,9.58362,16.3826,201.05,161.93,116.68,18.063,22.911,120.38,339.07
neuromorpho__A1_slide4_neuron3_II_III.swc,918,pyramidal,0.986705,128,445,344,0,0,0,0,0,0,0,0,0,0,0.919455,0.208215,0.3,0.3,0.3,0.978276,0.993697,0.101307,0.101307,0.101307,0.101307,0.101307,0.489683,0.3,0.726562,0.997423,0.998348,0,0.978276,0.978276,0,60,0.916344,0.3,0.690205,0.1,0.116667,28.8,-30.4379,40.5,4.82129,11.1453,104.95,486.29,92.18,-21.6248,20.8729,166.33,141.45,91.48,-35.6358,18.0189,167.25,243.54
neuromorpho__A2-N2-3_final.swc,1462,pyramidal,0.997408,0,1461,0,0,0,0,0,0,0,0,0,0,0,0.998349,4.31931e-05,0.998348,0.998348,0.998348,0.998348,0.998348,0,0,0,0,0,0,0,0,0.998348,0.998348,0,0,0,0,61,0.998375,0.998348,0.998348,0,0,58,0,0,0,0,0,0,0,0,0,67.05,121.24,0,0,0,0,0
neuromorpho__A2-N6-2_final.swc,1303,pyramidal,0.996107,0,1302,0,0,0,0,0,0,0,0,0,0,0,0.998349,4.57507e-05,0.998348,0.998348,0.998348,0.998348,0.998348,0,0,0,0,0,0,0,0,0.998348,0.998348,0,0,0,0,61,0.998375,0.998348,0.998348,0,0,41,0,0,0,0,0,0,0,0,0,79.06,112.8,0,0,0,0,0
neuromorpho__A2-N7-3_final.swc,950,pyramidal,0.997197,0,949,0,0,0,0,0,0,0,0,0,0,0,0.99835,5.35731e-05,0.998348,0.998348,0.998348,0.998348,0.998348,0,0,0,0,0,0,0,0,0.998348,0.998348,0,0,0,0,44,0.998385,0.998348,0.998348,0,0,48.7,0,0,0,0,0,0,0,0,0,62.74,78.36,0,0,0,0,0
neuromorpho__A2-N8-3_1.swc,1274,pyramidal,0.996809,0,1273,0,0,0,0,0,0,0,0,0,0,0,0.998349,4.62681e-05,0.998348,0.998348,0.998348,0.998348,0.998348,0,0,0,0,0,0,0,0,0.998348,0.998348,0,0,0,0,50,0.998381,0.998348,0.998348,0,0,57.3,0,0,0,0,0,0,0,0,0,46.48,137.99,0,0,0,0,0
neuromorpho__A2_slide1_4.swc,663,pyramidal,0.992714,12,301,349,0,0,0,0,0,0,0,0,0,0,0.902562,0.205816,0.3,0.3,0.584938,0.978276,0.978276,0.0889894,0.108597,0.13273,0.167421,0.167421,0.792143,0.792143,0,0.899976,0.584938,0.172757,0.90831,0.3,0.103152,63,0.931036,0.3,0.785206,0.0793651,0.142857,20.8,-14.7438,31.83,31.5721,12.0562,40.56,35.76,110.24,-3.23226,24.0729,301.49,464.76,85.76,7.72358,17.6526,252.95,893.98
neuromorpho__A2_slide1_neuron1_II_III.swc,1078,pyramidal,0.993479,61,618,398,0,0,0,0,0,0,0,0,0,0,0.975492,0.0911387,0.3,0.978151,0.978151,0.978276,0.984087,0.0176252,0.0176252,0.0176252,0.0176252,0.0176252,0.788952,0.3,0.295082,0.992073,0.978151,0.00161812,0.978276,0.978276,0,59,0.984322,0.3,0.978276,0,0.0169492,40.2,-22.1747,46.31,-27.1286,11.8962,159.42,84.16,129.43,-8.31365,25.8407,175.39,239.45,73.1,14.2079,16.9323,152.48,296.58
neuromorpho__A2_slide1_neuron2_II_III.swc,892,pyramidal,0.952188,0,694,197,0,0,0,0,0,0,0,0,0,0,0.930261,0.111223,0.626067,0.626067,0.799421,0.80518,0.998348,0,0,0.0605381,0.162556,0.28139,0,0,0,0.966792,0.984087,0.0778098,0.801215,0.791668,0,55,0.94354,0.626067,0.799421,0.0545455,0.127273,28.6,-22.59,0,0,0,0,0,93.05,4.86787,19.3108,321.09,139.03,40.14,16.5574,10.9763,142.24,193
neuromorpho__A2_slide2_3.swc,471,pyramidal,0.99836,10,221,239,0,0,0,0,0.0427563,0,0,0,0,0,0.844027,0.254402,0.3,0.3,0.3,0.859482,0.978276,0.159236,0.186837,0.218684,0.239915,0.2569,0.792314,0.792314,0,0.893832,0.584058,0.180995,0.799483,0.3,0.263598,56,0.880066,0.3,0.442029,0.142857,0.178571,15,-17.3775,5.29,2.2635,1.9348,9.16,60.47,89.98,-12.9448,22.4876,195.41,330.12,92.54,4.92298,19.6875,217.14,542.9
neuromorpho__A2_slide2_8.swc,987,pyramidal,0.973234,37,338,611,0,0,0,0,0,0,0,0,0,0,0.985745,0.00956205,0.978276,0.978276,0.978276,0.978276,0.978276,0,0,0,0,0,0.993576,0.993576,0,0.998348,0.998348,0,0.978276,0.978276,0,54,0.98528,0.978276,0.978276,0,0,44.4,-12.697,8.28,-14.6316,3.09271,47.37,84.64,43.79,-15.0934,8.03523,149.39,99.61,111.41,-9.55688,20.3491,180.6,179
neuromorpho__A2_slide3_10.swc,1219,pyramidal,0.994827,0,794,424,0,0,0.0721903,0.0721903,0.0375645,-0.0721903,0.0721903,0,0,0,0.849759,0.238474,0.3,0.3,0.3,0.823261,0.978276,0.14192,0.14192,0.178015,0.225595,0.375718,0,0,0,0.923603,0.781254,0.0629723,0.711121,0.3,0.393868,49,0.878386,0.3,0.645398,0.122449,0.163265,53.2,-19.0557,0,0,0,0,0,73.69,7.58453,14.3637,235.64,219.43,42.17,6.27265,6.78275,117.6,617.42
neuromorpho__A2_slide3_12.swc,2249,pyramidal,0.996436,10,1240,998,0,0,0,0,0.0131709,0,0,0,0,0,0.958969,0.139499,0.3,0.975826,0.978276,0.978276,0.978276,0.0426856,0.0426856,0.0426856,0.0426856,0.0426856,0.993576,0.993576,0,0.943118,0.975826,0.0774194,0.978276,0.978276,0,109,0.983356,0.3,0.978276,0.00917431,0.00917431,48.8,-18.4217,0,28.5217,1.77636e-15,9.59,29.29,102.56,23.1794,21.3644,309.43,398.37,89.72,17.8199,11.9715,268.24,468.78
neuromorpho__A2_slide3_20.swc,1003,pyramidal,0.994842,12,266,724,0,0,0,0,0,0,0,0,0,0,0.897184,0.22857,0.3,0.3,0.3,0.978276,0.978276,0.127617,0.127617,0.127617,0.127617,0.127617,0.993576,0.993576,0,0.990472,0.998348,0.0112782,0.86117,0.3,0.172652,68,0.922908,0.3,0.905245,0.0882353,0.0882353,36.3,-28.0418,0,15.2418,1.77636e-15,6.22,34.11,55.49,0.31778,9.69736,177.91,165.58,75.16,-8.41638,11.9041,247.33,617.12
neuromorpho__A2_slide3_8.swc,916,pyramidal,0.936743,199,327,389,0,0,0,0,0,0,0,0,0,0,0.943294,0.0871797,0.643406,0.643406,0.84226,0.933004,0.978276,0,0,0.0524017,0.0524017,0.212882,0.870899,0.827372,0,0.945564,0.643406,0.146789,0.978276,0.978276,0,39,0.954985,0.643406,0.859117,0.025641,0.025641,46.4,-10.5346,63.37,-24.0516,16.7463,134.78,105.67,41.7,-0.240278,12.4366,160.95,127.89,40.64,-12.0675,11.2252,105.53,186.71
neuromorpho__A2_slide3_9.swc,1155,pyramidal,0.896426,77,597,480,0,0,0,0,0.100403,0,0,0,0,0,0.974444,0.0543372,0.3,0.938242,0.938242,0.95028,0.998348,0.00519481,0.00519481,0.00519481,0.00519481,0.00519481,0.888509,0.938242,0.0779221,0.998348,0.998348,0,0.958445,0.938705,0,63,0.980392,0.3,0.940954,0,0,36.8,-11.2427,6.91,3.15766,3.22032,91.42,146.08,64.82,16.4109,15.899,136.24,154.01,105.64,-8.45977,24.399,126.42,165.06
neuromorpho__A2_slide3_neuron2_II_III.swc,817,pyramidal,0.995407,85,347,384,0,0,0,0,0,0,0,0,0,0,0.969997,0.0536903,0.792204,0.792204,0.857653,0.978276,0.978276,0,0,0,0.0526316,0.104039,0.817062,0.792204,0,0.99821,0.998348,0,0.978276,0.978276,0,66,0.981027,0.792204,0.978276,0,0.0151515,26.5,-22.7377,57.72,-13.203,13.3451,76.59,167.82,62.82,-5.5215,13.6594,114.28,171.07,78.69,-20.6107,16.5437,128.37,183.64
neuromorpho__A2_slide3_neuron5_II_III.swc,579,pyramidal,0.996078,5,273,300,0,0,0,0,0,0,0,0,0,0,0.973225,0.0660645,0.643406,0.978276,0.978276,0.978276,0.978276,0,0,0.0362694,0.0362694,0.044905,0.842333,0.842333,0,0.969973,0.983724,0.0769231,0.978276,0.978276,0,41,0.97333,0.643406,0.978276,0.0243902,0.0243902,30,-21.585,0,-8.205,0,10.09,6.85,96.42,24.325,22.0146,143.75,122.93,82.82,18.2035,20.2681,140.5,188.49
neuromorpho__A2_slide3_neuron6_II_III.swc,931,pyramidal,0.995476,44,547,339,0,0,0,0,0,0,0,0,0,0,0.974192,0.105306,0.3,0.978276,0.978276,0.978276,0.998348,0.0236305,0.0236305,0.0236305,0.0236305,0.0236305,0.851804,0.3,0.204545,0.997579,0.998348,0,0.952265,0.978276,0.0383481,64,0.986423,0.3,0.978276,0,0,29,-27.1136,22.7,10.3213,7.06084,22.1,169.73,76.47,3.61491,17.2597,216.65,207.32,90.88,9.15729,21.1841,205.03,300.6
neuromorpho__A3-n12-2_final.swc,884,pyramidal,0.997341,0,883,0,0,0,0,0,0,0,0,0,0,0,0.99835,5.55348e-05,0.998348,0.998348,0.998348,0.998348,0.998348,0,0,0,0,0,0,0,0,0.998348,0.998348,0,0,0,0,35,0.998395,0.998348,0.998348,0,0,50,0,0,0,0,0,0,0,0,0,76.84,85.08,0,0,0,0,0
neuromorpho__A3-n2-3_1.swc,1946,pyramidal,0.996724,0,1945,0,0,0,0,0,0,0,0,0,0,0,0.998349,3.74416e-05,0.998348,0.998348,0.998348,0.998348,0.998348,0,0,0,0,0,0,0,0,0.998348,0.998348,0,0,0,0,58,0.998376,0.998348,0.998348,0,0,76.8,0,0,0,0,0,0,0,0,0,69.96,141.23,0,0,0,0,0
neuromorpho__A3-n2-7_final.swc,2767,pyramidal,0.988433,0,2766,0,0,0,0,0,0,0,0,0,0,0,0.998348,3.14018e-05,0.998348,0.998348,0.998348,0.998348,0.998348,0,0,0,0,0,0,0,0,0.998348,0.998348,0,0,0,0,142,0.99836,0.998348,0.998348,0,0,42,0,0,0,0,0,0,0,0,0,99.73,129.84,0,0,0,0,0
neuromorpho__A3_slide2_15.swc,493,pyramidal,0.998309,26,254,212,0,0,0,0,0,0,0,0,0,0,0.977684,0.0875645,0.3,0.978276,0.978276,0.978276,0.993697,0.0162272,0.0162272,0.0162272,0.0162272,0.0162272,0.828168,0.3,0.230769,0.992406,0.998348,0.00787402,0.978276,0.978276,0,64,0.985049,0.3,0.978276,0,0,14,-14.1875,30.51,-24.261,8.48912,47.14,198.93,95.9,-2.49494,21.5228,270.54,301.02,80.88,2.52495,20.5778,245.62,305.1
neuromorpho__A3_slide2_18.swc,494,pyramidal,0.998103,31,215,247,0,0,0,0,0.0324353,0,0,0,0,0,0.869337,0.248097,0.3,0.3,0.3,0.95442,0.978276,0.153846,0.153846,0.174089,0.174089,0.178138,0.725169,0.3,0.387097,0.956804,0.948552,0.0604651,0.810766,0.3,0.246964,54,0.862787,0.3,0.3,0.166667,0.185185,16.7,-15.6314,64.38,-1.89018,16.0183,105.62,229.94,84.24,3.75092,22.7516,229.78,421.13,63.47,24.5656,12.7469,244.07,537.11
neuromorpho__A3_slide2_5.swc,1136,pyramidal,0.872304,93,500,542,0,0,0,0,0,0,0,0,0,0,0.980445,0.073853,0.3,0.978276,0.978276,0.978276,0.993576,0.0114437,0.0114437,0.0114437,0.0114437,0.0114437,0.896625,0.3,0.139785,0.998348,0.998348,0,0.978276,0.978276,0,49,0.983607,0.3,0.978276,0,0,58,-14.49,6.97,8.31871,2.37348,39.52,181.44,55.93,-6.28996,10.2751,178.1,125.06,36.37,-5.05548,6.53746,187.21,196.12
neuromorpho__A3_slide2_9.swc,2087,pyramidal,0.981061,64,770,1252,0,0,0,0,0,0,0,0,0,0,0.963933,0.107313,0.3,0.978276,0.978276,0.978276,0.978276,0.0119789,0.0426449,0.0426449,0.0426449,0.0426449,0.533672,0.533672,1,0.998348,0.998348,0,0.964732,0.978276,0.0199681,107,0.980116,0.3,0.978276,0.00934579,0.00934579,37,-9.78385,2.22,2.2051,1.03815,11.65,90.46,63.46,6.97204,14.2339,187.67,225.89,90.5,5.47326,15.7738,332.55,240.2
neuromorpho__A3_slide2_neuron2.swc,492,pyramidal,0.990697,11,308,172,0,0,0,0,0.0194716,0,0,0,0,0,0.968666,0.091197,0.3,0.944084,0.970273,0.978276,0.984087,0.00813008,0.0304878,0.0406504,0.0406504,0.0406504,0.593129,0.593129,1,0.985431,0.970273,0.0162338,0.96248,0.978056,0.0232558,60,0.972262,0.3,0.969753,0.0333333,0.0333333,15.2,-14.6633,11.01,4.0197,4.54077,21.73,69.46,77.83,-3.98991,19.0075,242.3,232.43,43.74,1.69304,10.8695,302.26,336.6
neuromorpho__A3_slide2_neuron4.swc,396,pyramidal,0.991632,26,216,153,0,0,0,0,0,0,0,0,0,0,0.925824,0.194503,0.3,0.3,0.792143,0.978276,0.993697,0.0858586,0.0858586,0.0858586,0.111111,0.111111,0.673529,0.3,0.461538,0.953237,0.998348,0.0509259,0.929511,0.978276,0.0718954,39,0.965522,0.3,0.89172,0.025641,0.102564,20.4,-14.1611,53.25,-15.5297,16.975,116.55,256.9,86.35,-8.41222,20.2602,169.92,275.48,74.26,-11.2535,18.4858,242.39,374.48
neuromorpho__A3_slide2_neuron4_II_III.swc,861,pyramidal,0.848727,168,103,589,0,0,0,0,0,0,0,0,0,0,0.936224,0.174307,0.3,0.3,0.978276,0.978276,0.978276,0.0696864,0.0696864,0.0696864,0.0696864,0.0696864,0.944116,0.993576,0.0714286,0.998348,0.998348,0,0.923,0.978276,0.0814941,58,0.974068,0.3,0.978276,0.0172414,0.0172414,33,-34.7391,27.8,5.43564,5.42025,283.39,118.4,28.26,5.45929,7.89224,67.82,144.13,103.64,-7.67597,17.0755,221.97,453.47
neuromorpho__A3_slide3_14.swc,361,pyramidal,0.993941,52,143,165,0,0,0,0,0.0237357,0,0,0,0,0,0.918701,0.195117,0.3,0.3,0.889555,0.978276,0.978276,0.0886427,0.0886427,0.0886427,0.0886427,0.166205,0.56676,0.3,0.615385,0.998348,0.998348,0,0.960097,0.897553,0,50,0.967831,0.3,0.897775,0.02,0.02,12,-14.5488,43.71,-11.6328,11.5762,146.55,519.07,81.97,-3.53622,21.4082,155.37,214.39,81.94,-5.95264,13.5462,197.57,281.33
neuromorpho__A3_slide3_20.swc,484,pyramidal,0.996573,49,168,266,0,0,0,0,0,0,0,0,0,0,0.829794,0.266427,0.3,0.3,0.3,0.792143,0.978276,0.194215,0.194215,0.194215,0.270661,0.332645,0.80706,0.788929,0,0.91119,0.691638,0.10119,0.781933,0.3,0.289474,62,0.812427,0.3,0.3,0.225806,0.290323,17.8,-12.5875,29.54,-7.15128,7.0631,87.32,294.39,86.1,17.6177,24.8977,269.24,178.91,78.95,6.3087,16.6026,197.1,499.82
neuromorpho__A3_slide3_21.swc,308,pyramidal,0.976576,3,78,226,0,0,0,0,0,0,0,0,0,0,0.795522,0.306068,0.3,0.3,0.3,0.3,0.978276,0.275974,0.275974,0.275974,0.275974,0.275974,0.938242,0.938242,0,0.997053,0.998348,0,0.723167,0.3,0.376106,48,0.785075,0.3,0.3,0.291667,0.291667,14,-13.3667,0,-4.00333,0,3.22,15.96,31.72,8.55385,6.72796,161.67,146.2,68.27,21.4102,15.9857,148.89,474.73
neuromorpho__A3_slide3_4.swc,448,pyramidal,0.993983,17,166,264,0,0,0,0,0,0,0,0,0,0,0.873637,0.25048,0.3,0.3,0.3,0.978276,0.978276,0.158482,0.158482,0.158482,0.176339,0.176339,0.955815,0.955815,0,0.988153,0.998348,0,0.795861,0.3,0.268939,54,0.904366,0.3,0.447643,0.111111,0.12963,17.7,-12.4933,12.81,0.173922,3.38673,34.71,92.66,89.4,-1.97131,22.5054,222.11,187.07,138.09,11.1299,29.0912,288.58,739.4
neuromorpho__A3_slide3_Neuron4.swc,384,pyramidal,0.99529,31,184,168,0,0,0,0,0.0251097,0,0,0,0,0,0.954304,0.119295,0.3,0.842333,0.8946,0.978276,0.978276,0.0286458,0.0286458,0.0286458,0.0286458,0.122396,0.993416,0.99359,0,0.937085,0.842333,0.0597826,0.965674,0.901553,0,52,0.973447,0.3,0.974587,0.0192308,0.0192308,14,-18.4427,17.75,3.94628,5.25663,31.69,200.45,94.36,2.96523,19.0507,284.93,434.26,81.65,10.0992,15.5794,180.32,253.91
neuromorpho__A4-2-1-15-JUN-2_final.swc,1171,pyramidal,0.997335,0,1170,0,0,0,0,0,0,0,0,0,0,0,0.998349,4.82584e-05,0.998348,0.998348,0.998348,0.998348,0.998348,0,0,0,0,0,0,0,0,0.998348,0.998348,0,0,0,0,46,0.998384,0.998348,0.998348,0,0,52,0,0,0,0,0,0,0,0,0,51.15,101.06,0,0,0,0,0
neuromorpho__A4-3-1-15-JUN-2_final.swc,1152,pyramidal,0.99738,0,1151,0,0,0,0,0,0,0,0,0,0,0,0.998349,4.86544e-05,0.998348,0.998348,0.998348,0.998348,0.998348,0,0,0,0,0,0,0,0,0.998348,0.998348,0,0,0,0,43,0.998386,0.998348,0.998348,0,0,50.8,0,0,0,0,0,0,0,0,0,68.47,98.71,0,0,0,0,0
neuromorpho__A4-N1-3_final.swc,1010,pyramidal,0.997156,0,1009,0,0,0,0,0,0,0,0,0,0,0,0.99835,5.19591e-05,0.998348,0.998348,0.998348,0.998348,0.998348,0,0,0,0,0,0,0,0,0.998348,0.998348,0,0,0,0,34,0.998396,0.998348,0.998348,0,0,60.7,0,0,0,0,0,0,0,0,0,63.58,95.24,0,0,0,0,0
neuromorpho__A4-N1-5_final.swc,871,pyramidal,0.993867,0,870,0,0,0,0,0,0,0,0,0,0,0,0.99835,5.59472e-05,0.998348,0.998348,0.998348,0.998348,0.998348,0,0,0,0,0,0,0,0,0.998348,0.998348,0,0,0,0,32,0.9984,0.998348,0.998348,0,0,57.2,0,0,0,0,0,0,0,0,0,55.01,89.78,0,0,0,0,0
