seed,file,cell_type,baseline_method,metric,v12_value,baseline_value,diff
789,neuromorpho__TDI21301012_cell6_spine_pia.swc,interneuron,neurom_rf,neurite_macro_f1,1.00000000,0.88320000,0.11680000
789,neuromorpho__TDI21301014_Cell2_pia.swc,interneuron,neurom_rf,neurite_macro_f1,1.00000000,0.85040000,0.14960000
789,neuromorpho__TDI21301015_Cell2_pia.swc,interneuron,neurom_rf,neurite_macro_f1,1.00000000,0.80730000,0.19270000
789,neuromorpho__TDI21301017-Cell11_pia.swc,interneuron,neurom_rf,neurite_macro_f1,1.00000000,0.92290000,0.07710000
789,neuromorpho__TDI21301017_cell3_spines_pia.swc,interneuron,neurom_rf,neurite_macro_f1,1.00000000,0.86020000,0.13980000
789,neuromorpho__TDI21301018_Cell3_spine_pia.swc,interneuron,neurom_rf,neurite_macro_f1,1.00000000,0.83460000,0.16540000
789,neuromorpho__TDI301020_cell2_spine_pia.swc,interneuron,neurom_rf,neurite_macro_f1,1.00000000,0.84850000,0.15150000
789,neuromorpho__TM-02-23-17-m1A-R-253-quant.swc,interneuron,neurom_rf,neurite_macro_f1,1.00000000,0.99750000,0.00250000
789,neuromorpho__TM-11-12-13-ER.swc,interneuron,neurom_rf,neurite_macro_f1,1.00000000,0.99460000,0.00540000
789,neuromorpho__TM-12-11-14-ER.swc,interneuron,neurom_rf,neurite_macro_f1,1.00000000,0.98760000,0.01240000
789,neuromorpho__TO34_LIII_mPFC_rat.swc,pyramidal,neurom_rf,neurite_macro_f1,0.64950000,0.44380000,0.20570000
789,neuromorpho__TT-01-08-14-1R.swc,interneuron,neurom_rf,neurite_macro_f1,1.00000000,0.99540000,0.00460000
789,neuromorpho__TT-01-28-14-1R.swc,interneuron,neurom_rf,neurite_macro_f1,1.00000000,0.99960000,0.00040000
789,neuromorpho__TT-02-28-14-2R.swc,interneuron,neurom_rf,neurite_macro_f1,1.00000000,0.99800000,0.00200000
789,neuromorpho__TileScan-5_Merged_12N7-8162019_fcfc1a.swc,interneuron,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__V1KO_1.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__V1KO_2.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__V1KO_24.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__V1KO_3.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__V1KO_6.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__V1_17.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__V1_2.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__V1_22.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,0.99260000,0.00740000
789,neuromorpho__V1_34.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__V1_36.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,0.98750000,0.01250000
789,neuromorpho__V1_41.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__V1_42.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__V1_9.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__V2KO_2.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__V2KO_21.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__V2KO_27.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__V2KO_31.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__V2KO_38.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__V2KO_5.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__V2KO_8.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__V2_1.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__V2_24.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__V2_34.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__V2_44.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__V2_49.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__V2_54.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__V2_6.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__VS9-cobalt.swc,interneuron,neurom_rf,neurite_macro_f1,0.42400000,0.36940000,0.05460000
789,neuromorpho__Vert-01.swc,pyramidal,neurom_rf,neurite_macro_f1,0.64370000,0.62960000,0.01410000
789,neuromorpho__Vip-IRES-Cre_Ai14_IVSCC_-253382-05-01-01_556384349_m.swc,interneuron,neurom_rf,neurite_macro_f1,1.00000000,0.57620000,0.42380000
789,neuromorpho__Vip-IRES-Cre_Ai14_IVSCC_-264875-06-01-01_653337413_m.swc,interneuron,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__Vipr2-IRES2-Cre_Ai14-304184-04-01-01_601947998_m.swc,interneuron,neurom_rf,neurite_macro_f1,1.00000000,0.99960000,0.00040000
789,neuromorpho__Vipr2-IRES2-Cre_Slc32a1-T2A-FlpO_Ai65-315069-05-01-01_638206442_m.swc,interneuron,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__Vipr2-IRES2-Cre_Slc32a1-T2A-FlpO_Ai65-315072-05-01-01_638976782_m.swc,interneuron,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__Vipr2-IRES2-Cre_Slc32a1-T2A-FlpO_Ai65-343382-04-02-01_640109715_m.swc,interneuron,neurom_rf,neurite_macro_f1,1.00000000,0.99890000,0.00110000
789,neuromorpho__WT-set1-001.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__WT-set1-004.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__WT-set1-010.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__WT-set2-002.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__WT-set2-003.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__WT-set3-006.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__WT-set3-008.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__WT2-N2-2_1.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__WT2-Neuron1_a.swc,pyramidal,neurom_rf,neurite_macro_f1,0.12120000,0.12120000,0.00000000
789,neuromorpho__WT2-Neuron1_d.swc,pyramidal,neurom_rf,neurite_macro_f1,0.38890000,0.38890000,0.00000000
789,neuromorpho__WT3-N1-3_final.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__WT3-N6-2_final.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__WT3-N7-2_final.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__WT3-N8-3_final.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__WT3-n10-5_final.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__WT3-n4-2_1.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__WT3-n6-3_final.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__WT3-neuron3.swc,pyramidal,neurom_rf,neurite_macro_f1,0.24400000,0.24400000,0.00000000
789,neuromorpho__WT4-N1-4_final.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__WT4-N3-3_final.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__WT4-N8-2_final.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__WT4-n13-2_final.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__WT4-n14-3_final.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__WT4-n5-1_final.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__WT4-n9-4_final.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__WT_13.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,0.80250000,0.19750000
789,neuromorpho__WT_1_2.swc,pyramidal,neurom_rf,neurite_macro_f1,0.65430000,0.53430000,0.12000000
789,neuromorpho__WT_1_3.swc,pyramidal,neurom_rf,neurite_macro_f1,0.11820000,0.22440000,-0.10620000
789,neuromorpho__WT_1_4.swc,pyramidal,neurom_rf,neurite_macro_f1,0.64310000,0.41210000,0.23100000
789,neuromorpho__WT_4.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,0.79530000,0.20470000
789,neuromorpho__WT_6.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,0.82040000,0.17960000
789,neuromorpho__WT_7.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,0.86600000,0.13400000
789,neuromorpho__WT_8.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,0.83800000,0.16200000
789,neuromorpho__Wang_Lefebvre_Cell10.swc,interneuron,neurom_rf,neurite_macro_f1,0.40670000,0.59660000,-0.18990000
789,neuromorpho__Wang_Lefebvre_Cell76.swc,interneuron,neurom_rf,neurite_macro_f1,1.00000000,0.78710000,0.21290000
789,neuromorpho__Wang_Lefebvre_Cell8.swc,interneuron,neurom_rf,neurite_macro_f1,0.40910000,0.55130000,-0.14220000
789,neuromorpho__X043_S2_Z2_C01.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,0.80870000,0.19130000
789,neuromorpho__X043_S3_Z4_C02.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,0.98770000,0.01230000
789,neuromorpho__X043_S4_Z4_C02.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,0.87540000,0.12460000
789,neuromorpho__X043_S4_Z5_C01.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,0.81810000,0.18190000
789,neuromorpho__X043_S5_Z2_C05_20x.swc,pyramidal,neurom_rf,neurite_macro_f1,0.26880000,0.32640000,-0.05760000
789,neuromorpho__X043_S5_Z5_C02_20x.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,0.91250000,0.08750000
789,neuromorpho__X043_S7_Z3_C01.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,0.42980000,0.57020000
789,neuromorpho__X046_S1_Z2_C03.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,0.82040000,0.17960000
789,neuromorpho__X046_S1_Z2_C05.swc,pyramidal,neurom_rf,neurite_macro_f1,0.19340000,0.44790000,-0.25450000
789,neuromorpho__X046_S4_Z1_C01_20X.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,0.85030000,0.14970000
789,neuromorpho__X046_S5_Z1_C04_20x.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,0.74700000,0.25300000
789,neuromorpho__X046_S5_Z2.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,0.67740000,0.32260000
789,neuromorpho__X046_S5_Z5_C01.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,0.70300000,0.29700000
789,neuromorpho__X046_S5_Z6_C02.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,0.93930000,0.06070000
789,neuromorpho__YG-03-01-18-2-R-390-quant.swc,interneuron,neurom_rf,neurite_macro_f1,1.00000000,0.99730000,0.00270000
789,neuromorpho__Yin20161227s6_AR.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,0.79610000,0.20390000
789,neuromorpho__Yin20161228s5_AR.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,0.78650000,0.21350000
789,neuromorpho__Yin20161231s3_AR.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,0.77660000,0.22340000
789,neuromorpho__Zs201221-01_dors_20x_onlydendrites.swc,interneuron,neurom_rf,neurite_macro_f1,1.00000000,0.89090000,0.10910000
789,neuromorpho__Zs201221-01_ventral_20x_onlydendrites.swc,interneuron,neurom_rf,neurite_macro_f1,1.00000000,0.88140000,0.11860000
789,neuromorpho__Zs201221-02_dorsal_20x_kesz_onlydendrites.swc,interneuron,neurom_rf,neurite_macro_f1,1.00000000,0.86330000,0.13670000
789,neuromorpho__Zs201222-01_medial_20x_onlydendrites.swc,interneuron,neurom_rf,neurite_macro_f1,0.49230000,0.48580000,0.00650000
789,neuromorpho__a151123-1_VIP_IN_only_dendrite.swc,interneuron,neurom_rf,neurite_macro_f1,1.00000000,0.84610000,0.15390000
789,neuromorpho__a151124-2_VIP_IN.swc,interneuron,neurom_rf,neurite_macro_f1,1.00000000,0.94440000,0.05560000
789,neuromorpho__aIN-000307-1-1-nrn-ns-120504-transl-invX-scaled-straightened.swc,interneuron,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__alpha-13.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__alpha-17.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__alpha-3.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__beta-13.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__beta-14.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__beta-8.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__beta-9.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__c2578_LMcone.swc,interneuron,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__c2973.swc,interneuron,neurom_rf,neurite_macro_f1,1.00000000,0.97380000,0.02620000
789,neuromorpho__c30.swc,interneuron,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__c32.swc,interneuron,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cIN-1294-nrn-ns-111209-transl-invX-scaled-straightened.swc,interneuron,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cIN-1360-nrn-ns-111206-transl-invX-scaled-straightened.swc,interneuron,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cIN-961104-1-4-nrn-ns-100331-V2-scaled-straightened.swc,interneuron,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cM2p_02.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,0.86700000,0.13300000
789,neuromorpho__cM2p_06.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,0.69020000,0.30980000
789,neuromorpho__cM2p_12.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,0.97830000,0.02170000
789,neuromorpho__cM2p_14.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,0.63290000,0.36710000
789,neuromorpho__cell-8_9.swc,interneuron,neurom_rf,neurite_macro_f1,1.00000000,0.99510000,0.00490000
789,neuromorpho__cell-pair-20111014sc2a.swc,interneuron,neurom_rf,neurite_macro_f1,1.00000000,0.70500000,0.29500000
789,neuromorpho__cell-pair-20111014sc2b.swc,interneuron,neurom_rf,neurite_macro_f1,1.00000000,0.69490000,0.30510000
789,neuromorpho__cell-pair-22-09-11-D1.swc,interneuron,neurom_rf,neurite_macro_f1,0.98190000,0.57330000,0.40860000
789,neuromorpho__cell-pair-22-09-11-D2.swc,interneuron,neurom_rf,neurite_macro_f1,0.75210000,0.99130000,-0.23920000
789,neuromorpho__cell6_wt_traces.swc,interneuron,neurom_rf,neurite_macro_f1,1.00000000,0.89300000,0.10700000
789,neuromorpho__cell7_b2ko_traces.swc,interneuron,neurom_rf,neurite_macro_f1,1.00000000,0.99370000,0.00630000
789,neuromorpho__cell8_b2ko_traces.swc,interneuron,neurom_rf,neurite_macro_f1,1.00000000,0.98910000,0.01090000
789,neuromorpho__control-5-N5_1.swc,interneuron,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex-1148-7.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex-1148-9.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex-1150-5.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex-1150-6.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex-1159-1.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex-229-4.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex-421-2.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex-456-1.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex-456-5.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex-456-7.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex-456-8.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex-516-1.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex-516-2.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex-516-8.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex-519-1.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex-519-6.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex-519-9.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex-521-4.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex-521-5.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex-531-1.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex-537-6.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex-557-3.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex-557-4.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex-560-2.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex-570-5.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex-858-6.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex-858-7.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex102-3.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex104-1.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex104-4.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex117-5.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex134-1.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex156-1.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex157-4.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex157-7.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex158-4.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex158-6.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex163-3.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,0.95780000,0.04220000
789,neuromorpho__cortex170-5.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex172-1.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex172-5.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex172-8.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex195-6.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex218-6.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex225-2.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex285-6.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex286-3.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex303-2.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex305-3.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex361-6.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex361-7.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex368-4.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex370-2.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex401-3.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex401-5.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex412-1.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex412-4.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex412-6.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex412-7.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex417-5.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex417-6.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex417-7.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__cortex99-3.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,0.98250000,0.01750000
789,neuromorpho__crop0_1_seg_split_2_1-55.swc,pyramidal,neurom_rf,neurite_macro_f1,0.55010000,1.00000000,-0.44990000
789,neuromorpho__crop0_2_seg_split_12_1-35.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__crop0_2_seg_split_13_1-4.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__crop0_2_seg_split_16_1-1.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__crop0_2_seg_split_20_1-7.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__crop0_2_seg_split_23_1-3.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__crop0_2_seg_split_2_1-2.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__crop0_2_seg_split_5_1-15.swc,pyramidal,neurom_rf,neurite_macro_f1,0.72170000,1.00000000,-0.27830000
789,neuromorpho__crop0_4_seg_split_1_0-95.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,neuromorpho__ctg_bV1_1.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,0.57520000,0.42480000
789,neuromorpho__ctg_bV1_2.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,0.75500000,0.24500000
789,neuromorpho__ctrl_bV1_1.swc,pyramidal,neurom_rf,neurite_macro_f1,1.00000000,0.86180000,0.13820000
789,neuromorpho__ctrl_bV1_2.swc,pyramidal,neurom_rf,neurite_macro_f1,0.85290000,0.96340000,-0.11050000
789,neuromorpho__dIN-000512-nrn-ns-100412-V2-transl-invX-scaled-straightened.swc,interneuron,neurom_rf,neurite_macro_f1,1.00000000,0.77420000,0.22580000
789,neuromorpho__dIN-1137-nrn-ns-101028-transl-invX-scaled-straightened.swc,interneuron,neurom_rf,neurite_macro_f1,1.00000000,0.95890000,0.04110000
789,neuromorpho__dIN-1354-nrn-ns-100902-transl-invX-scaled-straightened.swc,interneuron,neurom_rf,neurite_macro_f1,0.30200000,0.90900000,-0.60700000
