path,rel_path,cell_type,source,n_bytes,parseable,non_empty,has_soma,single_root,no_orphan,has_neurites,radius_positive,coords_finite,reasonable_size,n_nodes,n_soma,n_axon,n_basal,n_apical,n_other,n_roots,n_orphan,n_custom_type_nodes_raw,custom_type_values_raw,n_soma_raw,n_soma_groups,n_soma_nodes_removed,n_nodes_raw,qc_pass,qc_reason
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__WvHOL25-11DIV_cs222_1.swc,pyramidal/swc/neuromorpho__WvHOL25-11DIV_cs222_1.swc,pyramidal,neuromorpho,22292,True,True,False,True,True,True,True,True,True,664,0,0,664,0,0,1,0,0,,0,0,0,664,False,fail: has_soma
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__WvHOL25-11DIV_cs222_2.swc,pyramidal/swc/neuromorpho__WvHOL25-11DIV_cs222_2.swc,pyramidal,neuromorpho,159127,True,True,False,True,True,True,True,True,True,4517,0,0,4517,0,0,1,0,0,,0,0,0,4517,False,fail: has_soma
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__WvHOL25-11DIV_cs222_3.swc,pyramidal/swc/neuromorpho__WvHOL25-11DIV_cs222_3.swc,pyramidal,neuromorpho,134008,True,True,False,True,True,True,True,True,True,3851,0,0,3851,0,0,1,0,0,,0,0,0,3851,False,fail: has_soma
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__WvHOL25-11DIV_cs222_4.swc,pyramidal/swc/neuromorpho__WvHOL25-11DIV_cs222_4.swc,pyramidal,neuromorpho,103124,True,True,False,True,True,True,True,True,True,2909,0,0,2909,0,0,1,0,0,,0,0,0,2909,False,fail: has_soma
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__WvHOL25-11DIV_cs222_5.swc,pyramidal/swc/neuromorpho__WvHOL25-11DIV_cs222_5.swc,pyramidal,neuromorpho,108066,True,True,False,True,True,True,True,True,True,2995,0,0,2995,0,0,1,0,0,,0,0,0,2995,False,fail: has_soma
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__WvHOL26-11DIV_cs223_01.swc,pyramidal/swc/neuromorpho__WvHOL26-11DIV_cs223_01.swc,pyramidal,neuromorpho,45597,True,True,False,True,True,True,True,True,True,1345,0,0,1345,0,0,1,0,0,,0,0,0,1345,False,fail: has_soma
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__WvHOL26-11DIV_cs223_02.swc,pyramidal/swc/neuromorpho__WvHOL26-11DIV_cs223_02.swc,pyramidal,neuromorpho,48218,True,True,False,True,True,True,True,True,True,1382,0,0,1382,0,0,1,0,0,,0,0,0,1382,False,fail: has_soma
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__WvHOL26-11DIV_cs223_03.swc,pyramidal/swc/neuromorpho__WvHOL26-11DIV_cs223_03.swc,pyramidal,neuromorpho,99325,True,True,False,True,True,True,True,True,True,2854,0,0,2854,0,0,1,0,0,,0,0,0,2854,False,fail: has_soma
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__WvHOL26-11DIV_cs223_04.swc,pyramidal/swc/neuromorpho__WvHOL26-11DIV_cs223_04.swc,pyramidal,neuromorpho,80663,True,True,False,True,True,True,True,True,True,2360,0,0,2360,0,0,1,0,0,,0,0,0,2360,False,fail: has_soma
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__WvHOL26-11DIV_cs223_05.swc,pyramidal/swc/neuromorpho__WvHOL26-11DIV_cs223_05.swc,pyramidal,neuromorpho,45777,True,True,False,True,True,True,True,True,True,1336,0,0,1336,0,0,1,0,0,,0,0,0,1336,False,fail: has_soma
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__WvHOL26-11DIV_cs223_06.swc,pyramidal/swc/neuromorpho__WvHOL26-11DIV_cs223_06.swc,pyramidal,neuromorpho,39333,True,True,False,True,True,True,True,True,True,1179,0,0,1179,0,0,1,0,0,,0,0,0,1179,False,fail: has_soma
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__WvHOL26-11DIV_cs223_07.swc,pyramidal/swc/neuromorpho__WvHOL26-11DIV_cs223_07.swc,pyramidal,neuromorpho,46731,True,True,False,True,True,True,True,True,True,1395,0,0,1395,0,0,1,0,0,,0,0,0,1395,False,fail: has_soma
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__WvHOL26-11DIV_cs223_08.swc,pyramidal/swc/neuromorpho__WvHOL26-11DIV_cs223_08.swc,pyramidal,neuromorpho,88301,True,True,False,True,True,True,True,True,True,2559,0,0,2559,0,0,1,0,0,,0,0,0,2559,False,fail: has_soma
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__WvHOL26-11DIV_cs223_09.swc,pyramidal/swc/neuromorpho__WvHOL26-11DIV_cs223_09.swc,pyramidal,neuromorpho,101724,True,True,False,True,True,True,True,True,True,2898,0,0,2898,0,0,1,0,0,,0,0,0,2898,False,fail: has_soma
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__WvHOL26-11DIV_cs224_1.swc,pyramidal/swc/neuromorpho__WvHOL26-11DIV_cs224_1.swc,pyramidal,neuromorpho,42112,True,True,False,True,True,True,True,True,True,1259,0,0,1259,0,0,1,0,0,,0,0,0,1259,False,fail: has_soma
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__WvHOL27-11DIV_cs224_01.swc,pyramidal/swc/neuromorpho__WvHOL27-11DIV_cs224_01.swc,pyramidal,neuromorpho,41545,True,True,False,True,True,True,True,True,True,1231,0,0,1231,0,0,1,0,0,,0,0,0,1231,False,fail: has_soma
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__WvHOL27-11DIV_cs224_02.swc,pyramidal/swc/neuromorpho__WvHOL27-11DIV_cs224_02.swc,pyramidal,neuromorpho,170552,True,True,False,True,True,True,True,True,True,4703,0,0,4703,0,0,1,0,0,,0,0,0,4703,False,fail: has_soma
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__WvHOL27-11DIV_cs224_03.swc,pyramidal/swc/neuromorpho__WvHOL27-11DIV_cs224_03.swc,pyramidal,neuromorpho,67485,True,True,False,True,True,True,True,True,True,1939,0,0,1939,0,0,1,0,0,,0,0,0,1939,False,fail: has_soma
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__WvHOL27-11DIV_cs224_04.swc,pyramidal/swc/neuromorpho__WvHOL27-11DIV_cs224_04.swc,pyramidal,neuromorpho,59171,True,True,False,True,True,True,True,True,True,1729,0,0,1729,0,0,1,0,0,,0,0,0,1729,False,fail: has_soma
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__WvHOL27-11DIV_cs224_07.swc,pyramidal/swc/neuromorpho__WvHOL27-11DIV_cs224_07.swc,pyramidal,neuromorpho,112666,True,True,False,True,True,True,True,True,True,3145,0,0,3145,0,0,1,0,0,,0,0,0,3145,False,fail: has_soma
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__WvHOL27-11DIV_cs224_08.swc,pyramidal/swc/neuromorpho__WvHOL27-11DIV_cs224_08.swc,pyramidal,neuromorpho,160247,True,True,False,True,True,True,True,True,True,4566,0,0,4566,0,0,1,0,0,,0,0,0,4566,False,fail: has_soma
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__WvHOL27-11DIV_cs224_09.swc,pyramidal/swc/neuromorpho__WvHOL27-11DIV_cs224_09.swc,pyramidal,neuromorpho,146873,True,True,False,True,True,True,True,True,True,4061,0,0,4061,0,0,1,0,0,,0,0,0,4061,False,fail: has_soma
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__WvHOL27-11DIV_cs224_5.swc,pyramidal/swc/neuromorpho__WvHOL27-11DIV_cs224_5.swc,pyramidal,neuromorpho,190958,True,True,False,True,True,True,True,True,True,5288,0,0,5288,0,0,1,0,0,,0,0,0,5288,False,fail: has_soma
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__WvHOL27-11DIV_cs224_6.swc,pyramidal/swc/neuromorpho__WvHOL27-11DIV_cs224_6.swc,pyramidal,neuromorpho,89237,True,True,False,True,True,True,True,True,True,2556,0,0,2556,0,0,1,0,0,,0,0,0,2556,False,fail: has_soma
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X043_S1_Z1_C01.swc,pyramidal/swc/neuromorpho__X043_S1_Z1_C01.swc,pyramidal,neuromorpho,20133,True,True,True,True,True,True,True,True,True,523,1,0,328,194,0,1,0,0,,3,1,2,525,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X043_S1_Z3_C01.swc,pyramidal/swc/neuromorpho__X043_S1_Z3_C01.swc,pyramidal,neuromorpho,23649,True,True,True,True,True,True,True,True,True,610,1,0,262,347,0,1,0,0,,3,1,2,612,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X043_S1_Z4_C01.swc,pyramidal/swc/neuromorpho__X043_S1_Z4_C01.swc,pyramidal,neuromorpho,30504,True,True,True,True,True,True,True,True,True,781,1,0,470,310,0,1,0,0,,3,1,2,783,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X043_S2_Z2_C01.swc,pyramidal/swc/neuromorpho__X043_S2_Z2_C01.swc,pyramidal,neuromorpho,28179,True,True,True,True,True,True,True,True,True,709,1,0,497,211,0,1,0,0,,3,1,2,711,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X043_S2_Z3_C02_20x.swc,pyramidal/swc/neuromorpho__X043_S2_Z3_C02_20x.swc,pyramidal,neuromorpho,24463,True,True,True,True,True,True,True,True,True,601,1,0,286,314,0,1,0,0,,3,1,2,603,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X043_S2_Z3_C03_20x.swc,pyramidal/swc/neuromorpho__X043_S2_Z3_C03_20x.swc,pyramidal,neuromorpho,17639,True,True,True,True,True,True,True,True,True,452,1,0,300,151,0,1,0,0,,3,1,2,454,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X043_S2_Z4_C01_20x.swc,pyramidal/swc/neuromorpho__X043_S2_Z4_C01_20x.swc,pyramidal,neuromorpho,15874,True,True,True,True,True,True,True,True,True,394,1,0,149,244,0,1,0,0,,3,1,2,396,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X043_S2_Z4_C02_20x.swc,pyramidal/swc/neuromorpho__X043_S2_Z4_C02_20x.swc,pyramidal,neuromorpho,28015,True,True,True,True,True,True,True,True,True,720,1,0,521,198,0,1,0,0,,3,1,2,722,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X043_S2_Z4_C03_20x.swc,pyramidal/swc/neuromorpho__X043_S2_Z4_C03_20x.swc,pyramidal,neuromorpho,26291,True,True,True,True,True,True,True,True,True,685,1,0,307,377,0,1,0,0,,3,1,2,687,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X043_S2_Z5_C01.swc,pyramidal/swc/neuromorpho__X043_S2_Z5_C01.swc,pyramidal,neuromorpho,20835,True,True,True,True,True,True,True,True,True,521,1,0,348,172,0,1,0,0,,3,1,2,523,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X043_S2_Z5_C02.swc,pyramidal/swc/neuromorpho__X043_S2_Z5_C02.swc,pyramidal,neuromorpho,25265,True,True,True,True,True,True,True,True,True,638,1,0,419,218,0,1,0,0,,3,1,2,640,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X043_S3_Z1_C01.swc,pyramidal/swc/neuromorpho__X043_S3_Z1_C01.swc,pyramidal,neuromorpho,21755,True,True,True,True,True,True,True,True,True,542,1,0,394,147,0,1,0,0,,3,1,2,544,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X043_S3_Z4_C01.swc,pyramidal/swc/neuromorpho__X043_S3_Z4_C01.swc,pyramidal,neuromorpho,24910,True,True,True,True,True,True,True,True,True,641,1,0,400,240,0,1,0,0,,3,1,2,643,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X043_S3_Z4_C02.swc,pyramidal/swc/neuromorpho__X043_S3_Z4_C02.swc,pyramidal,neuromorpho,26192,True,True,True,True,True,True,True,True,True,649,1,0,432,216,0,1,0,0,,3,1,2,651,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X043_S3_Z4_C03.swc,pyramidal/swc/neuromorpho__X043_S3_Z4_C03.swc,pyramidal,neuromorpho,30108,True,True,True,True,True,True,True,True,True,746,1,0,389,356,0,1,0,0,,3,1,2,748,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X043_S3_Z6_C01.swc,pyramidal/swc/neuromorpho__X043_S3_Z6_C01.swc,pyramidal,neuromorpho,19731,True,True,True,True,True,True,True,True,True,504,1,0,291,212,0,1,0,0,,3,1,2,506,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X043_S4_Z1_C01.swc,pyramidal/swc/neuromorpho__X043_S4_Z1_C01.swc,pyramidal,neuromorpho,21165,True,True,True,True,True,True,True,True,True,526,1,0,212,313,0,1,0,0,,3,1,2,528,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X043_S4_Z2_C01.swc,pyramidal/swc/neuromorpho__X043_S4_Z2_C01.swc,pyramidal,neuromorpho,19854,True,True,True,True,True,True,True,True,True,502,1,0,256,245,0,1,0,0,,3,1,2,504,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X043_S4_Z2_C02.swc,pyramidal/swc/neuromorpho__X043_S4_Z2_C02.swc,pyramidal,neuromorpho,19636,True,True,True,True,True,True,True,True,True,483,1,0,357,125,0,1,0,0,,3,1,2,485,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X043_S4_Z2_C03.swc,pyramidal/swc/neuromorpho__X043_S4_Z2_C03.swc,pyramidal,neuromorpho,26755,True,True,True,True,True,True,True,True,True,674,1,0,424,249,0,1,0,0,,3,1,2,676,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X043_S4_Z4_C01.swc,pyramidal/swc/neuromorpho__X043_S4_Z4_C01.swc,pyramidal,neuromorpho,24490,True,True,True,True,True,True,True,True,True,613,1,0,295,317,0,1,0,0,,3,1,2,615,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X043_S4_Z4_C02.swc,pyramidal/swc/neuromorpho__X043_S4_Z4_C02.swc,pyramidal,neuromorpho,27619,True,True,True,True,True,True,True,True,True,692,1,0,304,387,0,1,0,0,,3,1,2,694,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X043_S4_Z5_C01.swc,pyramidal/swc/neuromorpho__X043_S4_Z5_C01.swc,pyramidal,neuromorpho,25417,True,True,True,True,True,True,True,True,True,648,1,0,355,292,0,1,0,0,,3,1,2,650,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X043_S4_Z5_C02.swc,pyramidal/swc/neuromorpho__X043_S4_Z5_C02.swc,pyramidal,neuromorpho,17753,True,True,True,True,True,True,True,True,True,460,1,0,312,147,0,1,0,0,,3,1,2,462,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X043_S4_Z5_C03.swc,pyramidal/swc/neuromorpho__X043_S4_Z5_C03.swc,pyramidal,neuromorpho,27345,True,True,True,True,True,True,True,True,True,675,1,0,307,367,0,1,0,0,,3,1,2,677,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X043_S4_Z6_C01.swc,pyramidal/swc/neuromorpho__X043_S4_Z6_C01.swc,pyramidal,neuromorpho,13795,True,True,True,True,True,True,True,True,True,339,1,0,137,201,0,1,0,0,,3,1,2,341,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X043_S4_Z6_C02.swc,pyramidal/swc/neuromorpho__X043_S4_Z6_C02.swc,pyramidal,neuromorpho,24910,True,True,True,True,True,True,True,True,True,624,1,0,226,397,0,1,0,0,,3,1,2,626,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X043_S5_Z1_C01.swc,pyramidal/swc/neuromorpho__X043_S5_Z1_C01.swc,pyramidal,neuromorpho,18510,True,True,True,True,True,True,True,True,True,484,1,0,306,177,0,1,0,0,,3,1,2,486,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X043_S5_Z1_C02_20x.swc,pyramidal/swc/neuromorpho__X043_S5_Z1_C02_20x.swc,pyramidal,neuromorpho,16129,True,True,True,True,True,True,True,True,True,397,1,0,160,236,0,1,0,0,,3,1,2,399,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X043_S5_Z1_C03.swc,pyramidal/swc/neuromorpho__X043_S5_Z1_C03.swc,pyramidal,neuromorpho,17592,True,True,True,True,True,True,True,True,True,432,1,0,118,313,0,1,0,0,,3,1,2,434,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X043_S5_Z1_C04_20x.swc,pyramidal/swc/neuromorpho__X043_S5_Z1_C04_20x.swc,pyramidal,neuromorpho,22655,True,True,True,True,True,True,True,True,True,564,1,0,224,339,0,1,0,0,,3,1,2,566,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X043_S5_Z2_C01_20x.swc,pyramidal/swc/neuromorpho__X043_S5_Z2_C01_20x.swc,pyramidal,neuromorpho,25468,True,True,True,True,True,True,True,True,True,651,1,0,219,431,0,1,0,0,,3,1,2,653,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X043_S5_Z2_C02_20x.swc,pyramidal/swc/neuromorpho__X043_S5_Z2_C02_20x.swc,pyramidal,neuromorpho,18319,True,True,True,True,True,True,True,True,True,479,1,0,278,200,0,1,0,0,,3,1,2,481,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X043_S5_Z2_C04.swc,pyramidal/swc/neuromorpho__X043_S5_Z2_C04.swc,pyramidal,neuromorpho,19222,True,True,True,True,True,True,True,True,True,478,1,0,399,78,0,1,0,0,,3,1,2,480,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X043_S5_Z2_C05_20x.swc,pyramidal/swc/neuromorpho__X043_S5_Z2_C05_20x.swc,pyramidal,neuromorpho,36709,True,True,True,True,True,True,True,True,True,942,1,0,747,194,0,1,0,0,,3,1,2,944,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X043_S5_Z3_C02_20x.swc,pyramidal/swc/neuromorpho__X043_S5_Z3_C02_20x.swc,pyramidal,neuromorpho,24557,True,True,True,True,True,True,True,True,True,628,1,0,304,323,0,1,0,0,,3,1,2,630,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X043_S5_Z3_C03_20x.swc,pyramidal/swc/neuromorpho__X043_S5_Z3_C03_20x.swc,pyramidal,neuromorpho,21226,True,True,True,True,True,True,True,True,True,532,1,0,353,178,0,1,0,0,,3,1,2,534,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X043_S5_Z4_C03_20x.swc,pyramidal/swc/neuromorpho__X043_S5_Z4_C03_20x.swc,pyramidal,neuromorpho,22747,True,True,True,True,True,True,True,True,True,571,1,0,319,251,0,1,0,0,,3,1,2,573,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X043_S5_Z4_C04_20x.swc,pyramidal/swc/neuromorpho__X043_S5_Z4_C04_20x.swc,pyramidal,neuromorpho,24709,True,True,True,True,True,True,True,True,True,622,1,0,383,238,0,1,0,0,,3,1,2,624,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X043_S5_Z5_C01_20x.swc,pyramidal/swc/neuromorpho__X043_S5_Z5_C01_20x.swc,pyramidal,neuromorpho,22773,True,True,True,True,True,True,True,True,True,558,1,0,228,329,0,1,0,0,,3,1,2,560,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X043_S5_Z5_C02_20x.swc,pyramidal/swc/neuromorpho__X043_S5_Z5_C02_20x.swc,pyramidal,neuromorpho,27069,True,True,True,True,True,True,True,True,True,677,1,0,293,383,0,1,0,0,,3,1,2,679,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X043_S7_Z1_C01.swc,pyramidal/swc/neuromorpho__X043_S7_Z1_C01.swc,pyramidal,neuromorpho,30989,True,True,True,True,True,True,True,True,True,802,1,0,446,355,0,1,0,0,,3,1,2,804,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X043_S7_Z2_C01.swc,pyramidal/swc/neuromorpho__X043_S7_Z2_C01.swc,pyramidal,neuromorpho,31383,True,True,True,True,True,True,True,True,True,813,1,0,551,261,0,1,0,0,,3,1,2,815,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X043_S7_Z3_C01.swc,pyramidal/swc/neuromorpho__X043_S7_Z3_C01.swc,pyramidal,neuromorpho,26067,True,True,True,True,True,True,True,True,True,651,1,0,490,160,0,1,0,0,,3,1,2,653,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X043_S7_Z4_C01.swc,pyramidal/swc/neuromorpho__X043_S7_Z4_C01.swc,pyramidal,neuromorpho,24577,True,True,True,True,True,True,True,True,True,631,1,0,409,221,0,1,0,0,,3,1,2,633,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X046_S1_Z1_C02.swc,pyramidal/swc/neuromorpho__X046_S1_Z1_C02.swc,pyramidal,neuromorpho,20497,True,True,True,True,True,True,True,True,True,531,1,0,380,150,0,1,0,0,,3,1,2,533,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X046_S1_Z2_C01_20X.swc,pyramidal/swc/neuromorpho__X046_S1_Z2_C01_20X.swc,pyramidal,neuromorpho,17488,True,True,True,True,True,True,True,True,True,451,1,0,388,62,0,1,0,0,,3,1,2,453,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X046_S1_Z2_C02_20X.swc,pyramidal/swc/neuromorpho__X046_S1_Z2_C02_20X.swc,pyramidal,neuromorpho,20004,True,True,True,True,True,True,True,True,True,505,1,0,237,267,0,1,0,0,,3,1,2,507,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X046_S1_Z2_C03.swc,pyramidal/swc/neuromorpho__X046_S1_Z2_C03.swc,pyramidal,neuromorpho,19993,True,True,True,True,True,True,True,True,True,523,1,0,379,143,0,1,0,0,,3,1,2,525,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X046_S1_Z2_C04.swc,pyramidal/swc/neuromorpho__X046_S1_Z2_C04.swc,pyramidal,neuromorpho,22537,True,True,True,True,True,True,True,True,True,562,1,0,389,172,0,1,0,0,,3,1,2,564,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X046_S1_Z2_C05.swc,pyramidal/swc/neuromorpho__X046_S1_Z2_C05.swc,pyramidal,neuromorpho,25219,True,True,True,True,True,True,True,True,True,660,1,0,462,197,0,1,0,0,,3,1,2,662,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X046_S1_Z3_C01_20X.swc,pyramidal/swc/neuromorpho__X046_S1_Z3_C01_20X.swc,pyramidal,neuromorpho,30063,True,True,True,True,True,True,True,True,True,754,1,0,373,380,0,1,0,0,,3,1,2,756,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X046_S1_Z5_C01_20X.swc,pyramidal/swc/neuromorpho__X046_S1_Z5_C01_20X.swc,pyramidal,neuromorpho,19736,True,True,True,True,True,True,True,True,True,519,1,0,342,176,0,1,0,0,,3,1,2,521,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X046_S1_Z5_C03_20X.swc,pyramidal/swc/neuromorpho__X046_S1_Z5_C03_20X.swc,pyramidal,neuromorpho,26274,True,True,True,True,True,True,True,True,True,663,1,0,493,169,0,1,0,0,,3,1,2,665,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X046_S1_Z6_C02_20X.swc,pyramidal/swc/neuromorpho__X046_S1_Z6_C02_20X.swc,pyramidal,neuromorpho,22924,True,True,True,True,True,True,True,True,True,584,1,0,313,270,0,1,0,0,,3,1,2,586,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X046_S2_Z1_C01_20X.swc,pyramidal/swc/neuromorpho__X046_S2_Z1_C01_20X.swc,pyramidal,neuromorpho,15162,True,True,True,True,True,True,True,True,True,402,1,0,252,149,0,1,0,0,,3,1,2,404,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X046_S2_Z2_C01_20X.swc,pyramidal/swc/neuromorpho__X046_S2_Z2_C01_20X.swc,pyramidal,neuromorpho,17155,True,True,True,True,True,True,True,True,True,446,1,0,186,259,0,1,0,0,,3,1,2,448,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X046_S2_Z2_C02_20X.swc,pyramidal/swc/neuromorpho__X046_S2_Z2_C02_20X.swc,pyramidal,neuromorpho,26961,True,True,True,True,True,True,True,True,True,697,1,0,376,320,0,1,0,0,,3,1,2,699,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\neuromorpho__X046_S2_Z4_C01_20X.swc,pyramidal/swc/neuromorpho__X046_S2_Z4_C01_20X.swc,pyramidal,neuromorpho,24805,True,True,True,True,True,True,True,True,True,641,1,0,409,231,0,1,0,0,,3,1,2,643,True,
