seed,ablation,ablation_label,file,cell_type_gt,stage1_pred,stage1_conf,n_nodes,accuracy,neurite_macro_f1,soma_f1,axon_f1,basal_f1,apical_f1,pred_soma,pred_axon,pred_basal,pred_apical
42,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__Cell47.swc,interneuron,interneuron,0.995062,6445,1.000000,1.000000,1.000000,1.000000,1.000000,,1,2428,4016,0
42,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__Cell4_Hippocampus_singlecell.swc,interneuron,,,573,0.938918,0.930600,1.000000,0.906700,0.954500,,1,170,402,0
42,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__Cell4_Hippocampus_singlecell.swc,interneuron,,,573,0.938918,0.930600,1.000000,0.906700,0.954500,,1,170,402,0
42,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__Cell4_Hippocampus_singlecell.swc,interneuron,,,573,0.938918,0.930600,1.000000,0.906700,0.954500,,1,170,402,0
42,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__Cell4_Hippocampus_singlecell.swc,interneuron,,,573,0.938918,0.930600,1.000000,0.906700,0.954500,,1,170,402,0
42,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__Cell4_Hippocampus_singlecell.swc,interneuron,pyramidal,0.704778,573,1.000000,1.000000,1.000000,1.000000,1.000000,,1,205,367,0
42,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__Cell50.swc,interneuron,,,7269,1.000000,1.000000,1.000000,1.000000,1.000000,,1,2869,4399,0
42,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__Cell50.swc,interneuron,,,7269,1.000000,1.000000,1.000000,1.000000,1.000000,,1,2869,4399,0
42,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__Cell50.swc,interneuron,,,7269,1.000000,1.000000,1.000000,1.000000,1.000000,,1,2869,4399,0
42,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__Cell50.swc,interneuron,,,7269,1.000000,1.000000,1.000000,1.000000,1.000000,,1,2869,4399,0
42,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__Cell50.swc,interneuron,interneuron,0.984533,7269,1.000000,1.000000,1.000000,1.000000,1.000000,,1,2869,4399,0
42,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__Cell51.swc,interneuron,,,3436,1.000000,1.000000,1.000000,1.000000,1.000000,,1,1890,1545,0
42,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__Cell51.swc,interneuron,,,3436,1.000000,1.000000,1.000000,1.000000,1.000000,,1,1890,1545,0
42,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__Cell51.swc,interneuron,,,3436,1.000000,1.000000,1.000000,1.000000,1.000000,,1,1890,1545,0
42,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__Cell51.swc,interneuron,,,3436,1.000000,1.000000,1.000000,1.000000,1.000000,,1,1890,1545,0
42,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__Cell51.swc,interneuron,interneuron,0.952445,3436,1.000000,1.000000,1.000000,1.000000,1.000000,,1,1890,1545,0
42,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__Cell58.swc,interneuron,,,10631,1.000000,1.000000,1.000000,1.000000,1.000000,,1,5174,5456,0
42,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__Cell58.swc,interneuron,,,10631,1.000000,1.000000,1.000000,1.000000,1.000000,,1,5174,5456,0
42,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__Cell58.swc,interneuron,,,10631,1.000000,1.000000,1.000000,1.000000,1.000000,,1,5174,5456,0
42,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__Cell58.swc,interneuron,,,10631,1.000000,1.000000,1.000000,1.000000,1.000000,,1,5174,5456,0
42,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__Cell58.swc,interneuron,interneuron,0.995852,10631,1.000000,1.000000,1.000000,1.000000,1.000000,,1,5174,5456,0
42,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__Cell59.swc,interneuron,,,6691,1.000000,1.000000,1.000000,1.000000,1.000000,,1,3162,3528,0
42,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__Cell59.swc,interneuron,,,6691,1.000000,1.000000,1.000000,1.000000,1.000000,,1,3162,3528,0
42,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__Cell59.swc,interneuron,,,6691,1.000000,1.000000,1.000000,1.000000,1.000000,,1,3162,3528,0
42,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__Cell59.swc,interneuron,,,6691,1.000000,1.000000,1.000000,1.000000,1.000000,,1,3162,3528,0
42,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__Cell59.swc,interneuron,interneuron,0.960343,6691,1.000000,1.000000,1.000000,1.000000,1.000000,,1,3162,3528,0
42,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__Cell5_Hippocampus_singlecell.swc,interneuron,,,446,0.986547,0.984600,1.000000,0.979200,0.990000,,1,147,298,0
42,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__Cell5_Hippocampus_singlecell.swc,interneuron,,,446,0.986547,0.984600,1.000000,0.979200,0.990000,,1,147,298,0
42,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__Cell5_Hippocampus_singlecell.swc,interneuron,,,446,1.000000,1.000000,1.000000,1.000000,1.000000,,1,141,304,0
42,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__Cell5_Hippocampus_singlecell.swc,interneuron,,,446,1.000000,1.000000,1.000000,1.000000,1.000000,,1,141,304,0
42,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__Cell5_Hippocampus_singlecell.swc,interneuron,pyramidal,0.811697,446,0.683857,0.500000,1.000000,0.000000,1.000000,,1,0,304,141
42,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__Cell60.swc,interneuron,,,7809,1.000000,1.000000,1.000000,1.000000,1.000000,,1,2929,4879,0
42,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__Cell60.swc,interneuron,,,7809,1.000000,1.000000,1.000000,1.000000,1.000000,,1,2929,4879,0
42,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__Cell60.swc,interneuron,,,7809,1.000000,1.000000,1.000000,1.000000,1.000000,,1,2929,4879,0
42,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__Cell60.swc,interneuron,,,7809,1.000000,1.000000,1.000000,1.000000,1.000000,,1,2929,4879,0
42,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__Cell60.swc,interneuron,interneuron,0.994129,7809,1.000000,1.000000,1.000000,1.000000,1.000000,,1,2929,4879,0
42,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__Cell6_Hippocampus_singlecell.swc,interneuron,,,345,0.863768,0.845500,1.000000,0.793000,0.898000,,1,103,241,0
42,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__Cell6_Hippocampus_singlecell.swc,interneuron,,,345,0.863768,0.845500,1.000000,0.793000,0.898000,,1,103,241,0
42,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__Cell6_Hippocampus_singlecell.swc,interneuron,,,345,0.901449,0.884700,1.000000,0.841100,0.928300,,1,90,254,0
42,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__Cell6_Hippocampus_singlecell.swc,interneuron,,,345,0.901449,0.884700,1.000000,0.841100,0.928300,,1,90,254,0
42,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__Cell6_Hippocampus_singlecell.swc,interneuron,pyramidal,0.801174,345,1.000000,1.000000,1.000000,1.000000,1.000000,,1,124,220,0
42,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__Cell73.swc,interneuron,,,5447,1.000000,1.000000,1.000000,1.000000,1.000000,,1,2191,3255,0
42,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__Cell73.swc,interneuron,,,5447,1.000000,1.000000,1.000000,1.000000,1.000000,,1,2191,3255,0
42,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__Cell73.swc,interneuron,,,5447,1.000000,1.000000,1.000000,1.000000,1.000000,,1,2191,3255,0
42,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__Cell73.swc,interneuron,,,5447,1.000000,1.000000,1.000000,1.000000,1.000000,,1,2191,3255,0
42,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__Cell73.swc,interneuron,interneuron,0.992069,5447,1.000000,1.000000,1.000000,1.000000,1.000000,,1,2191,3255,0
42,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__Cell9.swc,interneuron,,,8773,1.000000,1.000000,1.000000,1.000000,1.000000,,1,3887,4885,0
42,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__Cell9.swc,interneuron,,,8773,1.000000,1.000000,1.000000,1.000000,1.000000,,1,3887,4885,0
42,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__Cell9.swc,interneuron,,,8773,1.000000,1.000000,1.000000,1.000000,1.000000,,1,3887,4885,0
42,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__Cell9.swc,interneuron,,,8773,1.000000,1.000000,1.000000,1.000000,1.000000,,1,3887,4885,0
42,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__Cell9.swc,interneuron,interneuron,0.963870,8773,1.000000,1.000000,1.000000,1.000000,1.000000,,1,3887,4885,0
42,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__Chat-IRES-Cre-neo_Ai14-316043-04-02-01_626158141_m.swc,interneuron,,,5672,1.000000,1.000000,1.000000,1.000000,1.000000,,1,3675,1996,0
42,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__Chat-IRES-Cre-neo_Ai14-316043-04-02-01_626158141_m.swc,interneuron,,,5672,1.000000,1.000000,1.000000,1.000000,1.000000,,1,3675,1996,0
42,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__Chat-IRES-Cre-neo_Ai14-316043-04-02-01_626158141_m.swc,interneuron,,,5672,1.000000,1.000000,1.000000,1.000000,1.000000,,1,3675,1996,0
42,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__Chat-IRES-Cre-neo_Ai14-316043-04-02-01_626158141_m.swc,interneuron,,,5672,1.000000,1.000000,1.000000,1.000000,1.000000,,1,3675,1996,0
42,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__Chat-IRES-Cre-neo_Ai14-316043-04-02-01_626158141_m.swc,interneuron,interneuron,0.995236,5672,1.000000,1.000000,1.000000,1.000000,1.000000,,1,3675,1996,0
42,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__Chat-IRES-Cre-neo_Ai14-316043-05-01-01_610886034_m.swc,interneuron,,,7465,1.000000,1.000000,1.000000,1.000000,1.000000,,1,4597,2867,0
42,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__Chat-IRES-Cre-neo_Ai14-316043-05-01-01_610886034_m.swc,interneuron,,,7465,1.000000,1.000000,1.000000,1.000000,1.000000,,1,4597,2867,0
42,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__Chat-IRES-Cre-neo_Ai14-316043-05-01-01_610886034_m.swc,interneuron,,,7465,1.000000,1.000000,1.000000,1.000000,1.000000,,1,4597,2867,0
42,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__Chat-IRES-Cre-neo_Ai14-316043-05-01-01_610886034_m.swc,interneuron,,,7465,1.000000,1.000000,1.000000,1.000000,1.000000,,1,4597,2867,0
42,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__Chat-IRES-Cre-neo_Ai14-316043-05-01-01_610886034_m.swc,interneuron,interneuron,0.989946,7465,1.000000,1.000000,1.000000,1.000000,1.000000,,1,4597,2867,0
42,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__Chrna2-Cre_OE25_Ai14_BT_-281693-06-01-01_591276000_m.swc,interneuron,,,17650,1.000000,1.000000,1.000000,1.000000,1.000000,,1,15590,2059,0
42,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__Chrna2-Cre_OE25_Ai14_BT_-281693-06-01-01_591276000_m.swc,interneuron,,,17650,1.000000,1.000000,1.000000,1.000000,1.000000,,1,15590,2059,0
42,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__Chrna2-Cre_OE25_Ai14_BT_-281693-06-01-01_591276000_m.swc,interneuron,,,17650,1.000000,1.000000,1.000000,1.000000,1.000000,,1,15590,2059,0
42,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__Chrna2-Cre_OE25_Ai14_BT_-281693-06-01-01_591276000_m.swc,interneuron,,,17650,1.000000,1.000000,1.000000,1.000000,1.000000,,1,15590,2059,0
42,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__Chrna2-Cre_OE25_Ai14_BT_-281693-06-01-01_591276000_m.swc,interneuron,interneuron,0.997402,17650,1.000000,1.000000,1.000000,1.000000,1.000000,,1,15590,2059,0
42,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__Chrna2-Cre_OE25_Pvalb-T2A-Dre_Ai66-312583-02-02-01_651087073_m.swc,interneuron,,,18770,0.997496,0.994000,1.000000,0.998600,0.989500,,1,16564,2205,0
42,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__Chrna2-Cre_OE25_Pvalb-T2A-Dre_Ai66-312583-02-02-01_651087073_m.swc,interneuron,,,18770,0.997496,0.994000,1.000000,0.998600,0.989500,,1,16564,2205,0
42,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__Chrna2-Cre_OE25_Pvalb-T2A-Dre_Ai66-312583-02-02-01_651087073_m.swc,interneuron,,,18770,1.000000,1.000000,1.000000,1.000000,1.000000,,1,16517,2252,0
42,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__Chrna2-Cre_OE25_Pvalb-T2A-Dre_Ai66-312583-02-02-01_651087073_m.swc,interneuron,,,18770,1.000000,1.000000,1.000000,1.000000,1.000000,,1,16517,2252,0
42,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__Chrna2-Cre_OE25_Pvalb-T2A-Dre_Ai66-312583-02-02-01_651087073_m.swc,interneuron,interneuron,0.997172,18770,1.000000,1.000000,1.000000,1.000000,1.000000,,1,16517,2252,0
42,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__Delayed17_2089_biocytin.swc,interneuron,,,4543,0.995157,0.997600,1.000000,,0.997600,,1,22,4520,0
42,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__Delayed17_2089_biocytin.swc,interneuron,,,4543,0.995157,0.997600,1.000000,,0.997600,,1,22,4520,0
42,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__Delayed17_2089_biocytin.swc,interneuron,,,4543,1.000000,1.000000,1.000000,,1.000000,,1,0,4542,0
42,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__Delayed17_2089_biocytin.swc,interneuron,,,4543,1.000000,1.000000,1.000000,,1.000000,,1,0,4542,0
42,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__Delayed17_2089_biocytin.swc,interneuron,interneuron,0.930881,4543,1.000000,1.000000,1.000000,,1.000000,,1,0,4542,0
42,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__Delayed18_2477_biocytin.swc,interneuron,,,1251,0.829736,0.906900,1.000000,,0.906900,,1,213,1037,0
42,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__Delayed18_2477_biocytin.swc,interneuron,,,1251,0.829736,0.906900,1.000000,,0.906900,,1,213,1037,0
42,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__Delayed18_2477_biocytin.swc,interneuron,,,1251,1.000000,1.000000,1.000000,,1.000000,,1,0,1250,0
42,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__Delayed18_2477_biocytin.swc,interneuron,,,1251,1.000000,1.000000,1.000000,,1.000000,,1,0,1250,0
42,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__Delayed18_2477_biocytin.swc,interneuron,interneuron,0.984305,1251,1.000000,1.000000,1.000000,,1.000000,,1,0,1250,0
42,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__Diego-02-27-13-BR.swc,interneuron,,,27082,0.991581,0.983400,1.000000,0.995100,0.971700,,1,23164,3917,0
42,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__Diego-02-27-13-BR.swc,interneuron,,,27082,0.991581,0.983400,1.000000,0.995100,0.971700,,1,23164,3917,0
42,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__Diego-02-27-13-BR.swc,interneuron,,,27082,1.000000,1.000000,1.000000,1.000000,1.000000,,1,22936,4145,0
42,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__Diego-02-27-13-BR.swc,interneuron,,,27082,1.000000,1.000000,1.000000,1.000000,1.000000,,1,22936,4145,0
42,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__Diego-02-27-13-BR.swc,interneuron,interneuron,0.997500,27082,1.000000,1.000000,1.000000,1.000000,1.000000,,1,22936,4145,0
42,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__EXP-5_67-188-1003.swc,interneuron,,,1051,1.000000,1.000000,1.000000,,1.000000,,1,0,1050,0
42,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__EXP-5_67-188-1003.swc,interneuron,,,1051,1.000000,1.000000,1.000000,,1.000000,,1,0,1050,0
42,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__EXP-5_67-188-1003.swc,interneuron,,,1051,1.000000,1.000000,1.000000,,1.000000,,1,0,1050,0
42,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__EXP-5_67-188-1003.swc,interneuron,,,1051,1.000000,1.000000,1.000000,,1.000000,,1,0,1050,0
42,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__EXP-5_67-188-1003.swc,interneuron,interneuron,0.978509,1051,1.000000,1.000000,1.000000,,1.000000,,1,0,1050,0
42,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__EXP-5_67-188-1004.swc,interneuron,,,4681,1.000000,1.000000,1.000000,,1.000000,,1,0,4680,0
42,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__EXP-5_67-188-1004.swc,interneuron,,,4681,1.000000,1.000000,1.000000,,1.000000,,1,0,4680,0
42,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__EXP-5_67-188-1004.swc,interneuron,,,4681,1.000000,1.000000,1.000000,,1.000000,,1,0,4680,0
42,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__EXP-5_67-188-1004.swc,interneuron,,,4681,1.000000,1.000000,1.000000,,1.000000,,1,0,4680,0
42,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__EXP-5_67-188-1004.swc,interneuron,interneuron,0.987584,4681,1.000000,1.000000,1.000000,,1.000000,,1,0,4680,0
42,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__EXP-5_67-Scr-1004.swc,interneuron,,,2288,1.000000,1.000000,1.000000,,1.000000,,1,0,2287,0
42,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__EXP-5_67-Scr-1004.swc,interneuron,,,2288,1.000000,1.000000,1.000000,,1.000000,,1,0,2287,0
42,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__EXP-5_67-Scr-1004.swc,interneuron,,,2288,1.000000,1.000000,1.000000,,1.000000,,1,0,2287,0
42,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__EXP-5_67-Scr-1004.swc,interneuron,,,2288,1.000000,1.000000,1.000000,,1.000000,,1,0,2287,0
42,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__EXP-5_67-Scr-1004.swc,interneuron,interneuron,0.990830,2288,1.000000,1.000000,1.000000,,1.000000,,1,0,2287,0
42,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__EXP-5_67-Scr-1010.swc,interneuron,,,2036,0.954813,0.976900,1.000000,,0.976900,,1,92,1943,0
42,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__EXP-5_67-Scr-1010.swc,interneuron,,,2036,0.954813,0.976900,1.000000,,0.976900,,1,92,1943,0
42,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__EXP-5_67-Scr-1010.swc,interneuron,,,2036,1.000000,1.000000,1.000000,,1.000000,,1,0,2035,0
42,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__EXP-5_67-Scr-1010.swc,interneuron,,,2036,1.000000,1.000000,1.000000,,1.000000,,1,0,2035,0
42,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__EXP-5_67-Scr-1010.swc,interneuron,interneuron,0.525688,2036,1.000000,1.000000,1.000000,,1.000000,,1,0,2035,0
42,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__EXP-5_67-Scr-1011.swc,interneuron,,,1607,1.000000,1.000000,1.000000,,1.000000,,1,0,1606,0
42,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__EXP-5_67-Scr-1011.swc,interneuron,,,1607,1.000000,1.000000,1.000000,,1.000000,,1,0,1606,0
42,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__EXP-5_67-Scr-1011.swc,interneuron,,,1607,1.000000,1.000000,1.000000,,1.000000,,1,0,1606,0
42,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__EXP-5_67-Scr-1011.swc,interneuron,,,1607,1.000000,1.000000,1.000000,,1.000000,,1,0,1606,0
42,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__EXP-5_67-Scr-1011.swc,interneuron,interneuron,0.987470,1607,1.000000,1.000000,1.000000,,1.000000,,1,0,1606,0
42,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__Fig1b_140312-1rm6_int.swc,interneuron,,,61212,0.980527,0.912500,1.000000,0.989700,0.835400,,1,58187,3024,0
42,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__Fig1b_140312-1rm6_int.swc,interneuron,,,61212,0.980527,0.912500,1.000000,0.989700,0.835400,,1,58187,3024,0
42,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__Fig1b_140312-1rm6_int.swc,interneuron,,,61212,1.000000,1.000000,1.000000,1.000000,1.000000,,1,56995,4216,0
42,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__Fig1b_140312-1rm6_int.swc,interneuron,,,61212,1.000000,1.000000,1.000000,1.000000,1.000000,,1,56995,4216,0
42,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__Fig1b_140312-1rm6_int.swc,interneuron,interneuron,0.991621,61212,1.000000,1.000000,1.000000,1.000000,1.000000,,1,56995,4216,0
42,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__Fig1f_140909-2mg_int.swc,interneuron,,,30815,0.998085,0.995700,1.000000,0.998900,0.992500,,1,26909,3905,0
42,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__Fig1f_140909-2mg_int.swc,interneuron,,,30815,0.998085,0.995700,1.000000,0.998900,0.992500,,1,26909,3905,0
42,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__Fig1f_140909-2mg_int.swc,interneuron,,,30815,1.000000,1.000000,1.000000,1.000000,1.000000,,1,26850,3964,0
42,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__Fig1f_140909-2mg_int.swc,interneuron,,,30815,1.000000,1.000000,1.000000,1.000000,1.000000,,1,26850,3964,0
42,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__Fig1f_140909-2mg_int.swc,interneuron,interneuron,0.990892,30815,1.000000,1.000000,1.000000,1.000000,1.000000,,1,26850,3964,0
42,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__Fig2a_cell2_1404163rm.swc,interneuron,,,10848,0.960361,0.924400,1.000000,0.976500,0.872300,,1,9379,1468,0
42,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__Fig2a_cell2_1404163rm.swc,interneuron,,,10848,0.960361,0.924400,1.000000,0.976500,0.872300,,1,9379,1468,0
42,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__Fig2a_cell2_1404163rm.swc,interneuron,,,10848,1.000000,1.000000,1.000000,1.000000,1.000000,,1,8949,1898,0
42,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__Fig2a_cell2_1404163rm.swc,interneuron,,,10848,1.000000,1.000000,1.000000,1.000000,1.000000,,1,8949,1898,0
42,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__Fig2a_cell2_1404163rm.swc,interneuron,interneuron,0.970918,10848,1.000000,1.000000,1.000000,1.000000,1.000000,,1,8949,1898,0
42,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__Fig2a_cell5_141009_2og.swc,interneuron,,,7949,1.000000,1.000000,1.000000,1.000000,1.000000,,1,6946,1002,0
42,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__Fig2a_cell5_141009_2og.swc,interneuron,,,7949,1.000000,1.000000,1.000000,1.000000,1.000000,,1,6946,1002,0
42,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__Fig2a_cell5_141009_2og.swc,interneuron,,,7949,1.000000,1.000000,1.000000,1.000000,1.000000,,1,6946,1002,0
42,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__Fig2a_cell5_141009_2og.swc,interneuron,,,7949,1.000000,1.000000,1.000000,1.000000,1.000000,,1,6946,1002,0
42,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__Fig2a_cell5_141009_2og.swc,interneuron,interneuron,0.997748,7949,1.000000,1.000000,1.000000,1.000000,1.000000,,1,6946,1002,0
42,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__Fig4A331co2_NL_50mu.swc,interneuron,,,2633,0.921003,0.825200,1.000000,0.954600,0.695900,,1,2394,238,0
42,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__Fig4A331co2_NL_50mu.swc,interneuron,,,2633,0.921003,0.825200,1.000000,0.954600,0.695900,,1,2394,238,0
