row_id,model_seed,file,n_nodes_conf,stage1_pred_conf_run,stage1_conf_conf_run,pred_axon_conf_run,pred_basal_conf_run,pred_apical_conf_run,node_label_disagree_frac,node_conf_abs_delta_mean,branch3_changed_frac,branch3_label_disagree_frac,branch3_conf_abs_delta_mean,branch3_axon_delta_frac,branch3_basal_delta_frac,branch3_apical_delta_frac,branch3_to_apical_frac,branch3_from_apical_frac,conf_mean,conf_std,conf_min,conf_p05,conf_p10,conf_p25,conf_median,conf_frac_lt_05,conf_frac_lt_06,conf_frac_lt_07,conf_frac_lt_08,conf_frac_lt_09,axon_conf_mean,axon_conf_p10,axon_conf_frac_lt_07,basal_conf_mean,basal_conf_p10,basal_conf_frac_lt_07,apical_conf_mean,apical_conf_p10,apical_conf_frac_lt_07,n_pred_branches,branch_conf_mean,branch_conf_min,branch_conf_p10,branch_frac_conf_lt_07,branch_frac_conf_lt_08,branch_n_nodes_p90,pred_soma_z,pred_axon_z_extent,pred_axon_z_mean_rel_soma,pred_axon_z_std,pred_axon_x_extent,pred_axon_y_extent,pred_basal_z_extent,pred_basal_z_mean_rel_soma,pred_basal_z_std,pred_basal_x_extent,pred_basal_y_extent,pred_apical_z_extent,pred_apical_z_mean_rel_soma,pred_apical_z_std,pred_apical_x_extent,pred_apical_y_extent
seed123:hpf_ca1__210110_003_edited.swc,123,hpf_ca1__210110_003_edited.swc,26920,pyramidal,0.99724,23621,1109,2189,0,0,0.0,0.0,0.00242629,0.0,0.0,0.0,0.0,0.0,0.43968,0.276771,0.3,0.3,0.3,0.3,0.3,0.796991,0.796991,0.796991,0.796991,0.796991,0.364175,0.3,0.907582,0.987141,0.984234,0.0,0.976821,0.982145,0.0077661,450,0.580547,0.3,0.3,0.591111,0.595556,133.2,3882.58,3848.72,414.676,946.479,5810.29,2998.45,220.2,38.8488,44.5198,156.92,271.19,291.43,73.9619,70.4432,324.1,446.85
seed123:hpf_ca1__210110_007_edited.swc,123,hpf_ca1__210110_007_edited.swc,13354,pyramidal,0.996322,10141,1036,2176,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.602454,0.341897,0.3,0.3,0.3,0.3,0.3,0.560956,0.560956,0.560956,0.560956,0.560956,0.491181,0.3,0.724682,0.946547,0.987703,0.0598456,0.957024,0.981687,0.0367647,240,0.809994,0.3,0.3,0.258333,0.291667,131.2,3934.42,1944.76,673.871,640.142,3567.8,2461.8,290.04,19.3153,59.4431,119.91,381.88,382.29,1.96634,70.0033,267.29,448.86
seed123:hpf_ca1__210110_020_edited.swc,123,hpf_ca1__210110_020_edited.swc,16349,pyramidal,0.99504,13890,873,1585,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.453676,0.286455,0.3,0.3,0.3,0.3,0.3,0.7765,0.7765,0.7765,0.7765,0.7765,0.361842,0.3,0.910943,0.987703,0.987703,0.0,0.963983,0.981639,0.0264984,419,0.548352,0.3,0.3,0.637232,0.642005,102.2,3099.22,3118.47,423.924,971.15,5225.14,2739.87,213.73,-33.0446,41.2441,178.58,136.61,299.98,34.0301,46.782,346.0,589.74
seed123:hpf_ca1__210110_022_edited.swc,123,hpf_ca1__210110_022_edited.swc,14371,pyramidal,0.992447,11114,1143,2113,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.475457,0.299065,0.3,0.3,0.3,0.3,0.3,0.743929,0.743929,0.743929,0.743929,0.743929,0.326429,0.3,0.96194,0.987703,0.987703,0.0,0.981973,0.981602,0.0,439,0.522598,0.3,0.3,0.67426,0.67426,77.0,3041.24,1048.56,-176.871,159.711,1856.27,1226.04,188.25,-51.2064,46.7856,186.28,192.07,347.56,2.83046,56.8471,287.24,654.49
seed123:hpf_ca1__210110_047_edited.swc,123,hpf_ca1__210110_047_edited.swc,12428,pyramidal,0.996196,9570,950,1907,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.521662,0.321176,0.3,0.3,0.3,0.3,0.3,0.677341,0.677341,0.677341,0.677341,0.677341,0.38359,0.3,0.879624,0.987703,0.987703,0.0,0.982144,0.982145,0.0,553,0.525699,0.3,0.3,0.670886,0.670886,55.8,8066.3,1047.54,-57.9093,164.689,2332.78,1048.31,167.45,-7.25384,36.3226,166.28,158.96,353.16,-137.828,82.0028,315.64,364.54
seed123:hpf_ca1__210111_005_edited.swc,123,hpf_ca1__210111_005_edited.swc,35321,pyramidal,0.996949,31650,1477,2193,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.415892,0.257547,0.3,0.3,0.3,0.3,0.3,0.831602,0.831602,0.831602,0.831602,0.831602,0.349958,0.3,0.928057,0.987703,0.987703,0.0,0.982083,0.981639,0.0,839,0.497291,0.3,0.3,0.713945,0.715137,84.2,3591.9,3394.7,1465.82,838.586,5696.83,5265.15,302.1,19.5795,58.4388,165.66,340.51,478.83,-40.6778,108.646,346.82,505.93
seed123:hpf_ca1__210111_020_edited.swc,123,hpf_ca1__210111_020_edited.swc,54632,pyramidal,0.997323,51466,1297,1868,0,0,0.0,0.0,8.39836e-05,0.0,0.0,0.0,0.0,0.0,0.347505,0.163447,0.3,0.3,0.3,0.3,0.3,0.917704,0.917704,0.922555,0.951182,0.951182,0.318282,0.3,0.973672,0.987703,0.987703,0.0,0.70777,0.697288,0.155246,704,0.430809,0.3,0.3,0.788352,0.869318,211.0,3323.5,4379.92,955.204,1194.15,6637.47,5541.04,212.39,0.870339,39.7722,147.05,236.15,325.65,-18.0045,69.8369,193.52,477.11
seed123:hpf_ca1__210111_095_edited.swc,123,hpf_ca1__210111_095_edited.swc,22300,pyramidal,0.997695,19097,1377,1825,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.436228,0.274001,0.3,0.3,0.3,0.3,0.3,0.801794,0.801794,0.801794,0.801794,0.801794,0.345052,0.3,0.935121,0.987703,0.987703,0.0,0.973886,0.982145,0.0120548,348,0.62141,0.3,0.3,0.534483,0.537356,142.6,8509.06,4337.79,-724.199,1431.76,6948.45,3970.54,307.04,14.4598,55.8802,161.3,175.3,404.08,-96.6622,72.1148,185.92,629.37
seed123:hpf_ca1__210111_098_edited.swc,123,hpf_ca1__210111_098_edited.swc,8997,pyramidal,0.966489,7146,1850,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.641986,0.312519,0.3,0.3,0.3,0.3,0.578594,0.407136,0.567634,0.582528,0.582528,0.585751,0.66207,0.3,0.478589,0.564212,0.497586,0.984324,0.0,0.0,0.0,363,0.756209,0.3,0.3,0.449036,0.449036,47.6,8496.89,2556.87,-145.103,599.624,2941.59,871.76,346.61,-15.2462,68.3602,292.45,526.8,0.0,0.0,0.0,0.0,0.0
seed123:hpf_ca1__210111_161_edited.swc,123,hpf_ca1__210111_161_edited.swc,23406,pyramidal,0.995221,21480,1925,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.704579,0.341891,0.3,0.3,0.3,0.3,0.994405,0.416603,0.416603,0.416603,0.416603,0.416603,0.680953,0.3,0.451397,0.968055,0.987703,0.0285714,0.0,0.0,0.0,571,0.770581,0.3,0.3,0.323993,0.33275,99.0,2840.15,1323.34,-160.125,201.306,2021.85,1343.42,430.95,-48.6745,90.8034,391.86,271.9,0.0,0.0,0.0,0.0,0.0
seed123:hpf_ca1__210111_193_edited.swc,123,hpf_ca1__210111_193_edited.swc,35410,pyramidal,0.972329,33607,1802,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.751932,0.330735,0.3,0.3,0.3,0.3,0.994405,0.348772,0.348772,0.348772,0.348772,0.348772,0.745442,0.3,0.358526,0.872832,0.3,0.167037,0.0,0.0,0.0,738,0.834115,0.3,0.3,0.228997,0.271003,119.3,8098.62,1381.3,-75.9327,188.746,1224.53,925.14,383.1,0.196171,61.6568,483.62,261.79,0.0,0.0,0.0,0.0,0.0
seed123:hpf_ca1__210132_004_edited.swc,123,hpf_ca1__210132_004_edited.swc,18415,pyramidal,0.997273,15745,618,2051,0,0,0.0,0.0,0.00126886,0.0,0.0,0.0,0.0,0.0,0.459714,0.289454,0.3,0.3,0.3,0.3,0.3,0.766332,0.766332,0.766332,0.766332,0.77073,0.375549,0.3,0.891204,0.987703,0.987703,0.0,0.946471,0.945595,0.0390054,409,0.626588,0.3,0.3,0.523227,0.528117,118.2,7201.17,4560.84,29.3863,1001.72,5276.27,2596.69,97.81,12.1776,20.2313,159.44,197.35,317.82,-31.1492,40.0731,377.9,309.1
seed123:hpf_ca1__210248_012_edited.swc,123,hpf_ca1__210248_012_edited.swc,66197,pyramidal,0.996796,61004,0,5192,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375671,0.203663,0.3,0.3,0.3,0.3,0.3,0.867245,0.891853,0.90708,0.907231,0.908606,0.344545,0.3,0.935824,0.0,0.0,0.0,0.741278,0.531452,0.56953,726,0.479279,0.3,0.3,0.792011,0.804408,244.0,8743.21,4880.81,-630.137,1475.93,7515.05,4732.0,0.0,0.0,0.0,0.0,0.0,483.53,-52.5024,89.6164,259.06,617.82
seed123:hpf_ca1__210248_013_edited.swc,123,hpf_ca1__210248_013_edited.swc,48435,pyramidal,0.996869,44628,1651,2155,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.425793,0.266422,0.3,0.3,0.3,0.3,0.3,0.817694,0.817694,0.817694,0.817694,0.817694,0.379399,0.3,0.885588,0.987703,0.987703,0.0,0.95581,0.981639,0.0385151,1007,0.559914,0.3,0.3,0.624628,0.626614,131.4,8173.23,4325.28,-1459.4,871.69,5669.49,5716.13,223.58,-1.98554,41.1686,221.4,163.4,274.42,-83.7314,66.5653,352.55,741.29
seed123:hpf_ca1__210248_026_edited.swc,123,hpf_ca1__210248_026_edited.swc,31542,pyramidal,0.994487,27513,1600,2428,0,0,0.0,0.0,0.00371245,0.0,0.0,0.0,0.0,0.0,0.412154,0.253587,0.3,0.3,0.3,0.3,0.3,0.836377,0.836377,0.836377,0.836377,0.836377,0.334906,0.3,0.949733,0.982359,0.961762,0.0,0.911497,0.3,0.103377,411,0.590758,0.3,0.3,0.579075,0.581509,188.0,8044.55,3710.55,-941.294,1068.41,6517.52,5169.61,191.02,9.71743,39.0365,146.29,281.92,407.25,-49.6974,75.2604,340.07,686.85
seed123:hpf_ca1__210248_049_edited.swc,123,hpf_ca1__210248_049_edited.swc,45997,pyramidal,0.993649,41640,1432,2924,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.420879,0.261933,0.3,0.3,0.3,0.3,0.3,0.824402,0.824402,0.824402,0.824402,0.824402,0.364204,0.3,0.907541,0.987703,0.987703,0.0,0.950175,0.981148,0.0444596,754,0.541409,0.3,0.3,0.651194,0.660477,160.0,8260.63,4445.14,-665.143,1357.96,5905.82,4715.59,222.21,7.12675,39.4812,175.26,268.64,393.1,-28.8651,66.9249,261.12,527.48
seed123:hpf_ca1__210249_008_edited.swc,123,hpf_ca1__210249_008_edited.swc,23651,pyramidal,0.997706,20199,1285,2166,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.431773,0.270626,0.3,0.3,0.3,0.3,0.3,0.808338,0.808338,0.808338,0.808338,0.808338,0.348886,0.3,0.9296,0.970042,0.987703,0.0256809,0.885141,0.3,0.142198,304,0.61556,0.3,0.3,0.539474,0.549342,192.6,8874.27,4481.23,-770.006,1557.68,6372.17,3190.79,265.8,41.918,52.0728,189.48,202.44,496.54,-122.897,114.074,541.52,466.48
seed123:hpf_ca1__210253_001_edited.swc,123,hpf_ca1__210253_001_edited.swc,29412,pyramidal,0.996806,27194,2217,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.353317,0.184102,0.3,0.3,0.3,0.3,0.3,0.922617,0.922617,0.922617,0.922617,0.922617,0.311235,0.3,0.98382,0.869209,0.3,0.172305,0.0,0.0,0.0,1359,0.32616,0.3,0.3,0.961001,0.96468,47.2,8033.02,2764.66,-1678.14,738.46,1998.51,1880.92,535.25,25.4668,94.6195,592.13,575.96,0.0,0.0,0.0,0.0,0.0
seed123:hpf_ca1__210253_003_edited.swc,123,hpf_ca1__210253_003_edited.swc,29109,pyramidal,0.997619,25326,943,2839,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.433818,0.272147,0.3,0.3,0.3,0.3,0.3,0.805284,0.805284,0.805284,0.805284,0.805284,0.353357,0.3,0.923162,0.971659,0.987703,0.0233298,0.972741,0.982145,0.0137372,395,0.61819,0.3,0.3,0.539241,0.549367,178.8,8098.0,4262.68,-411.827,1228.1,6226.43,3822.82,188.37,0.66859,33.2527,157.37,449.49,514.82,-127.489,123.758,296.83,414.67
seed123:hpf_ca1__210253_004_edited.swc,123,hpf_ca1__210253_004_edited.swc,26145,pyramidal,0.997363,22816,1161,2167,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.433038,0.27165,0.3,0.3,0.3,0.3,0.3,0.80654,0.80654,0.80654,0.80654,0.80654,0.354326,0.3,0.921765,0.979411,0.987703,0.0120586,0.96879,0.981639,0.0193816,384,0.570064,0.3,0.3,0.606771,0.614583,161.2,8146.83,3526.62,-665.058,1207.56,5348.9,3093.49,180.35,-2.86219,36.0829,191.72,231.0,244.36,-14.6309,36.6923,336.72,587.85
seed123:hpf_ca1__210253_014_edited.swc,123,hpf_ca1__210253_014_edited.swc,37312,pyramidal,0.997685,34650,1109,1552,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.387772,0.229627,0.3,0.3,0.3,0.3,0.3,0.872508,0.872508,0.872508,0.872508,0.872508,0.342366,0.3,0.93899,0.987703,0.987703,0.0,0.972428,0.981419,0.0122423,541,0.524139,0.3,0.3,0.674677,0.678373,182.0,8649.43,4610.11,-1143.39,1529.55,6765.59,4981.48,190.0,12.2766,37.769,189.8,188.01,271.33,-85.8634,60.3388,304.9,366.66
seed123:hpf_ca1__210253_018_edited.swc,123,hpf_ca1__210253_018_edited.swc,16666,pyramidal,0.997648,14256,859,1550,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.451283,0.284944,0.3,0.3,0.3,0.3,0.3,0.780091,0.780091,0.780091,0.780091,0.780091,0.365563,0.3,0.905584,0.978897,0.987703,0.0128056,0.946933,0.982145,0.0516129,303,0.629955,0.3,0.3,0.518152,0.524752,123.6,8693.08,4301.04,-694.045,1380.48,6464.42,3428.84,227.22,7.47155,38.6147,177.48,260.74,329.72,-143.473,84.9439,205.7,696.38
seed123:hpf_ca1__210665_038_edited.swc,123,hpf_ca1__210665_038_edited.swc,18554,pyramidal,0.990483,15990,576,1987,0,0,0.0,0.0,0.000370587,0.0,0.0,0.0,0.0,0.0,0.445143,0.280325,0.3,0.3,0.3,0.3,0.3,0.788509,0.788509,0.788509,0.788509,0.789803,0.3598,0.3,0.913884,0.987703,0.987703,0.0,0.974364,0.981639,0.00855561,415,0.620157,0.3,0.3,0.53253,0.53253,99.2,2848.68,3243.88,182.835,700.743,4770.97,1993.97,142.59,-30.4448,28.3073,101.06,207.53,331.06,115.288,74.3666,397.71,446.26
seed123:hpf_ca1__210671_034_edited.swc,123,hpf_ca1__210671_034_edited.swc,19598,pyramidal,0.996252,17112,677,1808,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.407972,0.249809,0.3,0.3,0.3,0.3,0.3,0.842586,0.842586,0.842586,0.842586,0.842586,0.326012,0.3,0.962541,0.987703,0.987703,0.0,0.966283,0.982145,0.0232301,311,0.617689,0.3,0.3,0.536977,0.543408,135.0,3025.03,2885.33,1488.3,967.247,5473.26,5327.3,106.51,-22.8511,23.2534,118.06,168.75,339.86,93.0471,67.4704,192.43,632.95
seed123:hpf_ca1__210671_035_edited.swc,123,hpf_ca1__210671_035_edited.swc,8490,pyramidal,0.996585,6636,525,1328,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.454452,0.286003,0.3,0.3,0.3,0.3,0.3,0.774205,0.774205,0.774205,0.774205,0.774205,0.306592,0.3,0.990506,0.987703,0.987703,0.0,0.982082,0.981639,0.0,146,0.73952,0.3,0.3,0.356164,0.356164,123.0,3099.11,2807.65,1239.7,1040.93,4597.2,3113.68,148.24,-7.05728,27.078,110.31,129.96,285.79,87.8993,65.1752,241.94,485.73
seed123:hpf_ca1__210698_007_edited.swc,123,hpf_ca1__210698_007_edited.swc,21438,pyramidal,0.997321,17680,1446,2311,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.465926,0.29408,0.3,0.3,0.3,0.3,0.3,0.758513,0.758513,0.758513,0.758513,0.758513,0.356676,0.3,0.918382,0.987703,0.987703,0.0,0.975023,0.982145,0.0103851,310,0.70546,0.3,0.3,0.406452,0.419355,164.1,7279.96,5128.06,215.421,1336.47,6531.22,3716.34,306.26,13.9683,52.8178,226.26,161.35,320.43,64.6674,61.3851,294.65,608.73
seed123:hpf_ca1__210698_026_edited.swc,123,hpf_ca1__210698_026_edited.swc,16259,pyramidal,0.996881,13232,655,2371,0,0,0.0,0.0,0.00280155,0.0,0.0,0.0,0.0,0.0,0.498719,0.309464,0.3,0.3,0.3,0.3,0.3,0.707116,0.707116,0.707116,0.707116,0.723169,0.392254,0.3,0.86714,0.987703,0.987703,0.0,0.957582,0.831383,0.00970055,369,0.603818,0.3,0.3,0.544715,0.558266,93.2,7080.76,4163.69,423.763,1115.87,4917.06,3379.95,108.99,-17.1203,24.991,180.55,166.17,471.82,90.8301,81.2384,334.09,487.49
seed123:hpf_ca1__210701_011_edited.swc,123,hpf_ca1__210701_011_edited.swc,46371,pyramidal,0.996824,32715,13655,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.400232,0.24312,0.3,0.3,0.3,0.3,0.3,0.854694,0.854694,0.854694,0.854694,0.854694,0.400916,0.3,0.853859,0.398549,0.3,0.856756,0.0,0.0,0.0,1650,0.401676,0.3,0.3,0.852121,0.855152,75.0,4543.18,1905.57,-108.436,394.977,1614.08,1278.55,1482.35,6.08382,266.745,2408.03,1148.27,0.0,0.0,0.0,0.0,0.0
seed123:hpf_ca1__210701_015_edited.swc,123,hpf_ca1__210701_015_edited.swc,15767,pyramidal,0.996284,13440,690,1636,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.453766,0.287091,0.3,0.3,0.3,0.3,0.3,0.777066,0.777066,0.777066,0.777066,0.777066,0.396411,0.3,0.861161,0.984713,0.987703,0.00434783,0.700687,0.3,0.412592,302,0.60643,0.3,0.3,0.549669,0.569536,114.9,3861.62,4040.75,-212.233,935.565,4634.75,2233.92,195.89,-8.5601,42.2759,154.41,180.44,302.17,-21.0889,51.0241,270.92,512.05
seed123:hpf_ca1__210701_017_edited.swc,123,hpf_ca1__210701_017_edited.swc,90478,pyramidal,0.996395,86023,3217,1237,0,0,0.0,0.0,0.000276446,0.0,0.0,0.0,0.0,0.0,0.320716,0.108719,0.3,0.3,0.3,0.3,0.3,0.96492,0.970998,0.971374,0.975353,0.978636,0.300702,0.3,0.998989,0.601956,0.3,0.606776,0.980554,0.981024,0.0,3154,0.323339,0.3,0.3,0.96988,0.972416,72.0,3591.28,2884.27,-417.747,491.172,2760.56,2603.84,719.29,37.7305,178.894,669.72,318.0,455.4,-133.8,118.618,236.69,256.25
seed123:hpf_ca1__210702_015_edited.swc,123,hpf_ca1__210702_015_edited.swc,21220,pyramidal,0.992661,18089,1072,2058,0,0,0.0,0.0,0.00056099,0.0,0.0,0.0,0.0,0.0,0.455967,0.288015,0.3,0.3,0.3,0.3,0.3,0.773233,0.773233,0.773233,0.773233,0.773233,0.367602,0.3,0.902648,0.987301,0.987703,0.0,0.955627,0.982145,0.0388727,408,0.619589,0.3,0.3,0.539216,0.539216,138.7,4025.14,3404.56,0.607508,702.735,3168.47,1665.56,152.87,-1.49023,28.9521,150.07,216.58,347.0,-41.9434,68.8347,344.24,490.06
seed123:hpf_ca1__210702_029_edited.swc,123,hpf_ca1__210702_029_edited.swc,22419,pyramidal,0.994742,21183,1235,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.548813,0.332681,0.3,0.3,0.3,0.3,0.3,0.641286,0.641286,0.641286,0.641286,0.641286,0.532878,0.3,0.664637,0.821764,0.3,0.241296,0.0,0.0,0.0,436,0.618852,0.3,0.3,0.550459,0.571101,122.0,4273.42,1287.21,-310.959,270.202,1894.65,1085.69,390.85,7.65198,67.1702,614.14,551.03,0.0,0.0,0.0,0.0,0.0
seed123:hpf_ca1__210703_019_edited.swc,123,hpf_ca1__210703_019_edited.swc,44561,pyramidal,0.984043,42534,2026,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693442,0.343841,0.3,0.3,0.3,0.3,0.994405,0.433024,0.433024,0.433024,0.433024,0.433024,0.683283,0.3,0.448042,0.906577,0.3,0.117966,0.0,0.0,0.0,932,0.767228,0.3,0.3,0.335837,0.364807,110.0,4877.38,1608.01,-56.0111,240.442,1412.13,1011.13,436.41,-17.1561,102.731,382.11,513.23,0.0,0.0,0.0,0.0,0.0
seed123:hpf_ca1__210703_025_edited.swc,123,hpf_ca1__210703_025_edited.swc,22735,pyramidal,0.994806,21434,1300,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.350908,0.180282,0.3,0.3,0.3,0.3,0.3,0.926149,0.926149,0.926149,0.926149,0.926149,0.313186,0.3,0.981011,0.972362,0.987703,0.0223077,0.0,0.0,0.0,916,0.348267,0.3,0.3,0.930131,0.931223,61.0,4443.96,1546.04,-345.799,252.78,1184.56,932.6,185.45,-12.8011,35.9413,366.01,322.61,0.0,0.0,0.0,0.0,0.0
seed123:hpf_ca1__210711_011_edited.swc,123,hpf_ca1__210711_011_edited.swc,17556,pyramidal,0.997688,14581,1069,1905,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.452244,0.285224,0.3,0.3,0.3,0.3,0.3,0.778252,0.778252,0.778252,0.778252,0.778252,0.344195,0.3,0.936356,0.987703,0.987703,0.0,0.978496,0.981639,0.00524934,366,0.643374,0.3,0.3,0.5,0.502732,132.0,3420.26,3306.56,-197.007,708.986,3836.34,2500.35,156.81,-12.994,28.357,130.24,195.94,302.1,78.0019,61.3123,315.67,195.25
seed123:hpf_ca1__210711_012_edited.swc,123,hpf_ca1__210711_012_edited.swc,34008,pyramidal,0.996327,32367,1640,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.461682,0.293154,0.3,0.3,0.3,0.3,0.3,0.766761,0.766761,0.766761,0.766761,0.766761,0.443405,0.3,0.793432,0.822067,0.3,0.240854,0.0,0.0,0.0,572,0.537287,0.3,0.3,0.657343,0.671329,141.8,3811.91,1790.81,22.9271,276.298,2011.4,1160.18,439.74,-70.2675,115.189,591.57,336.83,0.0,0.0,0.0,0.0,0.0
seed123:hpf_ca1__210711_021_edited.swc,123,hpf_ca1__210711_021_edited.swc,35761,pyramidal,0.993067,34194,1566,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.514469,0.320515,0.3,0.3,0.3,0.3,0.3,0.690725,0.690725,0.690725,0.690725,0.690725,0.49331,0.3,0.721618,0.976177,0.987693,0.0166028,0.0,0.0,0.0,625,0.649335,0.3,0.3,0.5072,0.5232,156.6,7922.29,1873.96,-137.682,312.911,1900.6,733.89,434.02,28.2695,96.8543,416.46,333.42,0.0,0.0,0.0,0.0,0.0
seed123:neuromorpho__011618Bc1_dendrites.swc,123,neuromorpho__011618Bc1_dendrites.swc,2195,interneuron,0.961676,0,2194,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.690121,0.317004,0.3,0.3,0.3,0.3,0.908046,0.396355,0.396355,0.396355,0.396355,0.396355,0.0,0.0,0.0,0.68998,0.3,0.396536,0.0,0.0,0.0,22,0.826721,0.3,0.582156,0.227273,0.318182,247.6,0.0,0.0,0.0,0.0,0.0,0.0,47.0,20.699,8.80099,357.43,1040.57,0.0,0.0,0.0,0.0,0.0
seed123:neuromorpho__020414-pos-div14-cs3.swc,123,neuromorpho__020414-pos-div14-cs3.swc,4249,interneuron,0.958276,0,4248,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999666,5.12187e-06,0.999666,0.999666,0.999666,0.999666,0.999666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999666,0.999666,0.0,0.0,0.0,0.0,87,0.99967,0.999666,0.999666,0.0,0.0,118.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.36323,0.822319,298.29,313.87,0.0,0.0,0.0,0.0,0.0
seed123:neuromorpho__020801-2-ST.swc,123,neuromorpho__020801-2-ST.swc,3598,interneuron,0.990922,2668,929,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981337,0.107562,0.3,0.969809,0.999666,0.999666,0.999757,0.0241801,0.0241801,0.0241801,0.0241801,0.0241801,0.974947,0.999757,0.0326087,0.999666,0.999666,0.0,0.0,0.0,0.0,505,0.972773,0.3,0.999666,0.0356436,0.0376238,18.0,0.0,270.5,16.45,49.7776,500.1,767.0,182.5,15.6991,30.0754,378.3,239.3,0.0,0.0,0.0,0.0,0.0
seed123:neuromorpho__021518Bc2_dendrites.swc,123,neuromorpho__021518Bc2_dendrites.swc,3346,interneuron,0.919378,0,3345,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.475021,0.303025,0.3,0.3,0.3,0.3,0.3,0.749851,0.749851,0.749851,0.749851,0.749851,0.0,0.0,0.0,0.474864,0.3,0.750075,0.0,0.0,0.0,21,0.539758,0.3,0.3,0.761905,0.761905,417.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,9.00568,10.159,921.66,1277.06,0.0,0.0,0.0,0.0,0.0
seed123:neuromorpho__02b_pyramidal1aFI.swc,123,neuromorpho__02b_pyramidal1aFI.swc,923,pyramidal,0.834011,217,705,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.825568,0.275892,0.3,0.3,0.3,0.84621,0.987703,0.212351,0.212351,0.212351,0.212351,0.303359,0.485886,0.3,0.709677,0.929875,0.84621,0.0595745,0.0,0.0,0.0,19,0.942338,0.3,0.847492,0.0526316,0.105263,109.0,-7.73,80.62,100.882,20.7281,23.66,295.01,115.89,1.0087,23.7286,235.8,217.56,0.0,0.0,0.0,0.0,0.0
seed123:neuromorpho__03-10-14-A.swc,123,neuromorpho__03-10-14-A.swc,1584,interneuron,0.981433,0,1583,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999666,8.38704e-06,0.999666,0.999666,0.999666,0.999666,0.999666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999666,0.999666,0.0,0.0,0.0,0.0,29,0.999678,0.999666,0.999666,0.0,0.0,150.4,1.0,0.0,0.0,0.0,0.0,0.0,21.5,-5.54864,5.63485,29.58,93.89,0.0,0.0,0.0,0.0,0.0
seed123:neuromorpho__03-27-01-3wideArbor.swc,123,neuromorpho__03-27-01-3wideArbor.swc,21099,interneuron,0.98168,19285,1813,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.861217,0.278829,0.3,0.3,0.3,0.999666,0.999757,0.197971,0.197971,0.197971,0.197971,0.197971,0.853455,0.3,0.209074,0.943708,0.999666,0.0799779,0.0,0.0,0.0,764,0.896113,0.3,0.3,0.145288,0.163613,66.7,0.0,219.16,45.0606,45.0532,1469.83,1529.51,58.91,4.36719,10.5972,281.84,504.37,0.0,0.0,0.0,0.0,0.0
