name,n_nodes,predicted_cell_type,stage1_correct,neurite_macro_f1,macro_f1,accuracy,n_apical_gt,n_basal_gt,n_axon_gt
neuromorpho__SST2A-GFP-SST-VGLUT2-cell-5.swc,203,interneuron,True,0.9975,0.9988,0.9951,0,202,0
neuromorpho__SST2A-GFP-SST-VGLUT2-cell-7.swc,217,interneuron,True,1.0,1.0,1.0,0,216,0
neuromorpho__SST2A-GFP-SST-VGLUT2-cell-8.swc,165,interneuron,True,1.0,1.0,1.0,0,164,0
neuromorpho__T44a.swc,4278,pyramidal,False,0.7937,0.8968,0.658,0,4277,0
neuromorpho__T75.swc,2112,interneuron,True,0.7575,0.8788,0.6098,0,2111,0
neuromorpho__TDI21301006_Cell1_pia.swc,39688,interneuron,True,1.0,1.0,1.0,0,2970,36717
neuromorpho__TDI21301008-cell13_pia.swc,12500,interneuron,True,0.9864,0.991,0.9954,0,1209,11290
neuromorpho__TDI21301008-Cell21_L6_pia.swc,22357,interneuron,True,1.0,1.0,1.0,0,3349,19007
neuromorpho__TDI21301008-cell5_pia.swc,9876,interneuron,True,1.0,1.0,1.0,0,1200,8675
neuromorpho__TDI21301008_Cell14_spine_pia.swc,12453,interneuron,True,1.0,1.0,1.0,0,2074,10378
neuromorpho__TDI21301008_cell19_pia_spine.swc,12805,interneuron,True,1.0,1.0,1.0,0,1838,10966
neuromorpho__TDI21301008_Cell1_pia.swc,23033,interneuron,True,1.0,1.0,1.0,0,2708,20324
neuromorpho__TDI21301008_Cell20_pia.swc,19522,interneuron,True,1.0,1.0,1.0,0,2137,17384
neuromorpho__TDI21301008_cell25_pia.swc,7125,interneuron,True,1.0,1.0,1.0,0,656,6468
neuromorpho__TDI21301008_cell2_pia.swc,16055,interneuron,True,0.9279,0.952,0.9686,0,2249,13805
neuromorpho__TDI21301008_cell4_spines.swc,19186,interneuron,True,1.0,1.0,1.0,0,1919,17266
neuromorpho__TDI21301009_Cell1_pia.swc,40460,interneuron,True,1.0,1.0,1.0,0,2814,37645
neuromorpho__TDI21301009_Cell2_pia.swc,32855,interneuron,True,1.0,1.0,1.0,0,2729,30125
neuromorpho__TDI21301009_cell5_L6_pia_WM.swc,7179,interneuron,True,1.0,1.0,1.0,0,720,6458
neuromorpho__TDI21301010_cell3_spines.swc,20245,interneuron,True,1.0,1.0,1.0,0,2287,17957
neuromorpho__TDI21301010_cell5_Pia.swc,11079,interneuron,True,1.0,1.0,1.0,0,1081,9997
neuromorpho__TDI21301010_Cell6_pia.swc,12183,interneuron,True,1.0,1.0,1.0,0,1387,10795
neuromorpho__TDI21301010_cell7_pia.swc,11648,interneuron,True,1.0,1.0,1.0,0,1588,10059
neuromorpho__TDI21301010_Cell_pia.swc,14714,interneuron,True,1.0,1.0,1.0,0,2305,12408
neuromorpho__TDI21301012-cell13_pia.swc,13184,interneuron,True,1.0,1.0,1.0,0,1755,11428
neuromorpho__TDI21301012-cell4_pia.swc,7437,interneuron,True,1.0,1.0,1.0,0,896,6540
neuromorpho__TDI21301012_cell10_pia.swc,7577,interneuron,True,1.0,1.0,1.0,0,932,6644
neuromorpho__TDI21301012_Cell11_pia.swc,18817,interneuron,True,0.9953,0.9968,0.9986,0,1503,17313
neuromorpho__TDI21301012_cell12_spine_pia.swc,10284,interneuron,True,1.0,1.0,1.0,0,1271,9012
neuromorpho__TDI21301012_Cell1_pia.swc,23328,interneuron,True,0.9916,0.9944,0.997,0,2382,20945
neuromorpho__TDI21301012_Cell2_pia.swc,28933,interneuron,True,1.0,1.0,1.0,0,2601,26331
neuromorpho__TDI21301012_cell3_spine_pia.swc,9695,interneuron,True,1.0,1.0,1.0,0,1066,8628
neuromorpho__TDI21301012_cell5_spine_pia.swc,10504,interneuron,True,1.0,1.0,1.0,0,1125,9378
neuromorpho__TDI21301012_cell6_spine_pia.swc,10980,interneuron,True,1.0,1.0,1.0,0,1223,9756
neuromorpho__TDI21301012_Cell8_spine_pia.swc,8273,interneuron,True,1.0,1.0,1.0,0,1392,6880
neuromorpho__TDI21301012_Cell9_pia.swc,9839,interneuron,True,1.0,1.0,1.0,0,1160,8678
neuromorpho__TDI21301013_Cell1_pia.swc,24217,interneuron,True,1.0,1.0,1.0,0,2205,22011
neuromorpho__TDI21301013_cell2_spines_pia.swc,27195,interneuron,True,1.0,1.0,1.0,0,2779,24415
neuromorpho__TDI21301013_cell3_spines_pia.swc,24406,interneuron,True,1.0,1.0,1.0,0,1548,22857
neuromorpho__TDI21301013_Cell5_pia.swc,9315,interneuron,True,1.0,1.0,1.0,0,942,8372
neuromorpho__TDI21301013_cell6.swc,6946,interneuron,True,0.9789,0.9859,0.9927,0,644,6301
neuromorpho__TDI21301014_Cell2_pia.swc,21194,interneuron,True,1.0,1.0,1.0,0,2824,18369
neuromorpho__TDI21301015_Cell1_pia.swc,22332,interneuron,True,0.9802,0.9868,0.9921,0,2590,19741
neuromorpho__TDI21301015_Cell2_pia.swc,21240,interneuron,True,1.0,1.0,1.0,0,2175,19064
neuromorpho__TDI21301015_Cell3_Pia.swc,18063,interneuron,True,1.0,1.0,1.0,0,2078,15984
neuromorpho__TDI21301017-Cell11_pia.swc,14929,interneuron,True,1.0,1.0,1.0,0,881,14047
neuromorpho__TDI21301017_cell10_withoutspine_pia.swc,9686,interneuron,True,1.0,1.0,1.0,0,1009,8676
neuromorpho__TDI21301017_Cell12_pia.swc,8695,interneuron,True,0.982,0.988,0.9915,0,1230,7464
neuromorpho__TDI21301017_Cell13_pia.swc,6841,interneuron,True,1.0,1.0,1.0,0,970,5870
neuromorpho__TDI21301017_Cell15_pia.swc,16497,interneuron,True,1.0,1.0,1.0,0,989,15507
neuromorpho__TDI21301017_Cell1_pia.swc,16481,interneuron,True,1.0,1.0,1.0,0,1390,15090
neuromorpho__TDI21301017_cell2_pia_spines.swc,15735,interneuron,True,1.0,1.0,1.0,0,1832,13902
neuromorpho__TDI21301017_cell3_spines_pia.swc,23426,interneuron,True,1.0,1.0,1.0,0,1980,21445
neuromorpho__TDI21301017_Cell5_spine_pia.swc,14996,interneuron,True,1.0,1.0,1.0,0,1447,13548
neuromorpho__TDI21301017_Cell6_pia.swc,9157,interneuron,True,1.0,1.0,1.0,0,1123,8033
neuromorpho__TDI21301017_Cell8_spine_pia.swc,25703,interneuron,True,1.0,1.0,1.0,0,3377,22325
neuromorpho__TDI21301018-Cell2_pia.swc,17075,interneuron,True,1.0,1.0,1.0,0,1855,15219
neuromorpho__TDI21301018_Cell1_pia.swc,11483,interneuron,True,1.0,1.0,1.0,0,1022,10460
neuromorpho__TDI21301018_Cell3_spine_pia.swc,8998,interneuron,True,1.0,1.0,1.0,0,931,8066
neuromorpho__TDI21301019_Cell1_pia.swc,14665,interneuron,True,0.9633,0.9755,0.9833,0,2040,12624
neuromorpho__TDI21301019_Cell3_spine_pia.swc,14471,interneuron,True,0.9878,0.9919,0.9939,0,2164,12306
neuromorpho__TDI21301020_Cell1_spine_pia.swc,11475,interneuron,True,1.0,1.0,1.0,0,1961,9513
neuromorpho__TDI21302012_Cell1_pia.swc,16205,interneuron,True,1.0,1.0,1.0,0,2044,14160
neuromorpho__TDI21302012_Cell2_spine_pia.swc,12228,interneuron,True,1.0,1.0,1.0,0,1545,10682
neuromorpho__TDI21302012_cell3_pia.swc,14049,interneuron,True,1.0,1.0,1.0,0,2246,11802
neuromorpho__TDI21302012_Cell4_spine_pia.swc,15121,interneuron,True,1.0,1.0,1.0,0,2036,13084
neuromorpho__TDI301020_cell2_spine_pia.swc,13019,interneuron,True,0.9997,0.9998,0.9998,0,1927,11091
neuromorpho__TM-06-23-15-ER.swc,15949,interneuron,True,1.0,1.0,1.0,0,2548,13400
neuromorpho__TM-06-24-15-AR.swc,15392,interneuron,True,0.9968,0.9978,0.9982,0,2512,12879
neuromorpho__TM-06-25-15-BR.swc,28770,interneuron,True,1.0,1.0,1.0,0,3243,25526
neuromorpho__TM-08-19-14-AR.swc,13728,interneuron,True,1.0,1.0,1.0,0,1042,12685
neuromorpho__TM-09-09-15-BR.swc,21270,interneuron,True,0.9978,0.9985,0.999,0,2708,18561
neuromorpho__TM-10-02-15-AR.swc,45789,interneuron,True,1.0,1.0,1.0,0,4196,41592
neuromorpho__TM-11-12-13-DR.swc,26649,interneuron,True,0.9981,0.9988,0.9992,0,3191,23457
neuromorpho__TM-11-12-13-ER.swc,20222,interneuron,True,0.9998,0.9999,0.9999,0,2708,17513
neuromorpho__TM-12-11-14-ER.swc,22786,interneuron,True,1.0,1.0,1.0,0,2099,20686
neuromorpho__TT-01-08-14-1R.swc,21664,interneuron,True,1.0,1.0,1.0,0,2236,19427
neuromorpho__TT-01-28-14-1R.swc,14871,pyramidal,False,1.0,1.0,1.0,0,5358,9512
neuromorpho__TT-01-28-14-2R.swc,13439,interneuron,True,1.0,1.0,1.0,0,2124,11314
neuromorpho__TT-02-21-14-2R.swc,11286,interneuron,True,1.0,1.0,1.0,0,3439,7846
neuromorpho__TT-02-23-4-1R.swc,26560,interneuron,True,1.0,1.0,1.0,0,8900,17659
neuromorpho__TT-02-28-14-2R.swc,13977,interneuron,True,1.0,1.0,1.0,0,2029,11947
neuromorpho__TT-04-03-14-1R.swc,15668,interneuron,True,1.0,1.0,1.0,0,2292,13375
neuromorpho__TT-1-23-14-2R.swc,44384,interneuron,True,0.9603,0.9735,0.975,0,9261,35122
neuromorpho__TT-12-12-13-2R.swc,28658,interneuron,True,1.0,1.0,1.0,0,3572,25085
neuromorpho__TT-12-18-13-1R.swc,23435,interneuron,True,1.0,1.0,1.0,0,1857,21577
neuromorpho__TT-3-20-14-1R.swc,30744,interneuron,True,1.0,1.0,1.0,0,1675,29068
neuromorpho__Vip-IRES-Cre_Ai14-287858-04-01-01_596793095_m.swc,13697,interneuron,True,1.0,1.0,1.0,0,3648,10048
neuromorpho__Vip-IRES-Cre_Ai14-294013-04-02-01_591275914_m.swc,8105,interneuron,True,1.0,1.0,1.0,0,1627,6477
neuromorpho__Vip-IRES-Cre_Ai14-294014-04-02-01_659296496_m.swc,7333,interneuron,True,1.0,1.0,1.0,0,1656,5676
neuromorpho__Vip-IRES-Cre_Ai14-299123-04-01-01_587405140_m.swc,4683,interneuron,True,1.0,1.0,1.0,0,1653,3029
neuromorpho__Vip-IRES-Cre_Ai14-299124-04-02-01_591276216_m.swc,11101,interneuron,True,1.0,1.0,1.0,0,2086,9014
neuromorpho__Vip-IRES-Cre_Ai14-299124-05-01-01_591276089_m.swc,9510,interneuron,True,1.0,1.0,1.0,0,2837,6672
neuromorpho__Vip-IRES-Cre_Ai14-313529-03-01-01_596799462_m.swc,10675,interneuron,True,1.0,1.0,1.0,0,3435,7239
neuromorpho__Vip-IRES-Cre_Ai14_IVSCC_-243617-05-02-01_657267317_m.swc,6283,interneuron,True,1.0,1.0,1.0,0,2042,4240
neuromorpho__Vip-IRES-Cre_Ai14_IVSCC_-247244-05-02-01_657210312_m.swc,4518,interneuron,True,1.0,1.0,1.0,0,1930,2587
neuromorpho__Vip-IRES-Cre_Ai14_IVSCC_-253382-05-01-01_556384349_m.swc,5411,interneuron,True,0.9816,0.9877,0.9821,0,3084,2326
neuromorpho__Vip-IRES-Cre_Ai14_IVSCC_-264875-04-02-01_559392178_m.swc,8187,interneuron,True,1.0,1.0,1.0,0,2813,5373
neuromorpho__Vip-IRES-Cre_Ai14_IVSCC_-264875-06-01-01_653337413_m.swc,5787,interneuron,True,1.0,1.0,1.0,0,1553,4233
neuromorpho__Vipr2-IRES2-Cre_Ai14-297026-05-02-01_582653993_m.swc,9781,interneuron,True,1.0,1.0,1.0,0,1755,8025
neuromorpho__Vipr2-IRES2-Cre_Ai14-304184-04-01-01_601947998_m.swc,23490,interneuron,True,1.0,1.0,1.0,0,3279,20210
neuromorpho__Vipr2-IRES2-Cre_Ai14-310513-05-02-01_637021223_m.swc,13365,interneuron,True,1.0,1.0,1.0,0,1912,11452
neuromorpho__Vipr2-IRES2-Cre_Ai14-310515-06-01-01_596799483_m.swc,7536,interneuron,True,1.0,1.0,1.0,0,679,6856
neuromorpho__Vipr2-IRES2-Cre_Ai14-316908-04-02-01_648577094_m.swc,19130,interneuron,True,1.0,1.0,1.0,0,1851,17278
neuromorpho__Vipr2-IRES2-Cre_Pvalb-T2A-FlpO_Ai65-344474-02-02-01_648742933_m.swc,20257,interneuron,True,1.0,1.0,1.0,0,2425,17831
neuromorpho__Vipr2-IRES2-Cre_Pvalb-T2A-FlpO_Ai65-344474-05-01-01_645075400_m.swc,14474,interneuron,True,1.0,1.0,1.0,0,2676,11797
neuromorpho__Vipr2-IRES2-Cre_Slc32a1-T2A-FlpO_Ai65-315067-04-02-01_610886090_m.swc,8241,interneuron,True,1.0,1.0,1.0,0,1620,6620
neuromorpho__Vipr2-IRES2-Cre_Slc32a1-T2A-FlpO_Ai65-315067-05-01-01_640104110_m.swc,11013,interneuron,True,1.0,1.0,1.0,0,2116,8896
neuromorpho__Vipr2-IRES2-Cre_Slc32a1-T2A-FlpO_Ai65-315067-05-02-01_610886173_m.swc,10490,interneuron,True,1.0,1.0,1.0,0,1728,8761
neuromorpho__Vipr2-IRES2-Cre_Slc32a1-T2A-FlpO_Ai65-315067-06-01-01_636989642_m.swc,14707,interneuron,True,1.0,1.0,1.0,0,2196,12510
neuromorpho__Vipr2-IRES2-Cre_Slc32a1-T2A-FlpO_Ai65-315069-04-01-01_614432441_m.swc,9283,interneuron,True,1.0,1.0,1.0,0,1414,7868
neuromorpho__Vipr2-IRES2-Cre_Slc32a1-T2A-FlpO_Ai65-315069-05-01-01_638206442_m.swc,10597,interneuron,True,1.0,1.0,1.0,0,1413,9183
neuromorpho__Vipr2-IRES2-Cre_Slc32a1-T2A-FlpO_Ai65-315069-05-02-01_614432539_m.swc,10593,interneuron,True,1.0,1.0,1.0,0,1197,9395
neuromorpho__Vipr2-IRES2-Cre_Slc32a1-T2A-FlpO_Ai65-315072-04-02-01_623893374_m.swc,9435,interneuron,True,1.0,1.0,1.0,0,1961,7473
neuromorpho__Vipr2-IRES2-Cre_Slc32a1-T2A-FlpO_Ai65-315072-05-01-01_638976782_m.swc,14339,interneuron,True,1.0,1.0,1.0,0,1835,12503
neuromorpho__Vipr2-IRES2-Cre_Slc32a1-T2A-FlpO_Ai65-343382-04-02-01_640109715_m.swc,11067,interneuron,True,1.0,1.0,1.0,0,1007,10059
