method,file,cell_type,n_nodes,accuracy,neurite_macro_f1
neurom_rf,neuromorpho__Anstoetz_SLM_IN7.swc,interneuron,1376,0.7013,0.8243
neurom_rf,neuromorpho__Anstoetz_Toolbox-IN15.swc,interneuron,1638,0.6520,0.6501
neurom_rf,neuromorpho__Anstoetz_Toolbox-IN6.swc,interneuron,5216,0.7901,0.7008
neurom_rf,neuromorpho__Anstoetz_Toolbox-IN7.swc,interneuron,932,0.5933,0.7444
neurom_rf,neuromorpho__B1-F1-cell1.swc,interneuron,327,1.0000,1.0000
neurom_rf,neuromorpho__B1-F2-cell1.swc,interneuron,251,1.0000,1.0000
neurom_rf,neuromorpho__B13a.swc,interneuron,23693,0.8221,0.7644
neurom_rf,neuromorpho__B15a.swc,interneuron,6786,0.6382,0.7791
neurom_rf,neuromorpho__B2-F3.swc,interneuron,349,1.0000,1.0000
neurom_rf,neuromorpho__B3-F5.swc,interneuron,1174,1.0000,1.0000
neurom_rf,neuromorpho__BC-S-15-02-2011_Z03.swc,interneuron,61321,0.9323,0.7740
neurom_rf,neuromorpho__BC130207C_06.swc,interneuron,57603,0.9756,0.9538
neurom_rf,neuromorpho__BC130221A_07.swc,interneuron,88031,0.9866,0.9595
neurom_rf,neuromorpho__BC140213F_22.swc,interneuron,68356,0.9802,0.9634
neurom_rf,neuromorpho__BC150106A_26.swc,interneuron,92169,0.9853,0.9544
neurom_rf,neuromorpho__BC150330C_29.swc,interneuron,114665,0.9954,0.9888
neurom_rf,neuromorpho__BC150721A_33.swc,interneuron,44315,0.9110,0.8425
neurom_rf,neuromorpho__BC170412A_41.swc,interneuron,42151,0.9399,0.8914
neurom_rf,neuromorpho__BMCell3_20m.swc,interneuron,1565,0.8588,0.9240
neurom_rf,neuromorpho__C-02-04-14-F-14-04-14-cs4-cell1.swc,interneuron,2977,0.7938,0.8850
neurom_rf,neuromorpho__C-02-04-14-F-16-04-14-CS1.swc,interneuron,5087,0.5829,0.7364
neurom_rf,neuromorpho__C-11-6-14-F-23-06-14-cs2-dendrites.swc,interneuron,9429,0.3903,0.5614
neurom_rf,neuromorpho__C-11-6-14-F-25-06-14-CS3.swc,interneuron,13250,0.5627,0.7202
neurom_rf,neuromorpho__C02-04-14F16-04-14CS4.swc,interneuron,23055,0.7518,0.7075
neurom_rf,neuromorpho__C02-4-14F14-04-14CS3.swc,interneuron,32789,0.7774,0.6482
neurom_rf,neuromorpho__C03-7-14F17-7-14CS1.swc,interneuron,6148,0.8507,0.7461
neurom_rf,neuromorpho__C15-10-14DIV15CS1Cell1.swc,interneuron,90544,0.9363,0.6861
neurom_rf,neuromorpho__c2578_LMcone.swc,interneuron,1121,1.0000,1.0000
neurom_rf,neuromorpho__c2973.swc,interneuron,3532,0.9490,0.9738
neurom_rf,neuromorpho__c30.swc,interneuron,413,1.0000,1.0000
neurom_rf,neuromorpho__c32.swc,interneuron,909,1.0000,1.0000
neurom_rf,neuromorpho__Canopy_151204_3.swc,interneuron,9497,0.8617,0.7051
neurom_rf,neuromorpho__Canopy_170307_3.swc,interneuron,8430,0.9319,0.8649
neurom_rf,neuromorpho__Canopy_171116_2.swc,interneuron,10614,0.8582,0.7612
neurom_rf,neuromorpho__Cell-20111125SC1.swc,interneuron,14503,0.8731,0.7834
neurom_rf,neuromorpho__Cell-3-1.swc,interneuron,510,0.7549,0.4300
neurom_rf,neuromorpho__Cell-7.swc,interneuron,342,0.9942,0.9971
neurom_rf,neuromorpho__cell-8_9.swc,interneuron,1931,0.9902,0.9951
neurom_rf,neuromorpho__cell-pair-20111014sc2a.swc,interneuron,2801,0.7583,0.7050
neurom_rf,neuromorpho__cell-pair-20111014sc2b.swc,interneuron,3341,0.7641,0.6949
neurom_rf,neuromorpho__cell-pair-22-09-11-D1.swc,interneuron,5120,0.7771,0.5733
neurom_rf,neuromorpho__cell-pair-22-09-11-D2.swc,interneuron,3512,0.9969,0.9913
neurom_rf,neuromorpho__Cell15.swc,interneuron,5186,0.7243,0.6689
neurom_rf,neuromorpho__Cell18.swc,interneuron,7073,0.7047,0.6809
neurom_rf,neuromorpho__Cell25.swc,interneuron,9088,0.8360,0.8353
neurom_rf,neuromorpho__Cell29.swc,interneuron,10783,0.6298,0.6203
neurom_rf,neuromorpho__Cell33.swc,interneuron,10043,0.6817,0.4794
neurom_rf,neuromorpho__Cell42.swc,interneuron,10414,0.9201,0.9110
neurom_rf,neuromorpho__Cell48.swc,interneuron,10712,0.4334,0.4067
neurom_rf,neuromorpho__Cell49.swc,interneuron,7249,0.6008,0.4987
neurom_rf,neuromorpho__Cell50.swc,interneuron,7269,0.6378,0.5310
neurom_rf,neuromorpho__Cell54.swc,interneuron,2797,0.7690,0.7295
neurom_rf,neuromorpho__Cell59.swc,interneuron,6691,0.8431,0.8369
neurom_rf,neuromorpho__Cell6.swc,interneuron,9630,0.7313,0.7270
neurom_rf,neuromorpho__Cell61.swc,interneuron,5250,0.6495,0.6289
neurom_rf,neuromorpho__cell6_wt_traces.swc,interneuron,4831,0.8067,0.8930
neurom_rf,neuromorpho__Cell71.swc,interneuron,5012,0.5952,0.5041
neurom_rf,neuromorpho__cell7_b2ko_traces.swc,interneuron,6776,0.9875,0.9937
neurom_rf,neuromorpho__Cell888Spp1.swc,interneuron,2608,0.6242,0.7685
neurom_rf,neuromorpho__cell8_b2ko_traces.swc,interneuron,5911,0.9785,0.9891
neurom_rf,neuromorpho__Cell8_Subiculum_singlecell.swc,interneuron,490,0.9245,0.8833
neurom_rf,neuromorpho__Chat-IRES-Cre-neo_Ai14-308247-03-02-01_648990126_m.swc,interneuron,5826,1.0000,1.0000
neurom_rf,neuromorpho__Chat-IRES-Cre-neo_Ai14-316042-05-01-01_605541518_m.swc,interneuron,4878,0.9955,0.9955
neurom_rf,neuromorpho__Chrna2-Cre_OE25_Ai14_BT_-281693-06-01-01_591276000_m.swc,interneuron,17650,1.0000,1.0000
neurom_rf,neuromorpho__cIN-1294-nrn-ns-111209-transl-invX-scaled-straightened.swc,interneuron,42,1.0000,1.0000
neurom_rf,neuromorpho__cIN-1360-nrn-ns-111206-transl-invX-scaled-straightened.swc,interneuron,78,1.0000,1.0000
neurom_rf,neuromorpho__cIN-961104-1-4-nrn-ns-100331-V2-scaled-straightened.swc,interneuron,147,1.0000,1.0000
neurom_rf,neuromorpho__CONTROL-1-N1.swc,interneuron,2203,1.0000,1.0000
neurom_rf,neuromorpho__CONTROL-1-N2.swc,interneuron,1440,1.0000,1.0000
neurom_rf,neuromorpho__CONTROL-1-N3.swc,interneuron,2543,0.9626,0.9810
neurom_rf,neuromorpho__CONTROL-2-N3.swc,interneuron,891,1.0000,1.0000
neurom_rf,neuromorpho__CONTROL-2-N5_1.swc,interneuron,1304,1.0000,1.0000
neurom_rf,neuromorpho__CONTROL-3-N1.swc,interneuron,837,1.0000,1.0000
neurom_rf,neuromorpho__CONTROL-3-N1_1.swc,interneuron,696,1.0000,1.0000
neurom_rf,neuromorpho__CONTROL-3-N4_1.swc,interneuron,1263,1.0000,1.0000
neurom_rf,neuromorpho__CONTROL-4-N1_1.swc,interneuron,760,1.0000,1.0000
neurom_rf,neuromorpho__CONTROL-4-N4.swc,interneuron,1191,0.9412,0.9697
neurom_rf,neuromorpho__CONTROL-5-N2.swc,interneuron,2261,0.9792,0.9895
neurom_rf,neuromorpho__control-5-N5_1.swc,interneuron,536,1.0000,1.0000
neurom_rf,neuromorpho__CONTROL-6-N2_1.swc,interneuron,430,1.0000,1.0000
neurom_rf,neuromorpho__CONTROL-6-N3_1.swc,interneuron,2653,1.0000,1.0000
neurom_rf,neuromorpho__Delayed10_2495_biocytin.swc,interneuron,1330,0.9992,0.9996
neurom_rf,neuromorpho__Delayed12_2522_biocytin.swc,interneuron,1634,1.0000,1.0000
neurom_rf,neuromorpho__Delayed15_2161_biocytin.swc,interneuron,1396,1.0000,1.0000
neurom_rf,neuromorpho__Delayed3_4197_neurobiotin_TH.swc,interneuron,14987,0.4840,0.3261
neurom_rf,neuromorpho__Delayed4_4224_neurobiotin_TH.swc,interneuron,6073,0.3142,0.2390
neurom_rf,neuromorpho__Delayed5_4287_neurobiotin_TH.swc,interneuron,10424,0.7140,0.8331
neurom_rf,neuromorpho__Delayed8_241018c6_neurobiotin.swc,interneuron,4695,0.6733,0.8047
neurom_rf,neuromorpho__dIN-000512-nrn-ns-100412-V2-transl-invX-scaled-straightened.swc,interneuron,77,0.6364,0.7742
neurom_rf,neuromorpho__dIN-1137-nrn-ns-101028-transl-invX-scaled-straightened.swc,interneuron,68,0.5294,0.9589
neurom_rf,neuromorpho__dIN-1354-nrn-ns-100902-transl-invX-scaled-straightened.swc,interneuron,122,0.7869,0.9090
neurom_rf,neuromorpho__dIN-1438-nrn-ns-100826-transl-invX-scaled-straightened.swc,interneuron,96,0.5208,1.0000
neurom_rf,neuromorpho__dIN-364-nrn-ns-100407-transl-invX-scaled-straightened.swc,interneuron,78,0.9103,0.8993
neurom_rf,neuromorpho__dIN-436-NRN-ONLY-100324-UNPROCESSED-WITHIN-NS.swc,interneuron,131,0.9389,0.8906
neurom_rf,neuromorpho__dlc-000504-3-2-nrn-ns-120712-comb-transl-invX-scaled-straight.swc,interneuron,160,0.9062,1.0000
neurom_rf,neuromorpho__dlc-349-nrn-ns-120403-transl-invX-scaled-straightened.swc,interneuron,71,0.9577,0.9781
neurom_rf,neuromorpho__dysk-10.swc,interneuron,2183,0.9574,0.9782
neurom_rf,neuromorpho__dysk-12.swc,interneuron,4671,0.9064,0.9509
neurom_rf,neuromorpho__dysk-19.swc,interneuron,1601,1.0000,1.0000
neurom_rf,neuromorpho__dysk-6.swc,interneuron,1660,0.9916,0.9958
neurom_rf,neuromorpho__exp-5-59-188-1006.swc,interneuron,7084,0.9777,0.9887
neurom_rf,neuromorpho__exp-5-59-188-1012.swc,interneuron,2685,1.0000,1.0000
neurom_rf,neuromorpho__exp-5-59-Scr-1004.swc,interneuron,2445,1.0000,1.0000
neurom_rf,neuromorpho__exp-5-59-Scr-1008.swc,interneuron,2747,1.0000,1.0000
neurom_rf,neuromorpho__EXP-5_67-188-1001.swc,interneuron,5520,0.9995,0.9997
neurom_rf,neuromorpho__EXP-5_67-188-1006.swc,interneuron,4542,0.9960,0.9980
neurom_rf,neuromorpho__EXP-5_67-188-1010.swc,interneuron,4644,1.0000,1.0000
neurom_rf,neuromorpho__EXP-5_67-Scr-1011.swc,interneuron,1607,1.0000,1.0000
neurom_rf,neuromorpho__EXP-5_67-Scr-1013.swc,interneuron,2534,1.0000,1.0000
neurom_rf,neuromorpho__EXP-5_67-Scr-1015.swc,interneuron,2266,1.0000,1.0000
neurom_rf,neuromorpho__Fig2c_cell1_1402022rm.swc,interneuron,21049,1.0000,1.0000
neurom_rf,neuromorpho__Fig2c_Rat_78.swc,interneuron,12423,0.9912,0.9841
neurom_rf,neuromorpho__Fig3B344co2_NL_50mu.swc,interneuron,2815,0.8419,0.8398
neurom_rf,neuromorpho__Fig3c_Rat_87.swc,interneuron,6098,0.9451,0.9331
neurom_rf,neuromorpho__Fig4E387co2_NL_50mu.swc,interneuron,477,0.7799,0.7484
neurom_rf,neuromorpho__Gad2-IRES-Cre_Ai14-324791-03-01-01_647493963_m.swc,interneuron,7868,0.9999,0.9997
neurom_rf,neuromorpho__gaoCell1.swc,interneuron,4405,0.6157,0.4819
neurom_rf,neuromorpho__GGN_20170309_sc.swc,interneuron,36156,0.0090,0.0177
neurom_rf,neuromorpho__H16-06-013-11-16-01_687434349_m.swc,interneuron,15898,1.0000,1.0000
neurom_rf,neuromorpho__H17-06-003-11-03-03_694168884_m.swc,interneuron,30285,1.0000,1.0000
neurom_rf,neuromorpho__H17-06-013-12-03-01_681002938_m.swc,interneuron,4016,1.0000,1.0000
neurom_rf,neuromorpho__Hcell11-set-2.swc,interneuron,3765,1.0000,1.0000
neurom_rf,neuromorpho__Hcell5.swc,interneuron,3180,0.9748,0.9873
neurom_rf,neuromorpho__hdINE-107-2-1-nrn-ns-120110-transl-invX-scaled-straightened.swc,interneuron,39,0.3077,1.0000
neurom_rf,neuromorpho__hdINE-220-1-2-nrn-ns-120118-transl-invX-scaled-straightened.swc,interneuron,19,0.7368,1.0000
neurom_rf,neuromorpho__hdINE-229-1-1-nrn-ns-111215-transl-invX-scaled-straightened.swc,interneuron,49,0.3673,1.0000
neurom_rf,neuromorpho__het-1.swc,interneuron,411,0.9805,0.9801
neurom_rf,neuromorpho__het-7.swc,interneuron,660,0.9864,0.9861
neurom_rf,neuromorpho__HFF3_4256_neurobiotin.swc,interneuron,2298,1.0000,1.0000
neurom_rf,neuromorpho__HFF5_231018c5_neurobiotin.swc,interneuron,1637,0.4056,0.5768
neurom_rf,neuromorpho__HFF7_2442_biocytin.swc,interneuron,1866,0.9695,0.9845
neurom_rf,neuromorpho__homo-1.swc,interneuron,1696,0.9947,0.9945
neurom_rf,neuromorpho__homo-12.swc,interneuron,1651,0.9727,0.9727
neurom_rf,neuromorpho__homo-3.swc,interneuron,2338,0.9500,0.9498
neurom_rf,neuromorpho__HSS-cobalt.swc,interneuron,2237,0.9003,0.7458
neurom_rf,neuromorpho__Htr3a-Cre_NO152_Ai14-286731-04-02-01_645075254_m.swc,interneuron,2808,0.9925,0.9797
neurom_rf,neuromorpho__Htr3a-Cre_NO152_Ai14-286736-05-01-01_596793143_m.swc,interneuron,8836,1.0000,1.0000
neurom_rf,neuromorpho__Htr3a-Cre_NO152_Pvalb-T2A-Dre_Ai66-304920-02-02-01_596793163_m.swc,interneuron,19466,1.0000,1.0000
neurom_rf,neuromorpho__Htr3a-Cre_NO152_Pvalb-T2A-Dre_Ai66-304920-03-02-01_601947850_m.swc,interneuron,15948,1.0000,1.0000
neurom_rf,neuromorpho__I_1_16.swc,interneuron,19944,0.6478,0.6374
neurom_rf,neuromorpho__I_1_32.swc,interneuron,36080,0.9116,0.7292
neurom_rf,neuromorpho__I_1_40.swc,interneuron,87238,0.8601,0.7287
neurom_rf,neuromorpho__I_1_52.swc,interneuron,29130,0.8176,0.7119
neurom_rf,neuromorpho__I_1_6.swc,interneuron,29182,0.5699,0.5488
neurom_rf,neuromorpho__I_1_65.swc,interneuron,18241,0.7405,0.7251
neurom_rf,neuromorpho__I_1_7.swc,interneuron,15305,0.8842,0.8302
neurom_rf,neuromorpho__I_1_74.swc,interneuron,10066,0.7175,0.6316
neurom_rf,neuromorpho__I_2_26.swc,interneuron,36141,0.7390,0.5021
neurom_rf,neuromorpho__I_2_38.swc,interneuron,23578,0.7992,0.7181
neurom_rf,neuromorpho__I_2_39.swc,interneuron,41186,0.9064,0.8038
neurom_rf,neuromorpho__I_2_42.swc,interneuron,52104,0.8115,0.4794
neurom_rf,neuromorpho__j161128s1c7-rotated.swc,interneuron,35399,0.7188,0.4712
neurom_rf,neuromorpho__J31a.swc,interneuron,5997,0.4442,0.6151
neurom_rf,neuromorpho__jy171228_B_idA.swc,interneuron,1282,0.8292,0.9065
neurom_rf,neuromorpho__jy190506_B_idC.swc,interneuron,12883,0.2954,0.2339
neurom_rf,neuromorpho__K201221-05_onlydendrites.swc,interneuron,464,1.0000,1.0000
neurom_rf,neuromorpho__Kole_MDKL01042019_1_streptavidinA488.swc,interneuron,2145,0.7152,0.8338
neurom_rf,neuromorpho__Kole_MDKL04022019_2_63x.swc,interneuron,3268,0.5927,0.7442
neurom_rf,neuromorpho__Kole_MDKL07022019_3_streptavidinA488_63x.swc,interneuron,2655,0.8200,0.9010
neurom_rf,neuromorpho__Kole_MDKL31012019_3_63x.swc,interneuron,9756,0.9041,0.9496
neurom_rf,neuromorpho__Kole_MPG05042019_3_StreptavidinA488_63x.swc,interneuron,1496,0.1578,0.2717
neurom_rf,neuromorpho__Kole_MPG05042019_7_StreptavidinA488_63x.swc,interneuron,3015,0.5091,0.6746
neurom_rf,neuromorpho__L1R4_03_-180-no.swc,interneuron,41,1.0000,1.0000
neurom_rf,neuromorpho__L1R4_03_-510.swc,interneuron,148,1.0000,1.0000
neurom_rf,neuromorpho__L1R4_05_-420.swc,interneuron,95,1.0000,1.0000
neurom_rf,neuromorpho__L1R4_06_-615.swc,interneuron,155,1.0000,1.0000
neurom_rf,neuromorpho__L1R4_06_-730.swc,interneuron,146,0.9589,0.9789
neurom_rf,neuromorpho__L1R4_08_-615.swc,interneuron,122,1.0000,1.0000
neurom_rf,neuromorpho__L1R4_08_-630.swc,interneuron,194,0.9072,0.9511
neurom_rf,neuromorpho__L2R5_01_-585.swc,interneuron,384,1.0000,1.0000
neurom_rf,neuromorpho__L2R5_02_-240.swc,interneuron,172,1.0000,1.0000
neurom_rf,neuromorpho__L2R5_04_-510.swc,interneuron,191,0.9058,0.9503
neurom_rf,neuromorpho__L3R4_02_-060.swc,interneuron,89,1.0000,1.0000
neurom_rf,neuromorpho__L3R4_06_-225.swc,interneuron,410,0.9659,0.9826
neurom_rf,neuromorpho__LVGFP-5wpi-c6-3.swc,interneuron,2285,0.5204,1.0000
neurom_rf,neuromorpho__M433Spp1.swc,interneuron,2193,0.9622,0.9807
neurom_rf,neuromorpho__M67_F1a.swc,interneuron,632,1.0000,1.0000
neurom_rf,neuromorpho__M720Ecel1.swc,interneuron,3105,0.7114,0.8313
neurom_rf,neuromorpho__M722Ecel1.swc,interneuron,876,0.7466,0.8547
neurom_rf,neuromorpho__M727.swc,interneuron,1906,0.6737,0.8049
neurom_rf,neuromorpho__M82_S3.swc,interneuron,596,1.0000,1.0000
neurom_rf,neuromorpho__M_F_1.swc,interneuron,26847,0.8525,0.7031
neurom_rf,neuromorpho__M_F_10.swc,interneuron,18607,0.7944,0.5965
neurom_rf,neuromorpho__M_F_2.swc,interneuron,22325,0.8237,0.6418
neurom_rf,neuromorpho__M_F_3.swc,interneuron,45172,0.9362,0.8959
neurom_rf,neuromorpho__M_F_5.swc,interneuron,36477,0.7950,0.6071
neurom_rf,neuromorpho__Miro1KO230716S3C120X.swc,interneuron,5450,0.8099,0.6252
neurom_rf,neuromorpho__Miro1KO250916S1C120X.swc,interneuron,6148,0.6464,0.4934
neurom_rf,neuromorpho__NAS14.swc,interneuron,2861,0.4680,0.6374
neurom_rf,neuromorpho__NAS17.swc,interneuron,537,0.8399,0.9128
neurom_rf,neuromorpho__NAS2B.swc,interneuron,1205,0.8432,0.9148
neurom_rf,neuromorpho__NAS8.swc,interneuron,708,0.7090,0.8295
neurom_rf,neuromorpho__Ndnf-IRES2-dgCre_Ai14-255261-05-02-01_556384323_m.swc,interneuron,11926,0.9608,0.9295
neurom_rf,neuromorpho__Ndnf-IRES2-dgCre_Ai14-298343-05-02-02_657812337_m.swc,interneuron,9304,1.0000,1.0000
neurom_rf,neuromorpho__Ndnf-IRES2-dgCre_Ai14-306261-05-02-01_591276334_m.swc,interneuron,15925,0.9984,0.9972
neurom_rf,neuromorpho__Ndnf-IRES2-dgCre_Ai14-311164-05-01-01_601947752_m.swc,interneuron,17626,1.0000,1.0000
neurom_rf,neuromorpho__NGFC_160308_1M.swc,interneuron,14006,0.8518,0.6695
neurom_rf,neuromorpho__Nkx2-1-CreERT2_Ai14-_IVSCC_-286577-03-01-01_580260086_m.swc,interneuron,10547,1.0000,1.0000
neurom_rf,neuromorpho__Nkx2-1-CreERT2_Ai14-_IVSCC_-294488-04-02-01_649553736_m.swc,interneuron,14791,1.0000,1.0000
neurom_rf,neuromorpho__Nkx2-1-CreERT2_Ai14_BT_-278735-06-02-02_570682084_m.swc,interneuron,8517,1.0000,1.0000
neurom_rf,neuromorpho__Nos1-CreERT2_Sst-IRES-FlpO_Ai65-271574-05-01-01_587405549_m.swc,interneuron,40086,0.9962,0.9854
neurom_rf,neuromorpho__P111012-03-AAC.swc,interneuron,1550,0.8755,0.9336
neurom_rf,neuromorpho__P111017-01-AAC.swc,interneuron,1905,0.6840,0.8122
neurom_rf,neuromorpho__P111019-03-AAC.swc,interneuron,1472,0.5849,0.7379
neurom_rf,neuromorpho__P111103-01-BC.swc,interneuron,1714,0.7795,0.8760
neurom_rf,neuromorpho__P111123-03-AAC.swc,interneuron,1120,0.7420,0.8517
neurom_rf,neuromorpho__P111123-04n1-AAC.swc,interneuron,1233,0.8516,0.9198
neurom_rf,neuromorpho__p120107-07-AAC.swc,interneuron,596,0.3708,0.5399
neurom_rf,neuromorpho__P120115-03-AAC.swc,interneuron,779,0.7831,0.8782
neurom_rf,neuromorpho__p73_vGluT2-ctrl_IN04.swc,interneuron,578,0.6920,0.8176
neurom_rf,neuromorpho__p73_vGluT2-ctrl_IN05.swc,interneuron,527,0.9374,0.9676
neurom_rf,neuromorpho__p73_vGluT2-ctrl_IN15.swc,interneuron,673,1.0000,1.0000
neurom_rf,neuromorpho__p73_vGluT2-ctrl_IN18.swc,interneuron,511,0.9883,0.9941
neurom_rf,neuromorpho__p73_vGluT2-ctrl_IN21.swc,interneuron,371,0.9569,0.9779
neurom_rf,neuromorpho__p73_vGluT2-KO_IN02.swc,interneuron,1301,0.0231,0.0436
neurom_rf,neuromorpho__p73_vGluT2-KO_IN05.swc,interneuron,520,0.2000,0.3312
neurom_rf,neuromorpho__P_F_9.swc,interneuron,26208,0.8992,0.8143
neurom_rf,neuromorpho__park-4.swc,interneuron,3264,0.9154,0.9558
neurom_rf,neuromorpho__PDE1c_vGluT2-ctrl_IN02.swc,interneuron,727,0.9972,0.9986
neurom_rf,neuromorpho__PDE1c_vGluT2-ctrl_IN04.swc,interneuron,353,0.9263,0.9617
neurom_rf,neuromorpho__PDE1c_vGluT2-ctrl_IN10.swc,interneuron,142,1.0000,1.0000
neurom_rf,neuromorpho__PDE1c_vGluT2-ctrl_IN11.swc,interneuron,823,0.9672,0.9833
neurom_rf,neuromorpho__PDE1c_vGluT2-ctrl_IN17.swc,interneuron,407,0.7199,0.8367
neurom_rf,neuromorpho__PDE1c_vGluT2-ctrl_IN22.swc,interneuron,521,1.0000,1.0000
neurom_rf,neuromorpho__PDE1c_vGluT2-ctrl_IN32.swc,interneuron,442,0.8439,0.9151
neurom_rf,neuromorpho__PDE1c_vGluT2-KO_IN01.swc,interneuron,338,0.8609,0.9250
neurom_rf,neuromorpho__PDE1c_vGluT2-KO_IN02.swc,interneuron,328,0.9695,0.9845
neurom_rf,neuromorpho__PDE1c_vGluT2-KO_IN05.swc,interneuron,879,0.7702,0.8700
neurom_rf,neuromorpho__PDE1c_vGluT2-KO_IN20.swc,interneuron,875,0.7760,0.8737
neurom_rf,neuromorpho__PDE1c_vGluT2-KO_IN26.swc,interneuron,425,0.9247,0.9608
neurom_rf,neuromorpho__PDE1c_vGluT2-KO_IN28.swc,interneuron,1024,0.5215,0.6851
neurom_rf,neuromorpho__PDE1c_vGluT2-KO_IN34.swc,interneuron,630,0.9873,0.9936
neurom_rf,neuromorpho__PDE1c_vGluT2-KO_IN35.swc,interneuron,591,0.8173,0.8993
neurom_rf,neuromorpho__PDE1c_vGluT2-KO_IN36.swc,interneuron,912,0.4605,0.6301
neurom_rf,neuromorpho__PDE1c_vGluT2-KO_IN38.swc,interneuron,784,0.8724,0.9318
neurom_rf,neuromorpho__PDE1c_vGluT2-KO_IN39.swc,interneuron,737,0.9240,0.9605
neurom_rf,neuromorpho__PDE1c_vGluT2-KO_IN42.swc,interneuron,691,0.9349,0.9663
neurom_rf,neuromorpho__PFC-20130307C_Analysis.swc,interneuron,22390,0.9215,0.7730
neurom_rf,neuromorpho__PFC-20130806A_Analysis.swc,interneuron,13033,0.8956,0.8327
neurom_rf,neuromorpho__PFC-20130828D_ANalysis.swc,interneuron,10820,0.9018,0.8750
neurom_rf,neuromorpho__PFC-20140306B_Analysis.swc,interneuron,16222,0.9477,0.8713
neurom_rf,neuromorpho__PFC-20140312B_Analysis.swc,interneuron,15042,0.8395,0.7160
neurom_rf,neuromorpho__PFC-20170522B_Analysis.swc,interneuron,26051,0.8856,0.8177
neurom_rf,neuromorpho__PFC03082016F_Analysis.swc,interneuron,12093,0.8198,0.6981
neurom_rf,neuromorpho__PFC13022019C_Analysis.swc,interneuron,11581,0.9010,0.7816
neurom_rf,neuromorpho__PFC13092017B_Analysis.swc,interneuron,12713,0.8465,0.7598
neurom_rf,neuromorpho__PFC160115A_Analysis.swc,interneuron,43283,0.9568,0.9300
neurom_rf,neuromorpho__PFC24052016CD_Analysis.swc,interneuron,58215,0.9039,0.8037
neurom_rf,neuromorpho__retina1_petal1_n2.swc,interneuron,8845,0.8335,0.8331
neurom_rf,neuromorpho__retina1_petal2_n3.swc,interneuron,6527,0.9710,0.9687
neurom_rf,neuromorpho__retina1_petal3_n1.swc,interneuron,8326,0.9357,0.9216
neurom_rf,neuromorpho__retina1_petal3_n11.swc,interneuron,9242,0.8847,0.8490
neurom_rf,neuromorpho__retina1_petal3_n13.swc,interneuron,7373,0.8631,0.8532
neurom_rf,neuromorpho__retina1_petal3_n9.swc,interneuron,10061,0.9990,0.9987
neurom_rf,neuromorpho__retina3_n2.swc,interneuron,6853,0.9863,0.9858
neurom_rf,neuromorpho__retina4_petal1_n12.swc,interneuron,8692,0.9525,0.9328
neurom_rf,neuromorpho__retina4_petal1_n3.swc,interneuron,6183,0.9924,0.9920
neurom_rf,neuromorpho__retina4_petal1_n6.swc,interneuron,7872,0.9976,0.9973
neurom_rf,neuromorpho__retina4_petal2_n3.swc,interneuron,6733,0.9363,0.9177
neurom_rf,neuromorpho__retina4_petal2_n4.swc,interneuron,7963,0.9412,0.9334
neurom_rf,neuromorpho__retina4_petal2_n6.swc,interneuron,7174,0.9511,0.9453
neurom_rf,neuromorpho__retina4_petal3_n1-very-weird.swc,interneuron,14769,0.9631,0.9490
neurom_rf,neuromorpho__retina4_petal3_n2.swc,interneuron,6484,0.9823,0.9820
neurom_rf,neuromorpho__retina4_petal3_n6.swc,interneuron,8699,0.9674,0.9656
neurom_rf,neuromorpho__retina4_petal4_n12.swc,interneuron,9604,0.9346,0.9234
neurom_rf,neuromorpho__retina4_petal4_n3.swc,interneuron,9262,0.9772,0.9728
neurom_rf,neuromorpho__retina4_petal4_n9.swc,interneuron,6442,0.9632,0.9585
neurom_rf,neuromorpho__retina5_petal1_n7.swc,interneuron,8453,0.8985,0.8774
neurom_rf,neuromorpho__retina5_petal2_n4.swc,interneuron,12677,0.9326,0.9202
neurom_rf,neuromorpho__retina5_petal3_n11.swc,interneuron,8347,0.9485,0.9445
neurom_rf,neuromorpho__retina5_petal3_n6.swc,interneuron,8290,0.9648,0.9637
neurom_rf,neuromorpho__retina5_petal3_n8.swc,interneuron,6847,0.9988,0.9988
neurom_rf,neuromorpho__retina5_petal4_n1.swc,interneuron,7959,0.9790,0.9784
neurom_rf,neuromorpho__retina5_petal4_n12.swc,interneuron,7355,0.9515,0.9467
neurom_rf,neuromorpho__retina5_petal4_n14.swc,interneuron,9716,0.9707,0.9556
neurom_rf,neuromorpho__retina5_petal4_n16.swc,interneuron,9589,0.9917,0.9901
neurom_rf,neuromorpho__retina5_petal4_n17.swc,interneuron,8079,0.9965,0.9964
neurom_rf,neuromorpho__retina5_petal4_n4.swc,interneuron,3899,0.9892,0.9889
neurom_rf,neuromorpho__retina5_petal4_n5.swc,interneuron,7530,0.9402,0.9273
neurom_rf,neuromorpho__retina6_petal1_n1.swc,interneuron,6091,0.5996,0.4779
neurom_rf,neuromorpho__retina6_petal1_n4.swc,interneuron,5671,0.9584,0.9579
neurom_rf,neuromorpho__retina6_petal1_n8.swc,interneuron,5813,0.9929,0.9929
neurom_rf,neuromorpho__retina6_petal2_n3.swc,interneuron,4669,0.9612,0.9546
neurom_rf,neuromorpho__retina7_petal3_n1.swc,interneuron,6793,0.9683,0.9658
neurom_rf,neuromorpho__retina7_petal3_n9.swc,interneuron,5003,0.9480,0.9462
