experiment,feature_mode,subset,target,n_rows,n_bad,bad_rate,saved_bundle,target_recall,model_name,feature_set,val_precision,val_recall,score_threshold,test_precision,test_recall,test_n_rejected,test_tp,test_fp,test_fn,test_accuracy,test_kept_f1_p10,val_ap,test_ap
single_failure_head_ranked_against_cell_f060,xmodel_sanity,all,axon_f050,2402,211,0.08784346378018318,,0.9,hgb,numeric_only,0.17194570135746606,0.9047619047619048,0.0012049448460802591,0.1572052401746725,0.8571428571428571,229,36,193,6,0.5862785862785863,1.0,0.3110477650737454,0.27122428470303506
single_failure_head_ranked_against_cell_f060,xmodel_sanity,all,axon_f050,2402,211,0.08784346378018318,,0.95,gb,full,0.13745704467353953,0.9523809523809523,0.005920009236575013,0.13377926421404682,0.9523809523809523,299,40,259,2,0.4573804573804574,1.0,0.28010445525060124,0.41217129748190906
single_failure_head_ranked_against_cell_f060,xmodel_sanity,all,basal_f060,2402,211,0.08784346378018318,,0.5,extra_trees,full,0.5,0.5,0.34414226333254405,0.4583333333333333,0.5238095238095238,48,22,26,20,0.9043659043659044,0.9060400000000001,0.34944260379729225,0.3993420495694424
single_failure_head_ranked_against_cell_f060,xmodel_sanity,all,basal_f060,2402,211,0.08784346378018318,,0.7,extra_trees,full,0.39473684210526316,0.7142857142857143,0.26053235268789715,0.3563218390804598,0.7380952380952381,87,31,56,11,0.8607068607068608,0.97767,0.34944260379729225,0.3993420495694424
single_failure_head_ranked_against_cell_f060,xmodel_sanity,all,basal_f060,2402,211,0.08784346378018318,,0.8,rf,full,0.3177570093457944,0.8095238095238095,0.11854515772440073,0.2982456140350877,0.8095238095238095,114,34,80,8,0.817047817047817,0.9966200000000001,0.510852254932407,0.47024951281832794
single_failure_head_ranked_against_cell_f060,xmodel_sanity,all,basal_f060,2402,211,0.08784346378018318,,0.9,rf,full,0.24836601307189543,0.9047619047619048,0.07129469893326316,0.211340206185567,0.9761904761904762,194,41,153,1,0.6798336798336798,1.0,0.510852254932407,0.47024951281832794
single_failure_head_ranked_against_cell_f060,xmodel_sanity,all,basal_f060,2402,211,0.08784346378018318,,0.95,hgb,no_lab,0.1388888888888889,0.9523809523809523,0.0005132357842028563,0.12462006079027356,0.9761904761904762,329,41,288,1,0.3991683991683992,1.0,0.3931214007624046,0.38898589217614105
single_failure_head_ranked_against_cell_f060,xmodel_sanity,all,apical_f050,2402,211,0.08784346378018318,,0.5,hgb,no_lab,0.328125,0.5,0.03185352042493537,0.3582089552238806,0.5714285714285714,67,24,43,18,0.8731808731808732,0.92708,0.42522244366869366,0.527632976918698
single_failure_head_ranked_against_cell_f060,xmodel_sanity,all,apical_f050,2402,211,0.08784346378018318,,0.7,rf,numeric_only,0.2727272727272727,0.7142857142857143,0.1031544498045216,0.2545454545454545,0.6666666666666666,110,28,82,14,0.8004158004158004,0.9583,0.4054626520838254,0.4966709290671924
single_failure_head_ranked_against_cell_f060,xmodel_sanity,all,apical_f050,2402,211,0.08784346378018318,,0.8,rf,no_lab,0.20118343195266272,0.8095238095238095,0.05224322937237203,0.18857142857142858,0.7857142857142857,175,33,142,9,0.6860706860706861,0.9915,0.44253439148318613,0.49178724962174075
single_failure_head_ranked_against_cell_f060,xmodel_sanity,all,apical_f050,2402,211,0.08784346378018318,,0.9,gb,full,0.17040358744394618,0.9047619047619048,0.009695834954092672,0.14522821576763487,0.8333333333333334,241,35,206,7,0.5571725571725572,1.0,0.28787980158214477,0.5236641656540982
single_failure_head_ranked_against_cell_f060,xmodel_sanity,all,apical_f050,2402,211,0.08784346378018318,,0.95,gb,numeric_only,0.14084507042253522,0.9523809523809523,0.0073661894905280205,0.12582781456953643,0.9047619047619048,302,38,264,4,0.44282744282744285,1.0,0.27723984677688546,0.5163678951131337
