method,file,cell_type,n_nodes,accuracy,neurite_macro_f1
sholl_rf,neuromorpho__11502-23-L1.swc,pyramidal,234,1.0000,1.0000
sholl_rf,neuromorpho__11503-23R1.swc,pyramidal,304,1.0000,1.0000
sholl_rf,neuromorpho__11505-24-L1.swc,pyramidal,180,1.0000,1.0000
sholl_rf,neuromorpho__11505-28-L1.swc,pyramidal,219,1.0000,1.0000
sholl_rf,neuromorpho__11506-19-L1.swc,pyramidal,273,1.0000,1.0000
sholl_rf,neuromorpho__11508-20-R1.swc,pyramidal,239,1.0000,1.0000
sholl_rf,neuromorpho__11509-22-L1.swc,pyramidal,146,1.0000,1.0000
sholl_rf,neuromorpho__11615c1.swc,pyramidal,2048,1.0000,1.0000
sholl_rf,neuromorpho__11615c3.swc,pyramidal,1101,0.5550,0.2378
sholl_rf,neuromorpho__11_51.swc,pyramidal,2873,1.0000,1.0000
sholl_rf,neuromorpho__11C3neuron3.swc,pyramidal,3716,1.0000,1.0000
sholl_rf,neuromorpho__11c_3.swc,pyramidal,427,1.0000,1.0000
sholl_rf,neuromorpho__121012V1-3Slice6Cell6.swc,pyramidal,542,1.0000,1.0000
sholl_rf,neuromorpho__12_46.swc,pyramidal,2409,1.0000,1.0000
sholl_rf,neuromorpho__12_47.swc,pyramidal,4416,1.0000,1.0000
sholl_rf,neuromorpho__12_den_ax.swc,pyramidal,81086,1.0000,1.0000
sholl_rf,neuromorpho__12B3neuron1Layers.swc,pyramidal,2808,1.0000,1.0000
sholl_rf,neuromorpho__12C2neuron1Layers.swc,pyramidal,1162,1.0000,1.0000
sholl_rf,neuromorpho__13_08_13_-2_Cell_-2.swc,pyramidal,31729,0.7060,0.5608
sholl_rf,neuromorpho__13_41.swc,pyramidal,1154,1.0000,1.0000
sholl_rf,neuromorpho__13B1neuron2.swc,pyramidal,2744,1.0000,1.0000
sholl_rf,neuromorpho__1451-1-Sec1-BSL2.swc,pyramidal,1227,1.0000,1.0000
sholl_rf,neuromorpho__1460-2-Sec5-LTL2.swc,pyramidal,3189,1.0000,1.0000
sholl_rf,neuromorpho__1463-2-Sec4-LTL2.swc,pyramidal,1190,0.6983,0.8222
sholl_rf,neuromorpho__14_37.swc,pyramidal,2421,1.0000,1.0000
sholl_rf,neuromorpho__15_33.swc,pyramidal,1026,1.0000,1.0000
sholl_rf,neuromorpho__16_34.swc,pyramidal,2988,1.0000,1.0000
sholl_rf,neuromorpho__180608_morpho4_d4_hippo_D4-Hippo-Fresh-4_crop-2.swc,pyramidal,893,1.0000,1.0000
sholl_rf,neuromorpho__180608_morpho4_d4_hippo_D4-Hippo-Fresh-4_crop-4.swc,pyramidal,1620,1.0000,1.0000
sholl_rf,neuromorpho__180608_morpho4_d4_hippo_D4-Hippo-Fresh-4_crop.swc,pyramidal,670,1.0000,1.0000
sholl_rf,neuromorpho__180702_morpho-6_hippo_tau488_trfp_map2647_Fresh-4_crop-2.swc,pyramidal,1980,1.0000,1.0000
sholl_rf,neuromorpho__180702_morpho-6_hippo_tau488_trfp_map2647_Fresh-6_crop-3.swc,pyramidal,1360,1.0000,1.0000
sholl_rf,neuromorpho__180702_morpho-6_hippo_tau488_trfp_map2647_Fresh-6_crop.swc,pyramidal,1895,1.0000,1.0000
sholl_rf,neuromorpho__180702_morpho-6_hippo_tau488_trfp_map2647_Fresh-9_crop-4.swc,pyramidal,2628,1.0000,1.0000
sholl_rf,neuromorpho__180702_morpho-6_hippo_tau488_trfp_map2647_Hippo-1-10_crop-2.swc,pyramidal,1180,1.0000,1.0000
sholl_rf,neuromorpho__180702_morpho-6_hippo_tau488_trfp_map2647_Hippo-1-10_crop-4.swc,pyramidal,5179,1.0000,1.0000
sholl_rf,neuromorpho__180702_morpho-6_hippo_tau488_trfp_map2648_Hippo-3-10_crop-1.swc,pyramidal,2371,1.0000,1.0000
sholl_rf,neuromorpho__180702_morpho-6_hippo_tau488_trfp_map2648_Hippo-3-10_crop-2.swc,pyramidal,2316,1.0000,1.0000
sholl_rf,neuromorpho__180702_morpho-6_hippo_tau488_trfp_map2648_Hippo-3-1_crop-2.swc,pyramidal,2100,1.0000,1.0000
sholl_rf,neuromorpho__180702_morpho-6_hippo_tau488_trfp_map2648_Hippo-3-4_crop-6.swc,pyramidal,2513,1.0000,1.0000
sholl_rf,neuromorpho__180702_morpho-6_hippo_tau488_trfp_map2648_Hippo-3-6_crop-5.swc,pyramidal,723,1.0000,1.0000
sholl_rf,neuromorpho__180702_morpho-6_hippo_tau488_trfp_map2648_Hippo-3-8_crop-1.swc,pyramidal,721,1.0000,1.0000
sholl_rf,neuromorpho__180702_morpho-6_hippo_tau488_trfp_map2648_Hippo-3-8_crop.swc,pyramidal,3073,1.0000,1.0000
sholl_rf,neuromorpho__180702_morpho-6_hippo_tau488_trfp_map2648_Hippo-3-9_crop-2.swc,pyramidal,2714,1.0000,1.0000
sholl_rf,neuromorpho__180702_morpho-6_hippo_tau488_trfp_map2648_Hippo-3-9_crop-4.swc,pyramidal,2044,1.0000,1.0000
sholl_rf,neuromorpho__180702_morpho-6_hippo_tau488_trfp_map2648_Hippo-4-3_crop-2.swc,pyramidal,707,1.0000,1.0000
sholl_rf,neuromorpho__180702_morpho-6_hippo_tau488_trfp_map2648_Hippo-4-6_crop-1.swc,pyramidal,1049,1.0000,1.0000
sholl_rf,neuromorpho__180702_morpho-6_hippo_tau488_trfp_map2648_Hippo-4-6_crop-2.swc,pyramidal,1085,1.0000,1.0000
sholl_rf,neuromorpho__180702_morpho-6_hippo_tau488_trfp_map2648_Hippo-4-7_crop-1.swc,pyramidal,1009,1.0000,1.0000
sholl_rf,neuromorpho__180702_morpho-6_hippo_tau488_trfp_map2648_Hippo-4-7_crop-4.swc,pyramidal,935,1.0000,1.0000
sholl_rf,neuromorpho__180702_morpho-6_hippo_tau488_trfp_map2648_Hippo-4-7_crop-5.swc,pyramidal,2423,1.0000,1.0000
sholl_rf,neuromorpho__18414_slide2_cell1.swc,pyramidal,998,1.0000,1.0000
sholl_rf,neuromorpho__19_26.swc,pyramidal,1956,1.0000,1.0000
sholl_rf,neuromorpho__19_den_ax.swc,pyramidal,119039,0.9750,0.8101
sholl_rf,neuromorpho__1_56.swc,pyramidal,9629,1.0000,1.0000
sholl_rf,neuromorpho__1A4.swc,pyramidal,2338,0.4217,0.5930
sholl_rf,neuromorpho__1a_4.swc,pyramidal,1700,1.0000,1.0000
sholl_rf,neuromorpho__2-ENU2-treated-neuron1_2.swc,pyramidal,478,0.6109,0.3789
sholl_rf,neuromorpho__2-ENU2-veichle-neuron1_2.swc,pyramidal,198,0.3990,0.2836
sholl_rf,neuromorpho__2-ENU2-veichle-neuron3.swc,pyramidal,209,1.0000,1.0000
sholl_rf,neuromorpho__2-wild-type-veichle-neuron3.swc,pyramidal,288,1.0000,1.0000
sholl_rf,neuromorpho__20171005C01.swc,pyramidal,3089,0.7478,0.4278
sholl_rf,neuromorpho__20180109B01.swc,pyramidal,3155,0.9899,0.6589
sholl_rf,neuromorpho__20180207A01.swc,pyramidal,1997,1.0000,1.0000
sholl_rf,neuromorpho__203B-4-L3.swc,pyramidal,1225,0.6988,0.4113
sholl_rf,neuromorpho__204B-3-L4.swc,pyramidal,1036,0.6004,0.3750
sholl_rf,neuromorpho__207B-1-L3.swc,pyramidal,1389,0.5054,0.2237
sholl_rf,neuromorpho__207B-2-L2.swc,pyramidal,1548,0.8094,0.4473
sholl_rf,neuromorpho__20_den_ax.swc,pyramidal,110088,0.9818,0.5810
sholl_rf,neuromorpho__21_22.swc,pyramidal,1668,1.0000,1.0000
sholl_rf,neuromorpho__22--OTC-300-pM-CRF-9-weeks-20x.swc,pyramidal,4728,1.0000,1.0000
sholl_rf,neuromorpho__22315_cell1.swc,pyramidal,900,1.0000,1.0000
sholl_rf,neuromorpho__22315_cell3.swc,pyramidal,1549,0.9561,0.6539
sholl_rf,neuromorpho__22315_cell4.swc,pyramidal,1024,1.0000,1.0000
sholl_rf,neuromorpho__22315_cell5.swc,pyramidal,1143,1.0000,1.0000
sholl_rf,neuromorpho__22411_cell12.swc,pyramidal,979,0.9888,0.6639
sholl_rf,neuromorpho__22411_cell5.swc,pyramidal,2270,1.0000,1.0000
sholl_rf,neuromorpho__22_19.swc,pyramidal,1513,1.0000,1.0000
sholl_rf,neuromorpho__22_21.swc,pyramidal,2421,1.0000,1.0000
sholl_rf,neuromorpho__236-1-10LS.swc,pyramidal,767,0.8983,0.4732
sholl_rf,neuromorpho__236-1-24LS.swc,pyramidal,505,0.1644,0.0933
sholl_rf,neuromorpho__236-1-9LS.swc,pyramidal,835,1.0000,1.0000
sholl_rf,neuromorpho__236-1a-10-AW.swc,pyramidal,374,0.6765,0.4032
sholl_rf,neuromorpho__236-1a-12-AW.swc,pyramidal,289,0.6228,0.5868
sholl_rf,neuromorpho__236-2-100LS.swc,pyramidal,407,0.7322,0.6139
sholl_rf,neuromorpho__236-2-13LS.swc,pyramidal,931,1.0000,1.0000
sholl_rf,neuromorpho__236-2-16LS.swc,pyramidal,645,1.0000,1.0000
sholl_rf,neuromorpho__236-2-21LS.swc,pyramidal,581,0.6695,0.5993
sholl_rf,neuromorpho__236-2-23LS.swc,pyramidal,537,0.7151,0.4168
sholl_rf,neuromorpho__236-2-42LS.swc,pyramidal,430,0.8326,0.4542
sholl_rf,neuromorpho__236-2-45LS.swc,pyramidal,544,0.5699,0.2418
sholl_rf,neuromorpho__236-2-47LS.swc,pyramidal,755,1.0000,1.0000
sholl_rf,neuromorpho__236-2-4LS.swc,pyramidal,357,0.9776,0.4943
sholl_rf,neuromorpho__236-2-51LS.swc,pyramidal,506,1.0000,1.0000
sholl_rf,neuromorpho__236-2-5LS.swc,pyramidal,354,1.0000,1.0000
sholl_rf,neuromorpho__236-2-61LS.swc,pyramidal,602,0.7475,0.6176
sholl_rf,neuromorpho__236-2-62LS.swc,pyramidal,378,1.0000,1.0000
sholl_rf,neuromorpho__236-2-63LS.swc,pyramidal,506,1.0000,1.0000
sholl_rf,neuromorpho__236-2-66LS.swc,pyramidal,461,0.9631,0.4906
sholl_rf,neuromorpho__236-2-68LS.swc,pyramidal,573,1.0000,1.0000
sholl_rf,neuromorpho__236-2-69LS.swc,pyramidal,570,0.6105,0.2525
sholl_rf,neuromorpho__236-2-71LS.swc,pyramidal,200,1.0000,1.0000
sholl_rf,neuromorpho__236-2-78LS.swc,pyramidal,371,1.0000,1.0000
sholl_rf,neuromorpho__236-2-82LS.swc,pyramidal,555,0.9838,0.4959
sholl_rf,neuromorpho__236-2-87LS.swc,pyramidal,414,1.0000,1.0000
sholl_rf,neuromorpho__236-2-92LS.swc,pyramidal,54,0.8704,0.5556
sholl_rf,neuromorpho__236-2-94LS.swc,pyramidal,108,1.0000,1.0000
sholl_rf,neuromorpho__236-2-96LS.swc,pyramidal,456,1.0000,1.0000
sholl_rf,neuromorpho__236-2-99LS.swc,pyramidal,241,1.0000,1.0000
sholl_rf,neuromorpho__236-2a-13-AW.swc,pyramidal,577,0.7140,0.4164
sholl_rf,neuromorpho__236-2a-25-AW.swc,pyramidal,452,0.9845,0.4961
sholl_rf,neuromorpho__236-2a-26-AW.swc,pyramidal,349,1.0000,1.0000
sholl_rf,neuromorpho__236-2a-3-AW.swc,pyramidal,337,1.0000,1.0000
sholl_rf,neuromorpho__236-2a-40-AW.swc,pyramidal,248,0.9798,0.6619
sholl_rf,neuromorpho__236-2a-41-AW.swc,pyramidal,428,1.0000,1.0000
sholl_rf,neuromorpho__236-2a-5-AW.swc,pyramidal,592,1.0000,1.0000
sholl_rf,neuromorpho__236-2a-52-AW.swc,pyramidal,402,1.0000,1.0000
sholl_rf,neuromorpho__236-2a-53-AW.swc,pyramidal,292,0.6164,0.2539
sholl_rf,neuromorpho__236-2a-57-AW.swc,pyramidal,497,0.9819,0.6620
sholl_rf,neuromorpho__236-2a-59-AW.swc,pyramidal,565,1.0000,1.0000
sholl_rf,neuromorpho__236-2a-6-AW.swc,pyramidal,532,1.0000,1.0000
sholl_rf,neuromorpho__236-2a-7-AW.swc,pyramidal,381,1.0000,1.0000
sholl_rf,neuromorpho__236-3-10LS.swc,pyramidal,495,1.0000,1.0000
sholl_rf,neuromorpho__236-3-31LS.swc,pyramidal,900,0.9789,0.6612
sholl_rf,neuromorpho__236-3-40LS.swc,pyramidal,544,1.0000,1.0000
sholl_rf,neuromorpho__236-3-41LS.swc,pyramidal,568,0.5651,0.7215
sholl_rf,neuromorpho__236-3-44LS.swc,pyramidal,434,0.7880,0.6258
sholl_rf,neuromorpho__236-3-47LS.swc,pyramidal,449,0.5278,0.3450
sholl_rf,neuromorpho__236-3-51LS.swc,pyramidal,300,0.7800,0.6242
sholl_rf,neuromorpho__236-3-56LS.swc,pyramidal,605,1.0000,1.0000
sholl_rf,neuromorpho__236-3-58LS.swc,pyramidal,577,0.7539,0.2865
sholl_rf,neuromorpho__236-3-59LS.swc,pyramidal,415,1.0000,1.0000
sholl_rf,neuromorpho__236-3-65LS.swc,pyramidal,633,1.0000,1.0000
sholl_rf,neuromorpho__236-3-67LS.swc,pyramidal,820,1.0000,1.0000
sholl_rf,neuromorpho__236-3-69LS.swc,pyramidal,478,1.0000,1.0000
sholl_rf,neuromorpho__236-3-7LS.swc,pyramidal,392,0.9745,0.6583
sholl_rf,neuromorpho__236-3-8LS.swc,pyramidal,731,0.7661,0.9327
sholl_rf,neuromorpho__241-1-22-AW.swc,pyramidal,464,0.2565,0.1354
sholl_rf,neuromorpho__241-1-2VN.swc,pyramidal,1077,0.8254,0.6222
sholl_rf,neuromorpho__241-1-40VN.swc,pyramidal,914,0.7505,0.4953
sholl_rf,neuromorpho__241-1-43VN.swc,pyramidal,360,0.5583,0.3578
sholl_rf,neuromorpho__241-1-44VN.swc,pyramidal,774,0.9070,0.6385
sholl_rf,neuromorpho__241-1-45VN.swc,pyramidal,490,1.0000,1.0000
sholl_rf,neuromorpho__241-1-4VN.swc,pyramidal,719,1.0000,1.0000
sholl_rf,neuromorpho__241-1-50VN.swc,pyramidal,391,1.0000,1.0000
sholl_rf,neuromorpho__241-1-6VN.swc,pyramidal,651,0.6083,0.3780
sholl_rf,neuromorpho__241-2-101-AW.swc,pyramidal,349,1.0000,1.0000
sholl_rf,neuromorpho__241-2-11VN.swc,pyramidal,520,0.8269,0.8822
sholl_rf,neuromorpho__241-2-15VN.swc,pyramidal,342,0.5088,0.4837
sholl_rf,neuromorpho__241-2-18VN.swc,pyramidal,918,0.7462,0.5589
sholl_rf,neuromorpho__241-2-22VN.swc,pyramidal,682,1.0000,1.0000
sholl_rf,neuromorpho__241-2-2VN.swc,pyramidal,392,0.7449,0.2845
sholl_rf,neuromorpho__241-2-33VN.swc,pyramidal,853,1.0000,1.0000
sholl_rf,neuromorpho__241-2-35VN.swc,pyramidal,411,0.4939,0.8272
sholl_rf,neuromorpho__241-2-3VN.swc,pyramidal,896,1.0000,1.0000
sholl_rf,neuromorpho__241-2-49-AW.swc,pyramidal,347,0.5389,0.2331
sholl_rf,neuromorpho__241-2-74LU.swc,pyramidal,304,1.0000,1.0000
sholl_rf,neuromorpho__241-2-77LU.swc,pyramidal,500,0.9860,0.6632
sholl_rf,neuromorpho__241-2-7VN.swc,pyramidal,438,0.8539,0.4605
sholl_rf,neuromorpho__241-2-85LU.swc,pyramidal,175,0.9257,0.4806
sholl_rf,neuromorpho__241-2-87LU.swc,pyramidal,551,0.5390,0.2333
sholl_rf,neuromorpho__241-2-88LU.swc,pyramidal,323,0.5635,0.5709
sholl_rf,neuromorpho__241-2-92LU.swc,pyramidal,385,0.9948,0.6654
sholl_rf,neuromorpho__241-2-93LU.swc,pyramidal,586,0.4454,0.3077
sholl_rf,neuromorpho__241-2-96LU.swc,pyramidal,462,0.7511,0.2858
sholl_rf,neuromorpho__241-3-15LU.swc,pyramidal,619,1.0000,1.0000
sholl_rf,neuromorpho__241-3-20LU.swc,pyramidal,416,1.0000,1.0000
sholl_rf,neuromorpho__241-3-24LU.swc,pyramidal,628,0.7611,0.9316
sholl_rf,neuromorpho__241-3-29LU.swc,pyramidal,494,1.0000,1.0000
sholl_rf,neuromorpho__241-3-32LU.swc,pyramidal,575,0.9878,0.6632
sholl_rf,neuromorpho__241-3-35LU.swc,pyramidal,524,0.9924,0.4981
sholl_rf,neuromorpho__241-3-41LU.swc,pyramidal,617,1.0000,1.0000
sholl_rf,neuromorpho__241-3-43LU.swc,pyramidal,701,0.8103,0.5134
sholl_rf,neuromorpho__241-3-51VN.swc,pyramidal,817,0.9951,0.6656
sholl_rf,neuromorpho__241-3-53VN.swc,pyramidal,593,1.0000,1.0000
sholl_rf,neuromorpho__241-3-70VN.swc,pyramidal,513,1.0000,1.0000
sholl_rf,neuromorpho__242-1-10VN.swc,pyramidal,421,1.0000,1.0000
sholl_rf,neuromorpho__242-1-13VN.swc,pyramidal,261,0.4789,0.2153
sholl_rf,neuromorpho__242-1-18VN.swc,pyramidal,345,0.8870,0.9092
sholl_rf,neuromorpho__242-1-4VN.swc,pyramidal,108,0.3611,0.1747
sholl_rf,neuromorpho__242-1-5VN.swc,pyramidal,554,0.6679,0.4487
sholl_rf,neuromorpho__242-1-6VN.swc,pyramidal,369,0.6883,0.4074
sholl_rf,neuromorpho__242-2-10VN.swc,pyramidal,475,0.7516,0.8203
sholl_rf,neuromorpho__242-2-15VN.swc,pyramidal,354,0.4718,0.6397
sholl_rf,neuromorpho__242-2-16VN.swc,pyramidal,242,0.6033,0.5997
sholl_rf,neuromorpho__242-2-37LU.swc,pyramidal,535,0.9720,0.6591
sholl_rf,neuromorpho__242-2-38LU.swc,pyramidal,564,0.7305,0.8174
sholl_rf,neuromorpho__242-3-14-AW.swc,pyramidal,272,1.0000,1.0000
sholl_rf,neuromorpho__242-3-18LU.swc,pyramidal,368,1.0000,1.0000
sholl_rf,neuromorpho__242-3-20LU.swc,pyramidal,192,1.0000,1.0000
sholl_rf,neuromorpho__242-3-3-AW.swc,pyramidal,322,1.0000,1.0000
sholl_rf,neuromorpho__243-2-14VN.swc,pyramidal,172,0.6221,0.5843
sholl_rf,neuromorpho__243-2-16VN.swc,pyramidal,375,1.0000,1.0000
sholl_rf,neuromorpho__243-2-17VN.swc,pyramidal,335,0.7881,0.6261
sholl_rf,neuromorpho__243-2-18VN.swc,pyramidal,452,0.8142,0.6318
sholl_rf,neuromorpho__243-2-20VN.swc,pyramidal,470,1.0000,1.0000
sholl_rf,neuromorpho__243-2-25VN.swc,pyramidal,169,0.9645,0.9833
sholl_rf,neuromorpho__243-2-26VN.swc,pyramidal,310,1.0000,1.0000
sholl_rf,neuromorpho__243-3-13VN.swc,pyramidal,510,0.9529,0.6530
sholl_rf,neuromorpho__243-3-16VN.swc,pyramidal,377,1.0000,1.0000
sholl_rf,neuromorpho__243-3-17VN.swc,pyramidal,597,1.0000,1.0000
sholl_rf,neuromorpho__243-3-19VN.swc,pyramidal,483,0.9358,0.3223
sholl_rf,neuromorpho__243-3-1VN.swc,pyramidal,408,1.0000,1.0000
sholl_rf,neuromorpho__243-3-24VN.swc,pyramidal,301,0.9169,0.6429
sholl_rf,neuromorpho__243-3-28VN.swc,pyramidal,609,0.9803,0.6614
sholl_rf,neuromorpho__243-3-33VN.swc,pyramidal,217,0.7465,0.6162
sholl_rf,neuromorpho__243-3-35VN.swc,pyramidal,364,0.9615,0.6566
sholl_rf,neuromorpho__243-3-4VN.swc,pyramidal,462,1.0000,1.0000
sholl_rf,neuromorpho__243-3-8VN.swc,pyramidal,582,1.0000,1.0000
sholl_rf,neuromorpho__24_17.swc,pyramidal,2923,1.0000,1.0000
sholl_rf,neuromorpho__25_15.swc,pyramidal,1393,1.0000,1.0000
sholl_rf,neuromorpho__25_16.swc,pyramidal,3979,1.0000,1.0000
sholl_rf,neuromorpho__25o_pyramidal18aFI.swc,pyramidal,752,0.6476,0.3929
sholl_rf,neuromorpho__29_den_ax.swc,pyramidal,98142,0.9555,0.4563
sholl_rf,neuromorpho__3-wild-type-veichle-neuron1_2.swc,pyramidal,852,1.0000,1.0000
sholl_rf,neuromorpho__3-wild-type-veichle-neuron2.swc,pyramidal,564,1.0000,1.0000
sholl_rf,neuromorpho__30_den_ax.swc,pyramidal,122122,0.9975,0.9831
sholl_rf,neuromorpho__31991_cell9.swc,pyramidal,1589,1.0000,1.0000
sholl_rf,neuromorpho__31995_slide1_cell3.swc,pyramidal,248,0.0040,0.0000
sholl_rf,neuromorpho__31995_slide2_cell9.swc,pyramidal,1366,0.9876,0.6641
sholl_rf,neuromorpho__31_10.swc,pyramidal,770,1.0000,1.0000
sholl_rf,neuromorpho__32315-V1-3Slice2Cell1.swc,pyramidal,904,0.7389,0.4248
sholl_rf,neuromorpho__32315-V1-3Slice8Cell1.swc,pyramidal,1886,0.8054,0.7673
sholl_rf,neuromorpho__32315-V1-4Slice6Cell2.swc,pyramidal,2028,1.0000,1.0000
sholl_rf,neuromorpho__32315V1-3Slice7Cell1.swc,pyramidal,1068,1.0000,1.0000
sholl_rf,neuromorpho__32315V1-3Slice8Cell2.swc,pyramidal,945,1.0000,1.0000
sholl_rf,neuromorpho__32315V1-4Slice5Cell1.swc,pyramidal,876,1.0000,1.0000
sholl_rf,neuromorpho__32368_slide1_cell8.swc,pyramidal,1678,0.9851,0.6626
sholl_rf,neuromorpho__33_11.swc,pyramidal,1627,1.0000,1.0000
sholl_rf,neuromorpho__33_den_ax.swc,pyramidal,134606,0.9992,0.9943
sholl_rf,neuromorpho__34_9.swc,pyramidal,2194,1.0000,1.0000
sholl_rf,neuromorpho__35_11.swc,pyramidal,1440,1.0000,1.0000
sholl_rf,neuromorpho__36_10.swc,pyramidal,2167,1.0000,1.0000
sholl_rf,neuromorpho__36_den_ax.swc,pyramidal,108426,0.9944,0.9664
sholl_rf,neuromorpho__37112_slide1_cell10.swc,pyramidal,1682,1.0000,1.0000
sholl_rf,neuromorpho__37112_slide1_cell4.swc,pyramidal,1880,0.9894,0.6639
sholl_rf,neuromorpho__37112_slide2_cell2.swc,pyramidal,1479,1.0000,1.0000
sholl_rf,neuromorpho__37112_slide2_cell7.swc,pyramidal,1698,0.9446,0.6514
sholl_rf,neuromorpho__37_9.swc,pyramidal,3549,1.0000,1.0000
sholl_rf,neuromorpho__389-01-01.swc,pyramidal,779,0.1990,0.1652
sholl_rf,neuromorpho__389-01-02.swc,pyramidal,672,0.9539,0.6319
sholl_rf,neuromorpho__38_8.swc,pyramidal,3141,1.0000,1.0000
sholl_rf,neuromorpho__38d.swc,pyramidal,1201,1.0000,1.0000
sholl_rf,neuromorpho__391-01.swc,pyramidal,570,1.0000,1.0000
sholl_rf,neuromorpho__391-05.swc,pyramidal,1025,0.1473,0.1278
sholl_rf,neuromorpho__391-06.swc,pyramidal,2320,0.3237,0.2444
sholl_rf,neuromorpho__3_53.swc,pyramidal,1606,1.0000,1.0000
sholl_rf,neuromorpho__3_54.swc,pyramidal,2117,1.0000,1.0000
sholl_rf,neuromorpho__3b.swc,pyramidal,766,1.0000,1.0000
sholl_rf,neuromorpho__3d_1.swc,pyramidal,3054,1.0000,1.0000
sholl_rf,neuromorpho__3PO1_1.swc,pyramidal,1008,0.4534,0.2078
sholl_rf,neuromorpho__3PO2_1.swc,pyramidal,845,0.8817,0.6166
sholl_rf,neuromorpho__3PO2_2.swc,pyramidal,417,0.1703,0.0960
sholl_rf,neuromorpho__3PO2_3.swc,pyramidal,1052,0.8983,0.5490
sholl_rf,neuromorpho__4-ENU2-treated-neuron2.swc,pyramidal,846,1.0000,1.0000
sholl_rf,neuromorpho__4-ENU2-treated-neuron3.swc,pyramidal,457,1.0000,1.0000
sholl_rf,neuromorpho__4314ARCHV1-2Slice8Cell2.swc,pyramidal,851,1.0000,1.0000
sholl_rf,neuromorpho__46-Neurone-1.swc,pyramidal,483,0.5673,0.2411
sholl_rf,neuromorpho__46-Neurone-2.swc,pyramidal,708,0.7825,0.4389
sholl_rf,neuromorpho__4_52.swc,pyramidal,1103,1.0000,1.0000
sholl_rf,neuromorpho__4a_2.swc,pyramidal,2265,1.0000,1.0000
sholl_rf,neuromorpho__4c.swc,pyramidal,2657,1.0000,1.0000
sholl_rf,neuromorpho__517s1c1.swc,pyramidal,3728,0.7530,0.4295
sholl_rf,neuromorpho__53-Neurone1.swc,pyramidal,783,0.5287,0.2304
sholl_rf,neuromorpho__554-1-R4.swc,pyramidal,593,1.0000,1.0000
sholl_rf,neuromorpho__554-2-L1.swc,pyramidal,986,0.8002,0.4444
sholl_rf,neuromorpho__554-2-L3.swc,pyramidal,1623,0.8195,0.4504
sholl_rf,neuromorpho__554-2-R3.swc,pyramidal,1731,0.5246,0.2293
sholl_rf,neuromorpho__557-2-L5.swc,pyramidal,1262,1.0000,1.0000
sholl_rf,neuromorpho__557-3-R2.swc,pyramidal,1221,1.0000,1.0000
sholl_rf,neuromorpho__560-3-R1.swc,pyramidal,1348,0.4021,0.2865
sholl_rf,neuromorpho__560-4-L1.swc,pyramidal,938,0.8966,0.4727
sholl_rf,neuromorpho__560-4-R2.swc,pyramidal,1209,0.9371,0.4838
sholl_rf,neuromorpho__5_42.swc,pyramidal,62,0.8548,0.4602
sholl_rf,neuromorpho__5b_1.swc,pyramidal,3946,1.0000,1.0000
sholl_rf,neuromorpho__72513V1-4Slice2Cell1.swc,pyramidal,1523,1.0000,1.0000
sholl_rf,neuromorpho__72513V1-4Slice3Cell2.swc,pyramidal,917,1.0000,1.0000
sholl_rf,neuromorpho__72513V1-5Slice2Cell1.swc,pyramidal,1419,1.0000,1.0000
sholl_rf,neuromorpho__72715-V1-2slice10.swc,pyramidal,580,1.0000,1.0000
sholl_rf,neuromorpho__72715-V1-2slice5.swc,pyramidal,767,1.0000,1.0000
sholl_rf,neuromorpho__72715-V1-2slice5cell3.swc,pyramidal,872,1.0000,1.0000
sholl_rf,neuromorpho__72715-V1-2slice9.swc,pyramidal,1017,1.0000,1.0000
sholl_rf,neuromorpho__72715-V1-5Slice4Cell1.swc,pyramidal,738,0.7602,0.4318
sholl_rf,neuromorpho__72715.swc,pyramidal,414,1.0000,1.0000
sholl_rf,neuromorpho__7_44.swc,pyramidal,2432,1.0000,1.0000
sholl_rf,neuromorpho__7month-Arctic-13_2.swc,pyramidal,511,1.0000,1.0000
sholl_rf,neuromorpho__7month-Arctic-13_3.swc,pyramidal,244,1.0000,1.0000
sholl_rf,neuromorpho__7month-Arctic-13_8.swc,pyramidal,737,1.0000,1.0000
sholl_rf,neuromorpho__7month-Arctic-17_4.swc,pyramidal,428,1.0000,1.0000
sholl_rf,neuromorpho__7month-Arctic-20_5.swc,pyramidal,285,1.0000,1.0000
sholl_rf,neuromorpho__7month-Arctic-9_1.swc,pyramidal,1230,1.0000,1.0000
sholl_rf,neuromorpho__7month-Arctic-C5aR1-KO-24_3.swc,pyramidal,518,1.0000,1.0000
sholl_rf,neuromorpho__7month-Arctic-C5aR1-KO-24_5.swc,pyramidal,582,1.0000,1.0000
sholl_rf,neuromorpho__7month-C5aR1-KO-18-3.swc,pyramidal,427,1.0000,1.0000
sholl_rf,neuromorpho__7month-C5aR1-KO-18-4.swc,pyramidal,544,1.0000,1.0000
sholl_rf,neuromorpho__7month-wt-16_1.swc,pyramidal,891,1.0000,1.0000
sholl_rf,neuromorpho__7month-wt-16_2.swc,pyramidal,702,1.0000,1.0000
sholl_rf,neuromorpho__8_den_ax.swc,pyramidal,114475,0.9984,0.9882
sholl_rf,neuromorpho__908s3c3.swc,pyramidal,3922,0.5474,0.2358
sholl_rf,neuromorpho__A1-N1-1_final.swc,pyramidal,1360,1.0000,1.0000
sholl_rf,neuromorpho__A1-N2-1_final.swc,pyramidal,1179,1.0000,1.0000
